Cell_name	Zvalue	Color	Cluster	HDAC2	IGF1
97_P6_B03	-0.246917003651	green3	2	4.1532	0.13619
97_P5_H01	NA	black	0	4.336	0
97_P6_A11	NA	black	0	2.6455	0
97_P6_E09	-0.235357962774	green3	2	4.1836	0.14535
97_P6_A10	0.165179294339	green3	2	2.9067	0.59072
97_P5_E02	NA	black	0	2.207	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	-0.00524040027972	green3	2	2.2672	0.19535
97_P6_B12	NA	black	0	2.1104	0
97_P5_H10	NA	black	0	3.2948	0
97_P6_A04	NA	black	0	1.9583	0
97_P5_B12	0.00900233197604	green3	2	2.3214	0.41251
97_P5_A12	NA	black	0	0.32193	0
97_P5_F08	-0.0486242550117	green3	2	2.5054	0.10836
97_P6_E04	-0.0625080343672	green3	2	3.9134	0.25217
97_P6_D04	NA	black	0	0.21164	0
97_P5_D02	0.523951763387	blue	3	0.15575	0.05797
97_P6_G10	-0.249509402423	green3	2	4.3707	0.14666
97_P5_B04	NA	black	0	2.9298	0
97_P6_E03	0.0533101092384	green3	2	2.9705	0.39835
97_P5_E05	0.0326768882584	green3	2	2.0022	0.15186
97_P5_G05	-0.255200854286	green3	2	3.6845	0.086784
97_P5_D03	-0.193389352551	green3	2	3.5103	0.12035
97_P5_C07	NA	black	0	3.3057	0
97_P6_C12	0.284690164036	blue	3	4.4967	0.43723
97_P6_B09	-0.167908432031	green3	2	2.9176	0.012926
97_P5_D07	NA	black	0	3.8105	0
97_P6_A05	NA	black	0	2.9791	0
97_P5_C08	NA	black	0	3.4558	0
97_P5_B03	-0.0490736373946	green3	2	2.5064	0.10702
97_P6_G08	-0.221829464356	green3	2	3.2526	0.042644
97_P6_D12	NA	black	0	0	0.71809
97_P6_D01	-0.0160539535067	green3	2	2.4343	0.23511
97_P5_H08	0.161011259111	green3	2	0.73205	0.2228
97_P6_C07	-0.210714371935	green3	2	0.55778	0.51702
97_P6_C02	-0.109296219416	green3	2	2.9809	0.1375
97_P5_F02	0.030505328755	green3	2	2.0388	0.13225
97_P5_F04	-0.0191562222391	green3	2	2.5893	0.25942
97_P5_H02	-0.0471655928478	green3	2	2.6922	0.19787
97_P6_C08	NA	black	0	4.0421	0
97_P5_E03	NA	black	0	1.9115	0
97_P6_D05	0.182251994104	blue	3	0.18142	0.2558
97_P5_D01	-0.139621878659	green3	2	3.4708	0.16864
97_P6_F05	-0.35608663149	green3	2	3.9611	0.044044
97_P5_H06	-0.108641192574	green3	2	2.9071	0.12035
97_P5_H11	-0.00356115121777	green3	2	2.9191	0.30918
97_P5_E06	-0.036905760468	green3	2	3.0309	0.25822
97_P6_H02	NA	black	0	3.6245	0
97_P6_A08	NA	black	0	1.8476	0
97_P5_B02	0.00998549627451	green3	2	3.6017	0.3115
97_P5_E10	-0.135861268912	green3	2	4.6526	0.21537
97_P5_B11	0.0329111560067	green3	2	2.0314	0.12565
97_P6_G07	NA	black	0	2.5663	0
97_P5_A05	NA	black	0	3.4348	0
97_P5_A11	NA	black	0	2.7822	0
97_P6_A06	NA	black	0	1.7312	0
97_P6_F07	NA	black	0	1.189	0
97_P6_G04	-0.061063543454	green3	2	3.8013	0.25217
97_P6_B05	-0.299388926938	green3	2	4.1259	0.1003
97_P5_D06	NA	black	0	2.9837	0
97_P6_F08	NA	black	0	3.0714	0
97_P5_F06	0.0456510936274	green3	2	3.6525	0.34028
97_P5_D08	NA	black	0	2.3677	0
97_P5_G11	0.14889615602	green3	2	1.5306	0.08134
97_P6_F10	NA	black	0	3.3997	0
97_P5_H07	NA	black	0	4.607	0
97_P5_A07	-0.121320826864	green3	2	3.6882	0.20038
97_P6_G11	NA	black	0	2.669	0
97_P5_C03	0.10399062863	green3	2	1.4766	0.17121
97_P5_F01	-0.0137691408495	green3	2	1.7097	0.37184
97_P6_E01	-0.0792806143416	green3	2	3.265	0.21661
97_P5_F03	0.0983550863066	green3	2	1.4484	0.1865
97_P5_B01	NA	black	0	4.0438	0
97_P6_H03	NA	black	0	2.9915	0
97_P6_E12	0.238384159823	blue	3	0.43189	0.19787
97_P5_G10	-0.140944194818	green3	2	3.545	0.17377
97_P5_C05	-0.0701547012835	green3	2	2.9266	0.19409
97_P6_D11	-0.193233242179	green3	2	3.5524	0.12565
97_P5_H09	NA	black	0	1.0405	0
97_P6_B06	-0.0112738703381	green3	2	2.3239	0.19535
97_P5_F09	-0.287474403247	green3	2	3.8394	0.079975
97_P6_F02	0.284320825173	blue	3	4.7763	0.41576
97_P5_D11	-0.393345589764	green3	2	0.25942	0.61542
97_P5_H03	0.115957047452	green3	2	3.3762	0.42653
97_P5_D05	NA	black	0	1.8094	0
97_P6_H05	NA	black	0	0	0.63784
97_P6_D09	-0.0783073575362	green3	2	2.9364	0.18142
97_P6_G09	NA	black	0	2.1217	0
97_P6_D08	1.32130668169	black	0	4.4535	0.98185
97_P5_G06	NA	black	0	2.6376	0
97_P5_A01	NA	black	0	0	0.32998
97_P6_H10	-0.275467535268	green3	2	4.5991	0.14274
97_P5_G01	NA	black	0	3.4572	0
97_P6_E02	0.000773681510205	green3	2	2.9996	0.31499
97_P6_B01	NA	black	0	4.6236	0
97_P5_F10	0.126292287385	green3	2	1.6889	0.055196
97_P6_C10	-0.109181009702	green3	2	2.8578	0.10434
97_P5_C09	0.0017555881537	green3	2	2.1709	0.27381
97_P5_E12	-0.0187785836086	green3	2	2.3649	0.16479
97_P5_E01	NA	black	0	1.5864	0
97_P6_D02	NA	black	0	0	0.20789
97_P6_A07	-0.0758692908655	green3	2	3.5369	0.23389
97_P5_G03	-0.300186220331	green3	2	4.0271	0.090853
97_P6_G12	NA	black	0	3.5208	0
97_P6_C03	-0.164372758197	green3	2	3.0472	0.066261
97_P6_H06	NA	black	0	3.5763	0
97_P5_E09	NA	black	0	1.3408	0
97_P6_C01	NA	black	0	3.3658	0
97_P6_G03	NA	black	0	2.0321	0
97_P5_G12	-0.321034409292	green3	2	0.20163	0.56365
97_P5_G09	-0.0239874173192	green3	2	2.3964	0.15575
97_P5_H04	NA	black	0	1.3403	0
MGH97_P7_B05	NA	black	0	2.4686	0
MGH97_P7_E10	NA	black	0	0.13488	0
MGH97_P7_A02	-0.112396884627	green3	2	3.7474	0.21039
MGH97_P7_C01	NA	black	0	1.6346	0
MGH97_P7_D06	NA	black	0	3.9646	0
MGH97_P7_H08	NA	black	0	4.0215	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	4.0046	0
MGH97_P7_F07	NA	black	0	1.7009	0
MGH97_P7_C04	NA	black	0	4.6425	0
MGH97_P7_C02	-0.0160664013262	green3	2	2.3457	0.16736
MGH97_P7_F10	NA	black	0	2.4975	0
MGH97_P7_H05	-0.296989652267	green3	2	4.7374	0.1375
MGH97_P7_B04	-0.312275473857	green3	2	0.34142	0.57046
MGH97_P7_F09	NA	black	0	1.622	0
MGH97_P7_H02	NA	black	0	0.49672	0
MGH97_P7_C11	-0.15701783531	green3	2	3.9715	0.1865
MGH97_P7_G07	-0.151642294774	green3	2	4.8075	0.20914
MGH97_P7_F06	NA	black	0	4.0554	0
MGH97_P7_A06	NA	black	0	3.5192	0
MGH97_P7_D12	NA	black	0	0.55189	0
MGH97_P7_B02	NA	black	0	3.8349	0
MGH97_P7_E03	-0.185280293233	green3	2	3.6191	0.14012
MGH97_P7_D02	NA	black	0	4.5407	0
MGH97_P7_B11	-0.164240201682	green3	2	3.3839	0.13356
MGH97_P7_E09	-0.276978785388	green3	2	4.1277	0.11503
MGH97_P7_B01	NA	black	0	4.5239	0
MGH97_P7_G06	NA	black	0	2.1286	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	4.0356	0
MGH97_P7_E07	-0.0702258521972	green3	2	3.3672	0.23266
MGH97_P7_B12	-0.27607518125	green3	2	3.37	0.0086303
MGH97_P7_H07	-0.171516422499	green3	2	4.4841	0.19409
MGH97_P7_D04	NA	black	0	3.8143	0
MGH97_P7_C06	NA	black	0	3.4536	0
MGH97_P7_G09	-0.146099013329	green3	2	4.0019	0.19535
MGH97_P7_E06	0.077412420175	green3	2	1.6388	0.17632
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	-0.43652035988	green3	2	4.9663	0.082703
MGH97_P7_G03	NA	black	0	0.15575	0
MGH97_P7_H01	NA	black	0	2.3838	0
MGH97_P7_B06	NA	black	0	3.5193	0
MGH97_P7_C08	-0.00577428338653	green3	2	2.3454	0.27381
MGH97_P7_E08	0.0826542776528	green3	2	4.6345	0.32539
MGH97_P7_F01	NA	black	0	2.0122	0
MGH97_P7_H03	NA	black	0	4.2213	0
MGH97_P7_B10	NA	black	0	3.5798	0
MGH97_P7_E11	NA	black	0	0.096262	0
MGH97_P7_C03	NA	black	0	5.0041	0
MGH97_P7_H12	NA	black	0	4.891	0
MGH97_P7_D07	NA	black	0	0.27023	0
MGH97_P7_A11	NA	black	0	4.3322	0
MGH97_P7_A01	NA	black	0	3.9215	0
MGH97_P7_F12	NA	black	0	2.7947	0
MGH97_P7_F08	-0.221429056541	green3	2	3.7422	0.12168
MGH97_P7_D11	NA	black	0	1.6271	0
MGH97_P7_H09	NA	black	0	2.2618	0
MGH97_P7_D09	-0.0174578970129	green3	2	2.3746	0.18777
MGH97_P7_C12	NA	black	0	3.6559	0
MGH97_P7_H11	-0.27392596189	green3	2	4.1549	0.11902
MGH97_P7_A04	NA	black	0	0	0
MGH97_P7_H06	NA	black	0	2.7732	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0.1137	0
MGH97_P7_F11	NA	black	0	4.3788	0
MGH97_P7_G08	NA	black	0	4.4809	0
MGH97_P7_E02	NA	black	0	4.5214	0
MGH97_P7_C07	NA	black	0	4.4863	0
MGH97_P7_A09	NA	black	0	0.18396	0
MGH97_P7_B09	NA	black	0	3.9415	0
MGH97_P7_G10	-0.32898117739	green3	2	4.6001	0.11503
MGH97_P7_G02	NA	black	0	3.2549	0
MGH97_P7_H04	NA	black	0	2.9523	0
MGH97_P7_G01	NA	black	0	3.335	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	3.2497	0
MGH97_P7_E01	NA	black	0	1.1342	0
MGH97_P7_F05	NA	black	0	4.0197	0
MGH97_P7_D05	NA	black	0	3.5011	0
MGH97_P7_A03	-0.181542297558	green3	2	3.2456	0.090853
MGH97_P7_B03	-0.340909253359	green3	2	5.0384	0.12829
MGH97_P7_A05	NA	black	0	0.17121	0
MGH97_P7_D03	NA	black	0	0.33914	0
MGH97_P7_F02	-0.119693470618	green3	2	2.9657	0.11636
MGH97_P7_G05	NA	black	0	3.9343	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	-0.106225446274	green3	2	2.8209	0.097611
MGH97_P8_A11	0.476280546222	blue	3	0.10165	0.09356
MGH97_P10_A12	NA	black	0	0.098958	0
MGH97_P10_E09	NA	black	0	4.4323	0
MGH97_P9_B12	NA	black	0	1.2756	0
MGH97_P10_D07	NA	black	0	3.1882	0
MGH97_P8_D11	NA	black	0	4.375	0
MGH97_P8_G05	NA	black	0	4.4344	0
MGH97_P9_C05	NA	black	0	3.0204	0
MGH97_P8_D03	-0.121986241526	green3	2	3.8755	0.20789
MGH97_P8_H05	NA	black	0	4.988	0
MGH97_P10_A09	-0.140659423256	green3	2	3.168	0.12829
MGH97_P10_E03	-0.0330570866572	green3	2	3.4083	0.27262
MGH97_P10_D04	-0.0109105650638	green3	2	3.2695	0.29631
MGH97_P9_D12	NA	black	0	4.0539	0
MGH97_P8_H06	-0.129262804344	green3	2	3.441	0.17632
MGH97_P8_H11	NA	black	0	0	0.32193
MGH97_P9_F12	NA	black	0	3.6873	0
MGH97_P8_D07	NA	black	0	1.696	0
MGH97_P8_H02	NA	black	0	4.098	0
MGH97_P8_D01	NA	black	0	4.4112	0
MGH97_P10_C04	NA	black	0	0.088142	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0.34028
MGH97_P8_H01	NA	black	0	4.0753	0
MGH97_P8_A05	-0.264112594296	green3	2	3.9881	0.11237
MGH97_P9_F10	NA	black	0	2.2768	0
MGH97_P10_F10	-0.22898454654	green3	2	3.2543	0.034216
MGH97_P9_G12	NA	black	0	2.2639	0
MGH97_P8_B04	-0.0832779018095	green3	2	2.8726	0.15963
MGH97_P8_E11	NA	black	0	3.9401	0
MGH97_P9_G10	NA	black	0	2.7734	0
MGH97_P10_D11	-0.250873753356	green3	2	3.4742	0.05797
MGH97_P10_D01	NA	black	0	1.433	0
MGH97_P10_H04	NA	black	0	1.636	0
MGH97_P10_D12	-0.117156991862	green3	2	2.8936	0.1003
MGH97_P8_D04	NA	black	0	3.4136	0
MGH97_P8_F08	0.3118118558	blue	3	0.21412	0.17505
MGH97_P9_E10	NA	black	0	3.688	0
MGH97_P9_D11	NA	black	0	3.8676	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	2.5543	0
MGH97_P8_B08	NA	black	0	0	0.31383
MGH97_P8_A09	0.364641570586	blue	3	0.3173	0.12961
MGH97_P9_A03	1.47668887356	black	0	4.005	1.2425
MGH97_P9_G09	NA	black	0	2.6409	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0.41143	0
MGH97_P8_G11	-0.0987430975163	green3	2	2.8823	0.13225
MGH97_P10_A06	NA	black	0	3.2743	0
MGH97_P10_F08	NA	black	0	0.18396	0
MGH97_P8_E08	-0.323586775412	green3	2	3.9873	0.070389
MGH97_P8_G08	NA	black	0	3.9704	0
MGH97_P10_B07	NA	black	0	2.5089	0
MGH97_P9_G11	0.354500766974	blue	3	0.17249	0.15445
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	0.0249387301313	green3	2	1.873	0.24489
MGH97_P9_A01	NA	black	0	2.9946	0
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	3.8574	0
MGH97_P8_E02	NA	black	0	2.7242	0
MGH97_P10_B05	NA	black	0	2.3533	0
MGH97_P8_G04	NA	black	0	2.2409	0
MGH97_P9_B02	NA	black	0	4.396	0
MGH97_P8_H08	-0.186057398728	green3	2	4.7306	0.19156
MGH97_P8_F01	NA	black	0	4.3802	0
MGH97_P10_H09	NA	black	0	3.4304	0
MGH97_P10_E06	NA	black	0	0.23389	0
MGH97_P10_D10	-0.173870298598	green3	2	3.3381	0.11636
MGH97_P10_A03	-0.10764592614	green3	2	3.4734	0.20038
MGH97_P10_A05	0.0346317920617	green3	2	4.6451	0.301
MGH97_P10_A01	NA	black	0	0.19535	0
MGH97_P9_D09	0.35580776051	blue	3	0.16607	0.15445
MGH97_P9_D06	NA	black	0	4.3153	0
MGH97_P9_G05	NA	black	0	0.39177	0
MGH97_P10_E05	NA	black	0	3.5532	0
MGH97_P8_F10	NA	black	0	0.77484	0
MGH97_P10_A04	-0.429125374053	green3	2	4.5375	0.05797
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	3.3084	0
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.21785
MGH97_P8_B03	NA	black	0	2.5869	0
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0.70044	0
MGH97_P9_F11	-0.156064241109	green3	2	3.1147	0.096262
MGH97_P8_B12	NA	black	0	3.3254	0
MGH97_P9_H02	NA	black	0	2.1293	0
MGH97_P9_C11	0.098118573993	green3	2	1.426	0.19156
MGH97_P8_A01	NA	black	0	0.301	0
MGH97_P10_F07	NA	black	0	3.645	0
MGH97_P10_G01	NA	black	0	3.3775	0
MGH97_P10_H05	-0.0742888122658	green3	2	2.6708	0.11503
MGH97_P9_F07	NA	black	0	3.4844	0
MGH97_P9_D08	NA	black	0	2.6832	0
MGH97_P9_E05	NA	black	0	2.9866	0
MGH97_P8_B09	0.0750946072688	green3	2	1.5211	0.20914
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	3.1798	0
MGH97_P9_E03	-0.0146981224709	green3	2	2.6239	0.27739
MGH97_P9_G07	NA	black	0	3.9749	0
MGH97_P9_C09	-0.074530795923	green3	2	4.2269	0.2461
MGH97_P10_B11	NA	black	0	0	0.11902
MGH97_P9_B05	NA	black	0	3.4538	0
MGH97_P9_A12	NA	black	0	1.4244	0
MGH97_P8_D10	0.0595964300099	green3	2	4.2479	0.32654
MGH97_P8_C05	NA	black	0	3.2105	0
MGH97_P9_D02	NA	black	0	3.0625	0
MGH97_P9_D07	NA	black	0	2.9919	0
MGH97_P8_F03	-0.269472027527	green3	2	4.0004	0.10969
MGH97_P8_C12	NA	black	0	3.1319	0
MGH97_P10_E10	NA	black	0	4.8551	0
MGH97_P10_H10	-0.0532168106791	green3	2	2.5666	0.13093
MGH97_P10_C07	-0.0821037894684	green3	2	2.7467	0.12565
MGH97_P9_E04	NA	black	0	3.1112	0
MGH97_P8_H10	NA	black	0	0.71809	0
MGH97_P9_F03	NA	black	0	2.8424	0
MGH97_P10_C08	0.290283315136	blue	3	0.80157	0.10568
MGH97_P8_B11	NA	black	0	0.071763	0
MGH97_P10_C01	NA	black	0	2.5804	0
MGH97_P9_D04	NA	black	0	0	0.69064
MGH97_P10_B06	NA	black	0	2.4473	0
MGH97_P8_H09	NA	black	0	3.6462	0
MGH97_P9_F05	-0.105877817746	green3	2	3.3626	0.19409
MGH97_P9_B04	NA	black	0	3.9216	0
MGH97_P9_C12	NA	black	0	3.5242	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	2.7135	0
MGH97_P10_G02	NA	black	0	1.9664	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	4.3434	0
MGH97_P10_G12	-0.0821770993057	green3	2	3.027	0.18903
MGH97_P9_A02	NA	black	0	3.0386	0
MGH97_P8_G03	NA	black	0	4.0656	0
MGH97_P8_D09	NA	black	0	2.0714	0
MGH97_P10_C06	NA	black	0	4.3701	0
MGH97_P8_H03	NA	black	0	0.73985	0
MGH97_P8_A10	NA	black	0	2.6745	0
MGH97_P8_B06	NA	black	0	3.2934	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	3.9115	0
MGH97_P10_B08	-0.121768681928	green3	2	3.5439	0.19156
MGH97_P10_C12	NA	black	0	3.4018	0
MGH97_P9_A10	NA	black	0	2.9161	0
MGH97_P9_C10	NA	black	0	3.4836	0
MGH97_P9_G03	NA	black	0	2.792	0
MGH97_P10_B02	NA	black	0	4.2822	0
MGH97_P10_A08	0.10301011578	green3	2	1.7084	0.096262
MGH97_P8_C09	-0.0345548785111	green3	2	2.461	0.14535
MGH97_P10_D05	NA	black	0	2.257	0
MGH97_P10_F02	NA	black	0	4.0451	0
MGH97_P9_D10	-0.350690010884	green3	2	4.7345	0.11103
MGH97_P8_D08	NA	black	0	1.7583	0
MGH97_P9_H11	-0.325092725059	green3	2	3.7917	0.044044
MGH97_P8_C06	-0.251317577661	green3	2	3.8447	0.10836
MGH97_P8_A03	NA	black	0	2.1382	0
MGH97_P9_C04	NA	black	0	2.6904	0
MGH97_P8_E01	NA	black	0	5.3242	0
MGH97_P10_D02	NA	black	0	3.8278	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0.1865	0
MGH97_P10_F06	-0.0924364214855	green3	2	2.7847	0.11503
MGH97_P9_E01	NA	black	0	0.81311	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.31499	0
MGH97_P9_H08	NA	black	0	3.0779	0
MGH97_P9_E08	NA	black	0	2.6152	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	0.134148483422	green3	2	1.6135	0.074505
MGH97_P8_C11	NA	black	0	3.9117	0
MGH97_P9_C03	NA	black	0	3.9149	0
MGH97_P8_E03	-0.0256815369832	green3	2	2.3724	0.10702
MGH97_P10_B01	0.107600655573	green3	2	0.17249	0.301
MGH97_P9_B11	-0.241044441949	green3	2	0.40381	0.52707
MGH97_P9_G02	NA	black	0	4.4257	0
MGH97_P8_G02	NA	black	0	3.6776	0
MGH97_P10_G10	NA	black	0	3.4195	0
MGH97_P9_G06	NA	black	0	0	0
MGH97_P9_E02	-0.133757251835	green3	2	3.2446	0.14926
MGH97_P9_C06	NA	black	0	0.94711	0
MGH97_P10_H06	NA	black	0	0	0.13225
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	1.8528	0
MGH97_P10_F05	-0.0454481535026	green3	2	2.9437	0.23879
MGH97_P8_D06	NA	black	0	3.8793	0
MGH97_P8_D12	-0.20426161645	green3	2	3.641	0.12565
MGH97_P9_H06	NA	black	0	2.9054	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	3.6909	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	2.0058	0
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	NA	black	0	3.2737	0
MGH97_P10_G11	NA	black	0	0.10969	0
MGH97_P10_E07	NA	black	0	2.2007	0
MGH97_P10_F03	NA	black	0	3.6686	0
MGH97_P8_F09	NA	black	0	1.856	0
MGH97_P10_F04	NA	black	0	0	0.24245
MGH97_P9_H03	-0.0194747384672	green3	2	2.7811	0.2762
MGH97_P10_D09	NA	black	0	3.76	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	3.559	0
MGH97_P8_F07	NA	black	0	2.474	0
MGH97_P10_G06	NA	black	0	2.545	0
MGH97_P9_B01	NA	black	0	0	0.34937
MGH97_P10_E04	NA	black	0	2.8775	0
MGH97_P8_B07	-0.0904424069145	green3	2	2.7615	0.11103
MGH97_P8_G07	-0.0115408510539	green3	2	2.2931	0.10836
MGH97_P9_B08	NA	black	0	4.7434	0
MGH97_P9_C01	NA	black	0	0.82863	0
MGH97_P8_G01	NA	black	0	0	0.14405
MGH97_P9_H04	0.229875987021	blue	3	0.39067	0.20789
MGH97_P10_F11	0.290513042833	blue	3	4.1642	0.47197
MGH97_P10_D03	NA	black	0	3.1955	0
MGH97_P10_C09	-0.146631009047	green3	2	3.2885	0.14012
MGH97_P8_E06	-0.127881280375	green3	2	3.2118	0.15186
MGH97_P8_E09	NA	black	0	3.772	0
MGH97_P8_E05	-0.20375564517	green3	2	4.9261	0.1865
MGH97_P8_A08	NA	black	0	3.1502	0
MGH97_P10_F12	0.503915608784	blue	3	0.088142	0.079975
MGH97_P9_D01	NA	black	0	3.5914	0
MGH97_P9_E09	-0.0229807816558	green3	2	2.3671	0.12565
MGH97_P8_A06	NA	black	0	3.3273	0
MGH97_P10_C02	NA	black	0	4.3085	0
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	4.6803	0
MGH97_P9_E11	NA	black	0	0	0.098958
MGH97_P9_F06	NA	black	0	4.0467	0
MGH97_P10_H11	NA	black	0	3.3435	0
MGH97_P9_B06	-0.242622520354	green3	2	3.3435	0.03984
MGH97_P10_E11	NA	black	0	4.166	0
MGH97_P9_B09	NA	black	0	3.0774	0
MGH97_P9_B03	-0.0934559387635	green3	2	2.8588	0.13619
MGH97_P9_B10	-0.267749227111	green3	2	3.7894	0.089498
MGH97_P8_H12	-0.198577768656	green3	2	3.5951	0.12565
MGH97_P10_A02	NA	black	0	4.7848	0
MGH97_P8_A04	NA	black	0	2.108	0
MGH97_P10_G05	0.0896917129402	green3	2	0.32654	0.30451
MGH97_P9_H10	-0.402108600284	green3	2	4.7988	0.089498
MGH97_P9_A11	-0.0471008262329	green3	2	2.8647	0.22774
MGH97_P8_A12	-0.231024872242	green3	2	4.6519	0.16736
MGH97_P8_C08	NA	black	0	0	0.2762
MGH97_P8_A07	NA	black	0	2.751	0
MGH97_P10_H03	NA	black	0	0.77146	0
MGH97_P8_H04	NA	black	0	3.4125	0
MGH97_P9_C07	NA	black	0	5.1069	0
MGH97_P9_H07	-0.17064079132	green3	2	3.6054	0.15186
MGH97_P8_C02	NA	black	0	1.4287	0
MGH97_P10_B09	NA	black	0	0	0.14143
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	3.64952038138	black	0	4.3371	2.1938
93_P3_D02	-0.0436746167506	green3	2	3.4847	0.26303
93_P3_B08	NA	black	0	3.4556	0
93_P3_D10	NA	black	0	3.4691	0
93_P3_H02	0.0158134024254	green3	2	4.8656	0.28688
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	2.1467	0
93_P3_F07	NA	black	0	3.3057	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	0.208551390928	blue	3	1.1043	0.12168
93_P3_G06	NA	black	0	3.4222	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	4.5409	0
93_P3_D08	NA	black	0	4.2344	0
93_P3_E03	NA	black	0	0	0.12565
93_P3_A04	NA	black	0	0.070389	0
93_P3_H03	NA	black	0	3.8361	0
93_P3_H10	NA	black	0	2.8941	0
93_P3_A09	NA	black	0	1.5286	0
93_P3_D11	NA	black	0	0.34028	0
93_P3_E12	NA	black	0	0.16736	0
93_P3_G05	NA	black	0	0.15316	0
93_P3_D12	NA	black	0	4.306	0
93_P3_E11	NA	black	0	3.255	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	-0.1796804117	green3	2	3.6793	0.15056
93_P3_H08	NA	black	0	0.36961	0
93_P3_H04	-0.279905706762	green3	2	3.7178	0.070389
93_P3_F12	NA	black	0	3.1336	0
93_P3_A07	NA	black	0	4.0129	0
93_P3_E04	NA	black	0	0.09356	0
93_P3_C07	NA	black	0	3.3825	0
93_P3_G09	NA	black	0	0.65444	0
93_P3_A03	NA	black	0	1.2147	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	3.2485	0
93_P3_E02	NA	black	0	3.8429	0
93_P3_C04	NA	black	0	3.0038	0
93_P3_F02	NA	black	0	0	0.18269
93_P3_E07	0.370201712468	blue	3	0.27262	0.13225
93_P3_D09	-0.185094227121	green3	2	3.4778	0.12433
93_P3_D07	NA	black	0	1.232	0
93_P3_G12	NA	black	0	3.3919	0
93_P3_A05	NA	black	0	4.9092	0
93_P3_C05	NA	black	0	3.1365	0
93_P3_F09	NA	black	0	4.4085	0
93_P3_G07	NA	black	0	1.3448	0
93_P3_C01	NA	black	0	3.2288	0
93_P3_C11	NA	black	0	0	0.16221
93_P3_E05	NA	black	0	0	0
93_P3_A12	-0.253377032175	green3	2	3.6525	0.084064
93_P3_E09	NA	black	0	2.6311	0
93_P3_D03	-0.0857106142506	green3	2	2.9653	0.17377
93_P3_D01	NA	black	0	0.14012	0
93_P3_G04	NA	black	0	3.8532	0
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	0.145300795809	green3	2	0.13093	0.28096
93_P3_G10	NA	black	0	3.6639	0
93_P3_A11	NA	black	0	4.1256	0
93_P3_C03	-0.345875228096	green3	2	4.7407	0.1137
93_P3_B11	-0.108081993064	green3	2	3.0801	0.15834
93_P3_G08	-0.121104480833	green3	2	3.0704	0.1375
93_P3_B06	NA	black	0	3.7229	0
93_P3_A02	NA	black	0	3.6835	0
93_P3_D06	NA	black	0	3.2919	0
93_P3_B12	NA	black	0	3.3601	0
93_P3_B09	-0.124575351887	green3	2	4.5658	0.22033
93_P6_A04	NA	black	0	2.051	0
93_P6_B02	-0.0401971077169	green3	2	0.22404	0.38957
93_P6_E05	NA	black	0	0	0.50284
93_P6_B09	-0.04105279431	green3	2	1.6026	0.42438
