Cell_name	Zvalue	Color	Cluster	HTT	SP1
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	1.09123593782	green3	2	0.048236	0.24245
93_P5_H04	NA	black	0	0	0
93_P6_A06	NA	black	0	0	0
93_P6_F03	NA	black	0	0	0
93_P6_B05	NA	black	0	0	1.5685
93_P6_C11	NA	black	0	3.0557	0
93_P5_H09	NA	black	0	0	0
93_P5_G03	NA	black	0	1.9123	0
93_P5_F04	NA	black	0	1.4195	0
93_P6_H12	0.815184465984	green3	2	0.32539	0.24123
93_P5_G07	NA	black	0	0	2.2333
93_P6_C05	NA	black	0	2.0919	0
93_P6_D05	NA	black	0	0	1.8918
93_P5_C12	2.60831119529	black	0	4.3433	2.6339
93_P6_A03	NA	black	0	0	0.2857
93_P5_E08	NA	black	0	3.9055	0
93_P6_A08	0.801292471495	green3	2	0.41792	0.09356
93_P6_A10	NA	black	0	1.9815	0
93_P6_A02	NA	black	0	0.27858	0
93_P5_G12	NA	black	0	1.962	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	2.0222	0
93_P6_H10	NA	black	0	0	0
93_P5_C08	0.734613708207	green3	2	0.10434	0.61353
93_P5_A09	NA	black	0	1.1104	0
93_P5_B09	NA	black	0	0	1.3994
93_P5_A05	NA	black	0	0.31267	0
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0	0.35276
93_P6_A11	0.0407780912644	green3	2	0.94561	1.2678
93_P5_B12	0.822590575724	green3	2	0.052416	0.55287
93_P5_F12	NA	black	0	0.27023	0
93_P5_H08	NA	black	0	1.8774	0
93_P6_C08	-2.77171565118	black	0	3.4057	0.12168
93_P5_F10	NA	black	0	0.40817	0
93_P5_E11	NA	black	0	0.49057	0
93_P6_B03	-0.274311767826	green3	2	0.85599	2.5158
93_P6_C02	NA	black	0	1.7168	0
93_P6_B04	NA	black	0	2.4117	0
93_P5_D10	NA	black	0	1.0942	0
93_P6_F04	NA	black	0	0	0.65901
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	1.473	0
93_P6_A07	NA	black	0	2.2684	0
93_P5_H10	NA	black	0	1.3978	0
93_P6_F08	0.0154390162922	green3	2	0.57628	1.4673
93_P5_H01	NA	black	0	2.4782	0
93_P5_B02	NA	black	0	0	0
93_P5_G01	NA	black	0	1.7442	0
93_P6_A12	-1.43303610481	red	1	2.5751	0.36961
93_P5_G11	NA	black	0	0.51197	0
93_P6_E11	-1.23812797854	red	1	0.48954	3.5613
93_P5_D07	NA	black	0	3.2472	0
93_P6_E02	NA	black	0	2.108	0
93_P6_E09	-0.563551543821	green3	2	0.6581	2.7772
93_P5_F09	NA	black	0	0	0
93_P6_E06	NA	black	0	0	0
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0	0
93_P5_H07	NA	black	0	0	0
93_P6_D06	0.187588585871	green3	2	0.80323	0.82049
93_P6_C07	NA	black	0	0	1.2302
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	0.6107
93_P5_A08	NA	black	0	2.3962	0
93_P6_B12	NA	black	0	0	2.4898
93_P5_G04	NA	black	0	2.8325	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	0
93_P6_B07	NA	black	0	1.9302	0
93_P5_D02	NA	black	0	0	0.43082
93_P6_D08	NA	black	0	1.4093	0
93_P6_A01	NA	black	0	0.39944	0
93_P5_E12	NA	black	0	0.077243	0
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	3.4154	0
93_P6_F06	0.365121959238	green3	2	0.26063	0.9855
93_P5_F08	NA	black	0	0.32308	0
93_P6_C10	NA	black	0	0	0.092207
93_P5_G08	NA	black	0	0.10969	0
93_P6_D07	NA	black	0	2.3623	0
93_P6_F05	NA	black	0	3.9696	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	-2.00910084021	black	0	3.4233	0.53007
93_P5_A11	NA	black	0	1.9601	0
93_P5_F01	NA	black	0	0.31962	0
93_P5_C03	0.508409148463	green3	2	0.57434	0.37072
93_P6_B10	NA	black	0	1.8286	0
93_P5_E03	NA	black	0	1.175	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0.72857	0
93_P5_E10	NA	black	0	1.2296	0
93_P5_D08	NA	black	0	0	0
MGH93_P7_D06	NA	black	0	3.0129	0
MGH93_P7_G08	NA	black	0	0	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0.077243
MGH93_P7_B06	NA	black	0	1.3127	0
MGH93_P7_C09	NA	black	0	0	4.6652
MGH93_P7_F07	NA	black	0	2.4076	0
MGH93_P7_B02	-0.713126234787	green3	2	2.03	0.58976
MGH93_P7_H05	NA	black	0	0.45207	0
MGH93_P7_H09	NA	black	0	0	0
MGH93_P7_D10	NA	black	0	2.1741	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	2.8898929517	black	0	3.8152	2.9536
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	2.6415
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	-0.263150034623	green3	2	2.0538	1.1972
MGH93_P7_F06	-0.227994122443	green3	2	1.8821	1.168
MGH93_P7_H08	0.163114799018	green3	2	0.80488	0.91227
MGH93_P7_A11	NA	black	0	0	0
MGH93_P7_G10	NA	black	0	0.75702	0
MGH93_P7_G03	NA	black	0	0.49672	0
MGH93_P7_G07	NA	black	0	1.5028	0
MGH93_P7_A12	NA	black	0	0	0.34142
MGH93_P7_A06	NA	black	0	2.8742	0
MGH93_P7_A08	-0.111245380761	green3	2	2.3598	1.4468
MGH93_P7_H10	0.290641946576	green3	2	0.58304	0.86235
MGH93_P7_C05	-0.433325406457	green3	2	0.41576	2.1852
MGH93_P7_C12	NA	black	0	0.12697	0
MGH93_P7_C07	NA	black	0	0.36513	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	0
MGH93_P7_E10	NA	black	0	0	2.8826
MGH93_P7_F04	NA	black	0	2.4492	0
MGH93_P7_A09	-0.474367762311	green3	2	0.40272	2.236
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	3.71	0
MGH93_P7_F10	NA	black	0	0.079975	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	0.86711	0
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0.30685	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	0.328601216525	green3	2	0.32193	1.0043
MGH93_P7_A01	NA	black	0	0	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.41143	0
MGH93_P7_D08	NA	black	0	0	0.33457
MGH93_P7_D01	NA	black	0	0	2.7255
MGH93_P7_H11	-0.839478416165	green3	2	0.40926	2.7908
MGH93_P7_H12	NA	black	0	3.4398	0
MGH93_P7_D05	NA	black	0	3.541	0
MGH93_P7_E04	NA	black	0	0	2.1622
MGH93_P7_D04	NA	black	0	2.1757	0
MGH93_P7_C06	NA	black	0	0	0
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	0.58688	0
MGH93_P7_B04	4.22331198411	black	0	3.3709	4.0017
MGH93_P7_F03	0.0565291133256	green3	2	1.6617	1.6722
MGH93_P7_B12	NA	black	0	0.074505	0
MGH93_P7_H04	NA	black	0	1.1362	0
MGH93_P7_A05	NA	black	0	0.23879	0
MGH93_P7_D07	NA	black	0	0	0.79077
MGH93_P7_F01	NA	black	0	2.3182	0
MGH93_P7_F05	NA	black	0	1.6003	0
93_P10_H10	NA	black	0	0	0.086784
93_P10_E02	-0.483669275627	green3	2	1.9103	0.7891
93_P9_C04	NA	black	0	0	0.079975
93_P9_A08	NA	black	0	0	0
93_P9_G06	NA	black	0	0.067639	0
93_P8_F09	NA	black	0	3.5805	0
93_P8_G06	NA	black	0	2.7972	0
93_P9_E04	NA	black	0	4.3865	0
93_P10_D06	NA	black	0	0.15963	0
93_P9_B07	-4.39268064089	black	0	4.6919	0.13356
93_P9_G08	NA	black	0	0.96717	0
93_P9_D04	NA	black	0	3.1074	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0.12035	0
93_P9_B08	NA	black	0	0.34823	0
93_P10_E03	NA	black	0	0.12697	0
93_P8_H09	-0.697920677832	green3	2	0.073135	2.2491
93_P10_B02	0.50544104733	green3	2	3.0632	1.9057
93_P8_B06	0.182263168593	green3	2	2.4079	1.7377
93_P10_E05	NA	black	0	1.2672	0
93_P8_E06	-0.0038318175024	green3	2	0.1177	1.489
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	2.0014	0
93_P8_C05	0.122599314056	green3	2	0.74416	1.1336
93_P9_F12	NA	black	0	2.9507	0
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	1.6304	0
93_P9_B06	NA	black	0	0	0.098958
93_P10_D12	0.529858369836	green3	2	0.15056	0.83269
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0.1776	0
93_P9_E12	NA	black	0	0	0.089498
93_P9_B02	NA	black	0	0	3.1401
93_P8_G11	NA	black	0	0.44467	0
93_P10_H08	-1.17536802552	red	1	0.21412	2.936
93_P10_B04	NA	black	0	0.72072	0
93_P9_C12	NA	black	0	0.88127	0
93_P8_D11	NA	black	0	0.79161	0
93_P8_A03	-0.124220646955	green3	2	1.4222	0.99494
93_P9_F02	-1.0256200368	green3	2	2.1988	0.39835
93_P10_F03	NA	black	0	0	0.071763
93_P9_G11	NA	black	0	2.7849	0
93_P8_B09	NA	black	0	2.4386	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0.037031	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	0.0161935189023	green3	2	0.88049	1.4378
93_P10_C01	2.52007908936	black	0	3.2818	3.0647
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0.12433	0
93_P8_E08	NA	black	0	0	0.2762
93_P8_G12	NA	black	0	0	0
93_P9_D09	-0.616681057906	green3	2	0.26183	2.3039
93_P8_D05	-0.442285073179	green3	2	1.4911	0.11237
93_P9_F04	NA	black	0	0.18142	0
93_P10_H12	NA	black	0	0.034216	0
93_P9_H09	NA	black	0	0.13225	0
93_P10_E06	NA	black	0	2.7141	0
93_P10_D07	NA	black	0	0	2.111
93_P8_G05	NA	black	0	0	0.19156
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0	0
93_P10_G11	0.482748346488	green3	2	2.2455	2.101
93_P10_F08	NA	black	0	0	0
93_P8_F07	-0.248358664103	green3	2	1.0293	3.207
93_P10_E01	0.203534498968	green3	2	0.21537	1.2228
93_P9_E07	NA	black	0	3.8735	0
93_P9_E03	NA	black	0	0	0.60312
93_P9_D12	-0.823683530983	green3	2	0.45733	2.8478
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0.073135	0
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	2.3724	0
93_P9_H10	NA	black	0	0	4.4153
93_P10_E04	NA	black	0	0.54597	0
93_P8_A07	NA	black	0	0	1.8184
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	1.7058	0
93_P10_H07	NA	black	0	0	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	3.7849	0
93_P9_B11	-0.499488063021	green3	2	2.8906	1.2284
93_P9_G10	NA	black	0	0.08134	0
93_P10_F05	NA	black	0	0.15963	0
93_P9_F10	NA	black	0	0	0
93_P9_A02	NA	black	0	0	2.5173
93_P8_D10	NA	black	0	1.5845	0
93_P10_G04	NA	black	0	0.25942	0
93_P10_C05	NA	black	0	2.7583	0
93_P8_C07	NA	black	0	0	0
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0.59264	0
93_P10_H01	NA	black	0	1.315	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	1.9939	0
93_P8_H07	NA	black	0	0.54696	0
93_P10_C10	NA	black	0	0	0
93_P8_D12	NA	black	0	0.59741	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	0.910274240713	green3	2	2.1074	2.7592
93_P8_D08	NA	black	0	1.7638	0
93_P8_E10	NA	black	0	1.7596	0
93_P10_A12	NA	black	0	0	0.27143
93_P10_F10	NA	black	0	2.8454	0
93_P9_F07	NA	black	0	2.16	0
93_P8_B03	-1.58659682231	red	1	0.35502	3.7148
93_P9_G05	NA	black	0	2.479	0
93_P10_A05	NA	black	0	0	0
93_P9_C06	NA	black	0	0	1.1718
93_P8_A02	NA	black	0	1.489	0
93_P8_F01	NA	black	0	1.6239	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	0.515376760944	green3	2	0.23879	0.78994
93_P10_A11	NA	black	0	1.5739	0
93_P10_B12	1.99592576934	black	0	3.8621	2.517
93_P8_B02	NA	black	0	2.353	0
93_P8_C09	0.958054582202	green3	2	0.15834	0.27381
93_P8_B07	NA	black	0	0	0.31499
93_P8_C02	NA	black	0	0.91227	0
93_P10_B09	NA	black	0	0	0
93_P9_A12	NA	black	0	1.3735	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	2.614
93_P9_H02	NA	black	0	0	0.52707
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	1.0697	0
93_P9_A04	NA	black	0	4.1356	0
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	3.0963	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	2.5077	0
93_P9_D07	NA	black	0	0.088142	0
93_P10_G05	-0.320727235522	green3	2	0.12433	1.858
93_P10_F06	0.437313841981	green3	2	0.71545	0.17505
93_P10_C07	NA	black	0	2.0444	0
93_P9_D08	-0.502977003802	green3	2	0.4957	2.3852
93_P10_G06	NA	black	0	0	0
93_P10_G09	NA	black	0	0	0
93_P8_F02	NA	black	0	3.6021	0
93_P8_G08	NA	black	0	0.073135	0
93_P10_H02	NA	black	0	0	0.48749
93_P10_H03	NA	black	0	0.50792	0
93_P8_E01	NA	black	0	0	1.5646
93_P9_H11	NA	black	0	0	0
93_P9_H03	NA	black	0	0.34937	0
93_P9_C02	NA	black	0	0	2.1738
93_P8_F06	NA	black	0	2.8024	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	0.0932094441786	green3	2	1.6708	1.7583
93_P10_D02	NA	black	0	0	1.2228
93_P10_A09	NA	black	0	0	0
93_P10_G07	-0.530786804594	green3	2	3.1901	1.2702
93_P8_E11	NA	black	0	0.42438	0
93_P10_C12	NA	black	0	0.66084	0
93_P9_B12	NA	black	0	1.394	0
93_P8_H03	NA	black	0	0.71282	0
93_P9_G12	NA	black	0	0	0
93_P10_B06	NA	black	0	2.5811	0
93_P8_D02	NA	black	0	2.2394	0
93_P9_A10	-0.999019903501	green3	2	3.2208	1.0036
93_P9_G01	NA	black	0	0	0
93_P9_H12	NA	black	0	2.8274	0
93_P10_F12	NA	black	0	3.287	0
93_P10_G03	NA	black	0	0.81803	0
93_P9_F08	1.22628052306	green3	2	0.04684	0.084064
93_P10_C06	NA	black	0	0	1.696
93_P10_D04	NA	black	0	0	1.2857
93_P9_C11	0.406020702519	green3	2	1.6397	2.629
93_P9_A01	NA	black	0	1.2904	0
93_P9_B05	3.11148158318	black	0	3.4195	3.3098
93_P9_A06	-1.42841273402	red	1	3.3045	0.78994
93_P10_A10	NA	black	0	3.1174	0
93_P10_F07	NA	black	0	0	1.6234
93_P9_B04	-2.16746195808	black	0	2.984	0.16993
93_P10_H04	0.103724580107	green3	2	1.2951	2.767
93_P10_B11	NA	black	0	0	0
93_P9_D01	0.35786421994	green3	2	0.07861	1.0752
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	1.4983	0
93_P8_G09	NA	black	0	0	0.1375
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	3.9095	0
93_P8_G01	NA	black	0	3.6045	0
93_P9_H04	NA	black	0	0.26424	0
93_P10_B10	NA	black	0	0.11902	0
93_P9_G04	NA	black	0	0	3.0755
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0.77653
93_P10_D03	NA	black	0	0	4.0375
93_P10_H06	NA	black	0	1.8592	0
93_P8_B12	NA	black	0	2.6026	0
93_P8_D09	0.165845581521	green3	2	1.8817	1.8233
93_P9_D11	NA	black	0	0	0
93_P10_G08	NA	black	0	1.175	0
93_P8_H06	0.159678345723	green3	2	0.86315	0.79327
93_P9_C07	NA	black	0	0	1.0524
93_P8_A12	NA	black	0	3.3198	0
93_P8_C01	0.23001665753	green3	2	0.85917	0.45207
93_P9_F06	NA	black	0	0.066261	0
