Cell_name	Zvalue	Color	Cluster	ETV5	ICAM1
MGH97_P10_G05	NA	black	0	4.2808	0
MGH97_P9_H10	-0.115577952853	red	1	3.4368	0.19535
MGH97_P9_A11	-0.275081928501	red	1	4.2283	0.25459
MGH97_P8_A12	NA	black	0	2.6448	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	3.7419	0
MGH97_P10_H03	NA	black	0	2.1437	0
MGH97_P8_H04	NA	black	0	3.4919	0
MGH97_P9_C07	NA	black	0	4.5907	0
MGH97_P9_H07	NA	black	0	2.467	0
MGH97_P8_C02	NA	black	0	4.1791	0
MGH97_P10_B09	NA	black	0	5.3324	0
MGH97_P9_E07	NA	black	0	4.0021	0
MGH97_P10_C03	NA	black	0	2.2786	0
93_P3_D02	NA	black	0	2.3951	0
93_P3_B08	NA	black	0	4.1218	0
93_P3_D10	NA	black	0	4.3141	0
93_P3_H02	NA	black	0	2.0437	0
93_P3_E06	NA	black	0	3.0599	0
93_P3_F08	NA	black	0	3.599	0
93_P3_F07	NA	black	0	3.4675	0
93_P3_B02	NA	black	0	0	0.60217
93_P3_G02	NA	black	0	1.0766	0
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	1.6192	0
93_P3_H01	NA	black	0	2.4249	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	1.6093	0
93_P3_E03	NA	black	0	4.1109	0
93_P3_A04	NA	black	0	2.036	0
93_P3_H03	NA	black	0	5.5863	0
93_P3_H10	NA	black	0	0.32308	0
93_P3_A09	-0.181257970673	red	1	5.9365	0.54201
93_P3_D11	NA	black	0	4.9686	0
93_P3_E12	-0.26635726112	red	1	4.3726	0.32654
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	1.6731	0
93_P3_E11	NA	black	0	4.239	0
93_P3_B10	NA	black	0	3.196	0
93_P3_B05	NA	black	0	3.9749	0
93_P3_H08	NA	black	0	3.7825	0
93_P3_H04	NA	black	0	5.2153	0
93_P3_F12	NA	black	0	5.2577	0
93_P3_A07	NA	black	0	5.1673	0
93_P3_E04	NA	black	0	4.549	0
93_P3_C07	NA	black	0	3.1436	0
93_P3_G09	-0.192393611257	red	1	3.8853	0.30685
93_P3_A03	NA	black	0	3.4395	0
93_P3_D05	NA	black	0	5.2008	0
93_P3_A10	NA	black	0	2.4375	0
93_P3_E02	NA	black	0	3.4902	0
93_P3_C04	NA	black	0	5.7891	0
93_P3_F02	NA	black	0	4.7782	0
93_P3_E07	NA	black	0	4.3519	0
93_P3_D09	NA	black	0	3.4725	0
93_P3_D07	NA	black	0	0.84157	0
93_P3_G12	-0.280267650159	red	1	4.2044	0.23143
93_P3_A05	NA	black	0	5.1785	0
93_P3_C05	NA	black	0	4.989	0
93_P3_F09	NA	black	0	5.5822	0
93_P3_G07	NA	black	0	3.087	0
93_P3_C01	-0.0300896655237	red	1	3.1245	0.23143
93_P3_C11	NA	black	0	0	0.37072
93_P3_E05	NA	black	0	5.0995	0
93_P3_A12	NA	black	0	4.5836	0
93_P3_E09	NA	black	0	3.4208	0
93_P3_D03	NA	black	0	2.3838	0
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0.56657	0
93_P3_E01	NA	black	0	2.2135	0
93_P3_G11	NA	black	0	2.9931	0
93_P3_A06	NA	black	0	0	0.25822
93_P3_G10	NA	black	0	5.1786	0
93_P3_A11	NA	black	0	3.3633	0
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	3.0944	0
93_P3_G08	NA	black	0	2.4993	0
93_P3_B06	NA	black	0	5.4289	0
93_P3_A02	NA	black	0	4.2037	0
93_P3_D06	NA	black	0	3.046	0
93_P3_B12	NA	black	0	2.7373	0
93_P3_B09	NA	black	0	4.0734	0
93_P6_A04	-0.261535637874	red	1	4.8201	0.42438
93_P6_B02	NA	black	0	2.2225	0
93_P6_E05	NA	black	0	3.6796	0
93_P6_B09	NA	black	0	4.5629	0
93_P6_H11	NA	black	0	5.4297	0
93_P5_E06	NA	black	0	4.8711	0
93_P5_C05	NA	black	0	4.0332	0
93_P5_H06	NA	black	0	1.0676	0
93_P5_G05	NA	black	0	0	1.1283
93_P5_C09	NA	black	0	5.0476	0
93_P6_D09	-0.179459368061	red	1	3.6868	0.19156
93_P5_H04	NA	black	0	3.0859	0
93_P6_A06	NA	black	0	1.3138	0
93_P6_F03	NA	black	0	2.8959	0
93_P6_B05	NA	black	0	3.4203	0
93_P6_C11	NA	black	0	1.7991	0
93_P5_H09	NA	black	0	2.4319	0
93_P5_G03	NA	black	0	0	0
93_P5_F04	NA	black	0	2.0022	0
93_P6_H12	NA	black	0	4.6204	0
93_P5_G07	NA	black	0	1.266	0
93_P6_C05	NA	black	0	3.435	0
93_P6_D05	-0.371251530698	red	1	4.6691	0.21661
93_P5_C12	NA	black	0	0.71282	0
93_P6_A03	-0.156339653624	red	1	3.6222	0.22774
93_P5_E08	NA	black	0	3.2024	0
93_P6_A08	NA	black	0	2.9853	0
93_P6_A10	NA	black	0	0	0.52907
93_P6_A02	-0.347294222035	red	1	4.4132	0.17377
93_P5_G12	NA	black	0	1.6365	0
93_P5_E01	NA	black	0	0	1.1388
93_P6_A09	NA	black	0	5.0725	0
93_P6_H05	NA	black	0	4.6027	0
93_P6_H10	NA	black	0	3.7056	0
93_P5_C08	NA	black	0	4.6164	0
93_P5_A09	NA	black	0	3.459	0
93_P5_B09	NA	black	0	0	0
93_P5_A05	NA	black	0	3.9856	0
93_P6_E04	NA	black	0	2.5165	0
93_P5_A04	NA	black	0	5.0638	0
93_P6_A11	-0.225070700036	red	1	3.8508	0.16864
93_P5_B12	NA	black	0	3.7857	0
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	3.6247	0
93_P6_C08	NA	black	0	4.4922	0
93_P5_F10	NA	black	0	2.5313	0
93_P5_E11	NA	black	0	3.7318	0
93_P6_B03	NA	black	0	3.3211	0
93_P6_C02	-0.0417679802198	red	1	4.6188	0.76808
93_P6_B04	NA	black	0	0	0
93_P5_D10	-0.328569945321	red	1	4.5033	0.24367
93_P6_F04	NA	black	0	4.1162	0
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	5.2568	0
93_P5_G06	-0.168870722959	red	1	3.8119	0.34142
93_P6_A07	NA	black	0	2.0133	0
93_P5_H10	NA	black	0	4.9358	0
93_P6_F08	NA	black	0	1.959	0
93_P5_H01	NA	black	0	0	0
93_P5_B02	-0.163124516275	red	1	3.7342	0.30685
93_P5_G01	NA	black	0	2.9424	0
93_P6_A12	NA	black	0	3.9057	0
93_P5_G11	NA	black	0	3.5876	0
93_P6_E11	NA	black	0	0	0.48543
93_P5_D07	-0.00131123052271	red	1	3.5054	0.9381
93_P6_E02	NA	black	0	4.8435	0
93_P6_E09	NA	black	0	3.6212	0
93_P5_F09	NA	black	0	4.4114	0
93_P6_E06	NA	black	0	2.858	0
93_P5_A06	NA	black	0	4.3045	0
93_P5_D04	NA	black	0	3.9985	0
93_P5_H07	NA	black	0	4.808	0
93_P6_D06	-0.257206679354	red	1	4.4971	0.3774
93_P6_C07	NA	black	0	4.1037	0
93_P5_F07	NA	black	0	3.1467	0
93_P5_C04	NA	black	0	0	0.90458
93_P5_A02	-0.196502681225	red	1	5.0694	0.53506
93_P5_A07	NA	black	0	3.1843	0
93_P5_A08	NA	black	0	3.7883	0
93_P6_B12	NA	black	0	3.8809	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	2.9484	0
93_P6_E03	-0.00465700138974	red	1	3.0307	0.24123
93_P6_B07	NA	black	0	2.7613	0
93_P5_D02	NA	black	0	4.2575	0
93_P6_D08	-0.0392612638548	red	1	3.9479	0.79244
93_P6_A01	NA	black	0	2.389	0
93_P5_E12	NA	black	0	4.1037	0
93_P5_A03	-0.00121574554296	red	1	3.2027	0.96051
93_P5_F02	NA	black	0	1.8007	0
93_P6_F06	-0.421620858366	red	1	5.3527	0.27262
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	2.5967	0
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	2.1728	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	3.7151	0
93_P5_B03	NA	black	0	2.4839	0
93_P6_E10	NA	black	0	3.3537	0
93_P5_A11	0.213263799094	red	1	2.0122	0.4916
93_P5_F01	NA	black	0	4.8168	0
93_P5_C03	NA	black	0	0	0.75018
93_P6_B10	NA	black	0	0.56852	0
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	-0.240341461331	red	1	4.6531	0.43616
93_P5_E10	NA	black	0	1.364	0
93_P5_D08	-0.150802403585	red	1	3.6781	0.3115
MGH93_P7_D06	NA	black	0	4.0679	0
MGH93_P7_G08	0.162842932749	red	1	2.3879	0.32998
MGH93_P7_D02	NA	black	0	4.2363	0
MGH93_P7_A03	-0.572212554077	red	1	5.9894	0.17632
MGH93_P7_B06	NA	black	0	4.869	0
MGH93_P7_C09	NA	black	0	3.5848	0
MGH93_P7_F07	NA	black	0	6.1853	0
MGH93_P7_B02	NA	black	0	2.5011	0
MGH93_P7_H05	NA	black	0	4.3136	0
MGH93_P7_H09	NA	black	0	0.27023	0
MGH93_P7_D10	NA	black	0	4.1359	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	-0.184452188191	red	1	4.9538	0.54794
MGH93_P7_C04	NA	black	0	2.7465	0
MGH93_P7_F02	NA	black	0	2.7082	0
MGH93_P7_D12	NA	black	0	5.7065	0
MGH93_P7_G04	NA	black	0	3.7087	0
MGH93_P7_A10	NA	black	0	2.9882	0
MGH93_P7_G09	NA	black	0	3.8985	0
MGH93_P7_F06	-0.297420167932	red	1	5.1664	0.40817
MGH93_P7_H08	NA	black	0	2.964	0
MGH93_P7_A11	NA	black	0	3.1458	0
MGH93_P7_G10	NA	black	0	0	0
MGH93_P7_G03	NA	black	0	3.6374	0
MGH93_P7_G07	NA	black	0	4.9145	0
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	NA	black	0	4.3346	0
MGH93_P7_A08	NA	black	0	5.7634	0
MGH93_P7_H10	0.180871551795	red	1	2.3907	0.25459
MGH93_P7_C05	NA	black	0	2.8924	0
MGH93_P7_C12	NA	black	0	5.2164	0
MGH93_P7_C07	NA	black	0	6.1385	0
MGH93_P7_B03	NA	black	0	4.9513	0
MGH93_P7_A07	-0.139339108532	red	1	3.6126	0.30217
MGH93_P7_E10	NA	black	0	2.036	0
MGH93_P7_F04	NA	black	0	5.823	0
MGH93_P7_A09	NA	black	0	4.818	0
MGH93_P7_E06	NA	black	0	3.6715	0
MGH93_P7_C02	NA	black	0	2.2206	0
MGH93_P7_F10	NA	black	0	0.46676	0
MGH93_P7_C10	NA	black	0	4.5082	0
MGH93_P7_H07	1.0445589477	green3	2	0.19535	0.24489
MGH93_P7_H01	NA	black	0	5.3233	0
MGH93_P7_B10	NA	black	0	0.84238	0
MGH93_P7_F12	NA	black	0	4.6047	0
MGH93_P7_F08	NA	black	0	4.8517	0
MGH93_P7_A01	NA	black	0	4.2363	0
MGH93_P7_E11	NA	black	0	2.7983	0
MGH93_P7_E09	NA	black	0	2.0898	0
MGH93_P7_E05	NA	black	0	4.8915	0
MGH93_P7_D08	NA	black	0	0	0
MGH93_P7_D01	0.480031270967	red	1	1.2234	0.42223
MGH93_P7_H11	NA	black	0	3.9822	0
MGH93_P7_H12	NA	black	0	4.4484	0
MGH93_P7_D05	NA	black	0	4.737	0
MGH93_P7_E04	NA	black	0	4.8447	0
MGH93_P7_D04	NA	black	0	1.98	0
MGH93_P7_C06	NA	black	0	3.1237	0
MGH93_P7_E12	NA	black	0	5.9811	0
MGH93_P7_G06	NA	black	0	2.5955	0
MGH93_P7_B04	NA	black	0	2.2494	0
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	0.23584230338	red	1	2.3083	0.15316
MGH93_P7_H04	-0.483399677556	red	1	5.8315	0.24975
MGH93_P7_A05	NA	black	0	1.1388	0
MGH93_P7_D07	NA	black	0	5.4479	0
MGH93_P7_F01	NA	black	0	3.1632	0
MGH93_P7_F05	NA	black	0	6.1079	0
93_P10_H10	NA	black	0	0	0.19787
93_P10_E02	0.213528761919	red	1	2.3802	0.14143
93_P9_C04	NA	black	0	3.0454	0
93_P9_A08	NA	black	0	2.3615	0
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	3.7522	0
93_P8_G06	-0.15557037808	red	1	3.6925	0.30334
93_P9_E04	NA	black	0	0	0.30685
93_P10_D06	NA	black	0	4.5992	0
93_P9_B07	NA	black	0	0.23634	0
93_P9_G08	-0.0516393050834	red	1	3.1938	0.15445
93_P9_D04	-0.537870224122	red	1	6.0527	0.21288
93_P8_E07	NA	black	0	3.785	0
93_P9_H01	NA	black	0	2.9488	0
93_P9_B08	NA	black	0	2.9128	0
93_P10_E03	NA	black	0	3.5368	0
93_P8_H09	NA	black	0	3.8856	0
93_P10_B02	NA	black	0	0.1903	0
93_P8_B06	NA	black	0	4.8685	0
93_P10_E05	NA	black	0	5.435	0
93_P8_E06	NA	black	0	5.2523	0
93_P10_A02	NA	black	0	2.859	0
93_P8_B04	NA	black	0	0	0
93_P8_C05	NA	black	0	4.2519	0
93_P9_F12	NA	black	0	0	0
93_P10_A01	NA	black	0	2.7832	0
93_P8_A10	NA	black	0	0.25096	0
93_P9_B06	NA	black	0	5.5365	0
93_P10_D12	NA	black	0	3.6512	0
93_P8_D04	NA	black	0	5.1688	0
93_P9_B10	NA	black	0	4.4243	0
93_P9_E12	NA	black	0	4.3419	0
93_P9_B02	-0.26200793057	red	1	5.1065	0.44996
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	5.825	0
93_P9_C12	NA	black	0	3.8855	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	4.4656	0
93_P9_F02	NA	black	0	5.0216	0
93_P10_F03	NA	black	0	3.0633	0
93_P9_G11	NA	black	0	4.5699	0
93_P8_B09	NA	black	0	5.4671	0
93_P9_E05	-0.221914195098	red	1	5.8978	0.50487
93_P8_E09	-0.314287671983	red	1	4.5051	0.27143
93_P8_G03	NA	black	0	5.4801	0
93_P9_C10	NA	black	0	2.0711	0
93_P8_D06	NA	black	0	4.8411	0
93_P8_C06	NA	black	0	2.5683	0
93_P10_C01	0.94210998272	green3	2	0.25459	0.3173
93_P8_A05	-0.0746576794362	red	1	4.2544	0.71282
93_P8_C11	NA	black	0	3.2423	0
93_P8_E08	NA	black	0	3.3447	0
93_P8_G12	NA	black	0	4.6971	0
93_P9_D09	NA	black	0	4.9013	0
93_P8_D05	NA	black	0	3.9432	0
93_P9_F04	NA	black	0	6.12	0
93_P10_H12	NA	black	0	3.715	0
93_P9_H09	NA	black	0	4.1669	0
93_P10_E06	NA	black	0	0.71809	0
93_P10_D07	NA	black	0	5.6116	0
93_P8_G05	NA	black	0	4.6066	0
93_P9_A03	NA	black	0	0	0.67536
93_P10_E10	NA	black	0	3.2895	0
93_P10_G11	NA	black	0	3.9736	0
93_P10_F08	NA	black	0	0	0
93_P8_F07	NA	black	0	4.3082	0
93_P10_E01	NA	black	0	2.9019	0
93_P9_E07	NA	black	0	1.2382	0
93_P9_E03	NA	black	0	0.78241	0
93_P9_D12	NA	black	0	3.9529	0
93_P8_E03	NA	black	0	4.9525	0
93_P10_E12	NA	black	0	5.9643	0
93_P8_F11	NA	black	0	6.5637	0
93_P9_B03	NA	black	0	0.20789	0
93_P9_H10	NA	black	0	0	0
93_P10_E04	NA	black	0	5.1304	0
93_P8_A07	NA	black	0	6.0886	0
93_P8_F08	NA	black	0	4.2906	0
93_P10_C11	NA	black	0	4.5311	0
93_P10_H07	-0.147518855338	red	1	3.6049	0.25217
93_P9_E02	NA	black	0	3.6846	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	4.2945	0
93_P9_G10	NA	black	0	1.9939	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	NA	black	0	0	0
93_P9_A02	NA	black	0	4.8179	0
93_P8_D10	-0.0404230888578	red	1	3.2759	0.58785
93_P10_G04	NA	black	0	4.1138	0
93_P10_C05	NA	black	0	4.9784	0
93_P8_C07	NA	black	0	4.9566	0
93_P9_E06	NA	black	0	0.77653	0
93_P8_B11	NA	black	0	3.1175	0
93_P10_H01	NA	black	0	2.7198	0
93_P8_H05	NA	black	0	2.6045	0
93_P9_B09	NA	black	0	3.4546	0
93_P8_H07	NA	black	0	3.9024	0
93_P10_C10	NA	black	0	2.5639	0
93_P8_D12	NA	black	0	2.826	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	2.7082	0
93_P8_D08	NA	black	0	4.0679	0
93_P8_E10	NA	black	0	0	1.2606
93_P10_A12	NA	black	0	1.3426	0
93_P10_F10	NA	black	0	2.4436	0
93_P9_F07	NA	black	0	2.5869	0
93_P8_B03	NA	black	0	4.7474	0
93_P9_G05	NA	black	0	4.3613	0
93_P10_A05	NA	black	0	2.0793	0
93_P9_C06	NA	black	0	0	0.33228
93_P8_A02	NA	black	0	0	0.38847
93_P8_F01	NA	black	0	5.5156	0
93_P8_G04	NA	black	0	4.111	0
93_P9_D06	NA	black	0	2.1538	0
93_P10_A11	NA	black	0	4.4246	0
93_P10_B12	-0.0224143989968	red	1	3.0954	0.18015
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	5.1694	0
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	-0.293451944302	red	1	4.184	0.18903
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	4.144	0
93_P10_C08	NA	black	0	0.4678	0
93_P9_H02	NA	black	0	0	0
93_P9_H05	NA	black	0	0.58496	0
93_P9_G02	NA	black	0	1.903	0
93_P9_A04	0.123937513627	red	1	2.5492	0.29748
93_P10_C04	NA	black	0	3.8618	0
93_P10_H11	-0.193107664148	red	1	3.7748	0.22157
93_P9_D10	NA	black	0	2.4481	0
93_P8_E12	NA	black	0	2.8319	0
93_P9_D07	-0.281821569459	red	1	4.5397	0.34142
93_P10_G05	NA	black	0	4.6173	0
93_P10_F06	NA	black	0	3.1082	0
93_P10_C07	NA	black	0	1.5763	0
93_P9_D08	NA	black	0	0.69866	0
93_P10_G06	-0.116071501944	red	1	3.4175	0.14926
93_P10_G09	NA	black	0	4.8677	0
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	3.3114	0
93_P10_H02	NA	black	0	4.6048	0
93_P10_H03	NA	black	0	3.9326	0
93_P8_E01	NA	black	0	3.0505	0
93_P9_H11	NA	black	0	2.609	0
93_P9_H03	NA	black	0	5.1515	0
93_P9_C02	NA	black	0	3.0791	0
93_P8_F06	NA	black	0	5.0017	0
93_P9_G07	NA	black	0	3.5967	0
93_P10_E08	0.185012308335	red	1	2.3735	0.25942
93_P10_D02	-0.207235075478	red	1	4.3219	0.43723
93_P10_A09	NA	black	0	3.9348	0
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	4.9221	0
93_P10_C12	NA	black	0	4.4122	0
93_P9_B12	NA	black	0	4.6361	0
93_P8_H03	NA	black	0	5.7633	0
93_P9_G12	NA	black	0	2.4924	0
93_P10_B06	NA	black	0	2.2792	0
93_P8_D02	NA	black	0	1.1706	0
93_P9_A10	-0.440666416697	red	1	4.9479	0.17887
93_P9_G01	NA	black	0	3.0045	0
93_P9_H12	NA	black	0	5.0136	0
93_P10_F12	NA	black	0	0.46362	0
93_P10_G03	NA	black	0	4.7928	0
93_P9_F08	NA	black	0	2.6713	0
93_P10_C06	0.550947317356	green3	2	1.5341	0.12035
93_P10_D04	NA	black	0	3.1055	0
93_P9_C11	NA	black	0	0.97159	0
93_P9_A01	NA	black	0	2.0243	0
93_P9_B05	NA	black	0	2.0959	0
93_P9_A06	NA	black	0	5.1024	0
93_P10_A10	NA	black	0	0.8922	0
93_P10_F07	NA	black	0	0	0
93_P9_B04	NA	black	0	5.5046	0
93_P10_H04	NA	black	0	3.9499	0
93_P10_B11	NA	black	0	0	0.30334
93_P9_D01	NA	black	0	4.1895	0
93_P8_A11	NA	black	0	3.1223	0
93_P9_F11	-0.244444210737	red	1	3.9743	0.19912
93_P8_G09	NA	black	0	4.6373	0
93_P10_G01	NA	black	0	1.9935	0
93_P8_D07	NA	black	0	0	0
93_P8_G01	0.0513814676373	red	1	2.1414	0.90304
93_P9_H04	NA	black	0	3.3948	0
93_P10_B10	-0.197076504093	red	1	3.7344	0.16607
93_P9_G04	NA	black	0	4.9652	0
93_P8_D01	NA	black	0	4.4496	0
93_P8_F03	NA	black	0	0	0.65076
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	4.4986	0
93_P8_B12	NA	black	0	5.5531	0
93_P8_D09	NA	black	0	3.8903	0
93_P9_D11	-0.332748854272	red	1	4.6929	0.28806
93_P10_G08	NA	black	0	2.1489	0
93_P8_H06	NA	black	0	3.7596	0
93_P9_C07	NA	black	0	2.9666	0
93_P8_A12	NA	black	0	0	0
93_P8_C01	-0.00749772847044	red	1	3.5781	0.90458
93_P9_F06	NA	black	0	1.9855	0
