Cell_name	Zvalue	Color	Cluster	ADRA1A	SP1
MGH60_P7_C04	NA	black	0	0	0.94486
MGH60_P7_C05	NA	black	0	0	4.7698
MGH60_P7_C06	NA	black	0	1.3657	0
MGH60_P7_C07	NA	black	0	0.44467	0
MGH60_P7_C08	-0.214836172241	green3	2	0.48954	1.9096
MGH60_P7_C09	NA	black	0	1.4404	0
MGH60_P7_C10	-0.532486468835	green3	2	0.81476	3.2294
MGH60_P7_C11	NA	black	0	0	1.829
MGH60_P7_C12	NA	black	0	1.3294	0
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	0.97526	0
MGH60_P7_D03	NA	black	0	0.73205	0
MGH60_P7_D04	0.404148315297	green3	2	0.65901	0.59741
MGH60_P7_D05	NA	black	0	1.6754	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	0.0300954238047	green3	2	1.0834	1.0731
MGH60_P7_D09	NA	black	0	0.75018	0
MGH60_P7_D10	-0.0364521527167	green3	2	0.92448	1.7264
MGH60_P7_D11	NA	black	0	0	1.7626
MGH60_P7_D12	NA	black	0	0.70487	0
MGH60_P7_E01	NA	black	0	2.5931	0
MGH60_P7_E02	NA	black	0	0.82619	0
MGH60_P7_E03	-0.0599609723798	green3	2	1.4457	1.3185
MGH60_P7_E04	NA	black	0	1.1564	0
MGH60_P7_E05	NA	black	0	0	0.37184
MGH60_P7_E06	0.0760607870586	green3	2	1.0136	0.92752
MGH60_P7_E07	-0.376269683915	green3	2	0.50386	2.196
MGH60_P7_E08	NA	black	0	0.64801	0
MGH60_P7_E09	-0.0461239196269	green3	2	1.473	1.3901
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	0.527769393692	green3	2	0.59168	0.45207
MGH60_P7_F01	NA	black	0	1.3248	0
MGH60_P7_F03	NA	black	0	1.0079	0
MGH60_P7_F04	NA	black	0	0.58976	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0.77146	0
MGH60_P7_F07	NA	black	0	0.71896	0
MGH60_P7_F08	-0.429109193328	green3	2	0.62106	2.4444
MGH60_P7_F10	NA	black	0	0.46153	0
MGH60_P7_F11	NA	black	0	0.30217	0
MGH60_P7_F12	1.01975860502	green3	2	0.32539	0.10434
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0.86631	0
MGH60_P7_G03	NA	black	0	0.28924	0
MGH60_P7_G04	NA	black	0	0.54794	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0.28214	0
MGH60_P7_G07	NA	black	0	0.56169	0
MGH60_P7_G08	NA	black	0	0.41143	0
MGH60_P7_G09	NA	black	0	0.93584	0
MGH60_P7_G10	NA	black	0	0.62947	0
MGH60_P7_G11	0.352688620069	green3	2	1.7668	2.2446
MGH60_P7_G12	NA	black	0	0.79494	0
MGH60_P7_H01	0.0688377167882	green3	2	0.98258	1.0936
MGH60_P7_H02	NA	black	0	1.06	0
MGH60_P7_H03	0.219518342938	green3	2	0.52005	1.146
MGH60_P7_H04	NA	black	0	0.86869	0
MGH60_P7_H05	NA	black	0	1.127	0
MGH60_P7_H06	NA	black	0	1.364	0
MGH60_P7_H07	NA	black	0	0.72683	0
MGH60_P7_H08	0.539164541567	green3	2	0.66357	0.25822
MGH60_P7_H09	NA	black	0	0.14405	0
MGH60_P7_H10	-0.0221424232991	green3	2	1.2467	1.2684
MGH60_P7_H11	NA	black	0	0.7941	0
MGH60_P7_H12	NA	black	0	0.66357	0
MGH60_P3_A01	NA	black	0	2.7066	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	-0.149472174496	green3	2	1.5099	1.0738
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	0.147516804935	green3	2	1.5236	2.0367
MGH60_P3_A09	NA	black	0	0	0.27977
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	1.26	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	1.2594
MGH60_P3_B04	NA	black	0	0	1.4087
MGH60_P3_B06	NA	black	0	0	2.4665
MGH60_P3_B07	NA	black	0	1.8592	0
MGH60_P3_B10	NA	black	0	1.5835	0
MGH60_P3_B11	NA	black	0	0	2.366
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	1.5941	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	1.0186
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	0.131689155087	green3	2	2.3788	1.6996
MGH60_P3_D08	NA	black	0	0	1.5739
MGH60_P3_D09	NA	black	0	0	2.5651
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	1.877	0
MGH60_P3_E02	NA	black	0	3.7296	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	1.7912	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	1.0594	0
MGH60_P3_E09	-0.46423296472	green3	2	1.9355	0.88284
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	2.825
MGH60_P3_E12	NA	black	0	0.848	0
MGH60_P3_F01	NA	black	0	3.6765	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0.67446	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	2.0133
MGH60_P3_G06	NA	black	0	0	0.27023
MGH60_P3_G07	NA	black	0	1.7058	0
MGH60_P3_G08	NA	black	0	2.121	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	1.4662	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	1.099
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	3.7452
MGH60_P3_H08	NA	black	0	5.2755	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	4.0152
MGH60_P3_H11	NA	black	0	1.5941	0
MGH60_P3_H12	NA	black	0	2.2494	0
97_P3_G07	NA	black	0	0.84238	0
97_P3_G10	NA	black	0	0	0.30685
97_P3_H02	0.133608209679	green3	2	0.79743	1.119
97_P3_A07	NA	black	0	0	2.4338
97_P3_C03	NA	black	0	0	0
97_P3_H09	-0.552175333481	green3	2	0.78157	3.1494
97_P3_H12	NA	black	0	0.54498	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	3.4661	0
97_P3_E07	NA	black	0	0.49876	0
97_P3_C07	NA	black	0	0.75873	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0.35614	0
97_P3_F03	-1.68498498857	black	0	2.4854	0.12565
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	1.2479	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	1.7583	0
97_P3_D03	0.570878646352	green3	2	1.5602	3.2978
97_P3_D11	0.628150015157	green3	2	0.3774	0.60407
97_P3_H11	4.92648591418	black	0	4.5863	3.2903
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0.44467	0
97_P3_F06	NA	black	0	0	0.33685
97_P3_C01	NA	black	0	0.2762	0
97_P3_A04	0.191809110511	green3	2	0.50894	1.2023
97_P3_C09	NA	black	0	0.34596	0
97_P3_D10	0.419755803645	green3	2	0.50589	0.79494
97_P3_H07	NA	black	0	0.62199	0
97_P3_E01	NA	black	0	0	1.7273
97_P3_E03	NA	black	0	0.53107	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0.77653	0
97_P3_B04	NA	black	0	0.54003	0
97_P3_B02	NA	black	0	0	0.93433
97_P3_B07	NA	black	0	2.8436	0
97_P3_G02	0.141110204907	green3	2	0.80653	1.0827
97_P3_G11	NA	black	0	2.9555	0
97_P3_F11	NA	black	0	2.8582	0
97_P3_H03	0.00437586557991	green3	2	0.42008	1.5351
97_P3_C02	NA	black	0	2.9572	0
97_P3_G06	0.488744365373	green3	2	0.75788	0.089498
97_P3_B01	NA	black	0	1.5685	0
97_P3_B05	-0.829756714969	green3	2	2.9034	1.0356
97_P3_E10	NA	black	0	0.43723	0
97_P3_G01	NA	black	0	0.40599	0
97_P3_A08	NA	black	0	0.66812	0
97_P3_A03	-0.0777880390682	green3	2	0.92372	1.9214
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0.70752	0
97_P3_E11	NA	black	0	0.34142	0
97_P3_D04	NA	black	0	0	1.1486
97_P3_A11	-0.922713967431	green3	2	0.64524	3.5239
97_P3_C12	NA	black	0	0.51197	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0.94935	0
97_P3_D05	-0.000231969035271	green3	2	1.1635	1.8424
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0	0
97_P3_F01	0.0690445173182	green3	2	0.78492	1.3351
97_P3_F07	-0.720628843173	green3	2	1.9701	0.55483
97_P3_B11	-0.741833373882	green3	2	1.9542	0.50487
97_P3_H05	NA	black	0	1.6617	0
97_P3_F12	-0.295481709263	green3	2	0.52707	2.0759
97_P3_F04	-0.161893806512	green3	2	0.29866	1.7557
97_P3_C11	NA	black	0	0.72944	0
97_P3_F08	-0.187349745676	green3	2	0.6663	1.9782
97_P3_C05	NA	black	0	0	0.70399
97_P3_F09	NA	black	0	0.63784	0
97_P3_G05	NA	black	0	0.27858	0
97_P3_A10	NA	black	0	0.31499	0
97_P3_A05	0.14986914555	green3	2	0.69332	1.1738
97_P3_C06	-0.495186923185	green3	2	0.73812	2.8516
97_P3_F02	NA	black	0	0	1.2479
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	2.6611
97_P3_A01	NA	black	0	0.8213	0
97_P3_H04	NA	black	0	0.43189	0
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0.40054	0
97_P3_E12	0.531668651054	green3	2	0.29278	0.82701
97_P3_A02	NA	black	0	0	0
97_P3_B06	0.117733435815	green3	2	0.58496	1.308
97_P3_H10	0.728285233139	green3	2	0.50995	0.2228
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	-0.174478537105	green3	2	1.3132	0.34369
97_P6_G02	0.337903838325	green3	2	0.86315	0.16864
97_P6_E06	NA	black	0	0	0.51904
97_P6_A03	NA	black	0	0.21785	0
97_P5_F07	0.151600890353	green3	2	0.60122	1.2308
97_P5_B05	NA	black	0	0.88596	0
97_P6_B11	NA	black	0	0.49876	0
97_P6_E08	NA	black	0	1.9471	0
97_P6_A09	0.128780975863	green3	2	0.48336	1.3231
97_P6_B04	NA	black	0	0.53903	0
97_P5_A02	0.339006701476	green3	2	0.68706	0.70487
97_P5_C02	NA	black	0	1.3901	0
97_P6_F09	0.665526597279	green3	2	0.4678	0.41468
97_P5_A04	0.0239666687261	green3	2	1.2904	1.7744
97_P5_C04	0.77512700072	green3	2	0.50792	0.14012
97_P6_D07	0.472800015406	green3	2	0.65901	0.43189
97_P6_A12	NA	black	0	0.25942	0
97_P6_C06	-0.113660331939	green3	2	1.2963	0.65535
97_P6_H04	NA	black	0	0.8536	0
97_P5_D09	0.57745261987	green3	2	0.51299	0.49672
97_P6_F03	NA	black	0	1.3448	0
97_P6_F11	0.228747208829	green3	2	0.9568	0.15056
97_P6_H09	NA	black	0	0.62761	0
97_P6_B08	NA	black	0	1.1104	0
97_P5_A10	NA	black	0	1.0683	0
97_P6_H07	NA	black	0	1.5044	0
97_P6_C09	-0.827159676204	green3	2	1.9516	0.38073
97_P5_G04	NA	black	0	0.65076	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	0.0725099063718	green3	2	1.0697	0.5008
97_P5_E04	0.35168199958	green3	2	2.6868	1.8464
97_P6_B10	-1.13671723611	green3	2	2.0762	0.16092
97_P6_F04	0.429675941862	green3	2	0.63691	0.58015
97_P5_E07	0.105400556611	green3	2	0.89685	1.0807
97_P5_G02	-0.532347017271	green3	2	1.6406	0.31846
97_P5_C11	NA	black	0	1.2642	0
97_P5_A03	NA	black	0	1.0676	0
97_P6_B02	-0.138370835493	green3	2	1.2869	0.40708
97_P6_H12	NA	black	0	0.32077	0
97_P6_F12	0.305293542866	green3	2	0.78994	0.57046
97_P6_A02	-0.423265881939	green3	2	0.70133	2.5816
97_P5_C12	NA	black	0	1.6544	0
97_P5_C01	0.184818670493	green3	2	0.72596	1.051
97_P5_B07	NA	black	0	0.80323	0
97_P5_A08	0.801258568809	green3	2	0.42116	0.26784
97_P6_H08	NA	black	0	1.1388	0
97_P5_E11	-0.144130473905	green3	2	1.2726	0.24123
97_P6_A01	0.0533619156466	green3	2	0.5509	1.4431
97_P6_G01	NA	black	0	0	0
97_P5_D10	0.183872812541	green3	2	0.50995	1.216
97_P5_C10	NA	black	0	2.7746	0
97_P6_C11	NA	black	0	0	0
97_P6_E07	NA	black	0	0.5955	0
97_P6_E05	0.0221438720595	green3	2	0.65076	1.4957
97_P5_G07	0.00690811737788	green3	2	1.1421	0.74157
97_P5_D04	NA	black	0	0	0.32077
97_P6_B03	1.12662872054	green3	2	0.14143	0.24367
97_P5_H01	0.130518549409	green3	2	0.38405	1.3471
97_P6_A11	NA	black	0	1.254	0
97_P6_E09	NA	black	0	0.0229	0
97_P6_A10	NA	black	0	0.83269	0
97_P5_E02	NA	black	0	0.71282	0
97_P6_D03	NA	black	0	0	1.8217
97_P5_A09	NA	black	0	0.68796	0
97_P6_B12	NA	black	0	0.44042	0
97_P5_H10	0.326676713219	green3	2	0.6526	0.79244
97_P6_A04	NA	black	0	1.0482	0
97_P5_B12	-0.549001536603	green3	2	0.86473	3.5357
97_P5_A12	NA	black	0	4.729	0
97_P5_F08	NA	black	0	0.58976	0
97_P6_E04	-0.0920538264019	green3	2	2.3329	1.4834
97_P6_D04	0.240113935459	green3	2	0.94261	0.1865
97_P5_D02	NA	black	0	1.4303	0
97_P6_G10	NA	black	0	1.6337	0
97_P5_B04	0.876926899923	green3	2	0.42546	0.13619
97_P6_E03	0.0739409134296	green3	2	0.74244	1.3426
97_P5_E05	NA	black	0	0.44148	0
97_P5_G05	-1.61867599918	black	0	2.4908	0.18777
97_P5_D03	0.198750646444	green3	2	0.61447	1.1223
97_P5_C07	NA	black	0	0.60122	0
97_P6_C12	NA	black	0	0.96199	0
97_P6_B09	NA	black	0	0	0.32193
97_P5_D07	NA	black	0	0.91991	0
97_P6_A05	-1.29779272594	red	1	2.2645	0.23389
97_P5_C08	NA	black	0	1.0335	0
97_P5_B03	0.146450054355	green3	2	0.97893	0.56365
97_P6_G08	-0.482127092541	green3	2	0.46676	2.3331
97_P6_D12	NA	black	0	0.95754	0
97_P6_D01	NA	black	0	1.8612	0
97_P5_H08	NA	black	0	0	0
97_P6_C07	-0.264236777579	green3	2	1.4362	0.49774
97_P6_C02	NA	black	0	0	0
97_P5_F02	0.555127129385	green3	2	0.38626	0.70487
97_P5_F04	NA	black	0	1.3984	0
97_P5_H02	-0.309676219196	green3	2	0.58015	2.1519
97_P6_C08	NA	black	0	0	0.56852
97_P5_E03	NA	black	0	0.97306	0
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0.48543	0
97_P6_F05	0.199351322761	green3	2	0.81065	0.87814
97_P5_H06	NA	black	0	1.7732	0
97_P5_H11	NA	black	0	0.81558	0
97_P5_E06	NA	black	0	0	0.43829
97_P6_H02	NA	black	0	1.3718	0
97_P6_A08	NA	black	0	0.75788	0
97_P5_B02	0.459547898065	green3	2	0.56267	0.64339
97_P5_E10	NA	black	0	1.3651	0
97_P5_B11	0.385675816655	green3	2	0.71633	0.52005
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	1.2253	0
97_P5_A11	-1.6627544765	black	0	2.4764	0.13488
97_P6_A06	NA	black	0	2.9651	0
97_P6_F07	-1.21027504649	red	1	2.4542	0.50589
97_P6_G04	0.106319656836	green3	2	0.69243	1.2833
97_P6_B05	NA	black	0	1.03	0
97_P5_D06	NA	black	0	0	0
97_P6_F08	-0.509611767472	green3	2	1.5509	0.1137
97_P5_F06	-0.25011107496	green3	2	1.4803	0.68347
97_P5_D08	-0.486259947044	green3	2	1.6911	0.52807
97_P5_G11	NA	black	0	0.78994	0
97_P6_F10	0.935140566894	green3	2	0.3505	0.18396
97_P5_H07	NA	black	0	3.8156	0
97_P5_A07	NA	black	0	0.9501	0
97_P6_G11	NA	black	0	1.0272	0
97_P5_C03	0.0323789278546	green3	2	0.81803	1.4394
97_P5_F01	NA	black	0	1.4319	0
97_P6_E01	NA	black	0	1.121	0
97_P5_F03	NA	black	0	1.5028	0
97_P5_B01	NA	black	0	0.73292	0
97_P6_H03	-0.138468993028	green3	2	1.26	0.1635
97_P6_E12	NA	black	0	1.5907	0
97_P5_G10	0.509786250986	green3	2	0.59837	0.47716
97_P5_C05	-0.00361278034516	green3	2	1.229	1.4947
97_P6_D11	NA	black	0	1.6351	0
97_P5_H09	-0.0574337645702	green3	2	1.232	0.73031
97_P6_B06	NA	black	0	1.2467	0
97_P5_F09	NA	black	0	1.539	0
97_P6_F02	NA	black	0	3.0425	0
97_P5_D11	-0.418884483271	green3	2	0.65168	2.4746
97_P5_H03	NA	black	0	1.5902	0
97_P5_D05	NA	black	0	0	0.45943
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	1.1865	0
97_P6_G09	-0.117367644043	green3	2	1.7181	1.3219
97_P6_D08	NA	black	0	0	0.54893
97_P5_G06	0.307067729873	green3	2	0.8984	0.11237
97_P5_A01	0.0121197967572	green3	2	0.95977	1.4813
97_P6_H10	-0.0412111318498	green3	2	1.1909	0.43616
97_P5_G01	NA	black	0	2.4911	0
97_P6_E02	0.353208492133	green3	2	0.84157	0.21039
97_P6_B01	NA	black	0	0.59837	0
97_P5_F10	NA	black	0	0.73812	0
97_P6_C10	0.263834673181	green3	2	0.82456	0.61542
97_P5_C09	0.310991014886	green3	2	0.89064	0.14012
97_P5_E12	NA	black	0	1.0201	0
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	3.7157	0
97_P6_A07	NA	black	0	2.4568	0
97_P5_G03	-0.212639291136	green3	2	2.2913	1.3567
97_P6_G12	-0.992664876161	green3	2	2.0548	0.30801
97_P6_C03	0.445017423086	green3	2	0.56852	0.66357
97_P6_H06	NA	black	0	0.4049	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	2.0858	0
97_P6_G03	NA	black	0	1.0949	0
97_P5_G12	NA	black	0	1.1667	0
97_P5_G09	NA	black	0	1.2945	0
97_P5_H04	0.613335832014	green3	2	0.61447	0.21412
MGH97_P7_B05	7.0022454169	black	0	4.3887	4.1507
MGH97_P7_E10	0.0717730237228	green3	2	1.2425	2.7843
MGH97_P7_A02	0.6435789028	green3	2	0.59264	0.20289
MGH97_P7_C01	0.524047102597	green3	2	0.56169	0.51602
MGH97_P7_D06	NA	black	0	0	1.8556
MGH97_P7_H08	-0.106090152808	green3	2	0.33113	1.6875
MGH97_P7_G11	0.537877185282	green3	2	1.4647	3.7922
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	0.0509653833229	green3	2	1.3386	1.8957
MGH97_P7_C02	-0.252534595172	green3	2	0.85838	2.4785
MGH97_P7_F10	NA	black	0	0.33914	0
MGH97_P7_H05	NA	black	0	0.40708	0
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0	0
MGH97_P7_H02	-0.265840580015	green3	2	0.65168	2.1395
MGH97_P7_C11	NA	black	0	0.81558	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	-1.76242395259	black	0	3.4263	0.69688
MGH97_P7_A06	0.550085246147	green3	2	0.59264	0.40272
MGH97_P7_D12	NA	black	0	0.69955	0
MGH97_P7_B02	0.418489148321	green3	2	0.73639	0.37407
MGH97_P7_E03	1.40791796557	green3	2	2.4171	2.8848
MGH97_P7_D02	0.0758144882262	green3	2	0.58785	1.3918
MGH97_P7_B11	2.44161760872	black	0	3.2363	2.9594
MGH97_P7_E09	NA	black	0	2.559	0
MGH97_P7_B01	0.775896680154	green3	2	0.44042	0.27501
MGH97_P7_G06	NA	black	0	0.28096	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0.59837	0
MGH97_P7_E07	NA	black	0	0	1.3202
MGH97_P7_B12	NA	black	0	0.4049	0
MGH97_P7_H07	NA	black	0	0	1.0108
MGH97_P7_D04	-0.225433823643	green3	2	1	3.0142
MGH97_P7_C06	0.378375526701	green3	2	0.419	0.9486
MGH97_P7_G09	NA	black	0	0.55582	0
MGH97_P7_E06	0.501420241884	green3	2	0.74674	0.09356
MGH97_P7_F04	NA	black	0	3.4674	0
MGH97_P7_C09	-0.64681812137	green3	2	0.19787	2.3057
MGH97_P7_G03	NA	black	0	0.17887	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0.28806	0
MGH97_P7_C08	NA	black	0	2.6055	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	-0.0832004297644	green3	2	0.82619	1.8323
MGH97_P7_B10	-0.0967913227553	green3	2	0.98623	2.1648
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	1.7575	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	0.60597	0
MGH97_P7_A01	NA	black	0	0.7476	0
MGH97_P7_F12	NA	black	0	4.088	0
MGH97_P7_F08	NA	black	0	0	0.22527
MGH97_P7_D11	NA	black	0	1.1296	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0.30801	0
MGH97_P7_C12	NA	black	0	0.62761	0
MGH97_P7_H11	NA	black	0	0.61636	0
MGH97_P7_A04	NA	black	0	0	2.1223
MGH97_P7_H06	NA	black	0	1.0279	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	0.399899769026	green3	2	0.36513	0.9568
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0.58592	0
MGH97_P7_E02	-0.0283400686426	green3	2	0.88127	1.6658
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0.33457	0
MGH97_P7_G10	0.3932750185	green3	2	0.37851	0.9568
MGH97_P7_G02	NA	black	0	0.49057	0
MGH97_P7_H04	NA	black	0	0.79327	0
MGH97_P7_G01	NA	black	0	2.8385	0
MGH97_P7_E05	NA	black	0	0	1.257
MGH97_P7_E04	NA	black	0	0.81885	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	2.4332
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	-0.462862339014	green3	2	1.6402	0.47612
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	0.0361437541617	green3	2	0.95606	1.3454
MGH97_P7_D03	NA	black	0	1.4673	0
MGH97_P7_F02	NA	black	0	0.34596	0
MGH97_P7_G05	-0.742000393116	green3	2	0.37629	2.6149
MGH97_P7_D08	NA	black	0	0.72683	0
MGH97_P7_G04	NA	black	0	0.09356	0
MGH97_P8_A11	NA	black	0	0	0
MGH97_P10_A12	-0.415480557138	green3	2	0.2762	2.0772
MGH97_P10_E09	NA	black	0	0.26303	0
MGH97_P9_B12	NA	black	0	0.041243	0
MGH97_P10_D07	NA	black	0	0.5888	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	-0.0285067883327	green3	2	1.1303	2.3721
MGH97_P9_C05	0.26811671494	green3	2	0.46676	1.0942
MGH97_P8_D03	0.6478295212	green3	2	1.511	3.8724
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	-0.749331806018	green3	2	0.54498	2.9123
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	-0.919939663579	green3	2	0.21785	2.6487
MGH97_P8_H06	-0.934555665091	green3	2	0.45207	3.0277
MGH97_P8_H11	NA	black	0	3.4683	0
MGH97_P9_F12	NA	black	0	0	0.12961
MGH97_P8_D07	0.341890700183	green3	2	0.45523	0.97893
MGH97_P8_H02	NA	black	0	0	3.0241
MGH97_P8_D01	-0.715713956256	green3	2	0.17249	2.3649
MGH97_P10_C04	NA	black	0	0.24245	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0.32769
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.19283
MGH97_P9_F10	0.0628276375619	green3	2	0.72509	1.3802
MGH97_P10_F10	-0.0778075877084	green3	2	0.11503	1.6225
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0.52807	0
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	-0.0807921724753	green3	2	0.99349	2.0875
MGH97_P10_D11	1.08438324935	green3	2	0.28333	0.086784
MGH97_P10_D01	0.0668856729368	green3	2	2.8321	1.6285
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	0.675086267395	green3	2	0.53804	0.26424
MGH97_P8_D04	NA	black	0	0.40272	0
MGH97_P8_F08	0.0632988884909	green3	2	0.8536	1.3098
MGH97_P9_E10	NA	black	0	0	1.4849
MGH97_P9_D11	NA	black	0	0.81885	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	0.176205037479	green3	2	1.7377	1.9188
MGH97_P8_B08	NA	black	0	0	2.0215
MGH97_P8_A09	NA	black	0	0.31034	0
MGH97_P9_A03	NA	black	0	4.2045	0
MGH97_P9_G09	NA	black	0	0	1.5185
MGH97_P10_E02	NA	black	0	1.315	0
MGH97_P10_H08	NA	black	0	0.53207	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	-1.00238712031	green3	2	0.4916	3.2228
MGH97_P10_A06	-0.804074996259	green3	2	0.38736	2.7196
MGH97_P10_F08	-0.0254335971103	green3	2	1.1349	2.3771
MGH97_P8_E08	NA	black	0	2.9343	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0.33914	0
MGH97_P9_G11	NA	black	0	3.4276	0
MGH97_P8_F11	NA	black	0	0.63691	0
MGH97_P8_F05	NA	black	0	0	1.4505
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0.64985	0
MGH97_P8_C10	NA	black	0	0.27858	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0.49057	0
MGH97_P8_G04	0.375642377144	green3	2	0.66812	0.64893
MGH97_P9_B02	0.0221739672128	green3	2	0.4916	1.5049
MGH97_P8_H08	NA	black	0	0.58592	0
