Cell_name	Zvalue	Color	Cluster	CREB1	SLC39A1
MGH36_P6_E10	NA	black	0	0	0
MGH36_P6_E11	NA	black	0	0	0
MGH36_P6_E12	NA	black	0	0.12565	0
MGH36_P6_F01	NA	black	0	0.035624	0
MGH36_P6_F04	NA	black	0	0.53506	0
MGH36_P6_F06	-0.228783402478	red	1	0.037031	4.1842
MGH36_P6_F07	NA	black	0	0	0
MGH36_P6_F08	NA	black	0	0.041243	0
MGH36_P6_F10	-0.655251768254	red	1	0.088142	5.0681
MGH36_P6_F12	-0.176661901776	red	1	0.090853	4.1028
MGH36_P6_G01	0.209220184722	red	1	1.8949	4.3809
MGH36_P6_G02	NA	black	0	0	0
MGH36_P6_G03	-0.371495594425	red	1	0.14926	4.55
MGH36_P6_G04	1.54709172413	green3	2	0.089498	0.21164
MGH36_P6_G05	NA	black	0	0	0
MGH36_P6_G06	NA	black	0	0.08134	0
MGH36_P6_G07	-1.02595621357	red	1	0.048236	5.7179
MGH36_P6_G08	NA	black	0	0.99567	0
MGH36_P6_G09	NA	black	0	0	0
MGH36_P6_G10	NA	black	0	0	4.8585
MGH36_P6_G11	NA	black	0	0	3.6637
MGH36_P6_G12	NA	black	0	0	1.0079
MGH36_P6_H06	0.842627214481	red	1	0.17249	1.7146
MGH36_P6_H07	NA	black	0	0.044044	0
MGH36_P6_H10	1.09549863233	green3	2	2.965	5.1267
MGH36_P6_H12	0.947747094945	red	1	0.123	1.5734
MGH36_P7_A01	-0.467675634768	red	1	0.041243	4.6509
MGH36_P7_A02	NA	black	0	0.4049	0
MGH36_P7_A03	-3.05675651252	black	0	3.2504	0.94935
MGH36_P7_A04	NA	black	0	2.8452	0
MGH36_P7_A06	1.02490276907	green3	2	0.27381	0.89297
MGH36_P7_A07	NA	black	0	0.097611	0
MGH36_P7_A08	NA	black	0	0	0
MGH36_P7_A09	NA	black	0	0	0
MGH36_P7_A10	NA	black	0	0	5.9794
MGH36_P7_A11	NA	black	0	0	0
MGH36_P7_A12	NA	black	0	0.089498	0
MGH36_P7_B01	NA	black	0	1.2762	0
MGH36_P7_B02	NA	black	0	0.1137	0
MGH36_P7_B03	NA	black	0	2.5845	0
MGH36_P7_B04	NA	black	0	0	0
MGH36_P7_B06	NA	black	0	0.13488	0
MGH36_P7_B07	NA	black	0	0	0
MGH36_P7_B08	NA	black	0	1.4704	0
MGH36_P7_B09	NA	black	0	2.1798	0
MGH36_P7_B10	NA	black	0	0	0
MGH36_P7_B11	NA	black	0	0.074505	0
MGH36_P7_B12	NA	black	0	0.18142	0
MGH36_P7_C11	NA	black	0	2.9879	0
MGH36_P7_D01	NA	black	0	3.4067	0
MGH36_P7_D02	-0.181581024951	red	1	0.82375	5.035
MGH36_P7_D03	NA	black	0	0	0
MGH36_P7_D05	NA	black	0	0.11902	0
MGH36_P7_D06	NA	black	0	0	0
MGH36_P7_D07	NA	black	0	0.045443	0
MGH36_P7_D08	NA	black	0	0.077243	0
MGH36_P7_D09	-0.192546370997	red	1	0.17121	4.1732
MGH36_P7_D10	1.46382790954	green3	2	0.037031	0.60597
MGH36_P7_D11	NA	black	0	0	0
MGH36_P7_E01	NA	black	0	0.11237	0
MGH36_P7_E03	NA	black	0	0	0.56657
MGH36_P7_E04	NA	black	0	3.3702	0
MGH36_P7_E05	NA	black	0	0.064883	0
MGH36_P7_E07	0.235193701533	red	1	2.1074	4.3244
MGH36_P7_E08	NA	black	0	0.084064	0
MGH36_P7_E10	NA	black	0	0	0
MGH36_P7_E12	-0.0937899640068	red	1	0.64155	4.1847
MGH36_P7_F01	NA	black	0	0.20414	0
MGH36_P7_F02	NA	black	0	0	0
MGH36_P7_F03	NA	black	0	0.123	0
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	0	0
MGH36_P7_F08	-0.916642233022	red	1	0.123	5.6428
MGH36_P7_F09	NA	black	0	1.5797	0
MGH36_P7_F10	NA	black	0	0.077243	0
MGH36_P7_F11	NA	black	0	0.09356	0
MGH36_P7_F12	0.522269314998	red	1	2.5028	4.6408
MGH36_P7_G01	NA	black	0	0.052416	0
MGH36_P7_G02	NA	black	0	0.038436	0
MGH36_P7_G03	NA	black	0	0.055196	0
MGH36_P7_G04	NA	black	0	4.6627	0
MGH36_P7_G05	NA	black	0	0	4.7855
MGH36_P7_G06	NA	black	0	0.54003	0
MGH36_P7_G08	NA	black	0	0	0
MGH36_P7_G09	NA	black	0	0	0
MGH36_P7_G10	NA	black	0	0.069015	0
MGH36_P7_G11	0.203956644135	red	1	2.3135	4.1924
MGH36_P7_H01	NA	black	0	0	1.5811
MGH36_P7_H02	NA	black	0	0.067639	0
MGH36_P7_H03	NA	black	0	0.044044	0
MGH36_P7_H04	NA	black	0	0	0
MGH36_P7_H07	NA	black	0	0	6.3965
MGH36_P7_H08	NA	black	0	0.042644	0
MGH36_P7_H10	1.47852047171	green3	2	0.070389	0.45418
MGH36_P7_H11	NA	black	0	0.075875	0
MGH36_P7_H12	NA	black	0	0	0
MGH36_P5_A02	NA	black	0	0	4.1704
MGH36_P5_A03	NA	black	0	0	0.99422
MGH36_P5_A05	NA	black	0	2.1686	0
MGH36_P5_A06	NA	black	0	0.24975	0
MGH36_P5_A07	NA	black	0	0	0
MGH36_P5_A08	-2.81387966637	black	0	2.7264	0.3505
MGH36_P5_A09	NA	black	0	0	3.7883
MGH36_P5_B02	NA	black	0	3.301	0
MGH36_P5_B03	NA	black	0	2.7463	0
MGH36_P5_B04	NA	black	0	2.0759	0
MGH36_P5_B05	NA	black	0	1.1979	0
MGH36_P5_B06	-0.764126761608	red	1	0.075875	5.2648
MGH36_P5_B07	NA	black	0	2.4885	0
MGH36_P5_B08	NA	black	0	0.16092	0
MGH36_P5_B09	NA	black	0	3.3756	0
MGH36_P5_B10	NA	black	0	0.028569	0
MGH36_P5_B11	NA	black	0	0.045443	0
MGH36_P5_C01	NA	black	0	0.33228	0
MGH36_P5_C02	NA	black	0	0.073135	0
MGH36_P5_C03	NA	black	0	0.10969	0
MGH36_P5_C04	NA	black	0	0	0
MGH36_P5_C05	0.657655497924	red	1	2.3635	4.96
MGH36_P5_C06	NA	black	0	0.10969	0
MGH36_P5_C09	NA	black	0	0.074505	0
MGH36_P5_C11	NA	black	0	0.074505	0
MGH36_P5_C12	NA	black	0	0.15575	0
MGH36_P5_D01	NA	black	0	0	0
MGH36_P5_D02	NA	black	0	0.15704	0
MGH36_P5_D03	NA	black	0	0.16607	0
MGH36_P5_D04	0.221869400708	red	1	1.3879	5.6952
MGH36_P5_D06	NA	black	0	0.053806	0
MGH36_P5_D07	NA	black	0	0.028569	0
MGH36_P5_D08	NA	black	0	0.05797	0
MGH36_P5_D09	NA	black	0	1.4683	0
MGH36_P5_D11	NA	black	0	0	0
MGH36_P5_D12	-0.842873231397	red	1	0.051024	5.3789
MGH36_P5_E01	NA	black	0	0	0
MGH36_P5_E02	NA	black	0	1.346	0
MGH36_P5_E03	-0.522940901771	red	1	0.060739	4.7765
MGH36_P5_E05	NA	black	0	0.41359	0
MGH36_P5_E07	NA	black	0	0.13488	0
MGH36_P5_E08	1.15101479337	green3	2	0.075875	1.2129
MGH36_P5_E09	NA	black	0	0.15445	0
MGH36_P5_E10	NA	black	0	0.096262	0
MGH36_P5_E11	NA	black	0	0.037031	0
MGH36_P5_F02	-0.252435949284	red	1	1.1629	0.1003
MGH36_P5_F04	-1.38625397469	red	1	0.07861	6.4532
MGH36_P5_F05	NA	black	0	1.3311	0
MGH36_P5_F06	NA	black	0	0.032806	0
MGH36_P5_F07	-0.367901725168	red	1	0.42868	4.8702
MGH36_P5_F08	NA	black	0	0.10969	0
MGH36_P5_F09	NA	black	0	0.18396	0
MGH36_P5_F10	NA	black	0	2.2696	0
MGH36_P5_F11	-0.899809343137	red	1	0.059355	5.4998
MGH36_P5_G01	NA	black	0	0	0
MGH36_P5_G02	NA	black	0	3.0657	0
MGH36_P5_G04	NA	black	0	0	5.1362
MGH36_P5_G06	-0.914031029419	red	1	0.028569	5.4773
MGH36_P5_G07	NA	black	0	0.05797	0
MGH36_P5_G08	NA	black	0	0.10434	0
MGH36_P5_G09	-0.691313720381	red	1	0.052416	5.0925
MGH36_P5_G10	NA	black	0	0.041243	0
MGH36_P5_G11	NA	black	0	0.1003	0
MGH36_P5_H02	NA	black	0	3.694	0
MGH36_P5_H03	NA	black	0	0.020058	0
MGH36_P5_H05	1.3829189943	green3	2	0.077243	0.65992
MGH36_P5_H06	NA	black	0	0.025738	0
MGH36_P5_H07	1.96527506715	green3	2	3.7383	5.5003
MGH36_P5_H09	-0.58254637668	red	1	1.4346	0.73466
MGH36_P10_A02	0.0133846966284	red	1	1.237	3.9986
MGH36_P10_A04	-0.307789470395	red	1	1.9023	3.0229
MGH36_P10_A05	NA	black	0	0	5.3414
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	-0.0299392784114	red	1	1.2098	3.2675
MGH36_P10_A09	-0.127361466594	red	1	1.5509	3.2208
MGH36_P10_A11	NA	black	0	0	0
MGH36_P10_A12	NA	black	0	0	5.2187
MGH36_P10_B01	NA	black	0	0	0
MGH36_P10_B03	NA	black	0	0.073135	0
MGH36_P10_B05	-0.100825311651	red	1	1.3254	2.9222
MGH36_P10_B07	NA	black	0	2.0014	0
MGH36_P10_B08	NA	black	0	0.31962	0
MGH36_P10_B10	NA	black	0	2.3953	0
MGH36_P10_B11	0.770167844834	red	1	3.4256	4.591
MGH36_P10_C01	-0.161187011863	red	1	0.15445	4.0959
MGH36_P10_C03	NA	black	0	0.77905	0
MGH36_P10_C04	-0.00483197923066	red	1	1.9123	3.8041
MGH36_P10_C06	NA	black	0	0	5.1478
MGH36_P10_C07	NA	black	0	0.24732	0
MGH36_P10_C08	NA	black	0	0	4.297
MGH36_P10_C09	NA	black	0	0	0
MGH36_P10_C10	0.643195984651	red	1	2.0521	5.3022
MGH36_P10_C12	NA	black	0	0.089498	0
MGH36_P10_D01	NA	black	0	0	0
MGH36_P10_D02	-0.044296510795	red	1	1.0136	4.6684
MGH36_P10_D03	NA	black	0	2.557	0
MGH36_P10_D04	NA	black	0	0	0
MGH36_P10_D05	NA	black	0	0.14274	0
MGH36_P10_D07	NA	black	0	0	0
MGH36_P10_D09	NA	black	0	3.5893	0
MGH36_P10_D10	NA	black	0	0	0
MGH36_P10_D11	NA	black	0	0.48027	0
MGH36_P10_D12	NA	black	0	2.4558	0
MGH36_P10_E02	NA	black	0	0	0
MGH36_P10_E03	-0.208487307767	red	1	1.9884	3.3301
MGH36_P10_E04	NA	black	0	0	5.737
MGH36_P10_E05	NA	black	0	0	0
MGH36_P10_E07	-0.619030916529	red	1	0.097611	5.008
MGH36_P10_E10	NA	black	0	0	1.6663
MGH36_P10_E11	NA	black	0	0.092207	0
MGH36_P10_E12	NA	black	0	1.7321	0
MGH36_P10_F02	NA	black	0	2.99	0
MGH36_P10_F03	NA	black	0	0.098958	0
MGH36_P10_F05	-2.7237149744	black	0	2.6989	0.40381
MGH36_P10_F06	NA	black	0	0	0
MGH36_P10_F08	NA	black	0	1.5474	0
MGH36_P10_F09	NA	black	0	0.23511	0
MGH36_P10_F10	NA	black	0	1.9165	0
MGH36_P10_F11	NA	black	0	0	0
MGH36_P10_F12	NA	black	0	0	3.3127
MGH36_P10_G01	NA	black	0	2.0268	0
MGH36_P10_G02	NA	black	0	0	5.9691
MGH36_P10_G03	NA	black	0	1.6699	0
MGH36_P10_G05	NA	black	0	0	0
MGH36_P10_G06	NA	black	0	0	0
MGH36_P10_G07	NA	black	0	0.23143	0
MGH36_P10_G08	-0.0215412507676	red	1	1.0621	1.2863
MGH36_P10_G09	NA	black	0	0	3.9846
MGH36_P10_G10	NA	black	0	0	0
MGH36_P10_G11	-0.646839201524	red	1	0.053806	5.0089
MGH36_P10_H01	0.458312837325	red	1	0.11902	2.7231
MGH36_P10_H03	NA	black	0	0	0
MGH36_P10_H04	NA	black	0	0	5.0409
MGH36_P10_H05	1.08084501341	green3	2	0.29278	0.63691
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	0
MGH36_P10_H11	NA	black	0	0.069015	0
MGH36_P10_H12	NA	black	0	0	0
MGH36_P8_A01	NA	black	0	2.4735	0
MGH36_P8_A03	NA	black	0	0	0
MGH36_P8_A04	NA	black	0	1.2394	0
MGH36_P8_A06	NA	black	0	0	2.2937
MGH36_P8_A07	NA	black	0	1.3179	0
MGH36_P8_A08	NA	black	0	2.7069	0
MGH36_P8_A09	NA	black	0	2.6911	0
MGH36_P8_A11	NA	black	0	2.5208	0
MGH36_P8_A12	0.515718401308	red	1	2.5033	4.6304
MGH36_P8_B01	0.0316364638014	red	1	2.4636	3.8905
MGH36_P8_B02	NA	black	0	2.2612	0
MGH36_P8_B03	NA	black	0	0	2.7209
MGH36_P8_B04	NA	black	0	2.8186	0
MGH36_P8_B05	-0.0134288995146	red	1	1.1184	3.0058
MGH36_P8_B08	NA	black	0	0	3.9575
MGH36_P8_B09	NA	black	0	0	0
MGH36_P8_B10	NA	black	0	2.5612	0
MGH36_P8_B11	-0.396404313589	red	1	0.37962	4.875
MGH36_P8_B12	NA	black	0	0	2.6131
MGH36_P8_C01	NA	black	0	0.82212	0
MGH36_P8_C02	NA	black	0	0	3.047
MGH36_P8_C03	0.663014676539	red	1	2.5743	4.8119
MGH36_P8_C05	0.675910564041	red	1	2.9568	4.6414
MGH36_P8_C06	NA	black	0	0	0.71633
MGH36_P8_C09	-0.445540973454	red	1	0.17505	4.7355
MGH36_P8_C10	NA	black	0	1.319	0
MGH36_P8_C12	NA	black	0	0	4.3896
MGH36_P8_D01	NA	black	0	0	0
MGH36_P8_D03	NA	black	0	0.12035	0
MGH36_P8_D04	NA	black	0	2.7515	0
MGH36_P8_D05	NA	black	0	2.584	0
MGH36_P8_D07	NA	black	0	0	3.5294
MGH36_P8_D08	0.0421735204889	red	1	0.94411	3.1395
MGH36_P8_D09	NA	black	0	2.7657	0
MGH36_P8_D10	NA	black	0	0	4.369
MGH36_P8_D11	NA	black	0	0.24001	0
MGH36_P8_D12	-0.21582432741	red	1	0.40381	4.3927
MGH36_P8_E01	NA	black	0	2.0072	0
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	NA	black	0	0	0
MGH36_P8_E04	NA	black	0	0	4.5908
MGH36_P8_E05	-0.082597498275	red	1	1.2382	2.7144
MGH36_P8_E06	NA	black	0	1.8164	0
MGH36_P8_E08	NA	black	0	2.0154	0
MGH36_P8_E10	NA	black	0	0.13619	0
MGH36_P8_F02	NA	black	0	0	0
MGH36_P8_F04	NA	black	0	0	0
MGH36_P8_F05	1.28665936403	green3	2	0.074505	0.8984
MGH36_P8_F07	NA	black	0	0	5.0071
MGH36_P8_F09	NA	black	0	0	0
MGH36_P8_G01	NA	black	0	0.089498	0
MGH36_P8_G02	-0.175378634831	red	1	0.39177	4.2648
MGH36_P8_G03	NA	black	0	0.071763	0
MGH36_P8_G04	NA	black	0	0.075875	0
MGH36_P8_G05	-0.23710181375	red	1	0.07861	4.221
MGH36_P8_G06	-0.239892720052	red	1	1.9415	3.2248
MGH36_P8_G07	NA	black	0	0	3.787
MGH36_P8_G08	NA	black	0	0	4.4796
MGH36_P8_G09	NA	black	0	0	0
MGH36_P8_G10	NA	black	0	0.80653	0
MGH36_P8_G12	NA	black	0	0	0
MGH36_P8_H01	NA	black	0	2.2415	0
MGH36_P8_H03	NA	black	0	2.9773	0
MGH36_P8_H04	NA	black	0	0	0
MGH36_P8_H06	NA	black	0	0	3.9262
MGH36_P8_H07	NA	black	0	0	4.1487
MGH36_P8_H09	NA	black	0	0	4.2199
MGH36_P8_H10	NA	black	0	3.259	0
MGH36_P8_H11	NA	black	0	2.1233	0
MGH36_P9_A01	-0.0535385673941	red	1	1.2786	3.2005
MGH36_P9_A02	NA	black	0	0	0
MGH36_P9_A03	0.146099854578	red	1	2.5462	4.0595
MGH36_P9_A05	NA	black	0	2.0409	0
MGH36_P9_A06	NA	black	0	0	0
MGH36_P9_A07	-0.477833689326	red	1	2.1339	2.8691
MGH36_P9_A09	NA	black	0	3.6693	0
MGH36_P9_A10	NA	black	0	3.1334	0
MGH36_P9_A11	NA	black	0	2.7689	0
MGH36_P9_A12	NA	black	0	1.4589	0
MGH36_P9_B01	NA	black	0	0	0
MGH36_P9_B04	NA	black	0	0.46362	0
MGH36_P9_B06	NA	black	0	3.0822	0
MGH36_P9_B07	NA	black	0	1.1037	0
MGH36_P9_B08	-0.128886967628	red	1	0.048236	3.9912
MGH36_P9_B09	-0.364268768208	red	1	0.38294	4.791
MGH36_P9_B10	-0.0926348793609	red	1	1.3397	3.0303
MGH36_P9_B11	-0.141522778247	red	1	1.9855	3.485
MGH36_P9_B12	NA	black	0	0.28214	0
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	NA	black	0	0	1.06
MGH36_P9_C03	NA	black	0	0	0
MGH36_P9_C05	0.0407535078959	red	1	0.72944	3.5269
MGH36_P9_C07	NA	black	0	0	3.0793
MGH36_P9_C08	-0.370418337759	red	1	2.6218	3.3373
MGH36_P9_C09	NA	black	0	0	0
MGH36_P9_C11	NA	black	0	0	0.63599
MGH36_P9_C12	NA	black	0	0	4.3665
MGH36_P9_D05	-1.51472475118	red	1	2.4571	1.5627
MGH36_P9_D07	NA	black	0	0	0
MGH36_P9_D08	NA	black	0	0	0
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	-0.513157595207	red	1	0.42761	5.2898
MGH36_P9_D11	NA	black	0	0.098958	0
MGH36_P9_E01	NA	black	0	0	0
MGH36_P9_E02	-0.0129689829988	red	1	1.037	4.1664
MGH36_P9_E03	NA	black	0	0.26664	0
MGH36_P9_E04	-0.464968247106	red	1	1.583	1.929
MGH36_P9_E05	NA	black	0	0	0
MGH36_P9_E06	NA	black	0	0.16092	0
MGH36_P9_E07	NA	black	0	0	3.2784
MGH36_P9_E08	NA	black	0	0.096262	0
MGH36_P9_E10	1.20159426561	green3	2	3.3576	5.0221
MGH36_P9_E11	NA	black	0	0	3.5139
MGH36_P9_E12	NA	black	0	0	0
MGH36_P9_F02	NA	black	0	0	2.8895
MGH36_P9_F03	NA	black	0	1.2522	0
MGH36_P9_F04	NA	black	0	2.3898	0
MGH36_P9_F08	NA	black	0	0	0
MGH36_P9_F09	-0.54835478884	red	1	0.052416	4.8174
MGH36_P9_F10	NA	black	0	0	0
MGH36_P9_F11	NA	black	0	0	4.4044
MGH36_P9_F12	0.0702539004749	red	1	0.89918	2.9529
MGH36_P9_G03	-0.161324920725	red	1	0.28806	4.16
MGH36_P9_G04	NA	black	0	0	0
MGH36_P9_G05	NA	black	0	0	0
MGH36_P9_G06	NA	black	0	0	3.8461
MGH36_P9_G07	NA	black	0	0	2.0976
MGH36_P9_G08	NA	black	0	0	1.2123
MGH36_P9_G09	NA	black	0	0.29748	0
MGH36_P9_G10	0.219683469913	red	1	0.038436	3.2901
MGH36_P9_G11	0.212873573996	red	1	0.23389	3.2135
MGH36_P9_H01	NA	black	0	0	4.3926
MGH36_P9_H02	-0.0656081321548	red	1	2.4338	3.7362
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	NA	black	0	0	5.3965
MGH36_P9_H06	NA	black	0	0	0
MGH36_P9_H07	NA	black	0	0	3.1653
MGH36_P9_H08	-0.0492824132027	red	1	0.22774	3.8604
MGH36_P9_H10	-2.30879982917	black	0	2.369	0.20914
MGH36_P9_H11	NA	black	0	0	4.2151
MGH36_P9_H12	NA	black	0	0	0
MGH36_P2_A01	NA	black	0	0.059355	0
MGH36_P2_A03	NA	black	0	0.41576	0
MGH36_P2_A04	NA	black	0	0.031395	0
MGH36_P2_A05	NA	black	0	0.098958	0
MGH36_P2_A06	NA	black	0	0	0
MGH36_P2_A07	1.25275763191	green3	2	0.028569	1.1097
MGH36_P2_A08	-0.537132218455	red	1	0.41468	5.3302
MGH36_P2_A11	NA	black	0	0.049631	0
MGH36_P2_B03	NA	black	0	1.0936	0
MGH36_P2_B04	NA	black	0	0.04684	0
MGH36_P2_B05	NA	black	0	0.14274	0
MGH36_P2_B06	-0.223725773972	red	1	0.044044	4.1775
MGH36_P2_B07	NA	black	0	0	4.3608
MGH36_P2_B08	0.59367325058	red	1	0.65992	0.28451
MGH36_P2_B09	-0.600483863878	red	1	1.4011	0.41576
MGH36_P2_B10	NA	black	0	0	0
MGH36_P2_B11	-0.486072309438	red	1	1.6911	2.1696
MGH36_P2_B12	NA	black	0	0	0
MGH36_P2_C02	NA	black	0	0.025738	0
MGH36_P2_C03	NA	black	0	0.086784	0
MGH36_P2_C04	-0.17064370673	red	1	0.20664	4.1408
MGH36_P2_C07	NA	black	0	0.071763	0
MGH36_P2_C08	-0.965573260301	red	1	0.32539	6.2151
MGH36_P2_C09	NA	black	0	0.048236	0
MGH36_P2_C10	NA	black	0	0.032806	0
MGH36_P2_C11	0.161031631379	red	1	1.8456	4.2763
MGH36_P2_C12	-0.424793852933	red	1	0.029983	4.5591
MGH36_P2_D01	-0.238445616507	red	1	0.027154	4.1984
MGH36_P2_D02	NA	black	0	0.60217	0
MGH36_P2_D04	NA	black	0	3.1	0
MGH36_P2_D05	NA	black	0	1.9385	0
MGH36_P2_D06	NA	black	0	0.037031	0
MGH36_P2_D07	NA	black	0	0.10969	0
MGH36_P2_D08	NA	black	0	0.027154	0
MGH36_P2_D09	NA	black	0	1.7004	0
MGH36_P2_D10	NA	black	0	2.3274	0
MGH36_P2_D11	NA	black	0	0.36401	0
MGH36_P2_E01	-0.0929059998064	red	1	0.24245	3.9699
MGH36_P2_E02	NA	black	0	0	0
MGH36_P2_E03	NA	black	0	0	0
MGH36_P2_E04	NA	black	0	1.8572	0
MGH36_P2_E06	NA	black	0	0.071763	0
MGH36_P2_E07	NA	black	0	2.6674	0
MGH36_P2_E08	1.49269940342	green3	2	0.044044	0.51501
MGH36_P2_E09	NA	black	0	0.073135	0
MGH36_P2_E10	NA	black	0	0.027154	0
MGH36_P2_F02	0.802148627071	red	1	0.45523	0.81394
MGH36_P2_F03	-0.23187511657	red	1	0.053806	4.1982
MGH36_P2_F04	NA	black	0	0.010064	0
MGH36_P2_F06	0.202192889741	red	1	0.56267	2.9302
MGH36_P2_F07	NA	black	0	0.082703	0
MGH36_P2_F08	NA	black	0	0.051024	0
MGH36_P2_F10	-2.9275627269	black	0	2.7734	0.31034
MGH36_P2_F11	NA	black	0	0.029983	0
MGH36_P2_F12	NA	black	0	0.070389	0
MGH36_P2_G01	NA	black	0	0.071763	0
MGH36_P2_G02	NA	black	0	0.020058	0
MGH36_P2_G03	NA	black	0	0.038436	0
MGH36_P2_G04	NA	black	0	0	0
MGH36_P2_G05	NA	black	0	3.1383	0
MGH36_P2_G07	-2.34821877922	black	0	2.3346	0.05797
MGH36_P2_G08	NA	black	0	0.037031	0
MGH36_P2_G09	NA	black	0	0.014355	0
MGH36_P2_G11	2.00215493545	green3	2	3.7233	5.5397
MGH36_P2_G12	NA	black	0	0.05797	0
MGH36_P2_H01	-1.22769192222	red	1	0.12168	6.2543
MGH36_P2_H02	NA	black	0	0.69866	0
MGH36_P2_H03	0.447371557	red	1	1.696	5.499
MGH36_P2_H04	NA	black	0	1.903	0
MGH36_P2_H05	NA	black	0	2.9428	0
MGH36_P2_H06	NA	black	0	0.63877	0
MGH36_P2_H07	NA	black	0	0.064883	0
MGH36_P2_H10	-0.599110867379	red	1	0.060739	4.9248
MGH53_P5_A02	NA	black	0	0	0
MGH53_P5_A03	NA	black	0	0	0
MGH53_P5_A04	NA	black	0	0	0
MGH53_P5_A06	NA	black	0	0	0
MGH53_P5_A07	NA	black	0	0	1.5641
MGH53_P5_A08	NA	black	0	1.9226	0
MGH53_P5_A09	NA	black	0	0.31034	0
MGH53_P5_A11	NA	black	0	1.3561	0
MGH53_P5_B01	NA	black	0	0	0
MGH53_P5_B03	NA	black	0	2.5205	0
MGH53_P5_B04	NA	black	0	0	4.6556
MGH53_P5_B05	NA	black	0	0.085425	0
MGH53_P5_B06	NA	black	0	0.71282	0
MGH53_P5_B07	NA	black	0	0.05797	0
MGH53_P5_B08	NA	black	0	2.0878	0
MGH53_P5_B09	NA	black	0	3.0637	0
MGH53_P5_B10	NA	black	0	2.2311	0
MGH53_P5_B11	NA	black	0	0.9222	0
MGH53_P5_B12	NA	black	0	0	0
MGH53_P5_C01	NA	black	0	0	6.4386
MGH53_P5_C02	NA	black	0	0	0
MGH53_P5_C03	0.012429013841	red	1	0.93357	3.6102
MGH53_P5_C04	NA	black	0	0	0
MGH53_P5_C05	NA	black	0	0	0
MGH53_P5_C06	NA	black	0	0	0
MGH53_P5_C07	NA	black	0	0	5.5856
MGH53_P5_C08	-0.230762693217	red	1	0.90612	5.8227
MGH53_P5_C09	NA	black	0	4.1804	0
MGH53_P5_C10	NA	black	0	0	1.5869
MGH53_P5_C11	1.38438075819	green3	2	0.12961	0.46362
MGH53_P5_D01	NA	black	0	0	0
MGH53_P5_D02	NA	black	0	0	0
MGH53_P5_D04	NA	black	0	0	0
MGH53_P5_D05	NA	black	0	0	0
MGH53_P5_D07	NA	black	0	0	0
MGH53_P5_D08	NA	black	0	4.7161	0
MGH53_P5_D09	NA	black	0	0	0
MGH53_P5_D11	NA	black	0	0	0
MGH53_P5_E01	NA	black	0	0.338	0
MGH53_P5_E02	NA	black	0	0	3.4879
MGH53_P5_E03	NA	black	0	0	5.2753
MGH53_P5_E04	NA	black	0	4.5932	0
MGH53_P5_E06	NA	black	0	0.44255	0
MGH53_P5_E08	NA	black	0	0	0
MGH53_P5_E09	NA	black	0	2.22	0
MGH53_P5_E11	NA	black	0	2.8174	0
MGH53_P5_F01	NA	black	0	2.5595	0
MGH53_P5_F03	NA	black	0	0	0
MGH53_P5_F05	NA	black	0	0.47093	0
MGH53_P5_F06	NA	black	0	0	1.1084
MGH53_P5_F07	NA	black	0	0	0
MGH53_P5_F08	-3.95862323008	black	0	4.8143	1.7084
MGH53_P5_F10	NA	black	0	0	0
MGH53_P5_F11	NA	black	0	0	0
MGH53_P5_G01	NA	black	0	0	0
MGH53_P5_G04	NA	black	0	0.11503	0
MGH53_P5_G05	NA	black	0	0	0
MGH53_P5_G07	-0.825115962613	red	1	0.23879	5.6764
MGH53_P5_G08	NA	black	0	0.52105	0
MGH53_P5_G09	-0.536166605994	red	1	0.21537	4.986
MGH53_P5_G10	NA	black	0	0.020058	0
MGH53_P5_G11	-3.97050950494	black	0	3.9756	1.0391
MGH53_P5_H02	NA	black	0	0	5.0094
MGH53_P5_H03	NA	black	0	0	5.6696
MGH53_P5_H04	NA	black	0	1.9978	0
MGH53_P5_H05	NA	black	0	0	0
MGH53_P5_H07	-0.418104886766	red	1	2.0858	2.9452
MGH53_P5_H08	NA	black	0	0.55189	0
MGH53_P5_H10	NA	black	0	0	5.8885
MGH53_P5_H11	NA	black	0	0	0
MGH53_P6_A01	NA	black	0	0	6.3679
MGH53_P6_A02	NA	black	0	0	0
MGH53_P6_A03	NA	black	0	0	0
MGH53_P6_A04	NA	black	0	0.10299	0
MGH53_P6_A05	NA	black	0	0	0
MGH53_P6_A06	NA	black	0	0	0
MGH53_P6_A07	NA	black	0	0	0
MGH53_P6_A08	NA	black	0	0	0
MGH53_P6_A09	NA	black	0	0.027154	0
MGH53_P6_A10	-0.120129783848	red	1	0.1177	3.9937
MGH53_P6_A11	NA	black	0	0	5.4687
MGH53_P6_A12	NA	black	0	0	0
MGH53_P6_B02	NA	black	0	0.14926	0
MGH53_P6_B03	NA	black	0	0	0
MGH53_P6_B04	NA	black	0	0	5.7234
MGH53_P6_B05	NA	black	0	0	0
MGH53_P6_B06	NA	black	0	0.085425	0
MGH53_P6_B07	NA	black	0	0.14274	0
