Cell_name	Zvalue	Color	Cluster	F3	SP1
97_P6_A02	NA	black	0	0	2.5816
97_P5_C12	NA	black	0	0	0
97_P5_C01	NA	black	0	0	1.051
97_P5_B07	NA	black	0	0	0
97_P5_A08	NA	black	0	0	0.26784
97_P6_H08	NA	black	0	0.38515	0
97_P5_E11	NA	black	0	0	0.24123
97_P6_A01	-0.0012446635896	red	1	0.31499	1.4431
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	1.216
97_P5_C10	NA	black	0	0	0
97_P6_C11	NA	black	0	0	0
97_P6_E07	NA	black	0	0	0
97_P6_E05	-0.0203184872361	red	1	0.37518	1.4957
97_P5_G07	0.0790057769164	red	1	0.78073	0.74157
97_P5_D04	0.290817803975	red	1	0.51197	0.32077
97_P6_B03	0.476273926178	red	1	0.27501	0.24367
97_P5_H01	NA	black	0	0	1.3471
97_P6_A11	NA	black	0	0	0
97_P6_E09	NA	black	0	0	0
97_P6_A10	NA	black	0	0.46258	0
97_P5_E02	NA	black	0	0	0
97_P6_D03	-0.071821748471	red	1	0.70133	1.8217
97_P5_A09	NA	black	0	0.34596	0
97_P6_B12	NA	black	0	0	0
97_P5_H10	0.145151041044	red	1	0.60217	0.79244
97_P6_A04	NA	black	0	0	0
97_P5_B12	NA	black	0	0	3.5357
97_P5_A12	NA	black	0	1.3202	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	0	1.4834
97_P6_D04	NA	black	0	0	0.1865
97_P5_D02	NA	black	0	0	0
97_P6_G10	NA	black	0	0	0
97_P5_B04	0.412566318905	red	1	0.40599	0.13619
97_P6_E03	NA	black	0	0	1.3426
97_P5_E05	NA	black	0	0	0
97_P5_G05	0.553007839441	red	1	0.19787	0.18777
97_P5_D03	NA	black	0	0	1.1223
97_P5_C07	NA	black	0	0	0
97_P6_C12	NA	black	0	0	0
97_P6_B09	NA	black	0	0	0.32193
97_P5_D07	NA	black	0	0.24367	0
97_P6_A05	NA	black	0	0	0.23389
97_P5_C08	NA	black	0	0	0
97_P5_B03	NA	black	0	0	0.56365
97_P6_G08	-0.490054802533	red	1	0.15575	2.3331
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0.24001	0
97_P6_C07	NA	black	0	0	0.49774
97_P6_C02	NA	black	0	0.38184	0
97_P5_F02	NA	black	0	0	0.70487
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	2.1519
97_P6_C08	NA	black	0	0	0.56852
97_P5_E03	NA	black	0	0	0
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0	0
97_P6_F05	0.267635047266	red	1	0.17632	0.87814
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0.63134	0
97_P5_E06	0.156032511491	red	1	0.69153	0.43829
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0
97_P5_B02	0.186110933071	red	1	0.57628	0.64339
97_P5_E10	NA	black	0	0	0
97_P5_B11	0.423423688754	red	1	0.18523	0.52005
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0	0.13488
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	0.50589
97_P6_G04	NA	black	0	0	1.2833
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0	0
97_P6_F08	0.223197055319	red	1	0.65076	0.1137
97_P5_F06	0.26704484551	red	1	0.37851	0.68347
97_P5_D08	NA	black	0	0	0.52807
97_P5_G11	NA	black	0	0.31034	0
97_P6_F10	NA	black	0	0	0.18396
97_P5_H07	NA	black	0	0	0
97_P5_A07	NA	black	0	0	0
97_P6_G11	NA	black	0	0	0
97_P5_C03	-0.00150668220652	red	1	0.22033	1.4394
97_P5_F01	NA	black	0	0.25942	0
97_P6_E01	NA	black	0	0.60597	0
97_P5_F03	NA	black	0	0	0
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	0.1635
97_P6_E12	NA	black	0	5.6163	0
97_P5_G10	0.20030588798	red	1	0.60786	0.47716
97_P5_C05	2.15320979186e-05	red	1	1.6406	1.4947
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	0.73031
97_P6_B06	NA	black	0	0	0
97_P5_F09	NA	black	0	0.42223	0
97_P6_F02	NA	black	0	0.34028	0
97_P5_D11	NA	black	0	0	2.4746
97_P5_H03	NA	black	0	0.4782	0
97_P5_D05	NA	black	0	0	0.45943
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0.47508	0
97_P6_G09	NA	black	0	0	1.3219
97_P6_D08	-0.244345233334	red	1	1.3824	0.54893
97_P5_G06	0.459287897549	red	1	0.35502	0.11237
97_P5_A01	NA	black	0	0	1.4813
97_P6_H10	0.477993504002	red	1	0.15316	0.43616
97_P5_G01	NA	black	0	0	0
97_P6_E02	NA	black	0	0	0.21039
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	0
97_P6_C10	0.309199392385	red	1	0.33685	0.61542
97_P5_C09	0.601130910558	red	1	0.15963	0.14012
97_P5_E12	NA	black	0	0	0
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	NA	black	0	0	0
97_P5_G03	0.042151162554	red	1	0.025738	1.3567
97_P6_G12	NA	black	0	0	0.30801
97_P6_C03	0.344660708411	red	1	0.22157	0.66357
97_P6_H06	NA	black	0	0.41576	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0.25096	0
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	0.25942	0
97_P5_H04	0.432734485915	red	1	0.34937	0.21412
MGH97_P7_B05	-0.943342638089	red	1	0.58111	4.1507
MGH97_P7_E10	NA	black	0	0	2.7843
MGH97_P7_A02	NA	black	0	0	0.20289
MGH97_P7_C01	NA	black	0	0	0.51602
MGH97_P7_D06	NA	black	0	0	1.8556
MGH97_P7_H08	NA	black	0	0	1.6875
MGH97_P7_G11	NA	black	0	0	3.7922
MGH97_P7_A08	NA	black	0	0.47923	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	0	1.8957
MGH97_P7_C02	NA	black	0	0	2.4785
MGH97_P7_F10	NA	black	0	0.34483	0
MGH97_P7_H05	NA	black	0	0.39067	0
MGH97_P7_B04	NA	black	0	0.85758	0
MGH97_P7_F09	NA	black	0	0.48027	0
MGH97_P7_H02	NA	black	0	0	2.1395
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	0.69688
MGH97_P7_A06	NA	black	0	0	0.40272
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0.37407
MGH97_P7_E03	NA	black	0	0	2.8848
MGH97_P7_D02	NA	black	0	0	1.3918
MGH97_P7_B11	NA	black	0	0	2.9594
MGH97_P7_E09	NA	black	0	0	0
MGH97_P7_B01	NA	black	0	0	0.27501
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	1.3202
MGH97_P7_B12	NA	black	0	0	0
MGH97_P7_H07	NA	black	0	0	1.0108
MGH97_P7_D04	NA	black	0	0	3.0142
MGH97_P7_C06	NA	black	0	0	0.9486
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	0.525997995223	red	1	0.27858	0.09356
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	2.3057
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	-0.158529760626	red	1	0.35614	1.8323
MGH97_P7_B10	NA	black	0	0	2.1648
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0.45418	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	1.0454	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0	0.22527
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	1.4011	0
MGH97_P7_D09	NA	black	0	0	0
MGH97_P7_C12	NA	black	0	0.22157	0
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	2.1223
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0.9568
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	-0.0284984263745	red	1	0.78827	1.6658
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0.44042	0
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	NA	black	0	0	0.9568
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0.32539	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	1.257
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	2.4332
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.47612
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	0	1.3454
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0.35727	0
MGH97_P7_G05	-0.478310298151	red	1	0.39726	2.6149
MGH97_P7_D08	NA	black	0	0.70399	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0.2916	0
MGH97_P10_A12	NA	black	0	0	2.0772
MGH97_P10_E09	NA	black	0	0	0
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0.53207	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	NA	black	0	0	2.3721
MGH97_P9_C05	NA	black	0	0	1.0942
MGH97_P8_D03	NA	black	0	0	3.8724
MGH97_P8_H05	NA	black	0	0.78994	0
MGH97_P10_A09	-0.343937811383	red	1	0.69866	2.9123
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0.81803	0
MGH97_P9_D12	NA	black	0	0	2.6487
MGH97_P8_H06	-0.790141548453	red	1	0.27381	3.0277
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	0.413479496122	red	1	0.40708	0.12961
MGH97_P8_D07	0.144050213436	red	1	0.4678	0.97893
MGH97_P8_H02	NA	black	0	0	3.0241
MGH97_P8_D01	-0.373939971217	red	1	0.38736	2.3649
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0.32769
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.19283
MGH97_P9_F10	NA	black	0	0	1.3802
MGH97_P10_F10	NA	black	0	0	1.6225
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	2.0875
MGH97_P10_D11	NA	black	0	0	0.086784
MGH97_P10_D01	NA	black	0	0	1.6285
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.26424
MGH97_P8_D04	NA	black	0	0.40272	0
MGH97_P8_F08	NA	black	0	0	1.3098
MGH97_P9_E10	-0.0147471200468	red	1	0.41034	1.4849
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	-0.131259150395	red	1	0.56852	1.9188
MGH97_P8_B08	NA	black	0	0	2.0215
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0	1.5185
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0.37184	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	-0.756441066991	red	1	0.40381	3.2228
MGH97_P10_A06	NA	black	0	0	2.7196
MGH97_P10_F08	NA	black	0	0	2.3771
MGH97_P8_E08	NA	black	0	0	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0
MGH97_P9_G11	NA	black	0	0	0
MGH97_P8_F11	NA	black	0	0.37851	0
MGH97_P8_F05	-0.00206655605265	red	1	0.42438	1.4505
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0.36289	0
MGH97_P8_C10	NA	black	0	0.51904	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0.64893
MGH97_P9_B02	NA	black	0	0	1.5049
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0
MGH97_P10_H09	-0.471225962541	red	1	0.33571	2.5074
MGH97_P10_E06	0.510163642109	red	1	0.29278	0.10702
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.7891
MGH97_P10_A05	NA	black	0	0	0
MGH97_P10_A01	-0.16970296265	red	1	0.2857	1.8176
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	2.6866
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0.28096	0
MGH97_P10_A04	NA	black	0	0.18396	0
MGH97_P9_A07	NA	black	0	0	2.3357
MGH97_P9_A08	NA	black	0	0	0.76129
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.6951
MGH97_P8_B03	NA	black	0	0	1.6309
MGH97_P10_H07	NA	black	0	0.39616	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	0
MGH97_P8_B12	0.448027805529	red	1	0.30217	0.27023
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.34596
MGH97_P8_A01	0.131830716086	red	1	0.30918	1.1177
MGH97_P10_F07	NA	black	0	2.1702	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	0.259016373307	red	1	0.37629	0.71105
MGH97_P9_D08	NA	black	0	0	0.8528
MGH97_P9_E05	NA	black	0	0.90149	0
MGH97_P8_B09	NA	black	0	0.60597	0
MGH97_P10_E12	NA	black	0	0	1.8213
MGH97_P10_B10	NA	black	0	0	0.24123
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	-0.205725400462	red	1	0.72072	2.4518
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	0.292175275368	red	1	0.50995	0.32077
MGH97_P8_C05	NA	black	0	0	0.19661
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	NA	black	0	0	0.38847
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0.39726	0
MGH97_P10_C07	NA	black	0	0	0
MGH97_P9_E04	NA	black	0	0	1.4011
MGH97_P8_H10	NA	black	0	0	0.46467
MGH97_P9_F03	NA	black	0	0.62761	0
MGH97_P10_C08	NA	black	0	0	0
MGH97_P8_B11	NA	black	0	0	0
MGH97_P10_C01	NA	black	0	0	1.1871
MGH97_P9_D04	NA	black	0	0	2.862
MGH97_P10_B06	0.266824670259	red	1	0.26544	0.80983
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	0.191358055288	red	1	0.56852	0.63599
MGH97_P9_B04	NA	black	0	0	2.3584
MGH97_P9_C12	-0.325791149792	red	1	0.56462	2.5228
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	1.5922
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	0.69866	0
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	0.0718809312761	red	1	0.56657	1.1686
MGH97_P8_H03	NA	black	0	0	1.606
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0.42008
MGH97_P9_G08	NA	black	0	0.50386	0
MGH97_P8_B01	NA	black	0	0	0.57434
MGH97_P10_B08	NA	black	0	0	0
MGH97_P10_C12	NA	black	0	0	0.34028
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	0.0877036784545	red	1	0.68347	0.95903
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	-0.0361289872458	red	1	0.57531	1.5874
MGH97_P8_C09	NA	black	0	0	0.86156
MGH97_P10_D05	-0.42749611465	red	1	0.36401	2.4531
MGH97_P10_F02	NA	black	0	0	2.0803
MGH97_P9_D10	-0.595333454926	red	1	0.39177	2.8604
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	NA	black	0	0	0
MGH97_P8_A03	0.171578982298	red	1	0.71545	0.10702
MGH97_P9_C04	NA	black	0	0.51602	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0.9115
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	NA	black	0	0.55189	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	0.23756
MGH97_P9_E08	NA	black	0	0.49978	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	0.26303
MGH97_P8_E03	0.483737430432	red	1	0.32884	0.1003
MGH97_P10_B01	NA	black	0	0.44255	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	0.250136159364	red	1	0.50792	0.51197
MGH97_P9_G06	NA	black	0	0	2.3482
MGH97_P9_E02	NA	black	0	0	2.474
MGH97_P9_C06	-0.561832102953	red	1	0.31383	2.6604
MGH97_P10_H06	NA	black	0	0.40163	0
MGH97_P8_B05	6.388972884	black	0	6.1125	3.8364
MGH97_P9_F08	NA	black	0	0	3.1849
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	1.7212
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	-0.44769412404	red	1	0.67446	3.1771
MGH97_P10_C10	NA	black	0	0	0
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.448639226472	red	1	0.36849	0.11237
MGH97_P10_G11	NA	black	0	0.22527	0
MGH97_P10_E07	NA	black	0	0	2.5876
MGH97_P10_F03	NA	black	0	0	0.38184
MGH97_P8_F09	NA	black	0	0	1.3306
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	1.8584
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	1.8663
MGH97_P10_E04	NA	black	0	0	1.4027
MGH97_P8_B07	NA	black	0	0	1.3623
MGH97_P8_G07	NA	black	0	0	1.3208
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	0.15445
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0	0.41359
MGH97_P8_E09	NA	black	0	0	0.1003
MGH97_P8_E05	NA	black	0	0	1.1204
MGH97_P8_A08	NA	black	0	0.66448	0
MGH97_P10_F12	NA	black	0	0	0.077243
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0.69955	0
MGH97_P8_A06	NA	black	0	0	2.589
MGH97_P10_C02	NA	black	0	0	0.22033
MGH97_P10_C11	0.213135114144	red	1	0.4678	0.73466
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	0	2.5675
MGH97_P9_F06	NA	black	0	0	1.9153
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	0.80074
MGH97_P10_E11	NA	black	0	0.30334	0
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	0.372657141413	red	1	0.46153	0.12168
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	0.299468478092	red	1	0.55974	0.094912
MGH97_P10_G05	NA	black	0	0	0
MGH97_P9_H10	NA	black	0	0	0
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	NA	black	0	0	1.1859
MGH97_P8_C08	NA	black	0	0	1.0079
MGH97_P8_A07	NA	black	0	0	1.346
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	1.3863
MGH97_P9_C07	NA	black	0	0	0
MGH97_P9_H07	NA	black	0	0	2.1157
MGH97_P8_C02	NA	black	0	0	3.7815
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	1.0827
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0.71194
93_P3_D10	NA	black	0	0	0.15575
93_P3_H02	NA	black	0	0	1.7316
93_P3_E06	NA	black	0	0	0.14666
93_P3_F08	-0.376735876518	red	1	2.1728	0.99639
93_P3_F07	NA	black	0	0	3.4363
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	1.5772
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	0.191392236141	red	1	0.51501	0.74244
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	0
93_P3_E12	-0.0965251555721	red	1	0.45312	1.7268
93_P3_G05	NA	black	0	0	2.497
93_P3_D12	NA	black	0	0	1.6754
93_P3_E11	NA	black	0	0	0
93_P3_B10	-0.132962102591	red	1	0.38184	1.7849
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.13093
93_P3_F12	NA	black	0	0	3.5165
93_P3_A07	NA	black	0	0	2.514
93_P3_E04	NA	black	0	0	0
93_P3_C07	0.236171176712	red	1	0.54794	0.47197
93_P3_G09	NA	black	0	0	0
93_P3_A03	0.0491778102269	red	1	0.85679	0.65535
93_P3_D05	-0.0937279468424	red	1	0.7277	1.9627
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	2.5288
93_P3_F02	NA	black	0	0	0.8213
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0	0.75617
93_P3_D07	NA	black	0	0	0.94035
93_P3_G12	NA	black	0	0	0
93_P3_A05	NA	black	0	0	3.4268
93_P3_C05	NA	black	0	0	0.2857
93_P3_F09	NA	black	0	0	0
93_P3_G07	NA	black	0	0	0
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	0	1.8813
93_P3_D03	NA	black	0	0.28096	0
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0.50182	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0	0.17505
93_P3_A11	NA	black	0	0	2.4714
93_P3_C03	NA	black	0	0.33228	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	0.310171994755	red	1	0.42116	0.46989
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0.49365	0
93_P3_D06	NA	black	0	0	1.8488
93_P3_B12	NA	black	0	0	2.886
93_P3_B09	NA	black	0	0.67175	0
93_P6_A04	NA	black	0	0	0
93_P6_B02	-0.09377422283	red	1	0.83512	2.1922
93_P6_E05	NA	black	0	0	0.36401
93_P6_B09	NA	black	0	0	0
93_P6_H11	NA	black	0	0.52306	0
93_P5_E06	0.0830286515597	red	1	0.76553	0.76808
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	0.77905	0
93_P6_D09	NA	black	0	0	0.24245
93_P5_H04	NA	black	0	0	0
93_P6_A06	NA	black	0	0.42653	0
93_P6_F03	NA	black	0	0	0
93_P6_B05	NA	black	0	0	1.5685
93_P6_C11	NA	black	0	0	0
93_P5_H09	NA	black	0	0	0
93_P5_G03	NA	black	0	0.70487	0
93_P5_F04	NA	black	0	0.89453	0
93_P6_H12	0.394897880462	red	1	0.39067	0.24123
93_P5_G07	NA	black	0	0	2.2333
93_P6_C05	NA	black	0	0	0
93_P6_D05	NA	black	0	0	1.8918
93_P5_C12	NA	black	0	0	2.6339
93_P6_A03	NA	black	0	0	0.2857
93_P5_E08	NA	black	0	1.4813	0
93_P6_A08	0.312485463246	red	1	0.54399	0.09356
93_P6_A10	NA	black	0	0	0
93_P6_A02	NA	black	0	0.45943	0
93_P5_G12	NA	black	0	0.52206	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0.42653	0
93_P5_C08	NA	black	0	0	0.61353
93_P5_A09	NA	black	0	0	0
93_P5_B09	NA	black	0	0	1.3994
93_P5_A05	NA	black	0	0.80157	0
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0	0.35276
93_P6_A11	NA	black	0	0	1.2678
93_P5_B12	0.367196236022	red	1	0.26664	0.55287
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.12168
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0
93_P6_B03	-0.485248428575	red	1	0.32077	2.5158
93_P6_C02	NA	black	0	0	0
93_P6_B04	NA	black	0	7.512	0
93_P5_D10	NA	black	0	0	0
93_P6_F04	0.109919548836	red	1	0.73031	0.65901
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0.66993	0
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	0
93_P6_F08	NA	black	0	0	1.4673
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0.42975	0
93_P5_G01	NA	black	0	0	0
