Cell_name	Zvalue	Color	Cluster	TSG101	TTF2
97_P3_F08	0.676906207618	red	1	5.5909	1.5979
97_P3_C05	NA	black	0	5.3338	0
97_P3_F09	NA	black	0	5.9992	0
97_P3_G05	NA	black	0	4.1818	0
97_P3_A10	NA	black	0	5.4862	0
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	0
97_P3_F02	NA	black	0	3.1102	0
97_P3_D07	NA	black	0	5.4169	0
97_P3_C08	NA	black	0	3.4559	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	-0.401528175704	red	1	6.1028	0.11237
97_P3_D08	NA	black	0	4.4141	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	4.5782	0
97_P3_B06	NA	black	0	4.3351	0
97_P3_H10	NA	black	0	4.7813	0
97_P5_B09	NA	black	0	4.5976	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.421252729227	red	1	2.5132	0.27381
97_P6_G02	NA	black	0	0	0
97_P6_E06	NA	black	0	3.33	0
97_P6_A03	NA	black	0	0	0
97_P5_F07	NA	black	0	4.569	0
97_P5_B05	NA	black	0	0	0.10702
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	2.8875	0
97_P6_A09	NA	black	0	4.2858	0
97_P6_B04	NA	black	0	4.1658	0
97_P5_A02	-0.143190459919	red	1	5.2781	0.16993
97_P5_C02	NA	black	0	3.1429	0
97_P6_F09	NA	black	0	3.3038	0
97_P5_A04	NA	black	0	0	0.21412
97_P5_C04	-0.45507230319	red	1	4.0223	1.5341
97_P6_D07	NA	black	0	0.90381	0
97_P6_A12	NA	black	0	5.3804	0
97_P6_C06	NA	black	0	3.0362	0
97_P6_H04	NA	black	0	4.5691	0
97_P5_D09	NA	black	0	2.6672	0
97_P6_F03	-0.175993535912	red	1	5.3481	0.13488
97_P6_F11	NA	black	0	0	0
97_P6_H09	NA	black	0	5.1169	0
97_P6_B08	NA	black	0	5.695	0
97_P5_A10	NA	black	0	5.1042	0
97_P6_H07	NA	black	0	5.1234	0
97_P6_C09	NA	black	0	4.9829	0
97_P5_G04	NA	black	0	3.5193	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0.28451
97_P5_E04	0.120169794247	red	1	4.2575	0.15834
97_P6_B10	2.7355622261	black	0	6.2515	2.9946
97_P6_F04	0.2677317798	red	1	3.6606	0.17632
97_P5_E07	0.262424847595	red	1	5.2215	1.2382
97_P5_G02	NA	black	0	4.89	0
97_P5_C11	NA	black	0	4.9895	0
97_P5_A03	NA	black	0	3.2259	0
97_P6_B02	NA	black	0	0	0
97_P6_H12	-0.192545730751	red	1	5.2673	0.032806
97_P6_F12	0.0161014460938	red	1	4.6284	0.24975
97_P6_A02	NA	black	0	1.9138	0
97_P5_C12	NA	black	0	4.3414	0
97_P5_C01	NA	black	0	0	0
97_P5_B07	NA	black	0	2.1906	0
97_P5_A08	NA	black	0	5.0982	0
97_P6_H08	NA	black	0	4.965	0
97_P5_E11	-0.178748975803	red	1	5.4633	0.1903
97_P6_A01	NA	black	0	0	0.14926
97_P6_G01	NA	black	0	4.9642	0
97_P5_D10	NA	black	0	0	0.13488
97_P5_C10	NA	black	0	4.6532	0
97_P6_C11	NA	black	0	3.7201	0
97_P6_E07	NA	black	0	3.355	0
97_P6_E05	NA	black	0	5.3859	0
97_P5_G07	NA	black	0	4.579	0
97_P5_D04	-0.265642570995	red	1	3.8131	0.97526
97_P6_B03	-0.254092076555	red	1	5.6257	0.13093
97_P5_H01	0.167629094527	red	1	4.0419	0.18015
97_P6_A11	NA	black	0	0	0
97_P6_E09	NA	black	0	0	0.21288
97_P6_A10	NA	black	0	5.7801	0
97_P5_E02	0.041281288875	red	1	4.5361	0.19661
97_P6_D03	NA	black	0	6.3617	0
97_P5_A09	NA	black	0	3.5949	0
97_P6_B12	NA	black	0	0.61918	0
97_P5_H10	NA	black	0	3.8033	0
97_P6_A04	NA	black	0	4.7388	0
97_P5_B12	NA	black	0	5.0063	0
97_P5_A12	NA	black	0	4.4435	0
97_P5_F08	NA	black	0	4.0728	0
97_P6_E04	NA	black	0	0	2.6794
97_P6_D04	NA	black	0	3.4103	0
97_P5_D02	0.993979907218	green3	2	0.59646	0.21288
97_P6_G10	NA	black	0	4.7353	0
97_P5_B04	-0.840646741273	red	1	1.5768	0.94411
97_P6_E03	-0.10573027927	red	1	5.871	0.39835
97_P5_E05	NA	black	0	4.5139	0
97_P5_G05	-0.0535992552531	red	1	4.3975	0.79494
97_P5_D03	NA	black	0	3.7862	0
97_P5_C07	NA	black	0	1.8999	0
97_P6_C12	0.174144376662	red	1	3.975	0.20038
97_P6_B09	-0.0108050291405	red	1	4.6162	0.72509
97_P5_D07	NA	black	0	0.6173	0
97_P6_A05	NA	black	0	4.0957	0
97_P5_C08	NA	black	0	4.064	0
97_P5_B03	-0.0868646040017	red	1	5.1242	0.23266
97_P6_G08	0.343124952606	red	1	3.55	0.11902
97_P6_D12	NA	black	0	2.992	0
97_P6_D01	NA	black	0	0	0.338
97_P5_H08	NA	black	0	5.3059	0
97_P6_C07	NA	black	0	0	0
97_P6_C02	NA	black	0	4.2725	0
97_P5_F02	NA	black	0	5.6613	0
97_P5_F04	NA	black	0	2.2582	0
97_P5_H02	NA	black	0	3.3825	0
97_P6_C08	NA	black	0	0	0
97_P5_E03	NA	black	0	0	0
97_P6_D05	NA	black	0	3.9274	0
97_P5_D01	NA	black	0	1.4998	0
97_P6_F05	NA	black	0	5.4648	0
97_P5_H06	0.306142014639	red	1	3.6894	0.11237
97_P5_H11	0.576318332859	red	1	2.5705	0.16221
97_P5_E06	NA	black	0	3.7614	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	4.2838	0
97_P5_B02	0.165515790957	red	1	4.0985	0.15186
97_P5_E10	NA	black	0	3.5518	0
97_P5_B11	0.405334858357	red	1	3.4198	0.09356
97_P6_G07	-0.584419600919	red	1	4.1871	2.3071
97_P5_A05	-0.0675042560758	red	1	5.5744	0.419
97_P5_A11	0.185246074463	red	1	4.0994	0.10568
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	5.6999	0
97_P6_B05	-0.161076491047	red	1	3.6914	0.77231
97_P5_D06	NA	black	0	5.5324	0
97_P6_F08	NA	black	0	3.9217	0
97_P5_F06	NA	black	0	0	0
97_P5_D08	NA	black	0	2.3374	0
97_P5_G11	NA	black	0	5.3924	0
97_P6_F10	NA	black	0	5.8256	0
97_P5_H07	0.0162114522137	red	1	4.373	0.4678
97_P5_A07	0.343448143937	red	1	3.4525	0.15186
97_P6_G11	NA	black	0	2.4109	0
97_P5_C03	NA	black	0	0.55876	0
97_P5_F01	NA	black	0	6.2015	0
97_P6_E01	NA	black	0	0	4.1384
97_P5_F03	NA	black	0	2.0363	0
97_P5_B01	NA	black	0	3.8034	0
97_P6_H03	NA	black	0	4.5862	0
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	0	1.6749
97_P5_C05	NA	black	0	3.996	0
97_P6_D11	NA	black	0	3.6208	0
97_P5_H09	0.804981263749	green3	2	0.72857	0.26903
97_P6_B06	NA	black	0	5.5853	0
97_P5_F09	NA	black	0	0	0.10299
97_P6_F02	NA	black	0	3.8301	0
97_P5_D11	0.103592971529	red	1	3.9604	0.34142
97_P5_H03	0.424522865773	red	1	2.7527	0.23634
97_P5_D05	NA	black	0	0.46676	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	4.4739	0
97_P6_G09	NA	black	0	4.3035	0
97_P6_D08	NA	black	0	5.5121	0
97_P5_G06	0.0232217114798	red	1	4.6195	0.17121
97_P5_A01	NA	black	0	3.9808	0
97_P6_H10	NA	black	0	4.9787	0
97_P5_G01	NA	black	0	4.7173	0
97_P6_E02	NA	black	0	6.1864	0
97_P6_B01	NA	black	0	3.9659	0
97_P5_F10	NA	black	0	4.7844	0
97_P6_C10	NA	black	0	3.998	0
97_P5_C09	0.506455657686	red	1	2.9003	0.14535
97_P5_E12	NA	black	0	4.5622	0
97_P5_E01	NA	black	0	5.0466	0
97_P6_D02	NA	black	0	5.2501	0
97_P6_A07	-0.17868449511	red	1	4.0538	0.94111
97_P5_G03	NA	black	0	0	0.13356
97_P6_G12	NA	black	0	5.2846	0
97_P6_C03	-0.0481963581533	red	1	4.369	0.74846
97_P6_H06	NA	black	0	5.4875	0
97_P5_E09	NA	black	0	5.9355	0
97_P6_C01	NA	black	0	5.1779	0
97_P6_G03	NA	black	0	3.8737	0
97_P5_G12	NA	black	0	6.002	0
97_P5_G09	NA	black	0	4.8274	0
97_P5_H04	-0.0225922643305	red	1	5.1313	0.45733
MGH97_P7_B05	NA	black	0	5.8958	0
MGH97_P7_E10	NA	black	0	3.7423	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	2.6211	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	4.9766	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	6.1148	0
MGH97_P7_C04	NA	black	0	0	0
MGH97_P7_C02	NA	black	0	6.4467	0
MGH97_P7_F10	NA	black	0	3.455	0
MGH97_P7_H05	NA	black	0	0	0
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	4.8607	0
MGH97_P7_H02	-0.188334800155	red	1	6.3	0.35614
MGH97_P7_C11	NA	black	0	0.49774	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	4.3964	0
MGH97_P7_A06	NA	black	0	0	0.1375
MGH97_P7_D12	-0.0391494177858	red	1	4.8495	0.12697
MGH97_P7_B02	NA	black	0	5.9194	0
MGH97_P7_E03	NA	black	0	4.9188	0
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	NA	black	0	0	0
MGH97_P7_B01	NA	black	0	6.3526	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	2.858	0
MGH97_P7_E07	NA	black	0	5.8537	0
MGH97_P7_B12	1.31639351669	black	0	0.57046	0.10299
MGH97_P7_H07	NA	black	0	0	0.54399
MGH97_P7_D04	NA	black	0	6.0943	0
MGH97_P7_C06	0.767227275613	green3	2	6.2183	1.2467
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	NA	black	0	2.4563	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	2.7645	0
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	4.3074	0
MGH97_P7_B06	NA	black	0	3.6509	0
MGH97_P7_C08	NA	black	0	4.6869	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	5.6461	0
MGH97_P7_H03	NA	black	0	5.3886	0
MGH97_P7_B10	NA	black	0	6.3292	0
MGH97_P7_E11	NA	black	0	5.3805	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	5.0781	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	-0.479921756478	red	1	8.0479	0.30801
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	3.5079	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	4.7842	0
MGH97_P7_D09	NA	black	0	4.8084	0
MGH97_P7_C12	NA	black	0	0.57434	0
MGH97_P7_H11	-0.318492970958	red	1	5.9705	0.16479
MGH97_P7_A04	NA	black	0	4.1901	0
MGH97_P7_H06	NA	black	0	4.5356	0
MGH97_P7_F03	NA	black	0	4.2359	0
MGH97_P7_A07	NA	black	0	5.3411	0
MGH97_P7_F11	NA	black	0	5.5484	0
MGH97_P7_G08	NA	black	0	3.6612	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	5.0601	0
MGH97_P7_A09	NA	black	0	0	2.4972
MGH97_P7_B09	NA	black	0	5.745	0
MGH97_P7_G10	NA	black	0	5.7073	0
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	1.30670082729	black	0	0.45733	0.11902
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	4.9543	0
MGH97_P7_E04	NA	black	0	4.9911	0
MGH97_P7_E01	NA	black	0	3.8618	0
MGH97_P7_F05	NA	black	0	0	0.14796
MGH97_P7_D05	NA	black	0	5.8062	0
MGH97_P7_A03	NA	black	0	4.1105	0
MGH97_P7_B03	NA	black	0	4.2311	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	5.0463	0
MGH97_P7_F02	NA	black	0	3.8714	0
MGH97_P7_G05	-0.36344901971	red	1	6.2773	0.19283
MGH97_P7_D08	1.54571125108	black	0	5.7219	2.6234
MGH97_P7_G04	NA	black	0	4.9725	0
MGH97_P8_A11	NA	black	0	4.9856	0
MGH97_P10_A12	NA	black	0	5.0014	0
MGH97_P10_E09	NA	black	0	5.7929	0
MGH97_P9_B12	NA	black	0	0	0.15186
MGH97_P10_D07	NA	black	0	4.3302	0
MGH97_P8_D11	-0.886205215208	red	1	3.8764	2.1561
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	1.037	0
MGH97_P8_D03	NA	black	0	3.637	0
MGH97_P8_H05	NA	black	0	5.2709	0
MGH97_P10_A09	NA	black	0	5.1862	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	1.3471	0
MGH97_P8_H11	NA	black	0	6.3647	0
MGH97_P9_F12	NA	black	0	4.2314	0
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	6.0085	0
MGH97_P8_D01	NA	black	0	4.1553	0
MGH97_P10_C04	NA	black	0	4.3582	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	6.4488	0
MGH97_P8_H01	NA	black	0	5.6903	0
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	5.6704	0
MGH97_P10_F10	0.360993693463	red	1	3.4023	0.14796
MGH97_P9_G12	NA	black	0	4.6254	0
MGH97_P8_B04	NA	black	0	4.9532	0
MGH97_P8_E11	NA	black	0	4.3455	0
MGH97_P9_G10	NA	black	0	0	0.29866
MGH97_P10_D11	NA	black	0	1.1801	0
MGH97_P10_D01	NA	black	0	3.5507	0
MGH97_P10_H04	NA	black	0	3.9611	0
MGH97_P10_D12	NA	black	0	0	0
MGH97_P8_D04	NA	black	0	0	0
MGH97_P8_F08	NA	black	0	6.142	0
MGH97_P9_E10	NA	black	0	2.2934	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	4.4147	0
MGH97_P9_F01	NA	black	0	4.6558	0
MGH97_P8_B08	0.107273933617	red	1	4.8904	1.2887
MGH97_P8_A09	NA	black	0	0	1.4201
MGH97_P9_A03	NA	black	0	5.1696	0
MGH97_P9_G09	NA	black	0	4.3773	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0.19912
MGH97_P9_G04	NA	black	0	6.4428	0
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	NA	black	0	4.8486	0
MGH97_P10_F08	NA	black	0	5.74	0
MGH97_P8_E08	NA	black	0	3.8408	0
MGH97_P8_G08	NA	black	0	2.8774	0
MGH97_P10_B07	-0.267947981643	red	1	4.4735	2.6602
MGH97_P9_G11	NA	black	0	0	0.42761
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	4.6617	0
MGH97_P10_F01	-0.04050690403	red	1	4.8723	0.17505
MGH97_P8_C10	NA	black	0	5.8646	0
MGH97_P8_E02	NA	black	0	4.9508	0
MGH97_P10_B05	NA	black	0	5.2273	0
MGH97_P8_G04	NA	black	0	4.4829	0
MGH97_P9_B02	NA	black	0	5.9603	0
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0.15575
MGH97_P10_H09	NA	black	0	0	1.6378
MGH97_P10_E06	NA	black	0	5.1166	0
MGH97_P10_D10	NA	black	0	0.87027	0
MGH97_P10_A03	NA	black	0	4.2172	0
MGH97_P10_A05	NA	black	0	5.3719	0
MGH97_P10_A01	NA	black	0	2.6976	0
MGH97_P9_D09	NA	black	0	6.0538	0
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	5.7341	0
MGH97_P10_E05	NA	black	0	5.4085	0
MGH97_P8_F10	-0.20679838427	red	1	5.4584	0.13356
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	1.7549	0
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	4.1833	0
MGH97_P8_B03	NA	black	0	0.99277	0
MGH97_P10_H07	NA	black	0	0.94711	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	5.6037	0
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	5.2282	0
MGH97_P9_C11	NA	black	0	6.004	0
MGH97_P8_A01	NA	black	0	5.9633	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	-0.0582238148134	red	1	5.2049	0.36513
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	NA	black	0	6.0914	0
MGH97_P9_D08	NA	black	0	3.9391	0
MGH97_P9_E05	-0.0101186286481	red	1	4.6607	1.972
MGH97_P8_B09	NA	black	0	3.9305	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	5.3433	0
MGH97_P9_E03	NA	black	0	4.3747	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	0.51197	0
MGH97_P9_B05	NA	black	0	4.7848	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	3.9156	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	1.6622	0
MGH97_P9_D07	NA	black	0	2.5658	0
MGH97_P8_F03	NA	black	0	3.1598	0
MGH97_P8_C12	NA	black	0	4.8683	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	4.6619	0
MGH97_P10_C07	NA	black	0	0.53207	0
MGH97_P9_E04	NA	black	0	1.5768	0
MGH97_P8_H10	1.51576740341	black	0	5.6598	2.7071
MGH97_P9_F03	0.345984463653	red	1	5.0173	1.9712
MGH97_P10_C08	NA	black	0	6.4204	0
MGH97_P8_B11	NA	black	0	0	0
MGH97_P10_C01	NA	black	0	5.8244	0
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	NA	black	0	1.4777	0
MGH97_P8_H09	NA	black	0	4.4179	0
MGH97_P9_F05	NA	black	0	5.743	0
MGH97_P9_B04	-0.582254910904	red	1	2.6171	0.95233
MGH97_P9_C12	NA	black	0	4.3425	0
MGH97_P8_B02	NA	black	0	4.9663	0
MGH97_P9_F04	NA	black	0	4.2518	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	0.50587630139	red	1	4.9726	2.8148
MGH97_P9_A02	0.0987264238642	red	1	4.3106	0.18396
MGH97_P8_G03	0.81528718841	green3	2	1.5415	0.18523
MGH97_P8_D09	0.160907403548	red	1	4.1174	0.15056
MGH97_P10_C06	NA	black	0	1.4709	0
MGH97_P8_H03	-0.036288741673	red	1	4.6322	1.7115
MGH97_P8_A10	NA	black	0	1.6663	0
MGH97_P8_B06	-0.177213840862	red	1	5.5672	0.23389
MGH97_P9_G08	NA	black	0	5.5023	0
MGH97_P8_B01	NA	black	0	0	0.17377
MGH97_P10_B08	NA	black	0	0	0
MGH97_P10_C12	-0.164162641968	red	1	5.2528	0.096262
MGH97_P9_A10	0.256793222648	red	1	3.6443	0.19661
MGH97_P9_C10	NA	black	0	4.7044	0
MGH97_P9_G03	NA	black	0	6.6724	0
MGH97_P10_B02	NA	black	0	4.6873	0
MGH97_P10_A08	NA	black	0	3.1115	0
MGH97_P8_C09	NA	black	0	6.1496	0
MGH97_P10_D05	-0.19585703546	red	1	5.5718	0.20414
MGH97_P10_F02	NA	black	0	5.0008	0
MGH97_P9_D10	NA	black	0	4.0575	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	NA	black	0	5.8041	0
MGH97_P8_A03	-0.128376520551	red	1	5.2101	0.1635
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	2.7835	0
MGH97_P10_D02	NA	black	0	4.6838	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	4.8404	0
MGH97_P10_F06	NA	black	0	5.5957	0
MGH97_P9_E01	NA	black	0	2.1493	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	2.0983	0
MGH97_P9_H08	NA	black	0	4.0348	0
MGH97_P9_E08	NA	black	0	5.4695	0
MGH97_P8_C07	NA	black	0	5.7499	0
MGH97_P9_A06	-0.148077791682	red	1	6.1165	0.37629
MGH97_P8_E04	NA	black	0	1.2981	0
MGH97_P8_C11	0.12972155347	red	1	4.1991	0.17505
MGH97_P9_C03	NA	black	0	4.9004	0
MGH97_P8_E03	0.0869867238274	red	1	5.7694	0.64616
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	4.6857	0
MGH97_P8_G02	NA	black	0	6.0441	0
MGH97_P10_G10	0.992396818434	green3	2	1.355	0.13093
MGH97_P9_G06	NA	black	0	4.7845	0
MGH97_P9_E02	NA	black	0	5.6204	0
MGH97_P9_C06	NA	black	0	5.6492	0
MGH97_P10_H06	NA	black	0	0.55974	0
MGH97_P8_B05	NA	black	0	0	0.56755
MGH97_P9_F08	NA	black	0	4.4433	0
MGH97_P10_F05	NA	black	0	4.4585	0
MGH97_P8_D06	NA	black	0	6.5601	0
MGH97_P8_D12	NA	black	0	4.2663	0
MGH97_P9_H06	NA	black	0	3.9407	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	4.4103	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	4.9754	0
MGH97_P8_H07	NA	black	0	6.2953	0
MGH97_P10_E08	NA	black	0	0	0
MGH97_P10_G11	NA	black	0	2.4717	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	4.3188	0
MGH97_P8_F09	-0.10503531298	red	1	4.542	1.6471
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	0.14796
MGH97_P8_F07	NA	black	0	5.1854	0
MGH97_P10_G06	NA	black	0	1.2827	0
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	3.8732	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	4.4234	0
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	5.538	0
MGH97_P9_H04	NA	black	0	2.9996	0
MGH97_P10_F11	-0.10343873293	red	1	5.5099	0.34596
MGH97_P10_D03	NA	black	0	4.6066	0
MGH97_P10_C09	NA	black	0	5.0487	0
MGH97_P8_E06	NA	black	0	5.3106	0
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	5.2473	0
MGH97_P8_A08	-0.138051139013	red	1	5.2693	0.1776
MGH97_P10_F12	NA	black	0	3.3513	0
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	NA	black	0	0	1.6668
MGH97_P10_C02	NA	black	0	4.496	0
MGH97_P10_C11	NA	black	0	4.7796	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	-0.289312904562	red	1	4.3911	2.0339
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	-0.0657127415483	red	1	5.2666	0.36401
MGH97_P9_B06	NA	black	0	5.7136	0
MGH97_P10_E11	NA	black	0	6.2059	0
MGH97_P9_B09	NA	black	0	3.7931	0
MGH97_P9_B03	NA	black	0	4.2211	0
MGH97_P9_B10	NA	black	0	5.0164	0
MGH97_P8_H12	NA	black	0	3.8936	0
MGH97_P10_A02	NA	black	0	4.0799	0
MGH97_P8_A04	NA	black	0	5.5713	0
MGH97_P10_G05	NA	black	0	5.031	0
MGH97_P9_H10	NA	black	0	5.6543	0
MGH97_P9_A11	NA	black	0	1.816	0
MGH97_P8_A12	NA	black	0	0	0
MGH97_P8_C08	-1.24617303717	black	0	3.7495	2.519
MGH97_P8_A07	NA	black	0	3.3031	0
MGH97_P10_H03	NA	black	0	4.6576	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	-0.0805163685328	red	1	5.0351	0.1776
MGH97_P9_H07	NA	black	0	4.5814	0
MGH97_P8_C02	NA	black	0	5.1874	0
MGH97_P10_B09	NA	black	0	5.1523	0
MGH97_P9_E07	0.142784500398	red	1	4.7237	3.154
MGH97_P10_C03	NA	black	0	4.4194	0
93_P3_D02	NA	black	0	4.9682	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	1.4787	0
93_P3_H02	NA	black	0	4.4894	0
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	5.2301	0
93_P3_F07	NA	black	0	4.2575	0
93_P3_B02	NA	black	0	3.152	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	5.5291	0
93_P3_H01	NA	black	0	6.5949	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	5.0588	0
93_P3_E03	NA	black	0	5.2804	0
93_P3_A04	NA	black	0	0	0.20539
93_P3_H03	0.411592739623	red	1	5.5217	1.2394
93_P3_H10	NA	black	0	1.9396	0
93_P3_A09	NA	black	0	4.8062	0
93_P3_D11	NA	black	0	3.8868	0
93_P3_E12	NA	black	0	5.0404	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	0
93_P3_E11	NA	black	0	6.0351	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	NA	black	0	0	0.22033
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	5.1869	0
93_P3_F12	NA	black	0	0	0.48233
93_P3_A07	NA	black	0	4.6146	0
93_P3_E04	0.867186526676	green3	2	5.2596	2.6081
93_P3_C07	NA	black	0	5.5194	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0
93_P3_D05	NA	black	0	0	0.30801
93_P3_A10	NA	black	0	0	0.20789
93_P3_E02	NA	black	0	1.1935	0
93_P3_C04	NA	black	0	5.44	0
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	5.5161	0
93_P3_D09	NA	black	0	4.8985	0
93_P3_D07	NA	black	0	3.5962	0
93_P3_G12	NA	black	0	1.5435	0
93_P3_A05	NA	black	0	5.4353	0
93_P3_C05	NA	black	0	4.5869	0
93_P3_F09	NA	black	0	3.5178	0
93_P3_G07	NA	black	0	3.2994	0
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	5.7448	0
