Cell_name	Zvalue	Color	Cluster	ATM	MTF1
MGH97_P9_B02	-0.378128652462	green3	2	1.6262	0.08134
MGH97_P8_H08	NA	black	0	0.47197	0
MGH97_P8_F01	NA	black	0	1.3746	0
MGH97_P10_H09	NA	black	0	1.6875	0
MGH97_P10_E06	NA	black	0	0	0.36289
MGH97_P10_D10	0.224288848055	blue	3	0.1137	0.23511
MGH97_P10_A03	-1.16493191546	black	0	3.2662	0.13488
MGH97_P10_A05	-0.75900068213	green3	2	2.3693	0.096262
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	-0.83220836331	green3	2	0.092207	1.3357
MGH97_P9_D06	6.102321446	black	0	3.1971	2.9305
MGH97_P9_G05	0.120966166693	blue	3	0.21039	0.33342
MGH97_P10_E05	NA	black	0	2.0208	0
MGH97_P8_F10	NA	black	0	0.060739	0
MGH97_P10_A04	NA	black	0	0.27739	0
MGH97_P9_A07	0.0666588854592	blue	3	0.42008	0.36961
MGH97_P9_A08	NA	black	0	0	0.14926
MGH97_P9_H12	NA	black	0	0.069015	0
MGH97_P10_G03	NA	black	0	2.2827	0
MGH97_P8_B03	0.133615199883	blue	3	0.57434	0.12433
MGH97_P10_H07	-0.86379536106	green3	2	2.5301	0.088142
MGH97_P10_E01	NA	black	0	2.2726	0
MGH97_P9_F11	NA	black	0	0	0.99928
MGH97_P8_B12	NA	black	0	1.3724	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	-0.416308080264	green3	2	2.5876	0.32884
MGH97_P8_A01	NA	black	0	1.0384	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	1.7799
MGH97_P10_H05	0.364712491236	blue	3	0.10969	0.07861
MGH97_P9_F07	NA	black	0	0.99567	0
MGH97_P9_D08	-0.587505612405	green3	2	2.3331	0.18523
MGH97_P9_E05	NA	black	0	1.4362	0
MGH97_P8_B09	NA	black	0	0	0.19156
MGH97_P10_E12	NA	black	0	0.20914	0
MGH97_P10_B10	NA	black	0	0.8024	0
MGH97_P9_E03	0.230599820957	blue	3	0.34142	0.12433
MGH97_P9_G07	NA	black	0	2.5678	0
MGH97_P9_C09	NA	black	0	0.70929	0
MGH97_P10_B11	NA	black	0	2.2045	0
MGH97_P9_B05	NA	black	0	1.1467	0
MGH97_P9_A12	-0.186408999316	green3	2	2.07	0.39177
MGH97_P8_D10	NA	black	0	0	3.125
MGH97_P8_C05	NA	black	0	3.932	0
MGH97_P9_D02	NA	black	0	0.69866	0
MGH97_P9_D07	NA	black	0	0.27381	0
MGH97_P8_F03	NA	black	0	0.23389	0
MGH97_P8_C12	NA	black	0	0.26303	0
MGH97_P10_E10	-0.636284477333	green3	2	2.5226	0.20414
MGH97_P10_H10	-0.679581167199	green3	2	2.7386	0.22774
MGH97_P10_C07	-0.738187634949	green3	2	2.3876	0.1137
MGH97_P9_E04	-0.385752434133	green3	2	1.7238	0.12565
MGH97_P8_H10	NA	black	0	0	0.30801
MGH97_P9_F03	NA	black	0	2.317	0
MGH97_P10_C08	NA	black	0	1.2147	0
MGH97_P8_B11	NA	black	0	0	0.419
MGH97_P10_C01	0.0784920521834	blue	3	0.69688	0.13881
MGH97_P9_D04	NA	black	0	2.1712	0
MGH97_P10_B06	0.35166956313	blue	3	1.6149	0.9486
MGH97_P8_H09	NA	black	0	2.7467	0
MGH97_P9_F05	NA	black	0	2.0307	0
MGH97_P9_B04	-0.100415532291	green3	2	1.0895	0.088142
MGH97_P9_C12	-1.06470106288	green3	2	2.9454	0.10434
MGH97_P8_B02	NA	black	0	1.6517	0
MGH97_P9_F04	NA	black	0	0.42438	0
MGH97_P10_G02	NA	black	0	3.4963	0
MGH97_P9_B07	0.220311897213	blue	3	0.14405	0.2302
MGH97_P10_D08	NA	black	0	1.1454	0
MGH97_P10_G12	NA	black	0	0.20414	0
MGH97_P9_A02	NA	black	0	0.070389	0
MGH97_P8_G03	NA	black	0	0	0.12035
MGH97_P8_D09	NA	black	0	2.2693	0
MGH97_P10_C06	NA	black	0	0.48646	0
MGH97_P8_H03	NA	black	0	1.7325	0
MGH97_P8_A10	NA	black	0	2.2342	0
MGH97_P8_B06	NA	black	0	1.547	0
MGH97_P9_G08	NA	black	0	2.9712	0
MGH97_P8_B01	NA	black	0	0	0
MGH97_P10_B08	-0.919015924381	green3	2	2.9906	0.17377
MGH97_P10_C12	0.367271876537	blue	3	0.14012	0.059355
MGH97_P9_A10	NA	black	0	2.4338	0
MGH97_P9_C10	NA	black	0	2.1638	0
MGH97_P9_G03	NA	black	0	0.33571	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	0.066432154912	blue	3	2.2302	0.57434
MGH97_P8_C09	NA	black	0	1.5074	0
MGH97_P10_D05	NA	black	0	1.9328	0
MGH97_P10_F02	NA	black	0	0.42653	0
MGH97_P9_D10	NA	black	0	0.44255	0
MGH97_P8_D08	NA	black	0	2.6787	0
MGH97_P9_H11	0.237199698387	blue	3	0.40054	0.067639
MGH97_P8_C06	NA	black	0	1.4271	0
MGH97_P8_A03	-0.877991190473	green3	2	2.6736	0.12035
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	3.1463	0
MGH97_P10_D02	NA	black	0	0.59646	0
MGH97_P9_E12	NA	black	0	4.1334	0
MGH97_P9_A05	-0.799325394875	green3	2	2.6487	0.15186
MGH97_P10_F06	-0.97784517028	green3	2	2.9211	0.13488
MGH97_P9_E01	NA	black	0	0.20414	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.16479	0
MGH97_P9_H08	0.0877423302922	blue	3	0.72247	0.02148
MGH97_P9_E08	NA	black	0	0.96273	0
MGH97_P8_C07	0.20999504177	blue	3	0.082703	0.25942
MGH97_P9_A06	NA	black	0	0	0.81721
MGH97_P8_E04	-0.65553766158	green3	2	2.7253	0.23634
MGH97_P8_C11	NA	black	0	0.64616	0
MGH97_P9_C03	NA	black	0	2.0766	0
MGH97_P8_E03	NA	black	0	2.0261	0
MGH97_P10_B01	NA	black	0	0.16607	0
MGH97_P9_B11	NA	black	0	0.21412	0
MGH97_P9_G02	-0.0328172001511	green3	2	0.96643	0.15445
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	1.61341203862	black	0	3.1961	1.1629
MGH97_P9_G06	NA	black	0	0.20414	0
MGH97_P9_E02	-0.424498807157	green3	2	1.825	0.13488
MGH97_P9_C06	NA	black	0	1.7949	0
MGH97_P10_H06	NA	black	0	0.090853	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	1.2418	0
MGH97_P10_F05	-2.31426227206	black	0	0.30918	3.3511
MGH97_P8_D06	NA	black	0	1.2881	0
MGH97_P8_D12	-0.496566553589	green3	2	1.8836	0.097611
MGH97_P9_H06	NA	black	0	2.4505	0
MGH97_P9_C08	NA	black	0	0.2228	0
MGH97_P10_D06	-0.560290668986	green3	2	2.05	0.11503
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	2.9897	0
MGH97_P8_H07	0.270669498227	blue	3	1.8152	0.77821
MGH97_P10_E08	NA	black	0	0.8488	0
MGH97_P10_G11	0.106818321986	blue	3	0.50182	0.2558
MGH97_P10_E07	NA	black	0	0.24001	0
MGH97_P10_F03	0.0975347091633	blue	3	0.67356	0.097611
MGH97_P8_F09	0.218797484295	blue	3	0.32539	0.15316
MGH97_P10_F04	NA	black	0	0.071763	0
MGH97_P9_H03	NA	black	0	2.3051	0
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	-0.0398738489205	green3	2	1.4756	0.45523
MGH97_P9_C02	NA	black	0	0.95754	0
MGH97_P8_F07	NA	black	0	1.4388	0
MGH97_P10_G06	NA	black	0	0.056584	0
MGH97_P9_B01	NA	black	0	1.2339	0
MGH97_P10_E04	NA	black	0	0	0.21164
MGH97_P8_B07	NA	black	0	1.6225	0
MGH97_P8_G07	3.27406423257	black	0	3.3968	1.7044
MGH97_P9_B08	-0.116943621854	green3	2	1.2357	0.22033
MGH97_P9_C01	NA	black	0	0.17377	0
MGH97_P8_G01	NA	black	0	0.36177	0
MGH97_P9_H04	NA	black	0	0.65535	0
MGH97_P10_F11	-0.0551398751167	green3	2	1.0888	0.26784
MGH97_P10_D03	0.0803164302872	blue	3	0.64708	0.20914
MGH97_P10_C09	-0.537349189859	green3	2	0.71809	2.3496
MGH97_P8_E06	0.399470860465	blue	3	0.044044	0.073135
MGH97_P8_E09	0.0331372786846	blue	3	0.81311	0.094912
MGH97_P8_E05	NA	black	0	0	0
MGH97_P8_A08	-0.302608790997	green3	2	1.7229	0.20914
MGH97_P10_F12	0.257329447591	blue	3	0.35502	0.070389
MGH97_P9_D01	NA	black	0	0.21039	0
MGH97_P9_E09	NA	black	0	2.3013	0
MGH97_P8_A06	NA	black	0	0	0.22774
MGH97_P10_C02	-0.694065402552	green3	2	0.35727	1.5175
MGH97_P10_C11	NA	black	0	2.0983	0
MGH97_P8_B10	0.0701413275006	blue	3	0.15834	0.40272
MGH97_P9_E11	NA	black	0	2.0909	0
MGH97_P9_F06	NA	black	0	0.20163	0
MGH97_P10_H11	NA	black	0	0.60692	0
MGH97_P9_B06	NA	black	0	0.059355	0
MGH97_P10_E11	3.07517959492	black	0	2.6327	2.1184
MGH97_P9_B09	0.106458153904	blue	3	0.67175	0.062122
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	2.2591	0
MGH97_P8_H12	NA	black	0	1.067	0
MGH97_P10_A02	NA	black	0	3.436	0
MGH97_P8_A04	-0.869037939711	green3	2	2.544	0.089498
MGH97_P10_G05	NA	black	0	0.78492	0
MGH97_P9_H10	NA	black	0	0.04684	0
MGH97_P9_A11	NA	black	0	0.8844	0
MGH97_P8_A12	0.155402580762	blue	3	0.49365	0.15186
MGH97_P8_C08	NA	black	0	0.15704	0
MGH97_P8_A07	0.362613728691	blue	3	0.063503	0.10299
MGH97_P10_H03	NA	black	0	0.12168	0
MGH97_P8_H04	NA	black	0	0.93885	0
MGH97_P9_C07	NA	black	0	2.9413	0
MGH97_P9_H07	-0.0940274178889	green3	2	1.1023	0.13488
MGH97_P8_C02	NA	black	0	0.37629	0
MGH97_P10_B09	-0.170601093171	green3	2	1.2684	0.12829
MGH97_P9_E07	NA	black	0	0.66812	0
MGH97_P10_C03	NA	black	0	1.5641	0
93_P3_D02	-0.0458735281339	green3	2	1.4563	0.44361
93_P3_B08	NA	black	0	0.16736	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	-0.0379726156032	green3	2	1.7655	0.48336
93_P3_E06	NA	black	0	0	0
93_P3_F08	0.509475473688	blue	3	1.934	0.95382
93_P3_F07	NA	black	0	1.5588	0
93_P3_B02	NA	black	0	3.3032	0
93_P3_G02	NA	black	0	0.13225	0
93_P3_G06	-1.02738046714	green3	2	3.2155	0.17505
93_P3_F05	NA	black	0	3.9246	0
93_P3_H01	NA	black	0	0.18142	0
93_P3_F06	NA	black	0	0	0.24732
93_P3_D08	-0.729807318209	green3	2	2.4738	0.14274
93_P3_E03	NA	black	0	1.8003	0
93_P3_A04	-0.157546662656	green3	2	1.2552	0.14405
93_P3_H03	NA	black	0	0.3173	0
93_P3_H10	NA	black	0	0.7536	0
93_P3_A09	NA	black	0	1.1355	0
93_P3_D11	NA	black	0	2.9094	0
93_P3_E12	NA	black	0	3.6737	0
93_P3_G05	NA	black	0	0.41792	0
93_P3_D12	NA	black	0	1.2642	0
93_P3_E11	NA	black	0	3.9085	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	NA	black	0	1.7862	0
93_P3_H08	0.227869121206	blue	3	0.28214	0.1635
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	3.5299	0
93_P3_A07	-0.503674761454	green3	2	1.9419	0.11636
93_P3_E04	-1.12768022244	green3	2	2.7999	0.03984
93_P3_C07	NA	black	0	2.7545	0
93_P3_G09	NA	black	0	2.9443	0
93_P3_A03	NA	black	0	1.8848	0
93_P3_D05	NA	black	0	3.9796	0
93_P3_A10	NA	black	0	0.78994	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0.70841	0
93_P3_F02	NA	black	0	1.426	0
93_P3_E07	NA	black	0	0	0
93_P3_D09	0.0480110321289	blue	3	0.66539	0.31383
93_P3_D07	-1.05114161601	green3	2	3.2557	0.17377
93_P3_G12	NA	black	0	0.079975	0
93_P3_A05	NA	black	0	1.7761	0
93_P3_C05	NA	black	0	1.7786	0
93_P3_F09	NA	black	0	2.7461	0
93_P3_G07	-0.187300981566	green3	2	0.89064	2.479
93_P3_C01	-2.12942388	black	0	0.17121	2.742
93_P3_C11	0.263914554555	blue	3	0.1903	0.15963
93_P3_E05	-0.665417053804	green3	2	2.2957	0.12829
93_P3_A12	-1.32237216804	black	0	0.13488	1.877
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	2.6978	0
93_P3_D01	-0.458299805066	green3	2	1.8484	0.11503
93_P3_G04	NA	black	0	0.098958	0
93_P3_E01	NA	black	0	0.65444	0
93_P3_G11	NA	black	0	0	0.19409
93_P3_A06	NA	black	0	1.3288	0
93_P3_G10	NA	black	0	0.053806	0
93_P3_A11	-1.00889338774	green3	2	3.2777	0.19283
93_P3_C03	NA	black	0	2.9546	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	-0.964060025173	green3	2	2.855	0.12565
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	2.4005	0
93_P3_D06	0.947169946741	cyan	4	2.2287	1.1538
93_P3_B12	0.015102265032	blue	3	1.0475	0.59359
93_P3_B09	-1.18786206116	black	0	3.1905	0.11103
93_P6_A04	-0.015314558765	blue	3	0.23389	0.50589
93_P6_B02	0.047986563997	blue	3	0.71633	0.25942
93_P6_E05	0.329562439252	blue	3	0.096262	0.12433
93_P6_B09	0.117588023184	blue	3	0.62387	0.10702
93_P6_H11	-0.0162105976072	green3	2	0.98258	0.34823
93_P5_E06	NA	black	0	0.67446	0
93_P5_C05	-0.643176848073	green3	2	0.36177	1.4536
93_P5_H06	0.084697954088	blue	3	0.34483	0.35614
93_P5_G05	0.081572697161	blue	3	0.37184	0.35502
93_P5_C09	NA	black	0	2.1994	0
93_P6_D09	0.831037660495	cyan	4	1.4782	1.8624
93_P5_H04	-0.219880447876	green3	2	2.0694	0.36737
93_P6_A06	NA	black	0	0.15186	0
93_P6_F03	NA	black	0	0.34028	0
93_P6_B05	NA	black	0	1.5854	0
93_P6_C11	0.233481754727	blue	3	0.15316	0.21164
93_P5_H09	NA	black	0	0.20914	0
93_P5_G03	0.00596654858736	blue	3	0.7941	0.4489
93_P5_F04	0.214892628197	blue	3	0.3505	0.14405
93_P6_H12	0.491378135046	blue	3	1.2904	1.7277
93_P5_G07	-1.31092467772	black	0	0.086784	1.7916
93_P6_C05	-0.0128392095357	blue	3	2.6645	0.53506
93_P6_D05	0.319537351635	blue	3	0.10969	0.12961
93_P5_C12	0.136147869473	blue	3	1.754	0.6581
93_P6_A03	-0.773236403694	green3	2	2.7122	0.17887
93_P5_E08	NA	black	0	2.2696	0
93_P6_A08	NA	black	0	0.76469	0
93_P6_A10	0.15099920916	blue	3	0.16736	0.30568
93_P6_A02	-0.871403040585	green3	2	2.4756	0.067639
93_P5_G12	0.0169878952542	blue	3	0.66448	0.43296
93_P5_E01	-0.213637809555	green3	2	0.37072	0.82863
93_P6_A09	0.0832888552984	blue	3	0.24489	0.37629
93_P6_H05	NA	black	0	0.08134	0
93_P6_H10	0.328345778777	blue	3	0.084064	0.13093
93_P5_C08	-0.123447913746	green3	2	1.4141	0.31034
93_P5_A09	NA	black	0	1.278	0
93_P5_B09	0.284764908837	blue	3	0.15056	0.15186
93_P5_A05	0.181583361237	blue	3	0.16736	0.26903
93_P6_E04	0.1350367175	blue	3	0.07861	0.34028
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	1.0101	0
93_P5_B12	-0.155961788578	green3	2	0.40054	0.7536
93_P5_F12	NA	black	0	0.38294	0
93_P5_H08	NA	black	0	2.1454	0
93_P6_C08	NA	black	0	1.5499	0
93_P5_F10	NA	black	0	2.5926	0
93_P5_E11	-0.161182596834	green3	2	0.80074	1.519
93_P6_B03	NA	black	0	0.16993	0
93_P6_C02	-0.0994858255444	green3	2	1.1467	0.17887
93_P6_B04	0.109260111041	blue	3	0.20414	0.34937
93_P5_D10	-1.06193861381	green3	2	2.659	0.028569
93_P6_F04	NA	black	0	0	0.25942
93_P6_H04	NA	black	0	0.096262	0
93_P6_C01	-0.364001100701	green3	2	3.0606	0.40599
93_P5_G06	-0.457856125861	green3	2	1.9283	0.14796
93_P6_A07	NA	black	0	0.4049	0
93_P5_H10	-0.11937895599	green3	2	0.87814	1.91
93_P6_F08	0.015972840556	blue	3	0.301	0.46467
93_P5_H01	0.00763393107742	blue	3	0.95382	0.63227
93_P5_B02	0.0710928446336	blue	3	0.54498	0.3173
93_P5_G01	NA	black	0	0.75531	0
93_P6_A12	0.261797067549	blue	3	0.1177	0.19156
93_P5_G11	1.42035637239	black	0	2.0807	1.596
93_P6_E11	-0.329702642082	green3	2	0.20789	0.88675
93_P5_D07	NA	black	0	0.20038	0
93_P6_E02	-0.295834646978	green3	2	1.8528	0.25942
93_P6_E09	-0.160063217147	green3	2	1.6672	0.34142
93_P5_F09	0.178357640376	blue	3	0.25942	0.24367
93_P6_E06	-0.56427548076	green3	2	2.0542	0.1137
93_P5_A06	NA	black	0	2.6902	0
93_P5_D04	-0.160997769545	green3	2	1.7841	0.36625
93_P5_H07	NA	black	0	0.13488	0
93_P6_D06	-0.149815324391	green3	2	1.451	0.28451
93_P6_C07	-0.290050986827	green3	2	2.1213	0.32654
93_P5_F07	0.143701853363	blue	3	0.13619	0.32077
93_P5_C04	NA	black	0	4.3973	0
93_P5_A02	0.173866981625	blue	3	0.2857	0.24001
93_P5_A07	NA	black	0	0	0.41143
93_P5_A08	NA	black	0	0.26424	0
93_P6_B12	-0.216617860863	green3	2	2.4497	0.41684
93_P5_G04	NA	black	0	1.3741	0
93_P5_H11	NA	black	0	0	1.1003
93_P6_E03	0.146830888741	blue	3	0.28688	0.27858
93_P6_B07	NA	black	0	0.63691	0
93_P5_D02	-0.350453854301	green3	2	1.6257	0.11237
93_P6_D08	0.0544281598886	blue	3	0.54696	0.3584
93_P6_A01	NA	black	0	0.21909	0
93_P5_E12	0.123795431827	blue	3	0.082703	0.35163
93_P5_A03	0.228245149696	blue	3	0.24732	0.18015
93_P5_F02	-0.453804427345	green3	2	0.82293	2.8791
93_P6_F06	0.016685197065	blue	3	0.82863	0.26544
93_P5_F08	NA	black	0	3.0337	0
93_P6_C10	-0.799925715095	green3	2	2.7987	0.18523
93_P5_G08	NA	black	0	1.0398	0
93_P6_D07	NA	black	0	0.073135	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	3.9641	0
93_P5_B03	-0.689910869957	green3	2	2.4319	0.15316
93_P6_E10	-0.15915498464	green3	2	1.2147	0.096262
93_P5_A11	0.0177692276743	blue	3	0.27381	0.46258
93_P5_F01	NA	black	0	1.0144	0
93_P5_C03	-0.0578212712394	green3	2	1.2234	0.3584
93_P6_B10	NA	black	0	0	0.15963
93_P5_E03	-0.0816620107877	green3	2	1.2564	0.3173
93_P5_G09	NA	black	0	0.77737	0
93_P5_C10	-0.164570446588	green3	2	0.15186	0.67175
93_P5_E10	-0.0766584375141	green3	2	1.0963	0.19156
93_P5_D08	-0.786367338303	green3	2	2.5809	0.14143
MGH93_P7_D06	NA	black	0	3.4149	0
MGH93_P7_G08	NA	black	0	0.088142	0
MGH93_P7_D02	NA	black	0	2.5588	0
MGH93_P7_A03	-0.093937331099	green3	2	1.1104	0.14796
MGH93_P7_B06	-0.637185480246	green3	2	2.346	0.15963
MGH93_P7_C09	NA	black	0	1.0854	0
MGH93_P7_F07	NA	black	0	2.1411	0
MGH93_P7_B02	NA	black	0	0.65535	0
MGH93_P7_H05	NA	black	0	1.5878	0
MGH93_P7_H09	7.4509547727	black	0	3.662	2.964
MGH93_P7_D10	NA	black	0	0.95084	0
MGH93_P7_B11	NA	black	0	0	3.2541
MGH93_P7_F11	NA	black	0	3.67	0
MGH93_P7_C04	NA	black	0	4.2749	0
MGH93_P7_F02	NA	black	0	1.2418	0
MGH93_P7_D12	NA	black	0	0.34596	0
MGH93_P7_G04	0.206080759219	blue	3	0.40272	0.123
MGH93_P7_A10	NA	black	0	0.14535	0
MGH93_P7_G09	0.246826386737	blue	3	0.22404	0.16607
MGH93_P7_F06	-0.0707942545748	green3	2	1.0711	0.17632
MGH93_P7_H08	NA	black	0	0	0
MGH93_P7_A11	NA	black	0	0.066261	0
MGH93_P7_G10	-0.0455388127187	green3	2	0.49774	0.5888
MGH93_P7_G03	NA	black	0	1.2648	0
MGH93_P7_G07	0.00308900178938	blue	3	1.4109	0.51803
MGH93_P7_A12	NA	black	0	0.54201	0
MGH93_P7_A06	1.93945464533	black	0	3.2084	1.2839
MGH93_P7_A08	NA	black	0	3.2019	0
MGH93_P7_H10	-0.752707429418	green3	2	0.514	1.9646
MGH93_P7_C05	-0.71522616704	green3	2	2.734	0.21039
MGH93_P7_C12	NA	black	0	3.2146	0
MGH93_P7_C07	NA	black	0	0.29983	0
MGH93_P7_B03	0.62189790188	blue	3	1.3846	1.7233
MGH93_P7_A07	NA	black	0	3.0391	0
MGH93_P7_E10	-0.491317767884	green3	2	2.2928	0.23266
MGH93_P7_F04	NA	black	0	2.2461	0
MGH93_P7_A09	0.168861305471	blue	3	0.37518	0.20664
MGH93_P7_E06	-0.758072335549	green3	2	2.5351	0.14405
MGH93_P7_C02	NA	black	0	0.53705	0
MGH93_P7_F10	-0.632256091077	green3	2	2.247	0.13356
MGH93_P7_C10	NA	black	0	2.8795	0
MGH93_P7_H07	-1.61976409705	black	0	3.8723	0.10299
MGH93_P7_H01	-0.0652966753555	green3	2	1.0956	0.23511
MGH93_P7_B10	-1.12099045774	green3	2	3.4375	0.18142
MGH93_P7_F12	NA	black	0	2.9651	0
MGH93_P7_F08	0.705459202597	blue	3	1.8347	1.1871
MGH93_P7_A01	NA	black	0	0.094912	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0.99422	0
MGH93_P7_E05	NA	black	0	0.15445	0
MGH93_P7_D08	-1.96842761124	black	0	0.35727	3.1368
MGH93_P7_D01	0.235480237536	blue	3	0.39944	0.071763
MGH93_P7_H11	NA	black	0	0.22404	0
MGH93_P7_H12	-0.0134054728377	blue	3	0.66993	0.54597
MGH93_P7_D05	0.0168445702854	blue	3	0.83673	0.21785
MGH93_P7_E04	NA	black	0	0.34255	0
MGH93_P7_D04	NA	black	0	2.0548	0
MGH93_P7_C06	NA	black	0	1.355	0
MGH93_P7_E12	NA	black	0	2.4071	0
MGH93_P7_G06	NA	black	0	1.2898	0
MGH93_P7_B04	-0.148019615787	green3	2	1.2116	0.12035
MGH93_P7_F03	0.297134034055	blue	3	0.15834	0.13356
MGH93_P7_B12	0.910241535717	cyan	4	2.5373	1.0208
MGH93_P7_H04	-0.869089727608	green3	2	2.7205	0.13619
MGH93_P7_A05	NA	black	0	0.16736	0
MGH93_P7_D07	NA	black	0	0	0
MGH93_P7_F01	-0.677876099593	green3	2	3.4673	0.33342
MGH93_P7_F05	0.234354288707	blue	3	0.30685	0.14012
93_P10_H10	NA	black	0	1.3752	0
93_P10_E02	-0.665547671127	green3	2	2.0959	0.05797
93_P9_C04	-1.1001399944	green3	2	3.0548	0.11503
93_P9_A08	NA	black	0	0.05797	0
93_P9_G06	-0.250207642055	green3	2	2.1263	0.35502
93_P8_F09	NA	black	0	2.5482	0
93_P8_G06	NA	black	0	3.4126	0
93_P9_E04	NA	black	0	1.0215	0
93_P10_D06	NA	black	0	1.1667	0
93_P9_B07	0.297271312953	blue	3	0.19787	0.1137
93_P9_G08	-0.283181881456	green3	2	1.7035	0.22157
93_P9_D04	NA	black	0	0.64985	0
93_P8_E07	-0.914055279795	green3	2	0.45943	2.069
93_P9_H01	NA	black	0	0	0.19912
93_P9_B08	0.219166693632	blue	3	0.40926	0.09356
93_P10_E03	-0.493302937126	green3	2	1.9895	0.14274
93_P8_H09	0.147720526197	blue	3	0.40054	0.2302
93_P10_B02	NA	black	0	3.2209	0
93_P8_B06	-1.802928136	black	0	4.4577	0.14796
93_P10_E05	NA	black	0	3.7616	0
93_P8_E06	-1.39603509762	black	0	0.60597	3.475
93_P10_A02	NA	black	0	0	0.41684
93_P8_B04	0.224448382446	blue	3	0.2916	0.1635
93_P8_C05	0.0268168209619	blue	3	0.75788	0.32654
93_P9_F12	-0.52940907697	green3	2	1.9826	0.11237
93_P10_A01	0.0134922862921	blue	3	0.76808	0.40708
93_P8_A10	NA	black	0	2.7547	0
93_P9_B06	0.269960416624	blue	3	0.28096	0.10299
93_P10_D12	0.309152289253	blue	3	0.25338	0.064883
93_P8_D04	NA	black	0	3.1488	0
93_P9_B10	-0.14776466159	green3	2	1.2624	0.17249
93_P9_E12	NA	black	0	0.034216	0
93_P9_B02	NA	black	0	2.7155	0
93_P8_G11	-1.1468453482	black	0	3.6392	0.20539
93_P10_H08	-1.72715304941	black	0	0.45943	3.2379
93_P10_B04	-1.0842566908	green3	2	2.9454	0.096262
93_P9_C12	NA	black	0	0.40163	0
93_P8_D11	NA	black	0	0.80735	0
93_P8_A03	-0.208232279839	green3	2	0.8512	2.148
93_P9_F02	NA	black	0	2.0211	0
93_P10_F03	NA	black	0	0.16736	0
93_P9_G11	0.059876196639	blue	3	0.73379	0.15963
93_P8_B09	6.03960460345	black	0	4.1812	2.1894
93_P9_E05	NA	black	0	0.059355	0
93_P8_E09	0.0668821191226	blue	3	0.32539	0.38736
93_P8_G03	NA	black	0	0	0.64247
93_P9_C10	0.118474293411	blue	3	0.56365	0.17887
93_P8_D06	-1.18227906068	black	0	3.2909	0.13356
93_P8_C06	NA	black	0	0.62199	0
93_P10_C01	0.231821961259	blue	3	0.16221	0.21039
93_P8_A05	-0.256604990237	green3	2	1.9727	0.32193
93_P8_C11	NA	black	0	2.1418	0
93_P8_E08	-0.758635803605	green3	2	3.1587	0.26544
93_P8_G12	0.0439985393208	blue	3	0.32308	0.42223
93_P9_D09	-1.04576751387	green3	2	2.8092	0.07861
93_P8_D05	-0.55946558201	green3	2	2.0272	0.10702
93_P9_F04	-1.18699773414	black	0	3.0507	0.079975
93_P10_H12	-0.257269969003	green3	2	1.6299	0.22033
93_P9_H09	0.309008284061	blue	3	0.090853	0.14926
93_P10_E06	-0.0814370819612	green3	2	1.1037	0.18396
93_P10_D07	NA	black	0	0.91915	0
93_P8_G05	NA	black	0	0.21537	0
93_P9_A03	1.04465632024	cyan	4	1.6955	1.7115
93_P10_E10	-0.191101989007	green3	2	1.3879	0.18523
93_P10_G11	0.281253789156	blue	3	0.089498	0.18015
93_P10_F08	-0.027487676488	green3	2	0.96717	0.20664
93_P8_F07	NA	black	0	0.74674	0
93_P10_E01	0.23144649188	blue	3	0.060739	0.24245
93_P9_E07	0.237404390071	blue	3	0.22033	0.18015
93_P9_E03	NA	black	0	0.25217	0
93_P9_D12	NA	black	0	0.077243	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	0.28649721037	blue	3	0.28333	0.077243
93_P8_F11	NA	black	0	0	0.18269
93_P9_B03	0.277602754319	blue	3	0.24975	0.11103
93_P9_H10	0.159531820928	blue	3	0.48749	0.14796
93_P10_E04	NA	black	0	3.1465	0
93_P8_A07	-0.552652665068	green3	2	2.0864	0.13356
93_P8_F08	0.285089067423	blue	3	2.9311	0.66812
93_P10_C11	0.2694524657	blue	3	0.16607	0.1635
93_P10_H07	NA	black	0	1.3109	0
