Cell_name	Zvalue	Color	Cluster	JUN	STMN1
97_P3_D07	NA	black	0	0	5.9952
97_P3_C08	-0.63576170236	green3	2	6.2574	1.98
97_P3_A01	NA	black	0	0	3.7171
97_P3_H04	NA	black	0	0	5.634
97_P3_D08	NA	black	0	0	4.2807
97_P3_E06	-0.470955034013	green3	2	1.9844	5.3018
97_P3_E12	NA	black	0	2.0656	0
97_P3_A02	NA	black	0	0	4.46
97_P3_B06	-0.512471282408	green3	2	2.7651	5.6833
97_P3_H10	NA	black	0	0	4.4422
97_P5_B09	0.893131448246	green3	2	1.3477	3.3521
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.357506864178	green3	2	6.4013	5.3141
97_P6_G02	NA	black	0	0	5.3138
97_P6_E06	NA	black	0	0	2.3231
97_P6_A03	NA	black	0	0	4.6564
97_P5_F07	NA	black	0	0	5.2714
97_P5_B05	NA	black	0	0	5.9671
97_P6_B11	-0.0495498621904	green3	2	2.2801	4.5842
97_P6_E08	NA	black	0	0	1.2564
97_P6_A09	-0.685900078078	green3	2	0.93659	5.4021
97_P6_B04	NA	black	0	0	3.7297
97_P5_A02	-1.3007163752	red	1	0.24245	5.9572
97_P5_C02	NA	black	0	0	5.2434
97_P6_F09	NA	black	0	0	5.2107
97_P5_A04	NA	black	0	0	5.6295
97_P5_C04	0.26734622444	green3	2	1.3918	4.1719
97_P6_D07	-0.238348460694	green3	2	3.5058	5.318
97_P6_A12	NA	black	0	0	5.1815
97_P6_C06	NA	black	0	0	5.262
97_P6_H04	NA	black	0	0	0.50589
97_P5_D09	NA	black	0	0	4.2322
97_P6_F03	NA	black	0	0.87421	0
97_P6_F11	-0.55495766637	green3	2	2.7044	5.7505
97_P6_H09	NA	black	0	0	3.0374
97_P6_B08	-0.189317253851	green3	2	5.5529	2.9484
97_P5_A10	NA	black	0	0	0.59741
97_P6_H07	0.132136986187	green3	2	2.3981	4.2313
97_P6_C09	NA	black	0	0	4.5495
97_P5_G04	NA	black	0	0	5.5089
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	8.4377
97_P5_E04	NA	black	0	0	6.8151
97_P6_B10	-0.0551555168637	green3	2	4.5635	5.9078
97_P6_F04	NA	black	0	0	3.4421
97_P5_E07	-0.843173675528	green3	2	3.5586	8.2588
97_P5_G02	NA	black	0	0	0.96569
97_P5_C11	-0.486769082793	green3	2	3.5213	6.3605
97_P5_A03	NA	black	0	0	5.7314
97_P6_B02	NA	black	0	0	4.5132
97_P6_H12	NA	black	0	0	5.2482
97_P6_F12	NA	black	0	0	4.2413
97_P6_A02	-1.71707348693	black	0	1.4255	7.0258
97_P5_C12	NA	black	0	0	5.1437
97_P5_C01	NA	black	0	0	4.7643
97_P5_B07	NA	black	0	0	3.2418
97_P5_A08	NA	black	0	0	2.5238
97_P6_H08	2.56259362319	black	0	1.8564	0.72857
97_P5_E11	NA	black	0	0	5.2068
97_P6_A01	NA	black	0	0	4.2419
97_P6_G01	NA	black	0	0	6.8494
97_P5_D10	NA	black	0	0	4.7818
97_P5_C10	0.179822839654	green3	2	5.2183	6.0545
97_P6_C11	-0.206541132474	green3	2	0.37184	4.8071
97_P6_E07	NA	black	0	0	4.9217
97_P6_E05	-0.118076598379	green3	2	2.126	4.7071
97_P5_G07	NA	black	0	0	6.6871
97_P5_D04	0.364862670273	green3	2	5.0225	8.3193
97_P6_B03	NA	black	0	0	3.3128
97_P5_H01	NA	black	0	0	5.746
97_P6_A11	NA	black	0	0	4.3577
97_P6_E09	-0.0737549774088	green3	2	2.7192	4.6361
97_P6_A10	-0.0844346845272	green3	2	3.623	4.7617
97_P5_E02	NA	black	0	0	5.4032
97_P6_D03	NA	black	0	0	1.5276
97_P5_A09	NA	black	0	0	6.2735
97_P6_B12	-0.261454017295	green3	2	3.2584	5.2549
97_P5_H10	NA	black	0	0	6.1471
97_P6_A04	NA	black	0	0	5.1461
97_P5_B12	NA	black	0	0	4.0965
97_P5_A12	0.280425189864	green3	2	2.6967	3.8608
97_P5_F08	NA	black	0	0	5.5966
97_P6_E04	NA	black	0	0	7.7621
97_P6_D04	-1.66816760694	black	0	0.70399	6.5362
97_P5_D02	0.307504980568	green3	2	2.8242	3.7556
97_P6_G10	NA	black	0	0	5.07
97_P5_B04	-0.0721777220379	green3	2	0.7476	4.6525
97_P6_E03	1.87372327917	black	0	2.8714	0.43296
97_P5_E05	-0.417308346982	green3	2	3.3208	5.8236
97_P5_G05	-0.184180164342	green3	2	1.9279	4.8114
97_P5_D03	2.20989840625	black	0	0.24245	2.3829
97_P5_C07	NA	black	0	0	4.1406
97_P6_C12	NA	black	0	0	5.9662
97_P6_B09	-0.0819738611951	green3	2	0.82212	4.6619
97_P5_D07	NA	black	0	0	5.4081
97_P6_A05	1.07426457293	green3	2	0.49467	3.4299
97_P5_C08	NA	black	0	0	0
97_P5_B03	NA	black	0	5.418	0
97_P6_G08	-1.41648130743	red	1	0.70752	6.2334
97_P6_D12	NA	black	0	0	5.841
97_P6_D01	NA	black	0	0	2.5772
97_P5_H08	NA	black	0	0	4.7229
97_P6_C07	-0.0452251814834	green3	2	5.0831	3.2479
97_P6_C02	NA	black	0	0	4.7746
97_P5_F02	0.00499702557997	green3	2	4.7977	5.2582
97_P5_F04	NA	black	0	0	3.553
97_P5_H02	NA	black	0	0	4.634
97_P6_C08	NA	black	0	0	5.5773
97_P5_E03	0.524673883414	green3	2	2.7575	3.3108
97_P6_D05	NA	black	0	0	5.9105
97_P5_D01	NA	black	0	0	6.3052
97_P6_F05	NA	black	0	0	4.5763
97_P5_H06	NA	black	0	0	4.6621
97_P5_H11	0.2601697834	green3	2	0.60692	4.2863
97_P5_E06	NA	black	0	4.7878	0
97_P6_H02	-0.999059877465	green3	2	1.9734	6.2206
97_P6_A08	NA	black	0	0	0
97_P5_B02	0.299932529562	green3	2	0.21785	4.2896
97_P5_E10	-0.286464037957	green3	2	0.47716	4.8945
97_P5_B11	-0.0696321965354	green3	2	2.9674	4.6355
97_P6_G07	NA	black	0	0	5.4666
97_P5_A05	NA	black	0	0	2.7218
97_P5_A11	NA	black	0	0	5.3271
97_P6_A06	-0.98163182636	green3	2	2.2032	6.3383
97_P6_F07	NA	black	0	0	4.7936
97_P6_G04	NA	black	0	0	4.3229
97_P6_B05	0.172837384921	green3	2	2.437	4.1461
97_P5_D06	-0.665892399916	green3	2	2.0881	5.6789
97_P6_F08	NA	black	0	0	5.0893
97_P5_F06	NA	black	0	0	5.2501
97_P5_D08	NA	black	0	0	4.7951
97_P5_G11	-0.0918835196624	green3	2	4.2944	5.301
97_P6_F10	NA	black	0	0	3.3904
97_P5_H07	NA	black	0	5.394	0
97_P5_A07	-0.365183637051	green3	2	2.4709	5.2279
97_P6_G11	NA	black	0	0	6.0916
97_P5_C03	NA	black	0	0	4.2467
97_P5_F01	NA	black	0	0	4.5799
97_P6_E01	NA	black	0	0	5.366
97_P5_F03	NA	black	0	0	3.6964
97_P5_B01	NA	black	0	0	4.1262
97_P6_H03	-0.948433954734	green3	2	1.2491	5.8216
97_P6_E12	0.110180136095	green3	2	0.42975	4.4668
97_P5_G10	NA	black	0	0	8.244
97_P5_C05	0.208102628788	green3	2	1.1283	4.2856
97_P6_D11	NA	black	0	0	4.4057
97_P5_H09	NA	black	0	0	5.4316
97_P6_B06	NA	black	0	0	2.8732
97_P5_F09	-0.120444646142	green3	2	2.7621	4.7455
97_P6_F02	NA	black	0	0	5.0488
97_P5_D11	NA	black	0	0	5.4064
97_P5_H03	-0.460177066025	green3	2	3.5841	6.3533
97_P5_D05	NA	black	0	0	6.1924
97_P6_H05	NA	black	0	0	7.4166
97_P6_D09	-0.236356293496	green3	2	2.4308	4.9555
97_P6_G09	-0.69948905042	green3	2	0.42438	5.3425
97_P6_D08	NA	black	0	0	0
97_P5_G06	-0.0733035369134	green3	2	3.9521	4.8157
97_P5_A01	NA	black	0	0	4.7123
97_P6_H10	NA	black	0	0	6.2045
97_P5_G01	NA	black	0	0	2.9283
97_P6_E02	NA	black	0	0	0.34255
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	3.8836
97_P6_C10	NA	black	0	0	5.3071
97_P5_C09	-0.105409992108	green3	2	2.7872	4.7124
97_P5_E12	-0.698080476259	green3	2	3.0949	6.4977
97_P5_E01	NA	black	0	0	4.8426
97_P6_D02	-0.630389734112	green3	2	3.1715	6.3792
97_P6_A07	NA	black	0	0	5.2923
97_P5_G03	1.53910193717	black	0	3.3883	0.14535
97_P6_G12	NA	black	0	5.0209	0
97_P6_C03	-0.758188081683	green3	2	3.5697	7.8232
97_P6_H06	NA	black	0	0	5.643
97_P5_E09	NA	black	0	0	6.2419
97_P6_C01	NA	black	0	0	5.2196
97_P6_G03	NA	black	0	0	4.6085
97_P5_G12	NA	black	0	0	5.7695
97_P5_G09	NA	black	0	0	3.2774
97_P5_H04	1.37984351065	green3	2	0.63041	3.0562
MGH97_P7_B05	0.000124480004849	green3	2	4.8574	3.7915
MGH97_P7_E10	-0.72130615133	green3	2	2.5809	6.0587
MGH97_P7_A02	-0.361401695505	green3	2	3.7162	6.1103
MGH97_P7_C01	NA	black	0	0	5.6766
MGH97_P7_D06	NA	black	0	0	6.0672
MGH97_P7_H08	NA	black	0	0	5.2858
MGH97_P7_G11	0.854133549773	green3	2	6.496	6.5119
MGH97_P7_A08	NA	black	0	0	3.48
MGH97_P7_F07	NA	black	0	0	3.8595
MGH97_P7_C04	NA	black	0	0	4.3831
MGH97_P7_C02	NA	black	0	0	4.551
MGH97_P7_F10	NA	black	0	0	5.0547
MGH97_P7_H05	-0.0867818842349	green3	2	4.5036	6.4488
MGH97_P7_B04	NA	black	0	0	5.4458
MGH97_P7_F09	NA	black	0	0	6.4835
MGH97_P7_H02	-0.283059555508	green3	2	3.9517	6.1416
MGH97_P7_C11	-1.15106853974	red	1	3.3549	8.9614
MGH97_P7_G07	NA	black	0	0	5.4736
MGH97_P7_F06	NA	black	0	0	4.9986
MGH97_P7_A06	0.00413253478151	green3	2	3.4083	4.422
MGH97_P7_D12	0.815513986171	green3	2	0.96347	3.5772
MGH97_P7_B02	NA	black	0	0	4.4262
MGH97_P7_E03	NA	black	0	0	3.6167
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	-1.48985368846	black	0	0.49978	6.2441
MGH97_P7_E09	NA	black	0	0	4.1247
MGH97_P7_B01	NA	black	0	0	5.9241
MGH97_P7_G06	NA	black	0	0	0.64708
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	-0.13117459778	green3	2	4.216	5.539
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	-0.515286742825	green3	2	1.8544	5.3451
MGH97_P7_H07	NA	black	0	0	4.9595
MGH97_P7_D04	NA	black	0	0	4.5764
MGH97_P7_C06	-1.00585768643	green3	2	2.0946	6.3096
MGH97_P7_G09	NA	black	0	0	5.632
MGH97_P7_E06	0.092287274538	green3	2	3.7414	4.0261
MGH97_P7_F04	NA	black	0	0	4.4048
MGH97_P7_C09	0.292642006418	green3	2	5.8796	5.5343
MGH97_P7_G03	NA	black	0	0	5.5551
MGH97_P7_H01	NA	black	0	0	6.3759
MGH97_P7_B06	NA	black	0	0	5.2728
MGH97_P7_C08	-0.119589787756	green3	2	3.1462	4.7887
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	5.61
MGH97_P7_H03	NA	black	0	0	3.3683
MGH97_P7_B10	NA	black	0	0.53306	0
MGH97_P7_E11	NA	black	0	0	5.4118
MGH97_P7_C03	NA	black	0	0	5.1226
MGH97_P7_H12	NA	black	0	0	5.0031
MGH97_P7_D07	NA	black	0	0	5.8075
MGH97_P7_A11	NA	black	0	6.8581	0
MGH97_P7_A01	NA	black	0	0	4.6662
MGH97_P7_F12	NA	black	0	0	4.0764
MGH97_P7_F08	NA	black	0	0	4.3555
MGH97_P7_D11	NA	black	0	0	4.0816
MGH97_P7_H09	NA	black	0	0	5.2628
MGH97_P7_D09	-0.135083621469	green3	2	3.2197	4.8478
MGH97_P7_C12	NA	black	0	0	4.384
MGH97_P7_H11	-0.159324583256	green3	2	2.3567	4.7949
MGH97_P7_A04	NA	black	0	0	5.5588
MGH97_P7_H06	NA	black	0	0	5.2878
MGH97_P7_F03	NA	black	0	0	3.9261
MGH97_P7_A07	-0.319735657962	green3	2	3.3474	5.5045
MGH97_P7_F11	-0.786973217826	green3	2	0.75189	5.4923
MGH97_P7_G08	NA	black	0	0	4.863
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	-0.0506450074225	green3	2	4.483	5.1964
MGH97_P7_A09	-0.270635335453	green3	2	3.2463	5.2781
MGH97_P7_B09	NA	black	0	0	4.4654
MGH97_P7_G10	NA	black	0	0	5.8559
MGH97_P7_G02	-0.467394596405	green3	2	3.4167	6.1198
MGH97_P7_H04	NA	black	0	0	3.1625
MGH97_P7_G01	-0.0573282750689	green3	2	5.4288	3.8661
MGH97_P7_E05	NA	black	0	0	6.2415
MGH97_P7_E04	-0.222827605228	green3	2	3.834	5.5522
MGH97_P7_E01	NA	black	0	0	5.8312
MGH97_P7_F05	NA	black	0	0	5.8652
MGH97_P7_D05	NA	black	0	0	4.5436
MGH97_P7_A03	-0.160085291387	green3	2	2.7485	4.836
MGH97_P7_B03	NA	black	0	0	5.2612
MGH97_P7_A05	1.49268419039	green3	2	1.0079	2.7621
MGH97_P7_D03	0.249410441387	green3	2	2.5313	3.9738
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	NA	black	0	0	6.8149
MGH97_P7_D08	NA	black	0	0	6.7862
MGH97_P7_G04	NA	black	0	0	5.0179
MGH97_P8_A11	NA	black	0	0	4.6096
MGH97_P10_A12	NA	black	0	0	0.50691
MGH97_P10_E09	NA	black	0	0	5.4569
MGH97_P9_B12	0.0864704029231	green3	2	2.6462	4.2878
MGH97_P10_D07	-0.293735861944	green3	2	3.3421	5.4106
MGH97_P8_D11	NA	black	0	0	5.5215
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	3.1938
MGH97_P8_D03	-0.129052244798	green3	2	4.3795	6.1873
MGH97_P8_H05	NA	black	0	0	6.9841
MGH97_P10_A09	NA	black	0	0	4.1001
MGH97_P10_E03	-0.70821493859	green3	2	5.9765	0.75873
MGH97_P10_D04	NA	black	0	0	3.79
MGH97_P9_D12	NA	black	0	0	5.2527
MGH97_P8_H06	NA	black	0	0	4.9176
MGH97_P8_H11	NA	black	0	3.2127	0
MGH97_P9_F12	NA	black	0	0	5.4104
MGH97_P8_D07	NA	black	0	0	4.2125
MGH97_P8_H02	NA	black	0	0	6.1138
MGH97_P8_D01	0.422298743084	green3	2	5.3749	7.1172
MGH97_P10_C04	NA	black	0	0	3.2888
MGH97_P9_E06	NA	black	0	0	3.8359
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	0.301324549344	green3	2	3.9798	2.8887
MGH97_P8_A05	NA	black	0	0	4.3417
MGH97_P9_F10	NA	black	0	0	4.2847
MGH97_P10_F10	NA	black	0	0	4.1157
MGH97_P9_G12	NA	black	0	0	5.692
MGH97_P8_B04	NA	black	0	2.6255	0
MGH97_P8_E11	NA	black	0	0	4.259
MGH97_P9_G10	NA	black	0	0	5.7417
MGH97_P10_D11	NA	black	0	0	2.7828
MGH97_P10_D01	NA	black	0	0	3.9968
MGH97_P10_H04	NA	black	0	0	4.1502
MGH97_P10_D12	-0.55878709914	green3	2	2.0807	5.4829
MGH97_P8_D04	-0.218834181121	green3	2	2.9674	5.0233
MGH97_P8_F08	NA	black	0	5.8086	0
MGH97_P9_E10	-0.00421481637399	green3	2	2.7386	4.4788
MGH97_P9_D11	NA	black	0	0	4.9969
MGH97_P8_A02	NA	black	0	0	4.8348
MGH97_P9_F01	NA	black	0	5.7403	0
MGH97_P8_B08	NA	black	0	0	1.1427
MGH97_P8_A09	NA	black	0	0	1.2154
MGH97_P9_A03	-0.0621167752131	green3	2	5.8389	4.0205
MGH97_P9_G09	NA	black	0	0	1.24
MGH97_P10_E02	NA	black	0	0	5.1448
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	5.0928
MGH97_P8_G11	0.327728749458	green3	2	1.3144	4.1037
MGH97_P10_A06	NA	black	0	0	4.6628
MGH97_P10_F08	NA	black	0	5.2551	0
MGH97_P8_E08	NA	black	0	0	1.9275
MGH97_P8_G08	NA	black	0	0	6.2501
MGH97_P10_B07	NA	black	0	0	5.4835
MGH97_P9_G11	-0.0376789917665	green3	2	3.4167	4.5621
MGH97_P8_F11	NA	black	0	0	4.1604
MGH97_P8_F05	NA	black	0	0	6.0673
MGH97_P9_A01	0.0207247127237	green3	2	3.6864	4.3364
MGH97_P10_F01	0.318672216991	green3	2	3.2549	3.5192
MGH97_P8_C10	-0.448666938049	green3	2	2.8961	5.5976
MGH97_P8_E02	NA	black	0	0	6.7083
MGH97_P10_B05	0.794237340627	green3	2	0.63413	3.692
MGH97_P8_G04	NA	black	0	0	2.8337
MGH97_P9_B02	-0.215549000475	green3	2	3.0868	5.0485
MGH97_P8_H08	0.268014194676	green3	2	5.8602	5.4568
MGH97_P8_F01	-0.389130598617	green3	2	1.3283	5.0693
MGH97_P10_H09	NA	black	0	0	5.3947
MGH97_P10_E06	NA	black	0	0	5.3962
MGH97_P10_D10	NA	black	0	0	5.2149
MGH97_P10_A03	-0.284169722365	green3	2	1.8608	4.9693
MGH97_P10_A05	0.835852220434	green3	2	0.40708	3.7042
MGH97_P10_A01	NA	black	0	0	4.2346
MGH97_P9_D09	NA	black	0	0	0.65352
MGH97_P9_D06	NA	black	0	0	5.8075
MGH97_P9_G05	0.763271386717	green3	2	6.2679	6.5704
MGH97_P10_E05	NA	black	0	0	4.6215
MGH97_P8_F10	NA	black	0	0	5.7954
MGH97_P10_A04	NA	black	0	0	3.9511
MGH97_P9_A07	0.0950158182732	green3	2	6.2623	4.6002
MGH97_P9_A08	NA	black	0	0	5.9531
MGH97_P9_H12	-0.36426152658	green3	2	2.2126	5.163
MGH97_P10_G03	-0.130189884031	green3	2	3.1253	4.8156
MGH97_P8_B03	NA	black	0	0	5.6181
MGH97_P10_H07	NA	black	0	2.1894	0
MGH97_P10_E01	NA	black	0	0	5.4543
MGH97_P9_F11	0.453917403317	green3	2	3.2778	3.1261
MGH97_P8_B12	NA	black	0	0	5.3886
MGH97_P9_H02	NA	black	0	0	6.1351
MGH97_P9_C11	NA	black	0	5.0088	0
MGH97_P8_A01	NA	black	0	0	3.6623
MGH97_P10_F07	NA	black	0	0	4.9423
MGH97_P10_G01	-2.20826518174	black	0	1.4319	7.7909
MGH97_P10_H05	-0.239902929396	green3	2	4.0376	6.0443
MGH97_P9_F07	NA	black	0	0	4.7757
MGH97_P9_D08	NA	black	0	0	4.0848
MGH97_P9_E05	-0.419712715646	green3	2	2.244	5.2746
MGH97_P8_B09	NA	black	0	0	4.325
MGH97_P10_E12	NA	black	0	0	6.2573
MGH97_P10_B10	NA	black	0	0	3.2599
MGH97_P9_E03	NA	black	0	0	5.8823
MGH97_P9_G07	NA	black	0	0	4.5197
MGH97_P9_C09	NA	black	0	0	5.9056
MGH97_P10_B11	NA	black	0	0	5.0447
MGH97_P9_B05	NA	black	0	0	5.1808
MGH97_P9_A12	-0.116012380955	green3	2	2.825	4.7406
MGH97_P8_D10	0.837193215779	green3	2	5.6765	8.0064
MGH97_P8_C05	NA	black	0	0	4.7343
MGH97_P9_D02	NA	black	0	0	4.9735
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	0.246222068392	green3	2	5.4078	6.0309
MGH97_P8_C12	NA	black	0	0	5.3079
MGH97_P10_E10	NA	black	0	0	6.1576
MGH97_P10_H10	NA	black	0	0	6.4136
MGH97_P10_C07	NA	black	0	0	5.288
MGH97_P9_E04	4.04087137933	black	0	0.28924	0.59646
MGH97_P8_H10	NA	black	0	0	4.2445
MGH97_P9_F03	-0.228166012138	green3	2	5.6717	2.9144
MGH97_P10_C08	NA	black	0	0	3.4944
MGH97_P8_B11	-0.609540978245	green3	2	2.6519	5.8475
MGH97_P10_C01	NA	black	0	0	5.8418
MGH97_P9_D04	NA	black	0	0	0.43403
MGH97_P10_B06	NA	black	0	0	3.3755
MGH97_P8_H09	-0.162528425004	green3	2	0.543	4.7586
MGH97_P9_F05	NA	black	0	0	5.1249
MGH97_P9_B04	-0.257733499417	green3	2	1.8508	4.9256
MGH97_P9_C12	NA	black	0	0	5.5452
MGH97_P8_B02	NA	black	0	0	1.3144
MGH97_P9_F04	NA	black	0	0	3.7623
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	6.4559
MGH97_P10_G12	-0.611343246458	green3	2	3.2594	6.4349
MGH97_P9_A02	0.0596916503788	green3	2	5.0674	5.2932
MGH97_P8_G03	NA	black	0	0	5.8762
MGH97_P8_D09	-0.0158630829813	green3	2	2.636	4.5086
MGH97_P10_C06	NA	black	0	0	7.0539
MGH97_P8_H03	NA	black	0	0	4.7608
MGH97_P8_A10	NA	black	0	0	4.0659
MGH97_P8_B06	NA	black	0	0	2.5346
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	4.8588
MGH97_P10_B08	-0.00599374400253	green3	2	5.6338	4.2893
MGH97_P10_C12	NA	black	0	0	6.2477
MGH97_P9_A10	-1.16750917365	red	1	0.71809	5.9382
MGH97_P9_C10	NA	black	0	0	0.67897
MGH97_P9_G03	-0.158944235931	green3	2	3.8932	5.2618
MGH97_P10_B02	NA	black	0	0	5.3807
MGH97_P10_A08	NA	black	0	0	0
MGH97_P8_C09	-0.165798062608	green3	2	2.7334	4.8472
MGH97_P10_D05	NA	black	0	0	6.9147
MGH97_P10_F02	1.32227443133	green3	2	0.54794	3.1494
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	5.3812
MGH97_P9_H11	0.136631907137	green3	2	1.2774	4.3614
MGH97_P8_C06	NA	black	0	0	4.2744
MGH97_P8_A03	NA	black	0	0	4.1924
MGH97_P9_C04	NA	black	0	3.5606	0
MGH97_P8_E01	NA	black	0	0	5.2275
MGH97_P10_D02	NA	black	0	0	1.7299
MGH97_P9_E12	0.311622430654	green3	2	6.0087	5.4763
MGH97_P9_A05	NA	black	0	0	3.7065
MGH97_P10_F06	NA	black	0	0	4.0875
MGH97_P9_E01	-0.0217790282073	green3	2	0.38736	4.6101
MGH97_P8_G06	NA	black	0	0	1.3629
MGH97_P10_B03	-0.518696302347	green3	2	3.4019	6.2996
MGH97_P9_H08	-0.618718684389	green3	2	0.18777	5.2314
MGH97_P9_E08	0.229364706617	green3	2	2.7572	3.9532
MGH97_P8_C07	NA	black	0	0	0.94186
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	0.863359879042	green3	2	0.72509	3.591
MGH97_P8_C11	NA	black	0	0	5.8903
MGH97_P9_C03	NA	black	0	0	3.584
MGH97_P8_E03	NA	black	0	0	5.168
MGH97_P10_B01	0.582078823579	green3	2	6.2881	6.0409
MGH97_P9_B11	NA	black	0	0	0.57337
MGH97_P9_G02	NA	black	0	0	1.5445
MGH97_P8_G02	-0.583467006595	green3	2	1.2431	5.3222
MGH97_P10_G10	NA	black	0	0	3.7946
MGH97_P9_G06	NA	black	0	0	5.4364
MGH97_P9_E02	NA	black	0	0	4.8983
MGH97_P9_C06	NA	black	0	0	4.98
MGH97_P10_H06	-0.015406284111	green3	2	1.642	4.547
MGH97_P8_B05	-0.250448992801	green3	2	2.8899	5.0836
MGH97_P9_F08	-1.04133476294	green3	2	0.36849	5.7067
MGH97_P10_F05	NA	black	0	0	5.0613
MGH97_P8_D06	NA	black	0	0	5.5237
MGH97_P8_D12	-0.500704368954	green3	2	2.9353	5.7618
MGH97_P9_H06	-0.947117863833	green3	2	2.5153	6.521
MGH97_P9_C08	NA	black	0	0	8.2338
MGH97_P10_D06	NA	black	0	0	4.8296
MGH97_P8_G12	-0.254481217896	green3	2	4.033	6.1482
MGH97_P10_C10	NA	black	0	0	5.24
MGH97_P8_H07	-0.447686270347	green3	2	1.2981	5.146
MGH97_P10_E08	-0.15105614703	green3	2	4.1904	5.6717
MGH97_P10_G11	NA	black	0	0	5.8268
MGH97_P10_E07	NA	black	0	0	4.0645
MGH97_P10_F03	0.0281674835788	green3	2	3.6211	4.3154
MGH97_P8_F09	3.12722729011	black	0	1.6098	0.27143
MGH97_P10_F04	-0.391832523064	green3	2	1.6243	5.1085
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	0.168687209379	green3	2	3.7859	3.6825
MGH97_P8_C01	NA	black	0	6.1111	0
MGH97_P9_C02	NA	black	0	0	6.11
MGH97_P8_F07	NA	black	0	0	4.9563
MGH97_P10_G06	NA	black	0	0	4.111
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0	4.6338
MGH97_P8_B07	NA	black	0	0	5.546
MGH97_P8_G07	NA	black	0	0	6.106
MGH97_P9_B08	-0.114384011113	green3	2	4.1445	5.2557
MGH97_P9_C01	NA	black	0	0	5.1079
MGH97_P8_G01	NA	black	0	0	4.4585
MGH97_P9_H04	NA	black	0	0	1.0043
MGH97_P10_F11	NA	black	0	0	6.149
MGH97_P10_D03	NA	black	0	0	0.90843
MGH97_P10_C09	-0.282507100413	green3	2	3.983	6.222
MGH97_P8_E06	NA	black	0	0	3.1413
MGH97_P8_E09	NA	black	0	0	5.3988
MGH97_P8_E05	0.566585711977	green3	2	3.2109	2.8813
MGH97_P8_A08	NA	black	0	0	4.1878
MGH97_P10_F12	-0.71300985998	green3	2	0.32423	5.3448
MGH97_P9_D01	NA	black	0	0	4.9752
MGH97_P9_E09	NA	black	0	0	4.813
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	4.4293
MGH97_P10_C11	NA	black	0	0	5.1486
MGH97_P8_B10	1.81502859356	black	0	1.6857	1.9237
MGH97_P9_E11	NA	black	0	0	4.5871
MGH97_P9_F06	NA	black	0	0	4.3653
MGH97_P10_H11	NA	black	0	0	6.3698
MGH97_P9_B06	0.326615646286	green3	2	1.3437	4.1001
MGH97_P10_E11	-0.152319173268	green3	2	2.8789	4.8354
MGH97_P9_B09	NA	black	0	0	3.4819
MGH97_P9_B03	NA	black	0	0	1.7532
MGH97_P9_B10	NA	black	0	0	5.0564
MGH97_P8_H12	NA	black	0	0	5.8295
MGH97_P10_A02	NA	black	0	5.4725	0
MGH97_P8_A04	NA	black	0	0	4.96
MGH97_P10_G05	NA	black	0	0	6.1058
MGH97_P9_H10	NA	black	0	0	5.5355
MGH97_P9_A11	-0.365945235606	green3	2	3.5986	5.9448
MGH97_P8_A12	NA	black	0	0	7.9536
MGH97_P8_C08	NA	black	0	0	5.1606
MGH97_P8_A07	NA	black	0	0	5.1942
MGH97_P10_H03	NA	black	0	0	0.61447
MGH97_P8_H04	NA	black	0	0	5.5631
MGH97_P9_C07	1.74365174242	black	0	2.6475	1.0229
MGH97_P9_H07	NA	black	0	0	5.6078
MGH97_P8_C02	0.0790861782692	green3	2	5.2114	5.1967
MGH97_P10_B09	0.200579097477	green3	2	3.9147	3.434
MGH97_P9_E07	NA	black	0	0	4.5787
MGH97_P10_C03	-1.11016128511	green3	2	2.3505	6.7242
93_P3_D02	0.584716926316	green3	2	6.4634	5.872
93_P3_B08	NA	black	0	0	5.1789
93_P3_D10	NA	black	0	0	4.8383
93_P3_H02	NA	black	0	0	5.1715
93_P3_E06	NA	black	0	0	4.9125
93_P3_F08	-0.687106377717	green3	2	2.9855	6.3315
93_P3_F07	NA	black	0	0	3.847
93_P3_B02	NA	black	0	0	4.6864
