Cell_name	Zvalue	Color	Cluster	CHEK1	MYC
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	3.5628	0
97_P6_B12	NA	black	0	0	5.9845
97_P5_H10	-0.413438264293	red	1	0.42975	4.7656
97_P6_A04	NA	black	0	0.40163	0
97_P5_B12	NA	black	0	0	6.0129
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	5.3537
97_P6_E04	NA	black	0	0	0
97_P6_D04	0.876802437574	green3	2	0.47612	0.53107
97_P5_D02	-0.0755043958097	red	1	0.12829	3.5343
97_P6_G10	NA	black	0	0	2.7989
97_P5_B04	-0.176907286664	red	1	0.35727	3.8836
97_P6_E03	NA	black	0	0	0
97_P5_E05	NA	black	0	0	1.7685
97_P5_G05	-0.551431445651	red	1	2.2019	2.1728
97_P5_D03	NA	black	0	0	5.2355
97_P5_C07	0.658069198912	red	1	2.7035	4.139
97_P6_C12	-0.985016821622	red	1	0.34483	6.4912
97_P6_B09	1.55285166216	green3	2	2.1237	6.3792
97_P5_D07	NA	black	0	0	0
97_P6_A05	NA	black	0	0	5.539
97_P5_C08	NA	black	0	0	5.975
97_P5_B03	NA	black	0	0	0.66993
97_P6_G08	NA	black	0	0	2.9982
97_P6_D12	NA	black	0	0	3.9977
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0	5.1983
97_P6_C07	NA	black	0	0	0
97_P6_C02	NA	black	0	0	4.3512
97_P5_F02	NA	black	0	0	3.3903
97_P5_F04	NA	black	0	0	0
97_P5_H02	-0.289318381299	red	1	0.48336	4.4164
97_P6_C08	0.336075100191	red	1	1.6088	4.6513
97_P5_E03	-0.959842692329	red	1	0.26183	6.0495
97_P6_D05	NA	black	0	0	2.704
97_P5_D01	NA	black	0	0	3.8036
97_P6_F05	-0.449473868169	red	1	0.16221	4.436
97_P5_H06	NA	black	0	0.19787	0
97_P5_H11	NA	black	0	3.2844	0
97_P5_E06	NA	black	0	1.85	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	3.9259
97_P5_B02	NA	black	0	0	3.9822
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0	5.7748
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0	4.1893
97_P6_A06	NA	black	0	0	2.0208
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	1.1947	0
97_P6_B05	NA	black	0	1.2992	0
97_P5_D06	NA	black	0	0	0
97_P6_F08	-0.100034972898	red	1	0.95903	6.1672
97_P5_F06	NA	black	0	0	2.4657
97_P5_D08	0.342070759582	red	1	1.8953	4.1992
97_P5_G11	0.258108750615	red	1	1.8996	3.9765
97_P6_F10	NA	black	0	0	0
97_P5_H07	NA	black	0	0	0
97_P5_A07	NA	black	0	0.26544	0
97_P6_G11	NA	black	0	0	0
97_P5_C03	NA	black	0	0.48749	0
97_P5_F01	NA	black	0	0	0
97_P6_E01	NA	black	0	2.2878	0
97_P5_F03	NA	black	0	0	3.8432
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	0
97_P6_E12	NA	black	0	0.8883	0
97_P5_G10	NA	black	0	0	0
97_P5_C05	NA	black	0	0	0
97_P6_D11	NA	black	0	0	4.3355
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	2.9495	0
97_P5_F09	NA	black	0	1.5724	0
97_P6_F02	NA	black	0	0.22774	0
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	0
97_P5_D05	NA	black	0	0	2.1554
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0
97_P6_G09	0.433953971165	red	1	0.1137	2.422
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0	3.3112
97_P5_A01	NA	black	0	0	0
97_P6_H10	NA	black	0	0	0
97_P5_G01	NA	black	0	0	5.608
97_P6_E02	NA	black	0	0	4.3754
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	4.5676
97_P6_C10	-0.379154142393	red	1	0.70221	5.7499
97_P5_C09	1.32950926358	green3	2	0.13356	0.52507
97_P5_E12	-2.27688677081	black	0	3.7602	1.3208
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	NA	black	0	0	3.3219
97_P5_G03	NA	black	0	0	6.0799
97_P6_G12	NA	black	0	0	0
97_P6_C03	NA	black	0	2.0915	0
97_P6_H06	NA	black	0	0	4.3376
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	4.5693
97_P6_G03	-0.989333827281	red	1	0.21785	5.9805
97_P5_G12	NA	black	0	0.45418	0
97_P5_G09	NA	black	0	0	0
97_P5_H04	NA	black	0	0	1.3511
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	4.1128
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	2.6239
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	3.4924
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	0.0890586811715	red	1	0.40708	3.0736
MGH97_P7_F07	NA	black	0	0	3.4796
MGH97_P7_C04	NA	black	0	0	0
MGH97_P7_C02	-0.311142820715	red	1	0.42975	4.4029
MGH97_P7_F10	NA	black	0	0	4.1104
MGH97_P7_H05	-0.00981084056007	red	1	0.35163	3.3835
MGH97_P7_B04	NA	black	0	0	5.7671
MGH97_P7_F09	NA	black	0	0	0
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0.29866	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	3.4865
MGH97_P7_A06	0.574129984592	red	1	1.7655	5.0622
MGH97_P7_D12	NA	black	0	0	3.0594
MGH97_P7_B02	NA	black	0	0	4.4417
MGH97_P7_E03	NA	black	0	0	4.9031
MGH97_P7_D02	NA	black	0	0	3.1431
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.0430107203317	red	1	0.30334	3.4752
MGH97_P7_B01	NA	black	0	0	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	3.7001
MGH97_P7_E07	-0.141693904137	red	1	0.57046	3.9472
MGH97_P7_B12	NA	black	0	0	0
MGH97_P7_H07	NA	black	0	2.2651	0
MGH97_P7_D04	NA	black	0	0	3.3623
MGH97_P7_C06	NA	black	0	5.8036	0
MGH97_P7_G09	0.512614838149	red	1	0.25701	2.07
MGH97_P7_E06	NA	black	0	0	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	0.301852383474	red	1	0.21661	2.6262
MGH97_P7_G03	NA	black	0	1.4147	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0.72944
MGH97_P7_E08	NA	black	0	0	4.3801
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	4.6701
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	0.115733140093	red	1	0.1003	3.1135
MGH97_P7_C03	NA	black	0	1.0108	0
MGH97_P7_H12	NA	black	0	0	4.7233
MGH97_P7_D07	NA	black	0	0	2.1884
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	4.2764
MGH97_P7_F12	NA	black	0	0	4.3509
MGH97_P7_F08	NA	black	0	0	2.2827
MGH97_P7_D11	-0.0708426373297	red	1	0.63506	3.6831
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.120816065275	red	1	3.7751	3.3135
MGH97_P7_C12	NA	black	0	0	3.2624
MGH97_P7_H11	-0.160396319617	red	1	0.53306	3.9826
MGH97_P7_A04	NA	black	0	0	0
MGH97_P7_H06	NA	black	0	0	0.4782
MGH97_P7_F03	NA	black	0	0	5.5419
MGH97_P7_A07	NA	black	0	0	0
MGH97_P7_F11	NA	black	0	0	4.1132
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	0.220656514696	red	1	0.30685	2.7577
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	0.949141949861	green3	2	0.30451	0.90149
MGH97_P7_G10	NA	black	0	0	1.8596
MGH97_P7_G02	NA	black	0	0	3.4133
MGH97_P7_H04	NA	black	0	1.7664	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0.74244	0
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	3.8913
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	0.0173310236655	red	1	1.0949	4.6693
MGH97_P7_B03	NA	black	0	0	3.4733
MGH97_P7_A05	NA	black	0	0	3.4183
MGH97_P7_D03	NA	black	0	0.72944	0
MGH97_P7_F02	NA	black	0	0	5.3775
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	-1.1311616501	red	1	0.25459	6.5459
MGH97_P8_A11	NA	black	0	0	4.3807
MGH97_P10_A12	NA	black	0	0	5.2651
MGH97_P10_E09	NA	black	0	0	0
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	1.6055	0
MGH97_P8_G05	NA	black	0	1.7407	0
MGH97_P9_C05	NA	black	0	0	5.2624
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0	3.0951
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	3.9416
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	0	4.6909
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	0
MGH97_P8_D07	NA	black	0	0	2.974
MGH97_P8_H02	0.365012065427	red	1	3.5764	3.5432
MGH97_P8_D01	NA	black	0	0	2.4187
MGH97_P10_C04	NA	black	0	0.20914	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	2.3068
MGH97_P8_A05	NA	black	0	0	3.3074
MGH97_P9_F10	NA	black	0	0	2.8492
MGH97_P10_F10	NA	black	0	0	0
MGH97_P9_G12	NA	black	0	0	4.0706
MGH97_P8_B04	NA	black	0	0	1.5059
MGH97_P8_E11	NA	black	0	0	3.6138
MGH97_P9_G10	NA	black	0	0.51096	0
MGH97_P10_D11	-0.210079175842	red	1	2.3391	2.9042
MGH97_P10_D01	0.0840317300827	red	1	0.32193	3.1213
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	-0.0938414775277	red	1	0.25459	3.6029
MGH97_P8_D04	-1.28231223764	red	1	4.0516	2.2497
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0.54597	0
MGH97_P8_A02	NA	black	0	3.1829	0
MGH97_P9_F01	NA	black	0	0	2.4722
MGH97_P8_B08	NA	black	0	0	4.1778
MGH97_P8_A09	NA	black	0	0	3.6447
MGH97_P9_A03	0.238101160171	red	1	2.7196	3.5757
MGH97_P9_G09	NA	black	0	0	4.9692
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	1.11633850362	green3	2	0.33914	0.38073
MGH97_P10_A06	1.05388010395	green3	2	0.31034	0.62854
MGH97_P10_F08	0.710372004395	green3	2	3.3704	3.9079
MGH97_P8_E08	NA	black	0	0	3.3421
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	4.4122
MGH97_P9_G11	NA	black	0	0	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	1.8371
MGH97_P9_A01	NA	black	0	0	2.8862
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	0	5.6245
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	4.5976
MGH97_P8_G04	NA	black	0	0	1.8687
MGH97_P9_B02	NA	black	0	0	2.4967
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	4.4137
MGH97_P10_H09	-2.08054937789	black	0	3.1595	0.98987
MGH97_P10_E06	-0.350285489853	red	1	0.28688	4.3238
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	0.165274206794	red	1	0.7536	2.3465
MGH97_P10_A05	NA	black	0	0	5.7656
MGH97_P10_A01	NA	black	0	0	2.8869
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0	3.7682
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	-0.00482004018347	red	1	0.93206	3.3959
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0.71545
MGH97_P9_A07	NA	black	0	0	4.4913
MGH97_P9_A08	NA	black	0	0	4.7837
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0
MGH97_P8_B03	NA	black	0	0	3.1528
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0	2.3485
MGH97_P9_F11	-1.15283624994	red	1	2.3511	1.2035
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	3.3334
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	2.8655
MGH97_P9_F07	NA	black	0	0	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0.77989	0
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	-0.433873193498	red	1	0.39397	4.7575
MGH97_P9_E03	NA	black	0	0	5.0703
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	4.5583
MGH97_P10_B11	NA	black	0	0	3.8166
MGH97_P9_B05	NA	black	0	0	3.2805
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0.44148	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	-0.25917451508	red	1	0.31267	4.0908
MGH97_P9_D07	NA	black	0	0	1.5656
MGH97_P8_F03	NA	black	0	1.9516	0
MGH97_P8_C12	0.264120008706	red	1	0.027154	2.8359
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	5.4657
MGH97_P10_C07	0.632614825106	red	1	0.58496	0.89142
MGH97_P9_E04	NA	black	0	0	6.4331
MGH97_P8_H10	NA	black	0	0	1.1674
MGH97_P9_F03	0.554376383491	red	1	0.53506	1.3431
MGH97_P10_C08	NA	black	0	0	0
MGH97_P8_B11	0.312002815012	red	1	1.7962	4.2364
MGH97_P10_C01	NA	black	0	0	4.2702
MGH97_P9_D04	NA	black	0	0	2.4949
MGH97_P10_B06	NA	black	0	0	5.6918
MGH97_P8_H09	NA	black	0	0	3.7853
MGH97_P9_F05	NA	black	0	0	4.7005
MGH97_P9_B04	NA	black	0	0	4.9703
MGH97_P9_C12	NA	black	0	4.1611	0
MGH97_P8_B02	NA	black	0	0	4.2182
MGH97_P9_F04	NA	black	0	0	3.6069
MGH97_P10_G02	NA	black	0	0	1.6116
MGH97_P9_B07	NA	black	0	3.7799	0
MGH97_P10_D08	NA	black	0	3.9759	0
MGH97_P10_G12	NA	black	0	0	2.9906
MGH97_P9_A02	0.634781802619	red	1	3.7622	3.733
MGH97_P8_G03	NA	black	0	0	2.6964
MGH97_P8_D09	-0.023957935351	red	1	1.8659	3.2253
MGH97_P10_C06	-0.850242155514	red	1	0.24732	5.6748
MGH97_P8_H03	NA	black	0	0	0.96569
MGH97_P8_A10	NA	black	0	0	3.9491
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	0.831187403869	green3	2	0.42761	0.83754
MGH97_P8_B01	-0.0405353957342	red	1	1.2351	2.6171
MGH97_P10_B08	-1.45467619655	red	1	2.6973	1.2271
MGH97_P10_C12	1.13541372035	green3	2	2.5845	4.8861
MGH97_P9_A10	NA	black	0	0	0.9396
MGH97_P9_C10	-0.134831934435	red	1	0.58688	3.9361
MGH97_P9_G03	NA	black	0	0	2.0136
MGH97_P10_B02	0.0189100191246	red	1	1.1852	3.736
MGH97_P10_A08	NA	black	0	0	3.4897
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	NA	black	0	0	4.3669
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	NA	black	0	0	4.6866
MGH97_P8_A03	NA	black	0	0	0.81394
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	5.6708
MGH97_P10_F06	-0.518454312589	red	1	0.29748	4.8273
MGH97_P9_E01	NA	black	0	0	5.0643
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	1.1263
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	0	3.7757
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	0.523683015317	red	1	3.1023	3.8074
MGH97_P9_C03	NA	black	0	0	1.4022
MGH97_P8_E03	-0.34280577861	red	1	0.27262	4.286
MGH97_P10_B01	NA	black	0	0	2.7679
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	0.202953241673	red	1	0.42761	2.704
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	3.2573
MGH97_P9_G06	NA	black	0	0	3.4131
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	4.4674
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	5.035
MGH97_P8_D12	NA	black	0	3.4198	0
MGH97_P9_H06	NA	black	0	0	4.4611
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0.65535
MGH97_P8_G12	NA	black	0	0	2.1263
MGH97_P10_C10	0.0933224784622	red	1	1.175	5.0642
MGH97_P8_H07	NA	black	0	1.2975	0
MGH97_P10_E08	-0.793077774575	red	1	0.29983	5.6684
MGH97_P10_G11	NA	black	0	0	3.4404
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	-0.312756129927	red	1	0.28333	4.214
MGH97_P8_F09	NA	black	0	0	3.7925
MGH97_P10_F04	-0.967148413746	red	1	0.33342	6.3729
MGH97_P9_H03	NA	black	0	0	2.9672
MGH97_P10_D09	NA	black	0	0	1.6248
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	2.7837
MGH97_P8_F07	NA	black	0	0	1.9456
MGH97_P10_G06	NA	black	0	0	5.1631
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	-0.0554416715705	red	1	2.0423	3.1582
MGH97_P8_B07	NA	black	0	0	5.2318
MGH97_P8_G07	NA	black	0	0	2.7879
MGH97_P9_B08	NA	black	0	0.24853	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	0	3.3926
MGH97_P10_C09	NA	black	0	4.0728	0
MGH97_P8_E06	NA	black	0	0	0.9313
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0.81885	0
MGH97_P8_A08	NA	black	0	0	4.7771
MGH97_P10_F12	0.207818907731	red	1	0.36177	2.7489
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	0.0430967580996	red	1	1.3752	3.6391
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	5.3022
MGH97_P10_C11	0.784802347437	green3	2	0.12697	1.6627
MGH97_P8_B10	NA	black	0	0	4.285
MGH97_P9_E11	0.0574214139647	red	1	0.23389	3.2152
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	2.5519
MGH97_P10_E11	NA	black	0	0	4.3794
MGH97_P9_B09	0.344212617316	red	1	0.34937	2.3782
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0	3.26
MGH97_P10_A02	NA	black	0	0.63599	0
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	1.5514	0
MGH97_P9_H10	NA	black	0	0	5.292
MGH97_P9_A11	0.0817830043728	red	1	0.30334	3.1336
MGH97_P8_A12	NA	black	0	0	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	0.13698472476	red	1	1.9764	3.6235
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	2.4657
MGH97_P9_C07	NA	black	0	0	3.3222
MGH97_P9_H07	NA	black	0	0	1.4552
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	4.8906
MGH97_P10_C03	NA	black	0	3.8968	0
93_P3_D02	-0.112724090243	red	1	0.63134	3.8848
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	1.7066
93_P3_H02	NA	black	0	0	3.2101
93_P3_E06	NA	black	0	0.38847	0
93_P3_F08	NA	black	0	2.1836	0
93_P3_F07	NA	black	0	0	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	-2.39561526742	black	0	2.9209	0.28451
93_P3_G06	NA	black	0	1.2234	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	0.440128633835	red	1	2.4954	3.944
93_P3_D08	NA	black	0	0	3.3403
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	1.9855	0
93_P3_A09	0.965126927532	green3	2	0.35502	0.71105
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0.38957	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	-0.120495558261	red	1	0.32077	3.6974
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0.45207	0
93_P3_H04	NA	black	0	0.18396	0
93_P3_F12	NA	black	0	0	2.9372
93_P3_A07	NA	black	0	0	4.7784
93_P3_E04	NA	black	0	0	0
93_P3_C07	NA	black	0	0	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	3.4807
93_P3_E02	0.0367121708621	red	1	1.6613	3.4414
93_P3_C04	NA	black	0	0	0
93_P3_F02	NA	black	0	0	4.0929
93_P3_E07	NA	black	0	0.61636	0
93_P3_D09	-0.337117594416	red	1	0.32193	4.3295
93_P3_D07	NA	black	0	0	5.21
93_P3_G12	NA	black	0	0.4049	0
93_P3_A05	NA	black	0	0	3.2508
93_P3_C05	NA	black	0	0	0
93_P3_F09	0.324644792648	red	1	2.481	3.7734
93_P3_G07	NA	black	0	0	0
93_P3_C01	NA	black	0	0	0.58304
93_P3_C11	-0.143287815205	red	1	0.77737	4.3907
93_P3_E05	NA	black	0	0.36065	0
93_P3_A12	NA	black	0	0.22157	0
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0.23511	0
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0.36849	0
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0.31034	0
93_P3_G10	NA	black	0	0	4.9746
93_P3_A11	NA	black	0	0	4.6434
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	0	4.1501
93_P3_G08	NA	black	0	0	0
93_P3_B06	-0.721332172588	red	1	0.37518	5.6941
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	0	3.7983
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	3.2747	0
93_P6_E05	-0.107803768991	red	1	0.34142	3.6688
93_P6_B09	-0.398247800891	red	1	0.30334	4.4839
93_P6_H11	NA	black	0	0	0
93_P5_E06	NA	black	0	0.36737	0
93_P5_C05	NA	black	0	0	4.9696
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	0	1.5656
93_P5_H04	NA	black	0	0.71017	0
93_P6_A06	NA	black	0	0	4.0243
93_P6_F03	NA	black	0	0	4.4914
93_P6_B05	NA	black	0	0	3.1311
93_P6_C11	NA	black	0	3.0079	0
93_P5_H09	NA	black	0	0	3.8269
93_P5_G03	NA	black	0	0	2.7954
93_P5_F04	NA	black	0	0	0
93_P6_H12	NA	black	0	0	0
93_P5_G07	NA	black	0	0	4.639
93_P6_C05	NA	black	0	0	3.8907
93_P6_D05	NA	black	0	0	0
93_P5_C12	NA	black	0	0	0
93_P6_A03	NA	black	0	0	0
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0	5.7699
93_P6_A10	NA	black	0	0	1.5018
93_P6_A02	-0.657329332507	red	1	0.22157	5.0669
93_P5_G12	NA	black	0	0.29748	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0	0
93_P5_C08	-0.479947263752	red	1	0.4678	5.1185
93_P5_A09	NA	black	0	0	0
93_P5_B09	NA	black	0	2.4998	0
93_P5_A05	NA	black	0	0	0
93_P6_E04	NA	black	0	0	5.1282
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0.21785	0
93_P5_B12	-0.60060335016	red	1	0.25217	4.9734
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0
93_P5_F10	NA	black	0	0.41684	0
93_P5_E11	NA	black	0	0	4.5556
93_P6_B03	NA	black	0	0.27143	0
93_P6_C02	NA	black	0	0	0
93_P6_B04	-0.164532427602	red	1	0.46362	3.9275
93_P5_D10	NA	black	0	0.53007	0
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	4.4596
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	0
93_P6_F08	0.15560449305	red	1	3.3049	3.3875
93_P5_H01	NA	black	0	0	4.3556
93_P5_B02	NA	black	0	0	6.6578
93_P5_G01	0.244944485919	red	1	1.4425	4.7224
93_P6_A12	NA	black	0	0	4.194
93_P5_G11	NA	black	0	0	0
93_P6_E11	NA	black	0	0	0
93_P5_D07	NA	black	0	1.988	0
93_P6_E02	-0.540194789297	red	1	0.22897	4.7638
93_P6_E09	NA	black	0	0	1.6462
93_P5_F09	NA	black	0	0	3.7806
93_P6_E06	-0.14532963388	red	1	0.32539	3.7709
93_P5_A06	NA	black	0	0	0
