Cell_name	Zvalue	Color	Cluster	CREB1	ODC1
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	4.5833	0
MGH60_P7_F06	NA	black	0	4.4324	0
MGH60_P7_F07	NA	black	0	0.81065	0
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	0.000950267443947	red	1	1.0827	3.4565
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0.079975	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	1.0342
MGH60_P7_G03	0.0649063264891	red	1	0.93206	3
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0.73379	0
MGH60_P7_G06	NA	black	0	0.037031	0
MGH60_P7_G07	-0.952617791068	red	1	0.14796	5.2185
MGH60_P7_G08	NA	black	0	0.063503	0
MGH60_P7_G09	NA	black	0	0	3.987
MGH60_P7_G10	NA	black	0	2.6633	0
MGH60_P7_G11	NA	black	0	0.0071955	0
MGH60_P7_G12	NA	black	0	0.045443	0
MGH60_P7_H01	-0.758320810317	red	1	0.2228	4.97
MGH60_P7_H02	NA	black	0	0.15575	0
MGH60_P7_H03	0.0654494954716	red	1	0.017209	3.3807
MGH60_P7_H04	NA	black	0	0.044044	0
MGH60_P7_H05	NA	black	0	0	3.1536
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0.098958	0
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	NA	black	0	0.035624	0
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	0	3.6083
MGH60_P7_H12	-2.81262131069	black	0	2.7723	0.10434
MGH60_P3_A01	NA	black	0	0	4.0454
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	3.5635	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	1.1375
MGH60_P3_A11	NA	black	0	0	5.0707
MGH60_P3_A12	-1.38503714242	red	1	3.6153	2.3818
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	3.9865	0
MGH60_P3_B11	NA	black	0	0	6.337
MGH60_P3_B12	NA	black	0	0	3.1693
MGH60_P3_C03	0.564612191992	red	1	2.4957	4.2579
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	5.0533
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	2.0222
MGH60_P3_D04	NA	black	0	0	4.3115
MGH60_P3_D07	NA	black	0	0	4.9361
MGH60_P3_D08	1.39742420092	red	1	2.4759	5.4553
MGH60_P3_D09	0.159730203993	red	1	2.2582	3.7382
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	-0.778827559143	red	1	0.38515	5.3288
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	3.974
MGH60_P3_E04	NA	black	0	0	4.5214
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	-0.405497904077	red	1	3.0832	3.0547
MGH60_P3_E09	0.0208073188375	red	1	0.72159	3.394
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0.51702	0
MGH60_P3_E12	NA	black	0	0.39944	0
MGH60_P3_F01	-0.185541757208	red	1	3.4445	3.2963
MGH60_P3_F02	-0.297758813167	red	1	1.7493	2.4759
MGH60_P3_F03	1.00746529814	red	1	0.24367	1.5105
MGH60_P3_F04	-0.151375148129	red	1	0.31499	3.8078
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	4.7917
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0.26664	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	3.4209
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	3.563
MGH60_P3_G07	NA	black	0	2.0444	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	1.844
MGH60_P3_G11	0.473539501928	red	1	2.0079	4.5254
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	3.7459
MGH60_P3_H07	NA	black	0	0.46676	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0.56267	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	2.9607
MGH60_P3_H12	NA	black	0	0	4.5804
97_P3_G07	0.288507161013	red	1	2.0236	4.1007
97_P3_G10	0.166306313774	red	1	0.12565	3.1916
97_P3_H02	NA	black	0	0	2.0963
97_P3_A07	NA	black	0	0	3.0588
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	2.3915
97_P3_H12	-0.0471897587557	red	1	1.6902	3.294
97_P3_H08	NA	black	0	0	2.3746
97_P3_E02	NA	black	0	0	0
97_P3_E07	-1.02847693157	red	1	2.1792	1.5125
97_P3_C07	NA	black	0	0	4.0496
97_P3_E04	NA	black	0	0	3.3644
97_P3_C04	NA	black	0	0	0.52005
97_P3_F10	NA	black	0	3.2692	0
97_P3_F03	-0.315033159004	red	1	0.76299	4.9065
97_P3_A09	NA	black	0	0.13093	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0.48543	0
97_P3_B08	NA	black	0	0	3.2438
97_P3_B12	NA	black	0	0	3.4739
97_P3_E05	NA	black	0	0	3.3591
97_P3_D03	NA	black	0	2.2675	0
97_P3_D11	NA	black	0	0	0.41792
97_P3_H11	-0.540454509249	red	1	2.0018	2.2219
97_P3_C10	-1.29658703109	red	1	2.2711	1.2085
97_P3_G08	-1.06629421781	red	1	0.1137	5.3649
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0.067639	0
97_P3_A04	NA	black	0	0	3.0172
97_P3_C09	NA	black	0	1.9302	0
97_P3_D10	NA	black	0	0	1.7172
97_P3_H07	NA	black	0	0.085425	0
97_P3_E01	0.00875946532197	red	1	1.0759	3.3234
97_P3_E03	NA	black	0	0	2.8877
97_P3_B10	NA	black	0	0	1.0827
97_P3_F05	-1.87871470378	red	1	2.3317	0.35276
97_P3_G12	-0.0412713785114	red	1	0.11237	3.5561
97_P3_B04	NA	black	0	0	2.6093
97_P3_B02	NA	black	0	1.26	0
97_P3_B07	-0.988849092586	red	1	1.8766	0.73552
97_P3_G02	NA	black	0	0	3.8078
97_P3_G11	-0.362906375551	red	1	1.6576	2.0136
97_P3_F11	NA	black	0	0	1.9686
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	0	4.0299
97_P3_G06	NA	black	0	0.31615	0
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	3.1664
97_P3_E10	NA	black	0	0.1776	0
97_P3_G01	NA	black	0	0.12168	0
97_P3_A08	NA	black	0	2.8036	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	1.7579	0
97_P3_D01	-0.311605777582	red	1	0.83026	5.176
97_P3_G03	NA	black	0	0.067639	0
97_P3_E11	NA	black	0	0.16479	0
97_P3_D04	NA	black	0	0	3.1117
97_P3_A11	NA	black	0	2.0272	0
97_P3_C12	0.870499156488	red	1	0.31615	1.636
97_P3_D02	NA	black	0	2.622	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	1.9411	0
97_P3_D12	-0.0189121414016	red	1	1.0752	3.8073
97_P3_D09	-0.010609403213	red	1	1.5661	3.4174
97_P3_F01	NA	black	0	0.092207	0
97_P3_F07	NA	black	0	0	1.9697
97_P3_B11	NA	black	0	0	3.5468
97_P3_H05	-0.47299530665	red	1	0.063503	4.2757
97_P3_F12	NA	black	0	0	1.9771
97_P3_F04	NA	black	0	1.005	0
97_P3_C11	NA	black	0	2.0895	0
97_P3_F08	-0.0902237107232	red	1	1.8404	3.2098
97_P3_C05	0.103607395267	red	1	1.3397	4.6467
97_P3_F09	NA	black	0	1.7355	0
97_P3_G05	0.151804496471	red	1	1.0079	1.9475
97_P3_A10	-0.317217284364	red	1	0.08134	4.0228
97_P3_A05	-0.461137846402	red	1	2.3343	2.7113
97_P3_C06	1.43739547626	red	1	0.20038	0.8024
97_P3_F02	NA	black	0	0	0.5568
97_P3_D07	NA	black	0	0	2.4696
97_P3_C08	NA	black	0	0	4.0137
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0.99422	0
97_P3_D08	0.152543786615	red	1	0.94336	2.3262
97_P3_E06	0.143861249107	red	1	1.7887	3.9072
97_P3_E12	-0.20955755809	red	1	0.20539	3.8837
97_P3_A02	0.0242428062307	red	1	1.105	2.9214
97_P3_B06	NA	black	0	0.15445	0
97_P3_H10	-0.282508371951	red	1	1.6668	2.3632
97_P5_B09	NA	black	0	0	2.9015
97_P5_C06	NA	black	0	4.2618	0
97_P5_B10	-0.020976849046	red	1	0.95084	3.6445
97_P6_G02	NA	black	0	0	4.6353
97_P6_E06	0.0022679991412	red	1	1.1808	2.8278
97_P6_A03	0.663834226094	red	1	0.38515	1.9501
97_P5_F07	NA	black	0	0	0
97_P5_B05	0.638488639637	red	1	0.053806	2.4375
97_P6_B11	NA	black	0	0	0
97_P6_E08	0.668363053381	red	1	2.945	4.1601
97_P6_A09	0.866249130567	red	1	0.11103	1.9917
97_P6_B04	-0.582911675315	red	1	0.11103	4.5039
97_P5_A02	NA	black	0	0	0
97_P5_C02	-0.0592869999213	red	1	0.66175	3.6909
97_P6_F09	-0.31856846795	red	1	1.7251	2.3573
97_P5_A04	NA	black	0	0.15056	0
97_P5_C04	NA	black	0	0	4.0107
97_P6_D07	NA	black	0	1.0489	0
97_P6_A12	NA	black	0	0.21537	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	NA	black	0	0.13093	0
97_P5_D09	0.785805334153	red	1	0.12565	2.1107
97_P6_F03	-0.502193483297	red	1	2.1013	2.4367
97_P6_F11	NA	black	0	1.9203	0
97_P6_H09	-0.560037298968	red	1	0.17121	4.522
97_P6_B08	0.298706462016	red	1	2.5748	3.8578
97_P5_A10	0.0509786519579	red	1	0.90227	3.1405
97_P6_H07	NA	black	0	0	3.3318
97_P6_C09	-0.159672423276	red	1	0.82701	4.3253
97_P5_G04	NA	black	0	0	2.6754
97_P6_H01	NA	black	0	1.9902	0
97_P5_B06	NA	black	0	0.21039	0
97_P5_E04	NA	black	0	2.2271	0
97_P6_B10	-0.21909716149	red	1	0.12565	3.8711
97_P6_F04	NA	black	0	0.089498	0
97_P5_E07	NA	black	0	0	0
97_P5_G02	-0.300341350532	red	1	0.19661	4.0528
97_P5_C11	NA	black	0	0	4.1744
97_P5_A03	-0.128703343809	red	1	1.3962	2.3036
97_P6_B02	-1.09645996172	red	1	0.15186	5.4919
97_P6_H12	0.0458332320418	red	1	0.67084	3.3121
97_P6_F12	-0.365441733537	red	1	1.9568	2.5782
97_P6_A02	NA	black	0	2.9596	0
97_P5_C12	NA	black	0	0	0
97_P5_C01	NA	black	0	0	4.1606
97_P5_B07	-0.105934914452	red	1	0.077243	3.6633
97_P5_A08	NA	black	0	0	0.46467
97_P6_H08	-0.884008325431	red	1	4.1807	2.8903
97_P5_E11	-0.531267952814	red	1	2.1489	2.4306
97_P6_A01	NA	black	0	0	3.6955
97_P6_G01	-0.200318872658	red	1	0.82944	4.5534
97_P5_D10	-0.1395539069	red	1	1.6229	2.872
97_P5_C10	0.139603716358	red	1	1.3132	5.3036
97_P6_C11	NA	black	0	1.0963	0
97_P6_E07	NA	black	0	0	2.7681
97_P6_E05	0.0684565877815	red	1	1.8492	3.6572
97_P5_G07	-0.0154514790414	red	1	1.1017	3.838
97_P5_D04	NA	black	0	0	0
97_P6_B03	0.508089873339	red	1	0.066261	2.6411
97_P5_H01	NA	black	0	0.17887	0
97_P6_A11	0.247783775699	red	1	0.12961	3.047
97_P6_E09	NA	black	0	0	3.8337
97_P6_A10	NA	black	0	0.67356	0
97_P5_E02	-0.182140682197	red	1	0.44679	3.9435
97_P6_D03	NA	black	0	1.8793	0
97_P5_A09	-0.0450226338154	red	1	1.7398	3.3163
97_P6_B12	-0.257846520677	red	1	0.12697	3.9403
97_P5_H10	NA	black	0	0	2.7506
97_P6_A04	-1.20831681718	red	1	3.0185	2.2206
97_P5_B12	NA	black	0	1.6337	0
97_P5_A12	NA	black	0	0	0
97_P5_F08	-0.217588081452	red	1	0.15834	3.8804
97_P6_E04	NA	black	0	1.3516	0
97_P6_D04	NA	black	0	2.2327	0
97_P5_D02	-3.45934691797	black	0	3.1754	0.17249
97_P6_G10	-0.19050718326	red	1	0.77231	4.3535
97_P5_B04	NA	black	0	0	0
97_P6_E03	NA	black	0	0	0
97_P5_E05	-0.00786503755147	red	1	1.1583	4.2038
97_P5_G05	-0.0357437853415	red	1	1.6211	3.3161
97_P5_D03	NA	black	0	0	1.3144
97_P5_C07	0.833475602071	red	1	2.5011	4.6313
97_P6_C12	0.217542986315	red	1	0.19661	3.0736
97_P6_B09	-0.56139417721	red	1	0.53903	5.132
97_P5_D07	-0.526897514041	red	1	0.41034	4.7657
97_P6_A05	-0.827177955528	red	1	0.075875	4.8888
97_P5_C08	-0.350801050495	red	1	1.9123	2.5617
97_P5_B03	NA	black	0	0	0
97_P6_G08	NA	black	0	0	0
97_P6_D12	NA	black	0	0	4.652
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0	4.1788
97_P6_C07	NA	black	0	3.519	0
97_P6_C02	1.22720490696	red	1	0.049631	1.489
97_P5_F02	NA	black	0	0.10568	0
97_P5_F04	NA	black	0	0	4.5978
97_P5_H02	NA	black	0	1.1674	0
97_P6_C08	NA	black	0	0	0
97_P5_E03	0.0212566067996	red	1	1.1985	5.0255
97_P6_D05	NA	black	0	0	3.3212
97_P5_D01	NA	black	0	0	0
97_P6_F05	NA	black	0	1.489	0
97_P5_H06	1.45022169704	red	1	0.24367	0.6581
97_P5_H11	NA	black	0	2.2945	0
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0.21909	0
97_P6_A08	0.17784056552	red	1	1.9738	3.8824
97_P5_B02	-0.258436265109	red	1	0.35163	4.0635
97_P5_E10	NA	black	0	0.094912	0
97_P5_B11	-0.00180372516492	red	1	1.2035	3.2981
97_P6_G07	0.283634376869	red	1	0.64062	2.5158
97_P5_A05	NA	black	0	3.2529	0
97_P5_A11	0.616414489135	red	1	0.10568	2.4249
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	2.873
97_P6_G04	NA	black	0	0.098958	0
97_P6_B05	NA	black	0	0	3.422
97_P5_D06	0.240753424526	red	1	0.85439	2.147
97_P6_F08	NA	black	0	0	4.441
97_P5_F06	NA	black	0	0	2.557
97_P5_D08	-0.00935586910737	red	1	1.2048	2.1003
97_P5_G11	0.159516483634	red	1	0.03984	3.2254
97_P6_F10	-1.08649951527	red	1	0.075875	5.3344
97_P5_H07	NA	black	0	0	0
97_P5_A07	-0.516326120258	red	1	0.079975	4.3614
97_P6_G11	NA	black	0	0.53406	0
97_P5_C03	NA	black	0	0	0
97_P5_F01	NA	black	0	0.10836	0
97_P6_E01	0.566414489312	red	1	0.15056	2.4681
97_P5_F03	NA	black	0	0.077243	0
97_P5_B01	NA	black	0	3.4287	0
97_P6_H03	1.69674494133	green3	2	0.12829	0.53605
97_P6_E12	NA	black	0	0.16864	0
97_P5_G10	NA	black	0	1.5816	0
97_P5_C05	0.296465758664	red	1	0.1375	2.9574
97_P6_D11	NA	black	0	0	3.6241
97_P5_H09	NA	black	0	0.68616	0
97_P6_B06	-0.693490477678	red	1	3.2493	2.8242
97_P5_F09	-0.190986497061	red	1	1.9027	2.9688
97_P6_F02	NA	black	0	0	0.6581
97_P5_D11	NA	black	0	0	2.6098
97_P5_H03	NA	black	0	0.3505	0
97_P5_D05	-0.0609780847592	red	1	0.72072	3.7244
97_P6_H05	NA	black	0	0	2.3173
97_P6_D09	0.687508683907	red	1	0.13619	2.2693
97_P6_G09	NA	black	0	1.6617	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	-0.277090147849	red	1	0.24853	4.0374
97_P5_A01	NA	black	0	1.3277	0
97_P6_H10	NA	black	0	1.2209	0
97_P5_G01	NA	black	0	0	1.6093
97_P6_E02	-0.320414064136	red	1	0.053806	4.0152
97_P6_B01	NA	black	0	0	1.8953
97_P5_F10	0.228832891036	red	1	1.8875	4.0676
97_P6_C10	NA	black	0	0	1.8359
97_P5_C09	1.8068200594	green3	2	0.037031	0.59072
97_P5_E12	-0.0520139861472	red	1	1.2768	2.3496
97_P5_E01	NA	black	0	1.175	0
97_P6_D02	0.26633945345	red	1	1.0007	0.976
97_P6_A07	-0.0866625655172	red	1	0.25701	3.6573
97_P5_G03	-0.0387320815347	red	1	1.2302	1.2576
97_P6_G12	NA	black	0	0.79327	0
97_P6_C03	0.122498772511	red	1	0.95308	2.5099
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0.48852
97_P6_G03	0.156206328709	red	1	0.12168	3.2104
97_P5_G12	NA	black	0	2.3285	0
97_P5_G09	0.821131450182	red	1	1.9679	5.3848
97_P5_H04	-0.802751717475	red	1	2.2881	2.0963
MGH97_P7_B05	NA	black	0	0	5.0155
MGH97_P7_E10	0.0108880803388	red	1	1.2351	3.8453
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	4.4697
MGH97_P7_D06	NA	black	0	2.4407	0
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	0	5.3046
MGH97_P7_F07	-1.8643252558	red	1	3.4038	1.8758
MGH97_P7_C04	NA	black	0	3.3135	0
MGH97_P7_C02	0.171074090374	red	1	1.952	3.8781
MGH97_P7_F10	NA	black	0	0.084064	0
MGH97_P7_H05	0.037719887669	red	1	1.2672	4.2598
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0.33457	0
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0.36065
MGH97_P7_F06	NA	black	0	0	1.9822
MGH97_P7_A06	NA	black	0	0.069015	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	2.5531
MGH97_P7_E03	NA	black	0	0	4.694
MGH97_P7_D02	NA	black	0	2.3265	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.352945666492	red	1	1.7233	2.2314
MGH97_P7_B01	1.80830768989	green3	2	4.0518	4.6172
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	-2.37052663693	black	0	2.8901	0.83673
MGH97_P7_C05	NA	black	0	0	4.101
MGH97_P7_E07	NA	black	0	0	5.9688
MGH97_P7_B12	NA	black	0	1.8086	0
MGH97_P7_H07	NA	black	0	0	2.2957
MGH97_P7_D04	NA	black	0	0	2.4515
MGH97_P7_C06	NA	black	0	0	1.4803
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	-1.46444768912	red	1	0.084064	6.0081
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	0.904178799169	red	1	0.060739	1.996
MGH97_P7_G03	NA	black	0	0	3.1416
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0.071763	0
MGH97_P7_C08	-0.0250915527568	red	1	0.75788	3.5876
MGH97_P7_E08	0.00568729596411	red	1	2.4024	3.469
MGH97_P7_F01	0.0893056675435	red	1	0.37295	3.2765
MGH97_P7_H03	-0.571288168637	red	1	2.8742	2.824
MGH97_P7_B10	NA	black	0	0	3.6316
MGH97_P7_E11	NA	black	0	0.064883	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	0.603095176772	red	1	0.1137	2.4399
MGH97_P7_D07	NA	black	0	0.1865	0
MGH97_P7_A11	-1.03160273103	red	1	0.4351	6.1139
MGH97_P7_A01	0.46963107692	red	1	0.51702	2.1827
MGH97_P7_F12	0.55065324002	red	1	0.85917	0.48543
MGH97_P7_F08	NA	black	0	0	2.4505
MGH97_P7_D11	NA	black	0	0.13881	0
MGH97_P7_H09	0.181073446448	red	1	0.44784	3.0238
MGH97_P7_D09	-0.348015374564	red	1	1.9077	2.5632
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	2.336	0
MGH97_P7_A04	NA	black	0	1.84	0
MGH97_P7_H06	NA	black	0	0	1.7102
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	4.6381
MGH97_P7_F11	NA	black	0	2.9512	0
MGH97_P7_G08	0.169705052615	red	1	0.14926	3.1786
MGH97_P7_E02	NA	black	0	0.1776	0
MGH97_P7_C07	NA	black	0	0	4.0209
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	1.22093179666	red	1	0.094912	1.4179
MGH97_P7_G10	-0.183724388983	red	1	2.8492	3.2499
MGH97_P7_G02	NA	black	0	0	5.1887
MGH97_P7_H04	-0.0906537539508	red	1	1.0043	4.4544
MGH97_P7_G01	-0.532963916851	red	1	0.35727	4.696
MGH97_P7_E05	0.0506697727626	red	1	1.1184	2.1833
MGH97_P7_E04	-1.0673151963	red	1	3.3128	2.5132
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0.7866	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	0.0448869950308	red	1	0.060739	3.4103
MGH97_P7_B03	NA	black	0	0	4.2518
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	0.486400837996	red	1	2.957	3.9648
MGH97_P7_G05	-0.335712297987	red	1	0.50894	4.4164
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	-0.306404313551	red	1	2.4916	3.022
MGH97_P8_A11	-0.2860053228	red	1	0.070389	3.965
MGH97_P10_A12	-0.554440215963	red	1	1.5306	0.30334
MGH97_P10_E09	-0.417841008562	red	1	1.5883	1.4828
MGH97_P9_B12	-1.25038908081	red	1	0.123	5.7145
MGH97_P10_D07	NA	black	0	0	4.1693
MGH97_P8_D11	-0.074965569645	red	1	0.98623	4.2019
MGH97_P8_G05	2.10115171902	black	0	3.2541	5.3336
MGH97_P9_C05	NA	black	0	0	3.4222
MGH97_P8_D03	NA	black	0	0	4.5187
MGH97_P8_H05	NA	black	0	0.21537	0
MGH97_P10_A09	NA	black	0	1.8258	0
MGH97_P10_E03	NA	black	0	3.2182	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	1.20311115325	red	1	2.9372	4.7278
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	0.221147812696	red	1	0.23879	3.0479
MGH97_P8_D07	NA	black	0	1.0704	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0.10299	0
MGH97_P10_C04	NA	black	0	0	2.2339
MGH97_P9_E06	NA	black	0	0.35727	0
MGH97_P8_F12	NA	black	0	0	3.5237
MGH97_P8_H01	0.765172822736	red	1	0.38736	1.7146
MGH97_P8_A05	-0.444677702805	red	1	0.077243	4.2373
MGH97_P9_F10	NA	black	0	0	2.5714
MGH97_P10_F10	-0.425429423959	red	1	0.14666	4.2525
MGH97_P9_G12	NA	black	0	0	1.1757
MGH97_P8_B04	0.22164027049	red	1	0.58207	2.7974
MGH97_P8_E11	NA	black	0	0	3.6647
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	-0.591059060922	red	1	0.25217	4.676
MGH97_P10_D01	-0.209288912709	red	1	1.5553	2.4014
MGH97_P10_H04	NA	black	0	0	2.5474
MGH97_P10_D12	-0.273027712941	red	1	0.071763	3.9437
MGH97_P8_D04	0.0115708324163	red	1	1.0766	3.2743
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	1.5792	0
MGH97_P8_A02	NA	black	0	0.40817	0
MGH97_P9_F01	1.18707554227	red	1	0.29396	1.0363
MGH97_P8_B08	NA	black	0	0	1.6767
MGH97_P8_A09	NA	black	0	0	1.7832
MGH97_P9_A03	NA	black	0	0	2.0552
MGH97_P9_G09	-0.500466099203	red	1	1.8164	1.9705
MGH97_P10_E02	NA	black	0	3.1439	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	0.19836687088	red	1	0.64893	2.7926
MGH97_P10_A06	NA	black	0	0.25338	0
MGH97_P10_F08	NA	black	0	0	2.0524
MGH97_P8_E08	0.0460155786668	red	1	1.4147	3.837
MGH97_P8_G08	-1.16180809614	red	1	3.4892	2.5064
MGH97_P10_B07	NA	black	0	0	5.2471
MGH97_P9_G11	NA	black	0	0.42331	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	0	4.659
MGH97_P10_F01	NA	black	0	0	2.9159
MGH97_P8_C10	0.464226089772	red	1	2.8789	3.9647
MGH97_P8_E02	NA	black	0	0	2.6378
MGH97_P10_B05	NA	black	0	0	0.93357
MGH97_P8_G04	NA	black	0	0	4.2438
MGH97_P9_B02	-0.190049340518	red	1	0.62574	4.1189
MGH97_P8_H08	NA	black	0	0.14666	0
MGH97_P8_F01	0.296686725594	red	1	1.6969	4.5293
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	0
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	NA	black	0	0	2.9464
MGH97_P10_A01	0.862904037446	red	1	2.0885	5.2181
MGH97_P9_D09	NA	black	0	0.66903	0
MGH97_P9_D06	0.345699880616	red	1	0.23266	2.8084
MGH97_P9_G05	-1.92054284642	red	1	3.7493	2.044
MGH97_P10_E05	0.100098168929	red	1	0.9782	2.5902
MGH97_P8_F10	-1.65741625419	red	1	2.9953	1.7373
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	2.9084
MGH97_P9_A08	NA	black	0	3.0332	0
MGH97_P9_H12	-0.571718829149	red	1	2.0225	2.1821
MGH97_P10_G03	NA	black	0	0	4.0299
MGH97_P8_B03	-0.0401197004094	red	1	1.2339	1.4977
MGH97_P10_H07	0.306210244643	red	1	0.1903	2.9109
MGH97_P10_E01	NA	black	0	0.18903	0
MGH97_P9_F11	0.699725842389	red	1	2.496	4.4479
MGH97_P8_B12	NA	black	0	1.6544	0
MGH97_P9_H02	NA	black	0	0	3.8848
MGH97_P9_C11	-0.0744614147657	red	1	0.14274	3.6174
MGH97_P8_A01	NA	black	0	2.3735	0
MGH97_P10_F07	NA	black	0	2.0645	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	0.131983472862	red	1	1.3545	4.8354
MGH97_P9_D08	NA	black	0	0	2.1424
MGH97_P9_E05	-0.0788102839274	red	1	0.13225	3.6239
MGH97_P8_B09	NA	black	0	0	3.4126
MGH97_P10_E12	NA	black	0	0	1.7727
