Cell_name	Zvalue	Color	Cluster	ATM	TNFRSF10B
MGH97_P8_F03	0.553916617166	green3	2	0.23389	0.20664
MGH97_P8_C12	0.547843301249	green3	2	0.26303	0.15445
MGH97_P10_E10	-1.19552844992	red	1	2.5226	0.42438
MGH97_P10_H10	NA	black	0	2.7386	0
MGH97_P10_C07	-1.23858009255	red	1	2.3876	0.2228
MGH97_P9_E04	0.78227041589	green3	2	1.7238	4.0357
MGH97_P8_H10	NA	black	0	0	0.31383
MGH97_P9_F03	1.49443729931	blue	3	2.317	4.1833
MGH97_P10_C08	0.189203622244	green3	2	1.2147	3.5307
MGH97_P8_B11	NA	black	0	0	0.62667
MGH97_P10_C01	-0.22230119478	red	1	0.69688	3.3563
MGH97_P9_D04	0.930854006407	green3	2	2.1712	3.4779
MGH97_P10_B06	NA	black	0	1.6149	0
MGH97_P8_H09	1.51407769498	blue	3	2.7467	3.6619
MGH97_P9_F05	-0.462421356749	red	1	2.0307	1.0489
MGH97_P9_B04	0.0828043052822	green3	2	1.0895	3.4876
MGH97_P9_C12	2.24032512785	blue	3	2.9454	4.2538
MGH97_P8_B02	0.59279357236	green3	2	1.6517	3.6716
MGH97_P9_F04	-0.0779499239488	green3	2	0.42438	2.0973
MGH97_P10_G02	NA	black	0	3.4963	0
MGH97_P9_B07	NA	black	0	0.14405	0
MGH97_P10_D08	0.14563162471	green3	2	1.1454	3.7688
MGH97_P10_G12	NA	black	0	0.20414	0
MGH97_P9_A02	-0.418647395583	red	1	0.070389	2.713
MGH97_P8_G03	NA	black	0	0	0
MGH97_P8_D09	-0.406740371325	red	1	2.2693	1.2969
MGH97_P10_C06	-0.0374676548246	green3	2	0.48646	1.9697
MGH97_P8_H03	-0.314807946931	red	1	1.7325	1.0841
MGH97_P8_A10	NA	black	0	2.2342	0
MGH97_P8_B06	NA	black	0	1.547	0
MGH97_P9_G08	-0.592284890159	red	1	2.9712	1.3657
MGH97_P8_B01	NA	black	0	0	4.3445
MGH97_P10_B08	-1.58511031406	red	1	2.9906	0.41359
MGH97_P10_C12	0.509976003727	green3	2	0.14012	0.51096
MGH97_P9_A10	1.73426885543	blue	3	2.4338	4.3445
MGH97_P9_C10	NA	black	0	2.1638	0
MGH97_P9_G03	-0.427615699727	red	1	0.33571	3.124
MGH97_P10_B02	NA	black	0	0	1.8355
MGH97_P10_A08	NA	black	0	2.2302	0
MGH97_P8_C09	0.222106511144	green3	2	1.5074	2.7009
MGH97_P10_D05	0.521685047287	green3	2	1.9328	2.9855
MGH97_P10_F02	NA	black	0	0.42653	0
MGH97_P9_D10	0.288100947537	green3	2	0.44255	0.64616
MGH97_P8_D08	1.26200791043	green3	2	2.6787	3.4251
MGH97_P9_H11	0.438820621282	green3	2	0.40054	0.14535
MGH97_P8_C06	0.308036965743	green3	2	1.4271	3.254
MGH97_P8_A03	NA	black	0	2.6736	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	2.55889580035	black	0	3.1463	4.3484
MGH97_P10_D02	0.159743204495	green3	2	0.59646	0.89375
MGH97_P9_E12	NA	black	0	4.1334	0
MGH97_P9_A05	NA	black	0	2.6487	0
MGH97_P10_F06	1.65617655038	blue	3	2.9211	3.6632
MGH97_P9_E01	NA	black	0	0.20414	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	0.361630319054	green3	2	0.16479	0.86394
MGH97_P9_H08	0.0109980366452	green3	2	0.72247	1.7316
MGH97_P9_E08	NA	black	0	0.96273	0
MGH97_P8_C07	NA	black	0	0.082703	0
MGH97_P9_A06	NA	black	0	0	4.7764
MGH97_P8_E04	1.61197618568	blue	3	2.7253	3.7975
MGH97_P8_C11	0.228848634019	green3	2	0.64616	0.20414
MGH97_P9_C03	NA	black	0	2.0766	0
MGH97_P8_E03	-0.17134350268	red	1	2.0261	1.5792
MGH97_P10_B01	NA	black	0	0.16607	0
MGH97_P9_B11	NA	black	0	0.21412	0
MGH97_P9_G02	NA	black	0	0.96643	0
MGH97_P8_G02	NA	black	0	0	4.9241
MGH97_P10_G10	-0.142034518775	green3	2	3.1961	1.8367
MGH97_P9_G06	NA	black	0	0.20414	0
MGH97_P9_E02	-0.679527919132	red	1	1.825	0.36849
MGH97_P9_C06	0.0354478726953	green3	2	1.7949	1.9701
MGH97_P10_H06	NA	black	0	0.090853	0
MGH97_P8_B05	NA	black	0	0	5.4685
MGH97_P9_F08	NA	black	0	1.2418	0
MGH97_P10_F05	0.493732592721	green3	2	0.30918	0.21164
MGH97_P8_D06	0.228237133348	green3	2	1.2881	3.3681
MGH97_P8_D12	NA	black	0	1.8836	0
MGH97_P9_H06	-1.3258129948	red	1	2.4505	0.18269
MGH97_P9_C08	NA	black	0	0.2228	0
MGH97_P10_D06	0.808357438217	green3	2	2.05	3.4185
MGH97_P8_G12	NA	black	0	0	0.41034
MGH97_P10_C10	1.56217362535	blue	3	2.9897	3.512
MGH97_P8_H07	1.20605167237	green3	2	1.8152	4.895
MGH97_P10_E08	0.0598434924251	green3	2	0.8488	0.40163
MGH97_P10_G11	0.317469627979	green3	2	0.50182	0.33685
MGH97_P10_E07	-0.977888665179	red	1	0.24001	4.3518
MGH97_P10_F03	NA	black	0	0.67356	0
MGH97_P8_F09	NA	black	0	0.32539	0
MGH97_P10_F04	NA	black	0	0.071763	0
MGH97_P9_H03	-0.540797920761	red	1	2.3051	1.1197
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	0.932069556526	green3	2	1.4756	6.1126
MGH97_P9_C02	-0.0243568706814	green3	2	0.95754	0.18015
MGH97_P8_F07	NA	black	0	1.4388	0
MGH97_P10_G06	NA	black	0	0.056584	0
MGH97_P9_B01	NA	black	0	1.2339	0
MGH97_P10_E04	NA	black	0	0	0
MGH97_P8_B07	NA	black	0	1.6225	0
MGH97_P8_G07	0.105618983064	green3	2	3.3968	2.0614
MGH97_P9_B08	0.0695375961759	green3	2	1.2357	2.3732
MGH97_P9_C01	NA	black	0	0.17377	0
MGH97_P8_G01	-0.682975373016	red	1	0.36177	3.9505
MGH97_P9_H04	NA	black	0	0.65535	0
MGH97_P10_F11	-0.111958645393	green3	2	1.0888	0.41576
MGH97_P10_D03	0.0350793574719	green3	2	0.64708	1.5931
MGH97_P10_C09	NA	black	0	0.71809	0
MGH97_P8_E06	-1.14683486269	red	1	0.044044	4.179
MGH97_P8_E09	-0.227256532918	red	1	0.81311	4.2274
MGH97_P8_E05	NA	black	0	0	0
MGH97_P8_A08	NA	black	0	1.7229	0
MGH97_P10_F12	-0.273483366352	red	1	0.35502	2.6864
MGH97_P9_D01	-0.463182864397	red	1	0.21039	2.9982
MGH97_P9_E09	-0.962452593207	red	1	2.3013	0.50792
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0.35727	0
MGH97_P10_C11	NA	black	0	2.0983	0
MGH97_P8_B10	0.622803621644	green3	2	0.15834	0.17887
MGH97_P9_E11	-0.747405173595	red	1	2.0909	0.60975
MGH97_P9_F06	NA	black	0	0.20163	0
MGH97_P10_H11	NA	black	0	0.60692	0
MGH97_P9_B06	0.0710471836853	green3	2	0.059355	1.6299
MGH97_P10_E11	-0.708168510878	red	1	2.6327	1.0942
MGH97_P9_B09	NA	black	0	0.67175	0
MGH97_P9_B03	NA	black	0	0	4.1816
MGH97_P9_B10	2.21893112812	blue	3	2.2591	5.5061
MGH97_P8_H12	NA	black	0	1.067	0
MGH97_P10_A02	-0.335955963593	red	1	3.436	1.7062
MGH97_P8_A04	NA	black	0	2.544	0
MGH97_P10_G05	0.107575423533	green3	2	0.78492	0.36513
MGH97_P9_H10	0.546408657651	green3	2	0.04684	0.55974
MGH97_P9_A11	0.0205021798148	green3	2	0.8844	1.175
MGH97_P8_A12	NA	black	0	0.49365	0
MGH97_P8_C08	-0.606138693394	red	1	0.15704	3.2558
MGH97_P8_A07	NA	black	0	0.063503	0
MGH97_P10_H03	NA	black	0	0.12168	0
MGH97_P8_H04	NA	black	0	0.93885	0
MGH97_P9_C07	NA	black	0	2.9413	0
MGH97_P9_H07	NA	black	0	1.1023	0
MGH97_P8_C02	NA	black	0	0.37629	0
MGH97_P10_B09	0.179957657353	green3	2	1.2684	3.1095
MGH97_P9_E07	0.142227237762	green3	2	0.66812	0.77484
MGH97_P10_C03	-0.291874334497	red	1	1.5641	0.93584
93_P3_D02	NA	black	0	1.4563	0
93_P3_B08	NA	black	0	0.16736	0
93_P3_D10	NA	black	0	0	1.9764
93_P3_H02	NA	black	0	1.7655	0
93_P3_E06	NA	black	0	0	0.49774
93_P3_F08	NA	black	0	1.934	0
93_P3_F07	-0.280763516043	red	1	1.5588	0.96273
93_P3_B02	NA	black	0	3.3032	0
93_P3_G02	-0.94731211587	red	1	0.13225	3.9774
93_P3_G06	NA	black	0	3.2155	0
93_P3_F05	NA	black	0	3.9246	0
93_P3_H01	0.165337397763	green3	2	0.18142	1.3657
93_P3_F06	NA	black	0	0	2.1782
93_P3_D08	0.310125209177	green3	2	2.4738	2.3343
93_P3_E03	0.362880070829	green3	2	1.8003	2.7638
93_P3_A04	-0.284170985761	red	1	1.2552	0.12565
93_P3_H03	NA	black	0	0.3173	0
93_P3_H10	-0.0886938781633	green3	2	0.7536	2.6332
93_P3_A09	NA	black	0	1.1355	0
93_P3_D11	NA	black	0	2.9094	0
93_P3_E12	NA	black	0	3.6737	0
93_P3_G05	NA	black	0	0.41792	0
93_P3_D12	NA	black	0	1.2642	0
93_P3_E11	NA	black	0	3.9085	0
93_P3_B10	NA	black	0	0	4.6179
93_P3_B05	NA	black	0	1.7862	0
93_P3_H08	-0.0904373346287	green3	2	0.28214	2.0659
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	3.5299	0
93_P3_A07	NA	black	0	1.9419	0
93_P3_E04	NA	black	0	2.7999	0
93_P3_C07	-1.03432076575	red	1	2.7545	0.80074
93_P3_G09	NA	black	0	2.9443	0
93_P3_A03	-0.813803047983	red	1	1.8848	0.19156
93_P3_D05	NA	black	0	3.9796	0
93_P3_A10	0.0310987245814	green3	2	0.78994	1.4447
93_P3_E02	NA	black	0	0	0
93_P3_C04	-0.434552329668	red	1	0.70841	4.6929
93_P3_F02	-0.0461228729202	green3	2	1.426	1.669
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0.66539	0
93_P3_D07	-2.03528371703	red	1	3.2557	0.21909
93_P3_G12	NA	black	0	0.079975	0
93_P3_A05	-0.678450485567	red	1	1.7761	0.28333
93_P3_C05	-0.694753864553	red	1	1.7786	0.25096
93_P3_F09	NA	black	0	2.7461	0
93_P3_G07	-0.199886056332	red	1	0.89064	5.0037
93_P3_C01	NA	black	0	0.17121	0
93_P3_C11	NA	black	0	0.1903	0
93_P3_E05	NA	black	0	2.2957	0
93_P3_A12	NA	black	0	0.13488	0
93_P3_E09	NA	black	0	0	0
93_P3_D03	1.82581693707	blue	3	2.6978	4.0835
93_P3_D01	NA	black	0	1.8484	0
93_P3_G04	NA	black	0	0.098958	0
93_P3_E01	0.210691313324	green3	2	0.65444	0.29748
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	1.3288	0
93_P3_G10	-1.22859403195	red	1	0.053806	4.3672
93_P3_A11	1.31749029536	green3	2	3.2777	3.1147
93_P3_C03	NA	black	0	2.9546	0
93_P3_B11	NA	black	0	0	3.9256
93_P3_G08	NA	black	0	2.855	0
93_P3_B06	NA	black	0	0	0.2762
93_P3_A02	NA	black	0	2.4005	0
93_P3_D06	NA	black	0	2.2287	0
93_P3_B12	NA	black	0	1.0475	0
93_P3_B09	2.01214889629	blue	3	3.1905	3.794
93_P6_A04	0.503873719662	green3	2	0.23389	0.35614
93_P6_B02	0.172997390023	green3	2	0.71633	0.19787
93_P6_E05	0.670028919013	green3	2	0.096262	0.18269
93_P6_B09	-0.539936968633	red	1	0.62387	4.6155
93_P6_H11	NA	black	0	0.98258	0
93_P5_E06	-0.305344584951	red	1	0.67446	3.734
93_P5_C05	-0.459408420916	red	1	0.36177	3.2766
93_P5_H06	NA	black	0	0.34483	0
93_P5_G05	0.147407990388	green3	2	0.37184	1.2957
93_P5_C09	-0.901027770068	red	1	2.1994	0.48646
93_P6_D09	-0.471277867492	red	1	1.4782	0.15834
93_P5_H04	1.32203199455	green3	2	2.0694	4.3814
93_P6_A06	-1.30755528761	red	1	0.15186	4.8246
93_P6_F03	-0.67314621638	red	1	0.34028	3.8547
93_P6_B05	0.554739227069	green3	2	1.5854	3.7446
93_P6_C11	-1.34105407099	red	1	0.15316	4.902
93_P5_H09	NA	black	0	0.20914	0
93_P5_G03	-0.145450900266	green3	2	0.7941	3.341
93_P5_F04	0.218708643723	green3	2	0.3505	1.0697
93_P6_H12	0.236602003368	green3	2	1.2904	3.4163
93_P5_G07	NA	black	0	0.086784	0
93_P6_C05	-1.50340322507	red	1	2.6645	0.20414
93_P6_D05	0.660529505762	green3	2	0.10969	0.18015
93_P5_C12	NA	black	0	1.754	0
93_P6_A03	1.10449688608	green3	2	2.7122	3.2127
93_P5_E08	-0.895055962593	red	1	2.2696	0.5724
93_P6_A08	0.131701591949	green3	2	0.76469	0.22897
93_P6_A10	-1.61880336075	red	1	0.16736	5.5573
93_P6_A02	-1.37930087811	red	1	2.4756	0.14405
93_P5_G12	NA	black	0	0.66448	0
93_P5_E01	-0.688856538468	red	1	0.37072	3.9974
93_P6_A09	-0.338163842422	red	1	0.24489	2.7233
93_P6_H05	0.575567614019	green3	2	0.08134	0.44042
93_P6_H10	0.489626727483	green3	2	0.084064	0.64339
93_P5_C08	-0.35635875791	red	1	1.4141	0.38847
93_P5_A09	0.1259801668	green3	2	1.278	2.6837
93_P5_B09	-0.57668845671	red	1	0.15056	3.176
93_P5_A05	0.166306539256	green3	2	0.16736	1.3702
93_P6_E04	0.576906307404	green3	2	0.07861	0.44148
93_P5_A04	NA	black	0	0	0
93_P6_A11	-0.069818147462	green3	2	1.0101	0.15056
93_P5_B12	-0.928068136839	red	1	0.40054	4.8311
93_P5_F12	NA	black	0	0.38294	0
93_P5_H08	NA	black	0	2.1454	0
93_P6_C08	0.470435928118	green3	2	1.5499	3.5486
93_P5_F10	-1.37270611089	red	1	2.5926	0.28096
93_P5_E11	-0.241588838916	red	1	0.80074	4.2226
93_P6_B03	0.242453702434	green3	2	0.16993	1.1712
93_P6_C02	-0.141091923408	green3	2	1.1467	0.52206
93_P6_B04	NA	black	0	0.20414	0
93_P5_D10	-1.4983791632	red	1	2.659	0.20414
93_P6_F04	NA	black	0	0	0
93_P6_H04	-1.92945704731	red	1	0.096262	5.9054
93_P6_C01	-1.45634919419	red	1	3.0606	0.58688
93_P5_G06	NA	black	0	1.9283	0
93_P6_A07	NA	black	0	0.4049	0
93_P5_H10	0.0402110406493	green3	2	0.87814	0.29748
93_P6_F08	0.0496469698384	green3	2	0.301	1.6503
93_P5_H01	NA	black	0	0.95382	0
93_P5_B02	-0.664730850404	red	1	0.54498	4.667
93_P5_G01	-0.379903769167	red	1	0.75531	4.7772
93_P6_A12	0.582913420166	green3	2	0.1177	0.36177
93_P5_G11	-0.721345502786	red	1	2.0807	0.64247
93_P6_E11	NA	black	0	0.20789	0
93_P5_D07	-1.45125640926	red	1	0.20038	5.3224
93_P6_E02	-0.73461576095	red	1	1.8528	0.29866
93_P6_E09	0.440567998458	green3	2	1.6672	3.1632
93_P5_F09	NA	black	0	0.25942	0
93_P6_E06	NA	black	0	2.0542	0
93_P5_A06	2.70579826357	black	0	2.6902	5.172
93_P5_D04	-0.584828778171	red	1	1.7841	0.51096
93_P5_H07	-1.21681250111	red	1	0.13488	4.5731
93_P6_D06	-0.410424172931	red	1	1.451	0.29278
93_P6_C07	0.969377312711	green3	2	2.1213	3.6161
93_P5_F07	NA	black	0	0.13619	0
93_P5_C04	5.82557562848	black	0	4.3973	5.4897
93_P5_A02	-0.984259512565	red	1	0.2857	4.5226
93_P5_A07	NA	black	0	0	0
93_P5_A08	-0.345527774053	red	1	0.26424	2.7691
93_P6_B12	-0.545901284569	red	1	2.4497	1.1966
93_P5_G04	-0.300495527857	red	1	1.3741	0.49876
93_P5_H11	NA	black	0	0	4.1902
93_P6_E03	0.514169051348	green3	2	0.28688	0.20163
93_P6_B07	-0.545427535163	red	1	0.63691	4.7276
93_P5_D02	0.187563711143	green3	2	1.6257	2.4465
93_P6_D08	-1.12941814156	red	1	0.54696	6.3772
93_P6_A01	0.419022249323	green3	2	0.21909	0.63134
93_P5_E12	-0.927611487318	red	1	0.082703	3.8197
93_P5_A03	-1.28504582196	red	1	0.24732	5.1254
93_P5_F02	0.0353354188828	green3	2	0.82293	1.2678
93_P6_F06	-0.178734533961	red	1	0.82863	3.9472
93_P5_F08	NA	black	0	3.0337	0
93_P6_C10	-0.978695639386	red	1	2.7987	0.88908
93_P5_G08	0.0442606913784	green3	2	1.0398	3.78
93_P6_D07	0.454112155609	green3	2	0.073135	0.74157
93_P6_F05	NA	black	0	0	0
93_P5_C07	-2.25674883973	red	1	3.9641	0.51702
93_P5_B03	-0.740141184425	red	1	2.4319	0.92903
93_P6_E10	0.315787394112	green3	2	1.2147	5.0498
93_P5_A11	0.123768232111	green3	2	0.27381	1.4356
93_P5_F01	NA	black	0	1.0144	0
93_P5_C03	NA	black	0	1.2234	0
93_P6_B10	NA	black	0	0	0.80488
93_P5_E03	-0.236616273949	red	1	1.2564	0.39835
93_P5_G09	NA	black	0	0.77737	0
93_P5_C10	NA	black	0	0.15186	0
93_P5_E10	-0.0832640311491	green3	2	1.0963	0.78743
93_P5_D08	NA	black	0	2.5809	0
MGH93_P7_D06	NA	black	0	3.4149	0
MGH93_P7_G08	NA	black	0	0.088142	0
MGH93_P7_D02	-0.254176324036	red	1	2.5588	1.6116
MGH93_P7_A03	0.151959749334	green3	2	1.1104	5.2361
MGH93_P7_B06	NA	black	0	2.346	0
MGH93_P7_C09	NA	black	0	1.0854	0
MGH93_P7_F07	NA	black	0	2.1411	0
MGH93_P7_B02	NA	black	0	0.65535	0
MGH93_P7_H05	0.549624251662	green3	2	1.5878	3.7185
MGH93_P7_H09	NA	black	0	3.662	0
MGH93_P7_D10	-0.0863052832383	green3	2	0.95084	4.7004
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	3.67	0
MGH93_P7_C04	NA	black	0	4.2749	0
MGH93_P7_F02	NA	black	0	1.2418	0
MGH93_P7_D12	NA	black	0	0.34596	0
MGH93_P7_G04	0.413518006454	green3	2	0.40272	0.24001
MGH93_P7_A10	-1.66065265012	red	1	0.14535	5.557
MGH93_P7_G09	0.522843876528	green3	2	0.22404	0.32077
MGH93_P7_F06	0.0858604274651	green3	2	1.0711	5.1283
MGH93_P7_H08	NA	black	0	0	4.3419
MGH93_P7_A11	0.46198898911	green3	2	0.066261	0.73118
MGH93_P7_G10	-0.0120063942993	green3	2	0.49774	1.8647
MGH93_P7_G03	NA	black	0	1.2648	0
MGH93_P7_G07	0.489137570396	green3	2	1.4109	4.2575
MGH93_P7_A12	0.240319446178	green3	2	0.54201	0.59741
MGH93_P7_A06	3.65119071275	black	0	3.2084	5.303
MGH93_P7_A08	2.31163806134	blue	3	3.2019	4.0611
MGH93_P7_H10	0.263631381014	green3	2	0.514	0.56462
MGH93_P7_C05	NA	black	0	2.734	0
MGH93_P7_C12	-1.27285300547	red	1	3.2146	0.84639
MGH93_P7_C07	0.200590642858	green3	2	0.29983	1.1827
MGH93_P7_B03	NA	black	0	1.3846	0
MGH93_P7_A07	-1.75572249489	red	1	3.0391	0.2916
MGH93_P7_E10	1.04007185791	green3	2	2.2928	3.5061
MGH93_P7_F04	1.57674294722	blue	3	2.2461	4.4508
MGH93_P7_A09	NA	black	0	0.37518	0
MGH93_P7_E06	2.38628440935	blue	3	2.5351	5.0689
MGH93_P7_C02	-0.0422149030929	green3	2	0.53705	2.0133
MGH93_P7_F10	NA	black	0	2.247	0
MGH93_P7_C10	2.24900974088	blue	3	2.8795	4.3423
MGH93_P7_H07	3.70791527538	black	0	3.8723	4.5913
MGH93_P7_H01	NA	black	0	1.0956	0
MGH93_P7_B10	-1.70194858787	red	1	3.4375	0.6173
MGH93_P7_F12	NA	black	0	2.9651	0
MGH93_P7_F08	1.35379085135	green3	2	1.8347	5.208
MGH93_P7_A01	NA	black	0	0.094912	0
MGH93_P7_E11	NA	black	0	0	3.7394
MGH93_P7_E09	0.00236404802609	green3	2	0.99422	1.9837
MGH93_P7_E05	-1.27086172286	red	1	0.15445	4.753
MGH93_P7_D08	0.235689603007	green3	2	0.35727	1.0022
MGH93_P7_D01	-0.301221687538	red	1	0.39944	2.848
MGH93_P7_H11	-0.715661829663	red	1	0.22404	3.6579
MGH93_P7_H12	-0.359512882623	red	1	0.66993	4.0076
MGH93_P7_D05	0.0680086813156	green3	2	0.83673	0.41468
MGH93_P7_E04	NA	black	0	0.34255	0
MGH93_P7_D04	NA	black	0	2.0548	0
MGH93_P7_C06	NA	black	0	1.355	0
MGH93_P7_E12	-1.24200929005	red	1	2.4071	0.24123
MGH93_P7_G06	-0.256942042446	red	1	1.2898	0.42116
MGH93_P7_B04	0.308485253863	green3	2	1.2116	5.0152
MGH93_P7_F03	NA	black	0	0.15834	0
MGH93_P7_B12	NA	black	0	2.5373	0
MGH93_P7_H04	NA	black	0	2.7205	0
MGH93_P7_A05	-1.52624242147	red	1	0.16736	5.357
MGH93_P7_D07	NA	black	0	0	0
MGH93_P7_F01	-2.07046534733	red	1	3.4673	0.3471
MGH93_P7_F05	NA	black	0	0.30685	0
93_P10_H10	NA	black	0	1.3752	0
93_P10_E02	1.59423908783	blue	3	2.0959	4.8444
93_P9_C04	NA	black	0	3.0548	0
93_P9_A08	0.713442884593	green3	2	0.05797	0.15056
93_P9_G06	NA	black	0	2.1263	0
93_P8_F09	NA	black	0	2.5482	0
93_P8_G06	NA	black	0	3.4126	0
93_P9_E04	NA	black	0	1.0215	0
93_P10_D06	-0.158574936116	green3	2	1.1667	0.49057
93_P9_B07	0.494711588296	green3	2	0.19787	0.45312
93_P9_G08	-0.681743444955	red	1	1.7035	0.12697
93_P9_D04	0.209746026054	green3	2	0.64985	0.33228
93_P8_E07	-0.18907770094	red	1	0.45943	2.5474
93_P9_H01	NA	black	0	0	0.38184
93_P9_B08	-0.890681827122	red	1	0.40926	4.7581
93_P10_E03	-0.931261781963	red	1	1.9895	0.14535
93_P8_H09	NA	black	0	0.40054	0
93_P10_B02	-2.02298287127	red	1	3.2209	0.20163
93_P8_B06	NA	black	0	4.4577	0
93_P10_E05	-2.11505139938	red	1	3.7616	0.49978
93_P8_E06	-0.392826552089	red	1	0.60597	3.8336
93_P10_A02	NA	black	0	0	0
93_P8_B04	-0.0177731253902	green3	2	0.2916	1.8544
93_P8_C05	-0.284728730559	red	1	0.75788	4.1633
93_P9_F12	-0.904697232689	red	1	1.9826	0.18269
93_P10_A01	NA	black	0	0.76808	0
93_P8_A10	NA	black	0	2.7547	0
93_P9_B06	0.312974610386	green3	2	0.28096	0.8536
93_P10_D12	0.571324428369	green3	2	0.25338	0.10568
93_P8_D04	NA	black	0	3.1488	0
93_P9_B10	0.333790546413	green3	2	1.2624	4.4615
93_P9_E12	-1.01832986747	red	1	0.034216	3.8999
93_P9_B02	-1.3676841728	red	1	2.7155	0.4049
93_P8_G11	NA	black	0	3.6392	0
93_P10_H08	0.346732686854	green3	2	0.45943	0.34369
93_P10_B04	2.85906612234	black	0	2.9454	4.9092
93_P9_C12	NA	black	0	0.40163	0
93_P8_D11	-0.227285030498	red	1	0.80735	4.1693
93_P8_A03	0.056030726643	green3	2	0.8512	0.47612
93_P9_F02	1.20420191431	green3	2	2.0211	4.2597
93_P10_F03	NA	black	0	0.16736	0
93_P9_G11	NA	black	0	0.73379	0
93_P8_B09	-2.70100537136	black	0	4.1812	0.35614
93_P9_E05	0.67988722694	green3	2	0.059355	0.22774
93_P8_E09	-0.358646666695	red	1	0.32539	2.8999
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0.56365	0
93_P8_D06	NA	black	0	3.2909	0
93_P8_C06	NA	black	0	0.62199	0
93_P10_C01	NA	black	0	0.16221	0
93_P8_A05	NA	black	0	1.9727	0
93_P8_C11	NA	black	0	2.1418	0
93_P8_E08	0.901394845919	green3	2	3.1587	2.7864
93_P8_G12	NA	black	0	0.32308	0
93_P9_D09	2.50446974285	black	0	2.8092	4.7256
93_P8_D05	-0.583839902011	red	1	2.0272	0.82619
93_P9_F04	1.59878874036	blue	3	3.0507	3.5047
93_P10_H12	-0.284439199729	red	1	1.6299	1.0482
93_P9_H09	0.631522142023	green3	2	0.090853	0.28806
93_P10_E06	0.120016245272	green3	2	1.1037	4.1996
93_P10_D07	NA	black	0	0.91915	0
93_P8_G05	-1.54292513516	red	1	0.21537	5.5928
93_P9_A03	NA	black	0	1.6955	0
93_P10_E10	-0.3167760267	red	1	1.3879	0.47093
93_P10_G11	NA	black	0	0.089498	0
93_P10_F08	NA	black	0	0.96717	0
93_P8_F07	NA	black	0	0.74674	0
93_P10_E01	0.581802428161	green3	2	0.060739	0.45733
93_P9_E07	-1.27718701529	red	1	0.22033	5.0008
93_P9_E03	-0.837021404242	red	1	0.25217	4.0369
93_P9_D12	NA	black	0	0.077243	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	-0.620146228378	red	1	0.28333	3.5525
93_P8_F11	NA	black	0	0	0.40272
93_P9_B03	-0.38795986153	red	1	0.24975	2.8631
93_P9_H10	-0.00569103923056	green3	2	0.48749	1.8363
93_P10_E04	-1.97273962893	red	1	3.1465	0.18396
93_P8_A07	1.77075696003	blue	3	2.0864	5.2204
93_P8_F08	-0.562777030636	red	1	2.9311	1.3813
93_P10_C11	NA	black	0	0.16607	0
93_P10_H07	NA	black	0	1.3109	0
93_P9_E02	NA	black	0	0	2.3502
93_P10_H05	-0.18340198065	red	1	1.201	0.48233
93_P9_B11	0.493245092537	green3	2	0.070389	0.6526
93_P9_G10	-1.48441172044	red	1	2.6473	0.20789
93_P10_F05	1.86233126899	blue	3	4.0808	3.2154
93_P9_F10	2.90297724927	black	0	2.5163	5.8341
93_P9_A02	NA	black	0	2.825	0
93_P8_D10	1.6654763648	blue	3	2.0412	5.1548
93_P10_G04	-1.63169164612	red	1	0.17249	5.6064
93_P10_C05	-0.672447875001	red	1	0.3774	3.9703
93_P8_C07	1.40421442003	green3	2	2.8148	3.4781
93_P9_E06	-0.663677156826	red	1	1.7386	0.24489
93_P8_B11	-0.64938571142	red	1	0.60407	4.9673
93_P10_H01	-1.35067241037	red	1	0.053806	4.6105
93_P8_H05	NA	black	0	0	0
93_P9_B09	0.328906136948	green3	2	0.052416	1.0517
93_P8_H07	-0.927752819996	red	1	0.38405	4.7563
93_P10_C10	0.60748713218	green3	2	0.090853	0.3471
93_P8_D12	NA	black	0	0.051024	0
93_P8_C03	3.39843354262	black	0	3.6844	4.5297
93_P10_C03	NA	black	0	3.3376	0
93_P8_D08	-1.52982523189	red	1	2.8526	0.35389
93_P8_E10	NA	black	0	0.41576	0
93_P10_A12	-0.0619869533267	green3	2	0.30334	1.9899
93_P10_F10	0.592350482825	green3	2	0.094912	0.3774
93_P9_F07	0.341378203006	green3	2	1.2302	5.0611
93_P8_B03	NA	black	0	0.36401	0
93_P9_G05	NA	black	0	0.29631	0
93_P10_A05	0.653652978305	green3	2	0.084064	0.2461
93_P9_C06	NA	black	0	0.090853	0
93_P8_A02	NA	black	0	0	0.28806
93_P8_F01	NA	black	0	0	5.5835
93_P8_G04	-0.300216197943	red	1	1.4087	0.59646
93_P9_D06	0.985399320483	green3	2	1.9971	3.8612
93_P10_A11	NA	black	0	4.199	0
93_P10_B12	0.3632977767	green3	2	0.32998	0.60692
