Cell_name	Zvalue	Color	Cluster	HLA-E	MYC
93_P6_F03	-0.430715193065	green3	2	0.22033	4.4914
93_P6_B05	NA	black	0	0	3.1311
93_P6_C11	NA	black	0	0.37407	0
93_P5_H09	NA	black	0	0	3.8269
93_P5_G03	NA	black	0	0	2.7954
93_P5_F04	NA	black	0	0	0
93_P6_H12	NA	black	0	0.17632	0
93_P5_G07	NA	black	0	0	4.639
93_P6_C05	NA	black	0	0	3.8907
93_P6_D05	NA	black	0	0	0
93_P5_C12	NA	black	0	1.6572	0
93_P6_A03	NA	black	0	0	0
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0	5.7699
93_P6_A10	NA	black	0	0	1.5018
93_P6_A02	-0.679692004539	green3	2	0.21412	5.0669
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0	5.1185
93_P5_A09	NA	black	0	0	0
93_P5_B09	NA	black	0	0	0
93_P5_A05	NA	black	0	0	0
93_P6_E04	NA	black	0	0	5.1282
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	0
93_P5_B12	NA	black	0	0	4.9734
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0.27739	0
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	4.5556
93_P6_B03	NA	black	0	0	0
93_P6_C02	NA	black	0	0	0
93_P6_B04	0.48814777154	green3	2	8.1537	3.9275
93_P5_D10	NA	black	0	0.2916	0
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0.74502	0
93_P5_G06	NA	black	0	0	4.4596
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	0
93_P6_F08	NA	black	0	0	3.3875
93_P5_H01	NA	black	0	0	4.3556
93_P5_B02	NA	black	0	0	6.6578
93_P5_G01	NA	black	0	0	4.7224
93_P6_A12	NA	black	0	0	4.194
93_P5_G11	NA	black	0	0	0
93_P6_E11	NA	black	0	0.34028	0
93_P5_D07	NA	black	0	0	0
93_P6_E02	NA	black	0	0	4.7638
93_P6_E09	NA	black	0	0	1.6462
93_P5_F09	NA	black	0	0	3.7806
93_P6_E06	NA	black	0	0	3.7709
93_P5_A06	NA	black	0	0	0
93_P5_D04	-0.510470494406	green3	2	0.3471	4.7664
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0.50182	0
93_P6_C07	NA	black	0	0	0
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	0
93_P5_A08	NA	black	0	0	0
93_P6_B12	NA	black	0	0	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	0
93_P6_B07	NA	black	0	0	0
93_P5_D02	NA	black	0	0	3.6691
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	0
93_P5_E12	NA	black	0	0	5.01
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	0	0
93_P6_F06	NA	black	0	0	6.3005
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0.47405	0
93_P5_G08	0.144302327655	green3	2	0.044044	3.1437
93_P6_D07	NA	black	0	0.27739	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	2.7534
93_P6_E10	NA	black	0	0	5.2685
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	4.8288
93_P5_C03	NA	black	0	0	4.0862
93_P6_B10	NA	black	0	0	5.2864
93_P5_E03	NA	black	0	0.58304	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	4.5408
93_P5_E10	NA	black	0	0	0.54498
93_P5_D08	NA	black	0	0	4.1131
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	4.2081
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	3.6857
MGH93_P7_B06	NA	black	0	0.49365	0
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	3.8175
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	0.40163	0
MGH93_P7_D10	NA	black	0	0	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	4.8371
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0.98039
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	0	5.4401
MGH93_P7_G09	NA	black	0	0	0
MGH93_P7_F06	NA	black	0	0	5.014
MGH93_P7_H08	NA	black	0	0	0
MGH93_P7_A11	NA	black	0	0	3.8042
MGH93_P7_G10	NA	black	0	0	0
MGH93_P7_G03	NA	black	0	0	0
MGH93_P7_G07	NA	black	0	0	5.1814
MGH93_P7_A12	NA	black	0	6.0664	0
MGH93_P7_A06	-0.763059487297	green3	2	0.13093	5.184
MGH93_P7_A08	NA	black	0	0	0
MGH93_P7_H10	NA	black	0	0	5.3838
MGH93_P7_C05	NA	black	0	0	4.2312
MGH93_P7_C12	NA	black	0	0	4.5251
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	4.0551
MGH93_P7_E10	NA	black	0	0	4.8612
MGH93_P7_F04	1.22981386237	blue	3	0.19409	0.39616
MGH93_P7_A09	NA	black	0	0	3.5406
MGH93_P7_E06	NA	black	0	0	5.7986
MGH93_P7_C02	NA	black	0	0	5.1621
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	0	0
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	1.2642
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	0
MGH93_P7_A01	NA	black	0	0	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.58592	0
MGH93_P7_D08	NA	black	0	0	1.8319
MGH93_P7_D01	NA	black	0	0	4.7025
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0	0
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	0.23266	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0.37184	0
MGH93_P7_E12	NA	black	0	0.36513	0
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	NA	black	0	0	4.364
MGH93_P7_F03	NA	black	0	6.2171	0
MGH93_P7_B12	NA	black	0	0.17377	0
MGH93_P7_H04	NA	black	0	0.30334	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	NA	black	0	0	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0.46153	0
93_P10_H10	NA	black	0	0	0
93_P10_E02	NA	black	0	0	0
93_P9_C04	NA	black	0	0	5.7422
93_P9_A08	NA	black	0	0	0
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	0	5.9886
93_P8_G06	NA	black	0	0	0
93_P9_E04	NA	black	0	0	4.0136
93_P10_D06	NA	black	0	0	0
93_P9_B07	NA	black	0	0	0
93_P9_G08	NA	black	0	0	2.9199
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	3.1072
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	0	0
93_P10_B02	NA	black	0	0	0
93_P8_B06	NA	black	0	0	3.7463
93_P10_E05	NA	black	0	0.094912	0
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0	0
93_P8_C05	-0.244472107687	green3	2	3.3239	2.6597
93_P9_F12	NA	black	0	0.65627	0
93_P10_A01	NA	black	0	0	2.1561
93_P8_A10	NA	black	0	0	3.0167
93_P9_B06	NA	black	0	0	0
93_P10_D12	NA	black	0	0	0
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	2.6079
93_P9_E12	NA	black	0	0	0
93_P9_B02	NA	black	0	0	0
93_P8_G11	NA	black	0	0	4.7178
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	3.6969
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	NA	black	0	0	0.7536
93_P10_F03	NA	black	0	0	0
93_P9_G11	NA	black	0	0	0
93_P8_B09	0.514035979161	green3	2	0.50995	1.9564
93_P9_E05	NA	black	0	0.33914	0
93_P8_E09	NA	black	0	0.39067	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0.69955
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0.52306	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	1.6695
93_P9_D09	NA	black	0	0	0.47612
93_P8_D05	NA	black	0	0	1.3813
93_P9_F04	NA	black	0	0	0
93_P10_H12	NA	black	0	0	0
93_P9_H09	NA	black	0	0.2228	0
93_P10_E06	NA	black	0	1.9456	0
93_P10_D07	NA	black	0	0	0
93_P8_G05	NA	black	0	0	0
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0	0
93_P10_G11	NA	black	0	0	0.36625
93_P10_F08	NA	black	0	0	0
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	0
93_P9_E07	NA	black	0	0	2.9046
93_P9_E03	NA	black	0	0.44255	0
93_P9_D12	NA	black	0	0	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	4.3931
93_P9_H10	NA	black	0	0.33571	0
93_P10_E04	NA	black	0	0	2.4351
93_P8_A07	NA	black	0	0	0
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0.30568	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0.67446	0
93_P9_B11	NA	black	0	0	3.3887
93_P9_G10	NA	black	0	0	0.42116
93_P10_F05	NA	black	0	0	0
93_P9_F10	NA	black	0	0	0
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	0	0
93_P10_C05	NA	black	0	0	0
93_P8_C07	NA	black	0	0	4.7745
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0.53207	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	0.43829
93_P8_H07	NA	black	0	0	0
93_P10_C10	NA	black	0	0.15834	0
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	0
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0	0
93_P8_B03	NA	black	0	0	3.0924
93_P9_G05	NA	black	0	0.75446	0
93_P10_A05	0.846451105529	blue	3	0.35502	1.1776
93_P9_C06	NA	black	0	0	4.1758
93_P8_A02	NA	black	0	0	2.6255
93_P8_F01	NA	black	0	0	1.8003
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0
93_P10_A11	NA	black	0	0.11237	0
93_P10_B12	NA	black	0	0	4.7281
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0.64616	0
93_P8_B07	NA	black	0	3.9357	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	NA	black	0	0	0
93_P9_A12	NA	black	0	0.22527	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0.38847	0
93_P9_H02	NA	black	0	0	4.3318
93_P9_H05	NA	black	0	0	3.773
93_P9_G02	NA	black	0	0	0
93_P9_A04	NA	black	0	0	0
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	-0.381781283207	green3	2	0.20414	4.3683
93_P9_D07	NA	black	0	0	0
93_P10_G05	NA	black	0	0	0
93_P10_F06	NA	black	0	0	1.5311
93_P10_C07	NA	black	0	0	0
93_P9_D08	NA	black	0	0	1.0718
93_P10_G06	NA	black	0	0.45418	0
93_P10_G09	NA	black	0	0	0
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0
93_P10_H02	NA	black	0	0	3.68
93_P10_H03	NA	black	0	0	4.7845
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0	0.30568
93_P9_H03	NA	black	0	0.71105	0
93_P9_C02	NA	black	0	0	1.9419
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	NA	black	0	0	4.3483
93_P10_D02	-0.357184745215	green3	2	0.20289	4.3102
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	4.5042
93_P10_B06	NA	black	0	0	0
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0	0
93_P9_G01	NA	black	0	0	4.9738
93_P9_H12	NA	black	0	0.2302	0
93_P10_F12	NA	black	0	0	0
93_P10_G03	NA	black	0	0	0
93_P9_F08	NA	black	0	0	0
93_P10_C06	NA	black	0	0	0
93_P10_D04	NA	black	0	0	0
93_P9_C11	NA	black	0	0	0
93_P9_A01	NA	black	0	0.2461	0
93_P9_B05	NA	black	0	0	0
93_P9_A06	NA	black	0	0	3.6738
93_P10_A10	NA	black	0	0	3.7802
93_P10_F07	NA	black	0	0	0
93_P9_B04	NA	black	0	0	4.1001
93_P10_H04	NA	black	0	0	0
93_P10_B11	NA	black	0	6.6072	0
93_P9_D01	NA	black	0	0	4.764
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	0.097611	0
93_P8_G09	NA	black	0	0	0.73379
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	0	4.5627
93_P8_G01	NA	black	0	1.0503	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	NA	black	0	0	3.6133
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	2.315
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	0
93_P8_B12	-0.620926583761	green3	2	0.33914	5.0344
93_P8_D09	NA	black	0	0	0
93_P9_D11	NA	black	0	0.34596	0
93_P10_G08	NA	black	0	0	1.4823
93_P8_H06	NA	black	0	0	0
93_P9_C07	1.24098737462	blue	3	0.21785	0.32308
93_P8_A12	NA	black	0	0.15316	0
93_P8_C01	NA	black	0	0	1.148
93_P9_F06	NA	black	0	0	0
