Cell_name	Zvalue	Color	Cluster	BRCA1	RBL1
MGH36_P6_D04	0.125863559525	blue	3	0.16607	0.46884
MGH36_P6_D05	NA	black	0	0	0.12168
MGH36_P6_D06	0.194352612726	blue	3	0.12829	0.33342
MGH36_P6_D07	NA	black	0	0	0.20414
MGH36_P6_D08	0.215267682916	blue	3	0.25096	0.123
MGH36_P6_D10	NA	black	0	0	0
MGH36_P6_D11	NA	black	0	0	0
MGH36_P6_E02	NA	black	0	0	0
MGH36_P6_E03	0.0928862346327	blue	3	0.29514	0.47301
MGH36_P6_E04	NA	black	0	0.096262	0
MGH36_P6_E05	NA	black	0	0	0.20038
MGH36_P6_E06	0.223853715998	blue	3	0.23266	0.12829
MGH36_P6_E07	NA	black	0	0.18523	0
MGH36_P6_E08	NA	black	0	0.09356	0
MGH36_P6_E09	0.202271019528	blue	3	0.2302	0.19912
MGH36_P6_E10	0.249031659796	blue	3	0.20289	0.10299
MGH36_P6_E11	0.284410084242	blue	3	0.13225	0.11503
MGH36_P6_E12	-0.00213096980323	blue	3	0.66084	0.62854
MGH36_P6_F01	NA	black	0	0	0.32423
MGH36_P6_F04	0.233862248149	blue	3	0.11503	0.25459
MGH36_P6_F06	NA	black	0	0	0.16736
MGH36_P6_F07	NA	black	0	0.042644	0
MGH36_P6_F08	NA	black	0	0	0.074505
MGH36_P6_F10	NA	black	0	0	0
MGH36_P6_F12	NA	black	0	0	0.15316
MGH36_P6_G01	NA	black	0	0	0.092207
MGH36_P6_G02	NA	black	0	0	0
MGH36_P6_G03	0.269758104649	blue	3	0.16221	0.10969
MGH36_P6_G04	NA	black	0	0	0.55778
MGH36_P6_G05	0.313796924941	blue	3	0.1003	0.088142
MGH36_P6_G06	NA	black	0	0	0.45943
MGH36_P6_G07	-2.8338496894	black	0	4.7955	0.31267
MGH36_P6_G08	NA	black	0	0	1.7778
MGH36_P6_G09	NA	black	0	0	0.16607
MGH36_P6_G10	NA	black	0	0.14535	0
MGH36_P6_G11	-2.02436893743	black	0	3.2216	0.10434
MGH36_P6_G12	NA	black	0	0.35389	0
MGH36_P6_H06	NA	black	0	0	0.37962
MGH36_P6_H07	0.314386655668	blue	3	0.1003	0.086784
MGH36_P6_H10	0.332688587045	blue	3	0.08134	0.070389
MGH36_P6_H12	-0.647813124591	black	0	1.8504	0.28924
MGH36_P7_A01	NA	black	0	0.48852	0
MGH36_P7_A02	NA	black	0	0	0.25338
MGH36_P7_A03	NA	black	0	0	0.23511
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	NA	black	0	0	0.48543
MGH36_P7_A07	0.151438151019	blue	3	0.31962	0.22527
MGH36_P7_A08	0.143952411513	blue	3	0.28688	0.30685
MGH36_P7_A09	NA	black	0	0	0
MGH36_P7_A10	0.252478197426	blue	3	0.15963	0.15834
MGH36_P7_A11	NA	black	0	0	0.084064
MGH36_P7_A12	NA	black	0	1.2606	0
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	NA	black	0	0.14926	0
MGH36_P7_B03	0.20773319252	blue	3	0.13881	0.29278
MGH36_P7_B04	NA	black	0	0	0.14274
MGH36_P7_B06	0.0923194673832	blue	3	0.10702	0.56949
MGH36_P7_B07	NA	black	0	0	0.27381
MGH36_P7_B08	0.287338455135	blue	3	0.073135	0.17887
MGH36_P7_B09	0.122212650024	blue	3	0.17249	0.47405
MGH36_P7_B10	0.178867846807	blue	3	0.15186	0.3505
MGH36_P7_B11	0.318869947615	blue	3	0.09356	0.085425
MGH36_P7_B12	NA	black	0	0	0
MGH36_P7_C11	NA	black	0	0	0.19283
MGH36_P7_D01	NA	black	0	0.10836	0
MGH36_P7_D02	NA	black	0	0	0.60692
MGH36_P7_D03	NA	black	0	0	0
MGH36_P7_D05	0.273878082262	blue	3	0.10165	0.1776
MGH36_P7_D06	NA	black	0	0.15704	0
MGH36_P7_D07	0.0883777905476	blue	3	0.11902	0.57434
MGH36_P7_D08	NA	black	0	0	0.17121
MGH36_P7_D09	-0.866626562898	black	0	1.8383	0.089498
MGH36_P7_D10	NA	black	0	0	0
MGH36_P7_D11	NA	black	0	0	0.35276
MGH36_P7_E01	NA	black	0	0	0.2461
MGH36_P7_E03	0.138051554583	blue	3	0.21412	0.40381
MGH36_P7_E04	NA	black	0	0.15575	0
MGH36_P7_E05	-0.665173456722	black	0	1.8679	0.28333
MGH36_P7_E07	NA	black	0	0.21412	0
MGH36_P7_E08	NA	black	0	0.29631	0
MGH36_P7_E10	NA	black	0	0	0
MGH36_P7_E12	NA	black	0	2.6971	0
MGH36_P7_F01	NA	black	0	0	2.3668
MGH36_P7_F02	0.29028029052	blue	3	0.12565	0.10969
MGH36_P7_F03	-0.44123935933	black	0	0.10434	1.5806
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	0.2461	0
MGH36_P7_F08	NA	black	0	0	0
MGH36_P7_F09	NA	black	0	0	0
MGH36_P7_F10	0.226898739498	blue	3	0.19912	0.17249
MGH36_P7_F11	NA	black	0	0	0.22404
MGH36_P7_F12	NA	black	0	0	0.074505
MGH36_P7_G01	NA	black	0	0	3.4007
MGH36_P7_G02	NA	black	0	0	0.15445
MGH36_P7_G03	NA	black	0	0	0.24489
MGH36_P7_G04	0.197982876277	blue	3	0.23143	0.21039
MGH36_P7_G05	NA	black	0	0.018634	0
MGH36_P7_G06	NA	black	0	0.2302	0
MGH36_P7_G08	0.051807888514	blue	3	0.19156	0.6397
MGH36_P7_G09	NA	black	0	0.27023	0
MGH36_P7_G10	NA	black	0	0	0
MGH36_P7_G11	NA	black	0	0	0
MGH36_P7_H01	NA	black	0	0	0.17249
MGH36_P7_H02	NA	black	0	0	0
MGH36_P7_H03	0.243546123036	blue	3	0.11237	0.23511
MGH36_P7_H04	NA	black	0	0	0.12035
MGH36_P7_H07	NA	black	0	0	0.13881
MGH36_P7_H08	0.207306927106	blue	3	0.21288	0.20914
MGH36_P7_H10	-1.7827020218	black	0	3.2421	0.21288
MGH36_P7_H11	NA	black	0	0	0.4489
MGH36_P7_H12	0.0758704307714	blue	3	0.39067	0.43723
MGH36_P5_A02	NA	black	0	0	0.54696
MGH36_P5_A03	NA	black	0	0	0
MGH36_P5_A05	0.110359492452	blue	3	0.24732	0.45628
MGH36_P5_A06	NA	black	0	0	0.64432
MGH36_P5_A07	NA	black	0	0	0
MGH36_P5_A08	0.168722986593	blue	3	0.20163	0.33113
MGH36_P5_A09	NA	black	0	4.3916	0
MGH36_P5_B02	NA	black	0	0	0.22897
MGH36_P5_B03	NA	black	0	0.41576	0
MGH36_P5_B04	0.101898902078	blue	3	0.24123	0.48543
MGH36_P5_B05	0.272283560704	blue	3	0.079975	0.20414
MGH36_P5_B06	NA	black	0	0	0.39067
MGH36_P5_B07	-1.34667285889	black	0	0.32769	3.8098
MGH36_P5_B08	NA	black	0	0.29278	0
MGH36_P5_B09	0.2655738655	blue	3	0.070389	0.22774
MGH36_P5_B10	NA	black	0	0	0.16864
MGH36_P5_B11	NA	black	0	0	0.31267
MGH36_P5_C01	NA	black	0	0	0
MGH36_P5_C02	0.0385610717151	blue	3	0.47301	0.53107
MGH36_P5_C03	0.26626168569	blue	3	0.097611	0.19912
MGH36_P5_C04	-0.203263613756	green3	2	0.30918	1.3679
MGH36_P5_C05	0.268718796576	blue	3	0.055196	0.23511
MGH36_P5_C06	0.162749494506	blue	3	0.051024	0.4489
MGH36_P5_C09	0.314900786369	blue	3	0.028569	0.16736
MGH36_P5_C11	0.126993077111	blue	3	0.067639	0.51197
MGH36_P5_C12	NA	black	0	0	0.42653
MGH36_P5_D01	NA	black	0	1.5553	0
MGH36_P5_D02	0.300915628827	blue	3	0.1003	0.1177
MGH36_P5_D03	0.27283369391	blue	3	0.19535	0.04684
MGH36_P5_D04	1.18332683493	black	0	3.4975	1.4531
MGH36_P5_D06	NA	black	0	0	0.20539
MGH36_P5_D07	0.188392535366	blue	3	0.2302	0.24123
MGH36_P5_D08	0.13222278174	blue	3	0.38184	0.16864
MGH36_P5_D09	NA	black	0	0	0.09356
MGH36_P5_D11	0.141199079453	blue	3	0.123	0.45733
MGH36_P5_D12	0.0689653711212	blue	3	0.42761	0.41359
MGH36_P5_E01	NA	black	0	0.848	0
MGH36_P5_E02	-1.59522502331	black	0	3.2693	0.29983
MGH36_P5_E03	0.252062155677	blue	3	0.085425	0.24245
MGH36_P5_E05	0.180250932707	blue	3	0.26664	0.21288
MGH36_P5_E07	0.172412181633	blue	3	0.053806	0.42868
MGH36_P5_E08	0.23834438694	blue	3	0.038436	0.30918
MGH36_P5_E09	0.244968894597	blue	3	0.10299	0.24123
MGH36_P5_E10	NA	black	0	0	0.063503
MGH36_P5_E11	-0.62300077493	black	0	3.168	0.68885
MGH36_P5_F02	0.272380627033	blue	3	0.098958	0.18396
MGH36_P5_F04	0.131584185688	blue	3	0.11103	0.4844
MGH36_P5_F05	-0.567033486246	black	0	0.079975	1.7562
MGH36_P5_F06	0.315835686456	blue	3	0.07861	0.11103
MGH36_P5_F07	0.250753014218	blue	3	0.10836	0.2228
MGH36_P5_F08	0.173969822201	blue	3	0.16607	0.3505
MGH36_P5_F09	0.067943446629	blue	3	0.26183	0.57337
MGH36_P5_F10	1.72504338319	black	0	1.8548	2.6133
MGH36_P5_F11	NA	black	0	0	0.33228
MGH36_P5_G01	NA	black	0	0	0
MGH36_P5_G02	NA	black	0	0	0.053806
MGH36_P5_G04	NA	black	0	0.17121	0
MGH36_P5_G06	0.23565335023	blue	3	0.17632	0.18015
MGH36_P5_G07	0.274118983701	blue	3	0.056584	0.2228
MGH36_P5_G08	NA	black	0	0	0.4782
MGH36_P5_G09	0.256138255068	blue	3	0.10969	0.20914
MGH36_P5_G10	0.164127777373	blue	3	0.2857	0.23756
MGH36_P5_G11	0.217132420985	blue	3	0.1776	0.22774
MGH36_P5_H02	NA	black	0	0	0
MGH36_P5_H03	-0.742175257902	black	0	0.15056	2.177
MGH36_P5_H05	0.196547156446	blue	3	0.22404	0.22527
MGH36_P5_H06	0.272742287693	blue	3	0.082703	0.20038
MGH36_P5_H07	0.225074866239	blue	3	0.19283	0.1865
MGH36_P5_H09	NA	black	0	0	0.12433
MGH36_P10_A02	NA	black	0	3.8624	0
MGH36_P10_A04	NA	black	0	0	0.18142
MGH36_P10_A05	NA	black	0	0	0
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	0.190485820368	blue	3	0.28924	0.13488
MGH36_P10_A09	NA	black	0	0	0
MGH36_P10_A11	NA	black	0	0	0
MGH36_P10_A12	NA	black	0	0	2.6821
MGH36_P10_B01	NA	black	0	2.9879	0
MGH36_P10_B03	NA	black	0	0	0
MGH36_P10_B05	NA	black	0	0	2.6325
MGH36_P10_B07	NA	black	0	0.22774	0
MGH36_P10_B08	0.153902639444	blue	3	0.26903	0.29748
MGH36_P10_B10	NA	black	0	0	0
MGH36_P10_B11	NA	black	0	0	3.237
MGH36_P10_C01	0.205800080532	blue	3	0.20414	0.22527
MGH36_P10_C03	NA	black	0	0.27858	0
MGH36_P10_C04	1.45728794704	black	0	2.3674	1.8871
MGH36_P10_C06	NA	black	0	0	0.13619
MGH36_P10_C07	NA	black	0	0	0
MGH36_P10_C08	NA	black	0	0	0.31615
MGH36_P10_C09	NA	black	0	4.4551	0
MGH36_P10_C10	NA	black	0	0	0
MGH36_P10_C12	NA	black	0	0.15056	0
MGH36_P10_D01	NA	black	0	0	0
MGH36_P10_D02	NA	black	0	0	0
MGH36_P10_D03	NA	black	0	0	0
MGH36_P10_D04	NA	black	0	0.21164	0
MGH36_P10_D05	NA	black	0	0.41576	0
MGH36_P10_D07	NA	black	0	0.15056	0
MGH36_P10_D09	NA	black	0	0	0
MGH36_P10_D10	NA	black	0	0	0.34937
MGH36_P10_D11	NA	black	0	0	0.45101
MGH36_P10_D12	0.234178624899	blue	3	0.1903	0.16479
MGH36_P10_E02	NA	black	0	0	0
MGH36_P10_E03	NA	black	0	0	0
MGH36_P10_E04	NA	black	0	0	0
MGH36_P10_E05	NA	black	0	0	0
MGH36_P10_E07	NA	black	0	0	0
MGH36_P10_E10	NA	black	0	0.25701	0
MGH36_P10_E11	NA	black	0	0	0.22404
MGH36_P10_E12	NA	black	0	0	0.15834
MGH36_P10_F02	NA	black	0	0	0
MGH36_P10_F03	NA	black	0	0	0.13093
MGH36_P10_F05	NA	black	0	0	0
MGH36_P10_F06	0.0340473490394	blue	3	0.28096	0.66903
MGH36_P10_F08	NA	black	0	0	0.16092
MGH36_P10_F09	NA	black	0	0	0.15575
MGH36_P10_F10	NA	black	0	4.5406	0
MGH36_P10_F11	NA	black	0	0.21039	0
MGH36_P10_F12	NA	black	0	0	0.26063
MGH36_P10_G01	NA	black	0	0	3.568
MGH36_P10_G02	NA	black	0	0	0
MGH36_P10_G03	NA	black	0	0	0
MGH36_P10_G05	NA	black	0	0	0.30451
MGH36_P10_G06	-1.90038018446	black	0	2.9888	0.063503
MGH36_P10_G07	NA	black	0	0	0.13619
MGH36_P10_G08	0.218352382906	blue	3	0.18396	0.21661
MGH36_P10_G09	NA	black	0	0.14012	0
MGH36_P10_G10	NA	black	0	0	0.12168
MGH36_P10_G11	NA	black	0	0.17121	0
MGH36_P10_H01	NA	black	0	0	0
MGH36_P10_H03	NA	black	0	0	0
MGH36_P10_H04	NA	black	0	0	0.21785
MGH36_P10_H05	NA	black	0	0	0
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	0
MGH36_P10_H11	NA	black	0	0	0
MGH36_P10_H12	NA	black	0	0	0.36177
MGH36_P8_A01	NA	black	0	0	0
MGH36_P8_A03	NA	black	0	3.0979	0
MGH36_P8_A04	NA	black	0	0.22404	0
MGH36_P8_A06	NA	black	0	0	0
MGH36_P8_A07	NA	black	0	0.6581	0
MGH36_P8_A08	NA	black	0	0	0
MGH36_P8_A09	NA	black	0	0	0.57046
MGH36_P8_A11	0.1868367341	blue	3	0.24975	0.21785
MGH36_P8_A12	NA	black	0	0.22774	0
MGH36_P8_B01	NA	black	0	1.119	0
MGH36_P8_B02	-0.403109692534	green3	2	0.52707	2.7047
MGH36_P8_B03	NA	black	0	0	0
MGH36_P8_B04	NA	black	0	0	0
MGH36_P8_B05	NA	black	0	0	1.3635
MGH36_P8_B08	0.132541378648	blue	3	0.39067	0.14012
MGH36_P8_B09	NA	black	0	0	0
MGH36_P8_B10	NA	black	0	0	0
MGH36_P8_B11	NA	black	0	0.26544	0
MGH36_P8_B12	NA	black	0	0	0
MGH36_P8_C01	0.25566672573	blue	3	0.12433	0.19409
MGH36_P8_C02	NA	black	0	0	0
MGH36_P8_C03	NA	black	0	0	0
MGH36_P8_C05	NA	black	0	0	0
MGH36_P8_C06	NA	black	0	0	0
MGH36_P8_C09	NA	black	0	0	0
MGH36_P8_C10	NA	black	0	0	0.17121
MGH36_P8_C12	NA	black	0	0	0
MGH36_P8_D01	NA	black	0	0	0
MGH36_P8_D03	NA	black	0	0.32884	0
MGH36_P8_D04	NA	black	0	2.9588	0
MGH36_P8_D05	NA	black	0	0	0.35727
MGH36_P8_D07	NA	black	0	0	0
MGH36_P8_D08	-0.339468537565	green3	2	0.56267	2.6989
MGH36_P8_D09	NA	black	0	0	0.28806
MGH36_P8_D10	0.172345214774	blue	3	0.24245	0.27381
MGH36_P8_D11	-0.38264429606	red	1	1.2869	0.20038
MGH36_P8_D12	NA	black	0	0	0
MGH36_P8_E01	0.000575631731103	blue	3	0.64062	0.5656
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	4.30706868898	black	0	3.2766	2.8789
MGH36_P8_E04	NA	black	0	1.5553	0
MGH36_P8_E05	0.112096122281	blue	3	0.16864	0.5008
MGH36_P8_E06	NA	black	0	0	0.24245
MGH36_P8_E08	0.108874692668	blue	3	0.10568	0.53506
MGH36_P8_E10	NA	black	0	0	1.8213
MGH36_P8_F02	NA	black	0	0	0.27977
MGH36_P8_F04	-0.928512014954	black	0	0.16736	2.5271
MGH36_P8_F05	-1.38650893439	black	0	3.0409	0.3173
MGH36_P8_F07	NA	black	0	3.2194	0
MGH36_P8_F09	-0.634359130523	black	0	1.7442	0.24123
MGH36_P8_G01	NA	black	0	0	0
MGH36_P8_G02	-1.62890156499	black	0	3.5326	0.36401
MGH36_P8_G03	NA	black	0	1.7954	0
MGH36_P8_G04	0.172735224974	blue	3	0.19535	0.32654
MGH36_P8_G05	NA	black	0	0	0.22157
MGH36_P8_G06	NA	black	0	2.1741	0
MGH36_P8_G07	NA	black	0	0	0
MGH36_P8_G08	NA	black	0	0	0.34483
MGH36_P8_G09	NA	black	0	0	3.1223
MGH36_P8_G10	NA	black	0	0	0
MGH36_P8_G12	NA	black	0	0	0.34142
MGH36_P8_H01	NA	black	0	0	0
MGH36_P8_H03	NA	black	0	0	2.4356
MGH36_P8_H04	NA	black	0	0	0.25096
MGH36_P8_H06	NA	black	0	1.7381	0
MGH36_P8_H07	NA	black	0	0	0.97966
MGH36_P8_H09	NA	black	0	2.059	0
MGH36_P8_H10	NA	black	0	0	0
MGH36_P8_H11	-1.33855242536	black	0	0.1137	2.9993
MGH36_P9_A01	NA	black	0	0	1.5003
MGH36_P9_A02	NA	black	0	3.7542	0
MGH36_P9_A03	NA	black	0	0	0
MGH36_P9_A05	NA	black	0	0	0
MGH36_P9_A06	NA	black	0	2.9499	0
MGH36_P9_A07	NA	black	0	0.37407	0
MGH36_P9_A09	NA	black	0	0.45943	0
MGH36_P9_A10	NA	black	0	2.5261	0
MGH36_P9_A11	1.24021353266	black	0	2.2007	1.8213
MGH36_P9_A12	-0.101579777945	green3	2	0.8528	0.30685
MGH36_P9_B01	NA	black	0	0	0
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	NA	black	0	0	0
MGH36_P9_B07	NA	black	0	0.4813	0
MGH36_P9_B08	0.126650105344	blue	3	2.228	0.99059
MGH36_P9_B09	NA	black	0	0	0
MGH36_P9_B10	NA	black	0	0	0
MGH36_P9_B11	NA	black	0	0	1.406
MGH36_P9_B12	NA	black	0	0	0
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	0.177311789546	blue	3	0.26664	0.2228
MGH36_P9_C03	NA	black	0	0.66812	0
MGH36_P9_C05	0.273470105018	blue	3	0.1375	0.13488
MGH36_P9_C07	NA	black	0	0	0
MGH36_P9_C08	NA	black	0	0	0.21785
MGH36_P9_C09	NA	black	0	0	0.17887
MGH36_P9_C11	NA	black	0	1.1991	0
MGH36_P9_C12	NA	black	0	0	0
MGH36_P9_D05	NA	black	0	2.6404	0
MGH36_P9_D07	NA	black	0	0	0
MGH36_P9_D08	NA	black	0	0	0
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	NA	black	0	0	0
MGH36_P9_D11	-1.04194315702	black	0	0.25459	2.9864
MGH36_P9_E01	NA	black	0	0	0
MGH36_P9_E02	NA	black	0	0	0
MGH36_P9_E03	NA	black	0	0	0.28688
MGH36_P9_E04	NA	black	0	1.9957	0
MGH36_P9_E05	NA	black	0	0	0.20414
MGH36_P9_E06	NA	black	0	0.60407	0
MGH36_P9_E07	0.0170090225739	blue	3	0.2302	0.72334
MGH36_P9_E08	0.141577995146	blue	3	0.33228	0.24123
MGH36_P9_E10	NA	black	0	0	0
MGH36_P9_E11	NA	black	0	0	0
MGH36_P9_E12	NA	black	0	0	0.88206
MGH36_P9_F02	NA	black	0	0	0.34483
MGH36_P9_F03	NA	black	0	0	1.9019
MGH36_P9_F04	NA	black	0	0	0.40817
MGH36_P9_F08	NA	black	0	0	0
MGH36_P9_F09	NA	black	0	0.81147	0
MGH36_P9_F10	0.0630301374056	blue	3	0.26664	0.58592
MGH36_P9_F11	NA	black	0	0	0.50284
MGH36_P9_F12	NA	black	0	0	0
MGH36_P9_G03	NA	black	0	0	0.088142
MGH36_P9_G04	NA	black	0	0	0
MGH36_P9_G05	NA	black	0	0	0
MGH36_P9_G06	NA	black	0	0	0.22897
MGH36_P9_G07	NA	black	0	0	0.4049
MGH36_P9_G08	NA	black	0	0	0.4844
MGH36_P9_G09	0.135823097769	blue	3	0.37184	0.1776
MGH36_P9_G10	NA	black	0	0.098958	0
MGH36_P9_G11	NA	black	0	0	0.1776
MGH36_P9_H01	NA	black	0	0	0
MGH36_P9_H02	NA	black	0	0	0
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	NA	black	0	0	0
MGH36_P9_H06	NA	black	0	0	0
MGH36_P9_H07	NA	black	0	0	0
MGH36_P9_H08	NA	black	0	0	0
MGH36_P9_H10	NA	black	0	1.736	0
MGH36_P9_H11	NA	black	0	0	1.766
MGH36_P9_H12	NA	black	0	0	0.16993
MGH36_P2_A01	0.208259611663	blue	3	0.26544	0.11902
MGH36_P2_A03	NA	black	0	0	0.24245
MGH36_P2_A04	NA	black	0	0.08134	0
MGH36_P2_A05	0.257670978756	blue	3	0.10165	0.21412
MGH36_P2_A06	NA	black	0	0.24367	0
MGH36_P2_A07	0.218204867095	blue	3	0.16479	0.24001
MGH36_P2_A08	NA	black	0	0	0.097611
MGH36_P2_A11	-1.03549376008	black	0	2.9218	0.44467
MGH36_P2_B03	NA	black	0	0	0.060739
MGH36_P2_B04	0.267470485204	blue	3	0.19156	0.069015
MGH36_P2_B05	NA	black	0	0	0.19535
MGH36_P2_B06	0.348229387024	blue	3	0.0028825	0.12829
MGH36_P2_B07	-1.21293664103	black	0	2.4268	0.16993
MGH36_P2_B08	0.186981213328	blue	3	0.30685	0.10969
MGH36_P2_B09	0.292514302972	blue	3	0.052416	0.18903
MGH36_P2_B10	NA	black	0	0	0.12035
MGH36_P2_B11	NA	black	0	0	0.21661
MGH36_P2_B12	NA	black	0	0	1.7058
MGH36_P2_C02	-1.38103218503	black	0	2.7058	0.19787
MGH36_P2_C03	NA	black	0	0.077243	0
MGH36_P2_C04	-0.701942553463	black	0	1.7172	0.15834
MGH36_P2_C07	0.349433184722	blue	3	0.035624	0.090853
MGH36_P2_C08	0.156274073242	blue	3	0.25217	0.3115
MGH36_P2_C09	NA	black	0	0	0.16221
MGH36_P2_C10	0.29667361342	blue	3	0.15186	0.055196
MGH36_P2_C11	0.324186769568	blue	3	0.048236	0.12829
MGH36_P2_C12	0.25158728642	blue	3	0.07861	0.24975
MGH36_P2_D01	-2.77146075351	black	0	4.2987	0.19912
MGH36_P2_D02	0.176825299524	blue	3	0.082703	0.40381
MGH36_P2_D04	NA	black	0	3.8947	0
MGH36_P2_D05	NA	black	0	0	0.10165
MGH36_P2_D06	NA	black	0	0	0.045443
MGH36_P2_D07	0.0962849522996	blue	3	0.063503	0.57337
MGH36_P2_D08	0.314900786369	blue	3	0.028569	0.16736
MGH36_P2_D09	0.307668908417	blue	3	0.097611	0.10568
MGH36_P2_D10	0.343038714014	blue	3	0.059355	0.075875
MGH36_P2_D11	0.00671852725252	blue	3	0.16736	0.74846
MGH36_P2_E01	0.127088526582	blue	3	0.16092	0.46884
MGH36_P2_E02	NA	black	0	0	0.15186
MGH36_P2_E03	-1.03330041886	black	0	2.5051	0.30918
MGH36_P2_E04	-1.77509885538	black	0	2.9294	0.096262
MGH36_P2_E06	0.306330722071	blue	3	0.049631	0.1635
MGH36_P2_E07	0.277756840447	blue	3	0.18269	0.055196
MGH36_P2_E08	0.232545426159	blue	3	0.16092	0.20789
MGH36_P2_E09	NA	black	0	0.020058	0
MGH36_P2_E10	0.175667758585	blue	3	0.25822	0.24123
MGH36_P2_F02	0.273841423427	blue	3	0.12565	0.14926
MGH36_P2_F03	NA	black	0	0	0.17632
MGH36_P2_F04	NA	black	0	0	0.10969
MGH36_P2_F06	0.253675234626	blue	3	0.10434	0.22033
MGH36_P2_F07	0.272989971765	blue	3	0.11237	0.16736
MGH36_P2_F08	0.239514428565	blue	3	0.21164	0.11636
MGH36_P2_F10	0.118213747557	blue	3	0.23266	0.44467
MGH36_P2_F11	0.180920853022	blue	3	0.20289	0.29631
MGH36_P2_F12	0.239889120567	blue	3	0.10969	0.2461
MGH36_P2_G01	0.303972179007	blue	3	0.11237	0.094912
MGH36_P2_G02	0.0701511235889	blue	3	0.14666	0.60692
MGH36_P2_G03	0.298146266221	blue	3	0.063503	0.16607
MGH36_P2_G04	0.227253622207	blue	3	0.1903	0.18396
MGH36_P2_G05	0.275345089196	blue	3	0.032806	0.24123
MGH36_P2_G07	0.373247267678	blue	3	0.03984	0.037031
MGH36_P2_G08	0.186468138599	blue	3	0.11636	0.36065
MGH36_P2_G09	0.364855187718	blue	3	0.0229	0.074505
MGH36_P2_G11	0.272677439476	blue	3	0.17121	0.088142
MGH36_P2_G12	NA	black	0	0	0.37851
MGH36_P2_H01	NA	black	0	0	0.49057
MGH36_P2_H02	0.273864729106	blue	3	1.2363	1.3874
MGH36_P2_H03	0.222113902797	blue	3	0.19787	0.18777
MGH36_P2_H04	2.13382070298	black	0	3.3387	1.877
MGH36_P2_H05	0.295367183967	blue	3	0.05797	0.1776
MGH36_P2_H06	-1.55964170577	black	0	2.8331	0.15963
MGH36_P2_H07	0.0781397766068	blue	3	0.39397	0.42116
MGH36_P2_H10	NA	black	0	0	0.064883
MGH53_P5_A02	NA	black	0	0	0
MGH53_P5_A03	NA	black	0	0	0
MGH53_P5_A04	NA	black	0	0.68975	0
MGH53_P5_A06	NA	black	0	0	3.8295
MGH53_P5_A07	-0.0106694192034	blue	3	0.71984	0.63784
MGH53_P5_A08	0.0333085939801	blue	3	0.52507	0.46048
MGH53_P5_A09	2.44960700715	black	0	4.0306	1.8412
MGH53_P5_A11	NA	black	0	0	0
MGH53_P5_B01	NA	black	0	0	0
MGH53_P5_B03	NA	black	0	0	0.46258
MGH53_P5_B04	6.00556124436	black	0	4.0049	3.0931
MGH53_P5_B05	0.0496566626031	blue	3	0.48336	0.42438
MGH53_P5_B06	NA	black	0	0	0.29514
MGH53_P5_B07	-1.11962200705	black	0	0.19283	2.91
MGH53_P5_B08	NA	black	0	0	0
MGH53_P5_B09	NA	black	0	0	1.0482
MGH53_P5_B10	NA	black	0	0	0.44784
MGH53_P5_B11	NA	black	0	0	0.40163
MGH53_P5_B12	NA	black	0	0	0
MGH53_P5_C01	NA	black	0	0	0
MGH53_P5_C02	NA	black	0	0	0
MGH53_P5_C03	2.31061427953	black	0	1.7723	3.5178
MGH53_P5_C04	NA	black	0	0	0
MGH53_P5_C05	NA	black	0	0	0.66721
MGH53_P5_C06	NA	black	0	0	2.1506
MGH53_P5_C07	NA	black	0	0	0.43616
MGH53_P5_C08	-0.0659998283979	blue	3	0.81885	0.41034
MGH53_P5_C09	NA	black	0	0	0
MGH53_P5_C10	NA	black	0	0	0
MGH53_P5_C11	NA	black	0	0.32308	0
MGH53_P5_D01	NA	black	0	0	0.89064
MGH53_P5_D02	NA	black	0	4.6145	0
MGH53_P5_D04	NA	black	0	0	4.6009
MGH53_P5_D05	NA	black	0	0	0
MGH53_P5_D07	NA	black	0	0	1.1003
MGH53_P5_D08	NA	black	0	0	1.8416
MGH53_P5_D09	NA	black	0	0	0
MGH53_P5_D11	NA	black	0	0	0
MGH53_P5_E01	NA	black	0	0	0
MGH53_P5_E02	NA	black	0	1.5099	0
MGH53_P5_E03	NA	black	0	0	0
MGH53_P5_E04	NA	black	0	0	0
MGH53_P5_E06	NA	black	0	0	1.406
MGH53_P5_E08	NA	black	0	0	0
MGH53_P5_E09	NA	black	0	0.57434	0
MGH53_P5_E11	NA	black	0	0	0
MGH53_P5_F01	NA	black	0	0	5.282
MGH53_P5_F03	0.0655813658169	blue	3	0.44784	0.39287
MGH53_P5_F05	NA	black	0	0	0
MGH53_P5_F06	NA	black	0	0	2.1792
MGH53_P5_F07	NA	black	0	0	0
MGH53_P5_F08	NA	black	0	0	0.52206
