Cell_name	Zvalue	Color	Cluster	POU2F1	STAT3
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	-0.133042234382	red	1	1.4636	1.4626
MGH97_P9_E03	0.12517282632	red	1	0.47405	1.8758
MGH97_P9_G07	NA	black	0	0	0.20789
MGH97_P9_C09	NA	black	0	0	0.42438
MGH97_P10_B11	-0.437213953721	red	1	0.53506	3.4473
MGH97_P9_B05	NA	black	0	1.8371	0
MGH97_P9_A12	NA	black	0	0	1.9211
MGH97_P8_D10	-0.268339610953	red	1	0.094912	2.6554
MGH97_P8_C05	0.551523743044	red	1	1.792	4.1387
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	0.18305779582	red	1	1.4621	3.6686
MGH97_P8_F03	0.328499256687	red	1	1.6535	3.704
MGH97_P8_C12	0.493806469074	red	1	0.56267	0.59264
MGH97_P10_E10	2.09699269573	red	1	2.7082	5.076
MGH97_P10_H10	0.415874120186	red	1	1.7307	3.8267
MGH97_P10_C07	-0.113076150955	red	1	0.56071	2.5639
MGH97_P9_E04	NA	black	0	1.875	0
MGH97_P8_H10	-0.777345914765	red	1	2.1342	0.8472
MGH97_P9_F03	0.125838739922	red	1	0.80405	1.57
MGH97_P10_C08	0.0793580127425	red	1	1.5675	2.6821
MGH97_P8_B11	0.0869423915517	red	1	2.0076	2.5153
MGH97_P10_C01	-1.31498863741	red	1	2.4016	0.39067
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	0.893407665169	red	1	0.32423	0.092207
MGH97_P8_H09	-0.883654929794	red	1	1.9964	0.39177
MGH97_P9_F05	0.00652047743932	red	1	1.1257	0.52406
MGH97_P9_B04	0.322218052704	red	1	0.80735	0.34255
MGH97_P9_C12	NA	black	0	0	3.7105
MGH97_P8_B02	0.0137024282985	red	1	1.2449	2.731
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	0.084938609086	red	1	1.0172	0.99639
MGH97_P9_B07	NA	black	0	2.4694	0
MGH97_P10_D08	0.529622362666	red	1	0.33113	0.9782
MGH97_P10_G12	NA	black	0	1.9449	0
MGH97_P9_A02	NA	black	0	0	3.9993
MGH97_P8_G03	-0.96563057362	red	1	2.3063	0.774
MGH97_P8_D09	0.362365352252	red	1	0.54893	1.0779
MGH97_P10_C06	NA	black	0	0	0.27739
MGH97_P8_H03	0.472900440666	red	1	0.21288	1.2485
MGH97_P8_A10	0.2602446715	red	1	0.47093	1.5013
MGH97_P8_B06	1.097707241	green3	2	2.2308	4.4054
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	1.4615
MGH97_P10_B08	-0.0754806098765	red	1	1.129	3.8584
MGH97_P10_C12	-0.526829994465	red	1	0.034216	3.0428
MGH97_P9_A10	-0.391222568988	red	1	2.0868	1.5261
MGH97_P9_C10	-0.0552161866638	red	1	1.1738	4.2146
MGH97_P9_G03	-0.127069403192	red	1	1.5316	1.6378
MGH97_P10_B02	NA	black	0	0.96643	0
MGH97_P10_A08	-0.593330969138	red	1	0.056584	3.1683
MGH97_P8_C09	-0.26090515928	red	1	0.72334	3.2596
MGH97_P10_D05	0.329018941459	red	1	1.9679	3.1213
MGH97_P10_F02	NA	black	0	1.2035	0
MGH97_P9_D10	0.206062602889	red	1	1.8651	2.8856
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	0.346792555677	red	1	1.9694	3.1646
MGH97_P8_C06	NA	black	0	0.4489	0
MGH97_P8_A03	0.208810489803	red	1	0.37184	1.7119
MGH97_P9_C04	NA	black	0	1.6378	0
MGH97_P8_E01	NA	black	0	1.8111	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	4.8307
MGH97_P9_A05	-0.980034986325	red	1	2.1194	0.45207
MGH97_P10_F06	1.02011879371	green3	2	0.17377	0.16993
MGH97_P9_E01	-0.210869826881	red	1	0.2857	2.6457
MGH97_P8_G06	NA	black	0	0	0.41143
MGH97_P10_B03	NA	black	0	1.875	0
MGH97_P9_H08	NA	black	0	0	1.6862
MGH97_P9_E08	-0.336785404845	red	1	0.089498	2.7689
MGH97_P8_C07	0.677525415735	red	1	0.079975	0.98987
MGH97_P9_A06	NA	black	0	0	1.1532
MGH97_P8_E04	0.285926181525	red	1	0.59646	1.2522
MGH97_P8_C11	0.58902801259	red	1	0.39067	0.72334
MGH97_P9_C03	0.26837651833	red	1	1.7411	3.2386
MGH97_P8_E03	NA	black	0	1.8164	0
MGH97_P10_B01	-0.46566530563	red	1	2.6348	1.7592
MGH97_P9_B11	-0.649146094627	red	1	1.9153	0.73379
MGH97_P9_G02	-0.0169144844603	red	1	0.59932	2.2798
MGH97_P8_G02	NA	black	0	0	4.3169
MGH97_P10_G10	NA	black	0	0	0.81967
MGH97_P9_G06	0.0633346439196	red	1	0.67717	1.9873
MGH97_P9_E02	NA	black	0	0	3.4003
MGH97_P9_C06	0.591637299074	red	1	2.7262	3.0939
MGH97_P10_H06	NA	black	0	0	2.1706
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	-0.455258624606	red	1	0.27143	3.1291
MGH97_P10_F05	NA	black	0	0.17887	0
MGH97_P8_D06	NA	black	0	0	1.5135
MGH97_P8_D12	-0.15503555933	red	1	1.3646	0.9501
MGH97_P9_H06	NA	black	0	0	4.3565
MGH97_P9_C08	-1.79893552336	red	1	0.18523	5.3681
MGH97_P10_D06	NA	black	0	0.24732	0
MGH97_P8_G12	0.498771619772	red	1	2.0993	3.3755
MGH97_P10_C10	0.665375122143	red	1	0.36961	0.56657
MGH97_P8_H07	-1.41256062076	red	1	2.8875	0.84639
MGH97_P10_E08	-0.194578248932	red	1	0.4351	2.7013
MGH97_P10_G11	-0.825552021712	red	1	0.052416	3.5353
MGH97_P10_E07	0.287518839475	red	1	1.6794	3.4445
MGH97_P10_F03	-1.03655452104	red	1	2.1532	0.41359
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	1.12008325633	red	1	0.066261	0.19156
MGH97_P9_H03	0.0763792307347	red	1	1.3528	3.2291
MGH97_P10_D09	-0.231976252904	red	1	0.29983	2.6978
MGH97_P8_C01	0.355283703897	red	1	0.514	1.1635
MGH97_P9_C02	NA	black	0	0.092207	0
MGH97_P8_F07	NA	black	0	0	0.16864
MGH97_P10_G06	NA	black	0	0	0.33113
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	-0.382896353672	red	1	0.064883	2.8311
MGH97_P8_B07	-0.397832000774	red	1	0.16993	2.9296
MGH97_P8_G07	1.032450873	green3	2	0.16607	0.16092
MGH97_P9_B08	NA	black	0	0	1.451
MGH97_P9_C01	NA	black	0	0	2.6194
MGH97_P8_G01	-0.242764341387	red	1	0.14926	2.6369
MGH97_P9_H04	-1.66390424637	red	1	3.2962	0.94035
MGH97_P10_F11	NA	black	0	0	4.165
MGH97_P10_D03	-0.0603131395148	red	1	0.70752	2.4712
MGH97_P10_C09	-0.229051110344	red	1	2.0841	1.85
MGH97_P8_E06	NA	black	0	0	2.6756
MGH97_P8_E09	NA	black	0	0.69421	0
MGH97_P8_E05	-0.190779715302	red	1	1.4657	1.1454
MGH97_P8_A08	NA	black	0	1.854	0
MGH97_P10_F12	0.386515499849	red	1	0.1865	1.4457
MGH97_P9_D01	-0.125670756435	red	1	0.98185	3.316
MGH97_P9_E09	NA	black	0	0.067639	0
MGH97_P8_A06	NA	black	0	0.071763	0
MGH97_P10_C02	-1.20722864321	red	1	2.442	0.60122
MGH97_P10_C11	NA	black	0	1.8934	0
MGH97_P8_B10	-0.355383018622	red	1	0.052416	2.7784
MGH97_P9_E11	0.757122757261	red	1	0.052416	0.87735
MGH97_P9_F06	-0.243026025433	red	1	0.097611	2.6133
MGH97_P10_H11	NA	black	0	2.3528	0
MGH97_P9_B06	-0.00305502468806	red	1	1.2048	3.5194
MGH97_P10_E11	1.08708878852	green3	2	0.052416	0.27858
MGH97_P9_B09	NA	black	0	1.5084	0
MGH97_P9_B03	-0.199183317818	red	1	0.93508	3.6057
MGH97_P9_B10	0.403107407163	red	1	1.7609	3.6905
MGH97_P8_H12	-0.0777243630372	red	1	0.81803	2.6365
MGH97_P10_A02	NA	black	0	1.6079	0
MGH97_P8_A04	-0.0388929175257	red	1	1.9347	2.2147
MGH97_P10_G05	-0.5832189145	red	1	0.16607	3.2582
MGH97_P9_H10	NA	black	0	0.26424	0
MGH97_P9_A11	-0.656792020238	red	1	2.0837	1.0007
MGH97_P8_A12	0.562586756929	red	1	0.52907	0.45628
MGH97_P8_C08	NA	black	0	0	2.1554
MGH97_P8_A07	NA	black	0	0	1.8655
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0.46153	0
MGH97_P9_C07	-0.319512043915	red	1	1.4212	0.23879
MGH97_P9_H07	0.740869786189	red	1	0.074505	0.88049
MGH97_P8_C02	NA	black	0	3.9317	0
MGH97_P10_B09	-0.0786074325812	red	1	1.7364	2.036
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	2.3727
93_P3_D02	NA	black	0	0	1.6369
93_P3_B08	0.00506929331166	red	1	1.0587	2.1722
93_P3_D10	0.760659344347	red	1	1.9613	4.2728
93_P3_H02	NA	black	0	0	3.1105
93_P3_E06	0.312321554539	red	1	2.4308	2.8193
93_P3_F08	NA	black	0	1.4324	0
93_P3_F07	NA	black	0	0	3.8639
93_P3_B02	NA	black	0	0	3.3336
93_P3_G02	0.520082452564	red	1	1.9351	3.6712
93_P3_G06	NA	black	0	0	4.6093
93_P3_F05	0.187168715443	red	1	0.09356	1.8627
93_P3_H01	-0.22324463822	red	1	0.83026	3.3626
93_P3_F06	-0.356908778907	red	1	0.31962	2.9754
93_P3_D08	NA	black	0	1.1725	0
93_P3_E03	-2.30909604336	red	1	3.112	0.19409
93_P3_A04	2.02749395667	red	1	3.1795	4.3573
93_P3_H03	-0.687395141297	red	1	1.7329	0.16864
93_P3_H10	NA	black	0	0	0
93_P3_A09	NA	black	0	2.1006	0
93_P3_D11	0.163162947781	red	1	1.5695	3.119
93_P3_E12	NA	black	0	0	3.5621
93_P3_G05	0.112042135867	red	1	1.3334	4.3092
93_P3_D12	1.00201225115	green3	2	1.9789	4.8898
93_P3_E11	0.0375181163787	red	1	2.8762	2.4144
93_P3_B10	0.271498812145	red	1	1.6378	3.4856
93_P3_B05	NA	black	0	0	3.7113
93_P3_H08	-0.280623669257	red	1	2.2206	1.8278
93_P3_H04	0.0892090396171	red	1	1.4324	2.9904
93_P3_F12	-0.263863026602	red	1	2.8392	2.0714
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	1.0215	0
93_P3_C07	0.139648213396	red	1	1.5311	3.0764
93_P3_G09	-2.1445188514	red	1	2.9922	0.21164
93_P3_A03	-0.596434341704	red	1	1.6717	0.23389
93_P3_D05	2.00818163122	red	1	3.4843	4.0903
93_P3_A10	-1.01818509907	red	1	0.075875	3.8726
93_P3_E02	-0.27823267581	red	1	0.34823	2.8307
93_P3_C04	-0.334493396949	red	1	1.433	0.22774
93_P3_F02	-1.37280213681	red	1	0.097611	4.4729
93_P3_E07	0.156060433942	red	1	0.25701	1.8789
93_P3_D09	NA	black	0	0	0.18396
93_P3_D07	-0.708185145488	red	1	0.064883	3.3618
93_P3_G12	-1.46823461709	red	1	2.481	0.29983
93_P3_A05	-0.480108226465	red	1	0.064883	2.991
93_P3_C05	-0.691794354883	red	1	2.0461	0.87499
93_P3_F09	NA	black	0	0	0
93_P3_G07	-0.538364677473	red	1	0.93282	5.3817
93_P3_C01	-0.212285007096	red	1	0.45418	2.7596
93_P3_C11	-0.317263120493	red	1	0.90689	4.1272
93_P3_E05	-0.392583117051	red	1	0.21412	2.9549
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	0.10702	0
93_P3_D03	0.890606362418	red	1	2.7485	3.4555
93_P3_D01	-1.76570864608	red	1	0.067639	5.0153
93_P3_G04	NA	black	0	0	0
93_P3_E01	0.955742286124	green3	2	0.090853	0.45733
93_P3_G11	NA	black	0	0.123	0
93_P3_A06	0.545122930767	red	1	2.0451	3.5508
93_P3_G10	0.193060053736	red	1	0.93357	0.38405
93_P3_A11	-0.550391795318	red	1	0.1137	3.1493
93_P3_C03	0.633067442149	red	1	2.518	3.2578
93_P3_B11	0.406342044981	red	1	1.8307	3.5399
93_P3_G08	-0.134522763274	red	1	0.59932	2.6563
93_P3_B06	NA	black	0	0	0
93_P3_A02	-0.0388790660856	red	1	1.1763	3.9377
93_P3_D06	NA	black	0	0	1.6093
93_P3_B12	-0.180598978474	red	1	0.99928	3.8161
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	1.9605	0
93_P6_B02	-0.78208023248	red	1	1.9195	0.43936
93_P6_E05	-0.0674402508643	red	1	1.0419	3.0692
93_P6_B09	0.215280643391	red	1	0.064883	1.8209
93_P6_H11	NA	black	0	1.6704	0
93_P5_E06	-0.747977060353	red	1	0.22033	3.6234
93_P5_C05	NA	black	0	1.1043	0
93_P5_H06	-0.477087745103	red	1	2.5061	1.6785
93_P5_G05	-0.591061682956	red	1	1.7446	0.47923
93_P5_C09	-0.118882228173	red	1	2.4531	2.1696
93_P6_D09	0.396882717241	red	1	1.965	3.2972
93_P5_H04	0.889983708926	red	1	0.086784	0.58785
93_P6_A06	-1.44913613279	red	1	2.3623	0.13225
93_P6_F03	NA	black	0	0	1.5425
93_P6_B05	0.481300940499	red	1	1.7832	3.9128
93_P6_C11	NA	black	0	3.3166	0
93_P5_H09	0.892978309902	red	1	2.6839	3.503
93_P5_G03	NA	black	0	0.76893	0
93_P5_F04	0.746541297239	red	1	0.096262	0.84318
93_P6_H12	-0.174983221577	red	1	0.61636	2.8003
93_P5_G07	NA	black	0	0	0.22774
93_P6_C05	NA	black	0	1.3741	0
93_P6_D05	0.727329927603	red	1	0.052416	0.93055
93_P5_C12	NA	black	0	0.25338	0
93_P6_A03	-0.290138673181	red	1	0.70487	3.3273
93_P5_E08	NA	black	0	0	0
93_P6_A08	-3.27195660943	black	0	3.9342	0.24001
93_P6_A10	0.799570039998	red	1	0.14535	0.67265
93_P6_A02	-0.714195384408	red	1	1.8961	0.54201
93_P5_G12	NA	black	0	0	4.4145
93_P5_E01	-0.0536003144386	red	1	1.0847	3.1364
93_P6_A09	NA	black	0	0	3.9894
93_P6_H05	-0.0534251895155	red	1	0.079975	2.2827
93_P6_H10	NA	black	0	0.34596	0
93_P5_C08	-0.730759142034	red	1	1.8069	0.2762
93_P5_A09	-0.816859776551	red	1	0.15575	3.6542
93_P5_B09	0.28819858862	red	1	2.6558	2.7292
93_P5_A05	0.229081795885	red	1	2.2663	2.7344
93_P6_E04	-0.0309663851435	red	1	0.46153	2.2972
93_P5_A04	1.0352537691	green3	2	0.10299	0.28333
93_P6_A11	-0.0780906274719	red	1	1.0022	3.0097
93_P5_B12	NA	black	0	0	3.6929
93_P5_F12	0.5681515702	red	1	2.6471	3.0981
93_P5_H08	-0.319409562567	red	1	0.84238	3.8462
93_P6_C08	0.828232940769	red	1	0.1137	0.66448
93_P5_F10	-0.4336059563	red	1	0.089498	2.9321
93_P5_E11	0.69197650611	red	1	0.079975	0.96347
93_P6_B03	0.84873509711	red	1	1.8584	4.9193
93_P6_C02	-0.704867933604	red	1	0.22157	3.5458
93_P6_B04	0.596841985249	red	1	0.37072	0.74244
93_P5_D10	0.0357024794721	red	1	1.0915	0.17505
93_P6_F04	NA	black	0	0	6.1945
93_P6_H04	NA	black	0	0	4.7454
93_P6_C01	-0.163372199122	red	1	1.0915	4.4377
93_P5_G06	1.17224604279	red	1	2.5969	3.9625
93_P6_A07	3.17705841199	black	0	3.3971	5.2055
93_P5_H10	-0.0118580075404	red	1	0.8528	2.3098
93_P6_F08	0.560318653989	red	1	1.8127	4.1006
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0	2.1741
93_P5_G01	NA	black	0	0	0.94261
93_P6_A12	NA	black	0	0	0
93_P5_G11	-0.0872154720556	red	1	1.918	2.0895
93_P6_E11	-0.172531769898	red	1	0.37629	2.6121
93_P5_D07	0.0680848176541	red	1	1.3004	3.8052
93_P6_E02	-0.321632504018	red	1	0.43189	3.0077
93_P6_E09	-0.0737784439183	red	1	1.0854	3.4059
93_P5_F09	-0.205289420116	red	1	0.11503	2.5553
93_P6_E06	-0.0734138803752	red	1	0.75104	2.5539
93_P5_A06	NA	black	0	0	0
93_P5_D04	-0.318770176337	red	1	0.20539	2.8092
93_P5_H07	-0.286798814403	red	1	3.1979	2.126
93_P6_D06	NA	black	0	0	3.8501
93_P6_C07	1.62842108519	red	1	2.3685	5.0874
93_P5_F07	0.776076081877	red	1	0.041243	0.85679
93_P5_C04	0.516273315855	red	1	0.26544	1.0983
93_P5_A02	0.418899262106	red	1	0.70399	0.37072
93_P5_A07	0.38825899069	red	1	0.74071	0.34255
93_P5_A08	NA	black	0	0	4.3781
93_P6_B12	0.01861859156	red	1	1.1144	0.66993
93_P5_G04	NA	black	0	0	3.5223
93_P5_H11	0.791980642949	red	1	2.5056	3.5014
93_P6_E03	-1.66991331179	red	1	3.5103	1.0793
93_P6_B07	-0.545028227359	red	1	0.067639	3.0995
93_P5_D02	0.850429946595	red	1	2.069	4.2277
93_P6_D08	NA	black	0	0.22774	0
93_P6_A01	NA	black	0	0	3.6679
93_P5_E12	-0.308577020256	red	1	0.21661	2.7974
93_P5_A03	0.0918396155034	red	1	0.9138	1.5375
93_P5_F02	0.423578635676	red	1	0.52807	0.91991
93_P6_F06	0.822535074127	red	1	0.21412	0.50894
93_P5_F08	NA	black	0	0	0
93_P6_C10	-0.0954177556008	red	1	0.52406	2.4929
93_P5_G08	NA	black	0	0	2.577
93_P6_D07	NA	black	0	0	1.5509
93_P6_F05	3.08584142464	black	0	3.7438	4.7589
93_P5_C07	NA	black	0	0	1.3857
93_P5_B03	-0.78137939287	red	1	1.9553	0.52005
93_P6_E10	1.6738842196	red	1	3.1987	3.9923
93_P5_A11	-0.17550102013	red	1	1.0489	4.1336
93_P5_F01	NA	black	0	0	1.6079
93_P5_C03	-0.376059094908	red	1	0.40054	3.1008
93_P6_B10	NA	black	0	0	0.98914
93_P5_E03	2.49525613127	red	1	3.7428	4.3047
93_P5_G09	-2.14428278025	red	1	3.6843	0.83269
93_P5_C10	NA	black	0	0.11237	0
93_P5_E10	NA	black	0	0.30217	0
93_P5_D08	-0.325983011003	red	1	0.70841	3.4631
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0.24245
MGH93_P7_D02	0.120370762286	red	1	1.4478	3.201
MGH93_P7_A03	1.24727305011	red	1	2.8363	3.8244
MGH93_P7_B06	-0.589748099261	red	1	2.1378	1.1979
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	0.0245774890004	red	1	3.1993	2.4166
MGH93_P7_B02	NA	black	0	0	4.0296
MGH93_P7_H05	0.197640512284	red	1	0.55189	1.6088
MGH93_P7_H09	0.0471648429802	red	1	0.085425	2.1094
MGH93_P7_D10	NA	black	0	1.4228	0
MGH93_P7_B11	-1.0275611872	red	1	0.42116	4.5911
MGH93_P7_F11	NA	black	0	0.14666	0
MGH93_P7_C04	NA	black	0	0	3.0474
MGH93_P7_F02	NA	black	0	0	3.4678
MGH93_P7_D12	NA	black	0	0	0.80653
MGH93_P7_G04	-0.333828722779	red	1	0.071763	2.7538
MGH93_P7_A10	NA	black	0	0.33457	0
MGH93_P7_G09	NA	black	0	0	3.5243
MGH93_P7_F06	-0.33186784438	red	1	0.91991	4.2739
MGH93_P7_H08	-0.153790380876	red	1	1.0963	4.3981
MGH93_P7_A11	NA	black	0	0	0.18777
MGH93_P7_G10	-0.0185201516302	red	1	1.1641	3.2016
MGH93_P7_G03	0.244870718766	red	1	2.3704	2.731
MGH93_P7_G07	-0.0762108287486	red	1	0.073135	2.3205
MGH93_P7_A12	NA	black	0	3.2636	0
MGH93_P7_A06	-0.27759756483	red	1	0.88362	3.8147
MGH93_P7_A08	0.145891731189	red	1	0.99277	0.13225
MGH93_P7_H10	0.506277517494	red	1	1.8953	3.7119
MGH93_P7_C05	-0.0307643194028	red	1	1.157	0.30801
MGH93_P7_C12	0.568978732843	red	1	0.59932	0.1776
MGH93_P7_C07	-0.109677676224	red	1	0.64708	2.6116
MGH93_P7_B03	NA	black	0	1.0447	0
MGH93_P7_A07	-0.369324452818	red	1	0.075875	2.8154
MGH93_P7_E10	NA	black	0	0.58304	0
MGH93_P7_F04	-0.298366271604	red	1	1.4114	0.29748
MGH93_P7_A09	0.290697426777	red	1	0.86552	0.10299
MGH93_P7_E06	0.774593100771	red	1	0.30568	0.43296
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	2.6038
MGH93_P7_C10	0.084773647222	red	1	0.82456	1.7689
MGH93_P7_H07	NA	black	0	2.3225	0
MGH93_P7_H01	-1.589634172	red	1	3.1577	0.90149
MGH93_P7_B10	-0.160227630584	red	1	2.6913	2.1612
MGH93_P7_F12	0.466207860994	red	1	2.183	3.2243
MGH93_P7_F08	NA	black	0	0	4.0253
MGH93_P7_A01	-0.377467229543	red	1	1.4521	0.11902
MGH93_P7_E11	NA	black	0	2.9975	0
MGH93_P7_E09	-1.95715044323	red	1	0.1635	5.562
MGH93_P7_E05	-1.87658179364	red	1	3.2052	0.68077
MGH93_P7_D08	-0.418991607103	red	1	1.8703	1.2091
MGH93_P7_D01	NA	black	0	1.9084	0
MGH93_P7_H11	0.291749872557	red	1	1.5539	3.9358
MGH93_P7_H12	1.12629327496	red	1	0.04684	0.21661
MGH93_P7_D05	-0.867501457831	red	1	0.12961	3.7038
MGH93_P7_E04	-0.602483973789	red	1	0.10702	3.231
MGH93_P7_D04	-0.0957860530734	red	1	0.8984	2.8586
MGH93_P7_C06	NA	black	0	0	0.69777
MGH93_P7_E12	NA	black	0	0.21039	0
MGH93_P7_G06	0.852266054216	red	1	0.25459	0.36177
MGH93_P7_B04	0.0293927346612	red	1	1.9061	2.386
MGH93_P7_F03	NA	black	0	0	6.2516
MGH93_P7_B12	-0.0648788712731	red	1	1.3242	1.5326
MGH93_P7_H04	0.283948765376	red	1	1.4594	4.7261
MGH93_P7_A05	-0.809463730458	red	1	2.0215	0.59455
MGH93_P7_D07	1.49811157145	red	1	2.9336	4.0294
MGH93_P7_F01	NA	black	0	0.53804	0
MGH93_P7_F05	0.89430646898	red	1	2.4949	3.6648
93_P10_H10	0.992016230205	green3	2	2.2925	4.087
93_P10_E02	-0.991483646582	red	1	2.0395	0.26903
93_P9_C04	0.630901014902	red	1	0.044044	1.1097
93_P9_A08	-0.0302770952158	red	1	1.1144	2.965
93_P9_G06	NA	black	0	0.18903	0
93_P8_F09	-0.330620038585	red	1	1.4967	0.56365
93_P8_G06	-0.863434360673	red	1	0.45943	4.3301
93_P9_E04	1.05347288671	green3	2	0.077243	0.29631
93_P10_D06	-1.5293989832	red	1	2.4834	0.22157
93_P9_B07	-2.238092574	red	1	3.0552	0.19535
93_P9_G08	NA	black	0	0	3.722
93_P9_D04	-0.647593637892	red	1	2.4362	1.3901
93_P8_E07	NA	black	0	0	0
93_P9_H01	-1.67515840586	red	1	2.6717	0.3115
93_P9_B08	-0.619255642342	red	1	0.079975	3.2324
93_P10_E03	1.18370336977	red	1	0.042644	0.11902
93_P8_H09	NA	black	0	0	2.6267
93_P10_B02	0.382685033156	red	1	1.8045	3.5163
93_P8_B06	0.13843885497	red	1	2.1293	2.601
93_P10_E05	0.903206806067	red	1	0.08134	0.57143
93_P8_E06	NA	black	0	0.32308	0
93_P10_A02	-0.0389694137798	red	1	0.13356	2.2648
93_P8_B04	2.14865772605	red	1	2.9638	4.7329
93_P8_C05	0.233881658701	red	1	0.89918	0.30918
93_P9_F12	-0.741299477523	red	1	0.84639	5.6032
93_P10_A01	NA	black	0	1.4844	0
93_P8_A10	-1.68337700692	red	1	0.07861	4.9154
93_P9_B06	-1.40422085881	red	1	0.055196	4.44
93_P10_D12	-0.300583960155	red	1	0.9501	4.2822
93_P8_D04	NA	black	0	0.33685	0
93_P9_B10	1.16131195944	red	1	0.071763	0.10299
93_P9_E12	-0.551923283719	red	1	0.71458	4.2597
93_P9_B02	0.229812639404	red	1	0.09356	1.787
93_P8_G11	-1.53721959613	red	1	0.23511	5.0638
93_P10_H08	-0.855659841393	red	1	1.9373	0.3173
93_P10_B04	NA	black	0	1.4594	0
93_P9_C12	NA	black	0	0.83996	0
93_P8_D11	NA	black	0	0	1.03
93_P8_A03	NA	black	0	0	0.39506
93_P9_F02	NA	black	0	1.7778	0
93_P10_F03	0.390133486563	red	1	1.7247	3.7425
93_P9_G11	NA	black	0	0	4.4115
93_P8_B09	NA	black	0	0	4.5385
93_P9_E05	NA	black	0	2.5276	0
93_P8_E09	0.147450633524	red	1	1.3901	3.9046
93_P8_G03	NA	black	0	0	4.0782
93_P9_C10	0.8225748747	red	1	0.10568	0.68706
93_P8_D06	0.843146852815	red	1	2.5871	3.5088
93_P8_C06	0.135141392307	red	1	0.38957	1.8832
93_P10_C01	1.55530477196	red	1	2.4052	4.8708
93_P8_A05	0.930519906167	red	1	2.1087	4.3214
93_P8_C11	-0.00182396653207	red	1	0.77146	2.2443
93_P8_E08	-0.858204150819	red	1	2.1528	0.72944
93_P8_G12	0.00173481266556	red	1	1.196	2.7075
93_P9_D09	NA	black	0	0	4.901
93_P8_D05	0.127221635343	red	1	0.71545	1.6955
93_P9_F04	1.59904199165	red	1	2.9201	4.1574
93_P10_H12	-0.544032165499	red	1	0.53007	3.7201
93_P9_H09	-1.06793620458	red	1	2.0419	0.12565
93_P10_E06	-0.529085214069	red	1	1.5902	0.15056
93_P10_D07	NA	black	0	0	1.9324
93_P8_G05	-0.0706066596688	red	1	1.4179	1.7527
93_P9_A03	1.09896355624	green3	2	0.10165	0.16221
93_P10_E10	0.384414303183	red	1	2.6613	2.8526
93_P10_G11	NA	black	0	0.13093	0
93_P10_F08	0.0480967352816	red	1	1.2744	3.947
93_P8_F07	-0.703037327614	red	1	0.71282	4.7457
93_P10_E01	0.205853990883	red	1	2.6441	2.6241
93_P9_E07	1.14992319673	red	1	0.056584	0.15445
93_P9_E03	NA	black	0	0	0.61824
93_P9_D12	0.0996574670203	red	1	2.2777	2.5056
93_P8_E03	NA	black	0	0	2.1728
93_P10_E12	NA	black	0	0.84318	0
93_P8_F11	NA	black	0	0	1.2129
93_P9_B03	-1.73853188169	red	1	2.8576	0.46989
93_P9_H10	1.17071638328	red	1	0.045443	0.1375
93_P10_E04	-0.377785564042	red	1	0.58207	3.367
93_P8_A07	-1.93626066193	red	1	3.1919	0.61542
93_P8_F08	-0.386104083366	red	1	2.2981	1.6933
93_P10_C11	NA	black	0	0	1.8961
93_P10_H07	-0.609307929723	red	1	0.12168	3.2573
93_P9_E02	NA	black	0	0	4.6147
93_P10_H05	-0.687539289547	red	1	0.15445	3.4284
93_P9_B11	NA	black	0	0.11237	0
93_P9_G10	1.73953909218	red	1	2.6736	4.6478
93_P10_F05	NA	black	0	0	0.22157
93_P9_F10	0.217113181687	red	1	0.62012	1.4626
93_P9_A02	NA	black	0	0	2.7895
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	3.1927	0
93_P10_C05	0.873733145423	red	1	0.29396	0.22033
93_P8_C07	0.0482206542668	red	1	1.0786	0.71633
93_P9_E06	NA	black	0	0	4.5259
93_P8_B11	NA	black	0	0	3.693
93_P10_H01	0.917094851472	red	1	0.24245	0.24123
93_P8_H05	NA	black	0	0	3.9541
93_P9_B09	1.55989405007	red	1	2.7693	4.2775
93_P8_H07	-0.914223641527	red	1	2	0.33685
93_P10_C10	NA	black	0	1.1903	0
