Cell_name	Zvalue	Color	Cluster	BRCA1	KHSRP
MGH97_P10_A08	NA	black	0	0	0.76553
MGH97_P8_C09	NA	black	0	0	1.4255
MGH97_P10_D05	NA	black	0	0	0.29748
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	0.0289612976652	green3	2	0.63784	0.27739
MGH97_P8_D08	NA	black	0	0	1.1648
MGH97_P9_H11	NA	black	0	0	0.17887
MGH97_P8_C06	NA	black	0	0	1.175
MGH97_P8_A03	0.290034640663	green3	2	0.21412	0.44679
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.74157	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	1.4271
MGH97_P9_E01	NA	black	0	0	0.70576
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.29514	0
MGH97_P9_H08	NA	black	0	0	0
MGH97_P9_E08	-0.91622394671	red	1	0.31846	2.5288
MGH97_P8_C07	NA	black	0	0	0.79826
MGH97_P9_A06	NA	black	0	5.2303	0
MGH97_P8_E04	NA	black	0	0	0.29042
MGH97_P8_C11	0.265669212058	green3	2	0.22774	0.47508
MGH97_P9_C03	NA	black	0	0	0
MGH97_P8_E03	NA	black	0	0.20914	0
MGH97_P10_B01	NA	black	0	0	1.0321
MGH97_P9_B11	NA	black	0	0	1.5782
MGH97_P9_G02	NA	black	0	0.19156	0
MGH97_P8_G02	NA	black	0	0	1.2624
MGH97_P10_G10	NA	black	0	0	0.51602
MGH97_P9_G06	0.320702610466	green3	2	0.27501	0.30918
MGH97_P9_E02	NA	black	0	0	0.31615
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0.69866	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0	1.4531
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	-0.346026298529	green3	2	0.10836	1.3618
MGH97_P9_H06	NA	black	0	0	0.21537
MGH97_P9_C08	NA	black	0	0	0.67897
MGH97_P10_D06	0.36761481836	green3	2	0.24123	0.27143
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	0	0.51803
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	NA	black	0	3.6208	0
MGH97_P10_G11	-1.55245967089	black	0	2.778	0.40381
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	0	0
MGH97_P8_F09	NA	black	0	0	0.64155
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	2.7431	0
MGH97_P8_C01	NA	black	0	0	0.94785
MGH97_P9_C02	-0.730869899107	red	1	0.35389	2.3417
MGH97_P8_F07	NA	black	0	0	0.64062
MGH97_P10_G06	NA	black	0	0	0.22033
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0.23143	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	0.21039	0
MGH97_P9_B08	NA	black	0	2.0597	0
MGH97_P9_C01	NA	black	0	0.55189	0
MGH97_P8_G01	NA	black	0	0	0.30685
MGH97_P9_H04	NA	black	0	0	1.3813
MGH97_P10_F11	NA	black	0	0.44361	0
MGH97_P10_D03	NA	black	0	0	0.47612
MGH97_P10_C09	NA	black	0	0	1.3561
MGH97_P8_E06	NA	black	0	0	0.47612
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	0.0308945982289	green3	2	0.63227	0.39287
MGH97_P8_A08	NA	black	0	0	0.26063
MGH97_P10_F12	NA	black	0	0	0.17505
MGH97_P9_D01	-0.0223680980342	green3	2	0.36177	0.97893
MGH97_P9_E09	NA	black	0	0	0.2762
MGH97_P8_A06	NA	black	0	0	0.90766
MGH97_P10_C02	NA	black	0	0.42223	0
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	0.21909	0
MGH97_P9_F06	NA	black	0	0	0.39067
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	0.90612
MGH97_P10_E11	NA	black	0	0	0.21288
MGH97_P9_B09	-0.310793228887	green3	2	2.5137	0.83512
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	1.5974	0
MGH97_P8_H12	NA	black	0	0	0.27023
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0	0
MGH97_P9_H10	0.365763800911	green3	2	0.17249	0.36737
MGH97_P9_A11	0.390322792108	green3	2	0.22527	0.25459
MGH97_P8_A12	-0.107503841633	green3	2	0.16993	1.0793
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0.24489
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	0.150618392763	green3	2	0.30685	0.62199
MGH97_P9_H07	NA	black	0	0	0.80818
MGH97_P8_C02	-0.319990856892	green3	2	0.44467	1.7904
MGH97_P10_B09	NA	black	0	0	0.5509
MGH97_P9_E07	NA	black	0	0	0.37629
MGH97_P10_C03	0.170893771358	green3	2	0.22651	0.64062
93_P3_D02	1.04290240916	green3	2	4.0363	1.2339
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0.34483
93_P3_H02	NA	black	0	0	0.99349
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	1.742	0
93_P3_F07	-0.283979445535	green3	2	0.59646	2.3454
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	0.34823
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	1.6677
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	0.33457
93_P3_E03	NA	black	0	0	0.49978
93_P3_A04	NA	black	0	1.148	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0.97012
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	0.86473
93_P3_E12	NA	black	0	0	0.32654
93_P3_G05	NA	black	0	0	0.76808
93_P3_D12	0.267856686757	green3	2	0.31615	0.35502
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0.26784
93_P3_B05	NA	black	0	0.28688	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.64155
93_P3_F12	0.0254223157144	green3	2	0.6107	0.67717
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0.75617
93_P3_C07	NA	black	0	0.34937	0
93_P3_G09	NA	black	0	0.18142	0
93_P3_A03	7.60497263843	black	0	4.0029	2.8078
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	0	1.1257
93_P3_C04	NA	black	0	0.28333	0
93_P3_F02	NA	black	0	0	0.68527
93_P3_E07	NA	black	0	0	1.0635
93_P3_D09	NA	black	0	0	0.26784
93_P3_D07	NA	black	0	0	1.2696
93_P3_G12	NA	black	0	0	0.60502
93_P3_A05	NA	black	0	0.75958	0
93_P3_C05	NA	black	0	0	0.33342
93_P3_F09	NA	black	0	1.7757	0
93_P3_G07	NA	black	0	0	1.9214
93_P3_C01	0.296838055821	green3	2	0.20914	0.44042
93_P3_C11	NA	black	0	0	1.8608
93_P3_E05	0.203159212495	green3	2	0.26784	0.5509
93_P3_A12	0.389937896446	green3	2	0.15704	0.3471
93_P3_E09	NA	black	0	0.6663	0
93_P3_D03	NA	black	0	0.17121	0
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0.38515
93_P3_E01	NA	black	0	0.16864	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0.4782
93_P3_G10	NA	black	0	0	0
93_P3_A11	0.000554785783668	green3	2	0.70487	1.0531
93_P3_C03	0.420779692386	green3	2	0.20539	0.23143
93_P3_B11	0.384571544045	green3	2	2.4046	1.1375
93_P3_G08	-0.201763218049	green3	2	3.6968	0.93508
93_P3_B06	NA	black	0	0	0
93_P3_A02	0.141755748461	green3	2	0.31383	0.63506
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0.27858
93_P3_B09	NA	black	0	0	0.26303
93_P6_A04	NA	black	0	0	0.42438
93_P6_B02	NA	black	0	0	0
93_P6_E05	0.342642383742	green3	2	0.25942	0.29042
93_P6_B09	NA	black	0	0	0
93_P6_H11	NA	black	0	0	0
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0.81394
93_P5_H06	NA	black	0	0	0.76043
93_P5_G05	NA	black	0	0.60597	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	0.514	0
93_P5_H04	0.305684315334	green3	2	0.2762	0.338
93_P6_A06	NA	black	0	0.49978	0
93_P6_F03	NA	black	0	0	0
93_P6_B05	NA	black	0	0.46258	0
93_P6_C11	0.076054088657	green3	2	0.27501	0.7866
93_P5_H09	NA	black	0	0	0.84398
93_P5_G03	NA	black	0	0	1.1953
93_P5_F04	NA	black	0	0.38847	0
93_P6_H12	NA	black	0	0	0.50995
93_P5_G07	0.0583563167863	green3	2	0.28096	0.81803
93_P6_C05	NA	black	0	0	0
93_P6_D05	NA	black	0	0	0
93_P5_C12	NA	black	0	0	0
93_P6_A03	-0.882472263652	red	1	1.9467	0.42331
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0.35163	0
93_P6_A10	NA	black	0	0	2.0335
93_P6_A02	NA	black	0	0	0.7137
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	1.6388	0
93_P6_A09	-0.0463713372876	green3	2	0.42438	1.0573
93_P6_H05	NA	black	0	0	1.4141
93_P6_H10	0.146330836434	green3	2	0.49365	0.30451
93_P5_C08	NA	black	0	0.63413	0
93_P5_A09	NA	black	0	0	0.5724
93_P5_B09	NA	black	0	0	0.43082
93_P5_A05	NA	black	0	0	0
93_P6_E04	0.0201075918464	green3	2	0.60217	0.75702
93_P5_A04	NA	black	0	0	0.4049
93_P6_A11	NA	black	0	0	0.18142
93_P5_B12	NA	black	0	0	0.70399
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0.39177
93_P6_C08	NA	black	0	0	0.76043
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0
93_P6_B03	NA	black	0	0	0
93_P6_C02	NA	black	0	0	0.23634
93_P6_B04	NA	black	0	0	0
93_P5_D10	NA	black	0	0	0.44996
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0.2916	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0.64616	0
93_P5_H10	NA	black	0	0	0.338
93_P6_F08	0.423665961521	green3	2	0.15575	0.29631
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0.26664	0
93_P5_G01	NA	black	0	0	0
93_P6_A12	NA	black	0	0	0
93_P5_G11	NA	black	0	0.70487	0
93_P6_E11	0.182568766267	green3	2	0.45733	0.27739
93_P5_D07	NA	black	0	0.34369	0
93_P6_E02	NA	black	0	0.16993	0
93_P6_E09	0.109856858651	green3	2	0.2558	0.73205
93_P5_F09	NA	black	0	1.891	0
93_P6_E06	NA	black	0	0.24245	0
93_P5_A06	NA	black	0	0	0
93_P5_D04	-0.080420969852	green3	2	0.25338	1.0635
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	0.83269
93_P6_C07	NA	black	0	0.45312	0
93_P5_F07	0.513286821646	green3	2	0.14796	0.16736
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	0.0324912691212	green3	2	0.76808	1.4
93_P5_A08	NA	black	0	0	0.42008
93_P6_B12	NA	black	0	0.78994	0
93_P5_G04	NA	black	0	0.53107	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0.21412	0
93_P6_B07	NA	black	0	0	0.26664
93_P5_D02	0.0712123266526	green3	2	0.55385	0.49978
93_P6_D08	NA	black	0	0	2.9216
93_P6_A01	NA	black	0	0	1.2277
93_P5_E12	0.205798697504	green3	2	0.26664	0.54696
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	0	0
93_P6_F06	NA	black	0	0	1.0279
93_P5_F08	NA	black	0	1.472	0
93_P6_C10	NA	black	0	0	0.83188
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	1.4563
93_P5_C07	NA	black	0	0	1.5455
93_P5_B03	NA	black	0	0	0.35276
93_P6_E10	NA	black	0	0	1.0328
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	4.7096	0
93_P6_B10	NA	black	0	0	0.68885
93_P5_E03	NA	black	0	0	4.2386
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0.37072	0
93_P5_D08	NA	black	0	0	0.78492
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0.29278	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0
MGH93_P7_B06	NA	black	0	0	0.41359
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	-1.33385151594	black	0	2.8614	0.50284
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	-1.91170838038	black	0	0.29514	3.8141
MGH93_P7_D10	-0.039248222372	green3	2	0.7433	0.4678
MGH93_P7_B11	NA	black	0	0	0.58015
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	3.6536	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0.25701	0
MGH93_P7_A10	-0.568858037819	green3	2	0.48646	2.5385
MGH93_P7_G09	NA	black	0	0	0.93734
MGH93_P7_F06	NA	black	0	0	0.72509
MGH93_P7_H08	NA	black	0	0	0.61259
MGH93_P7_A11	0.0720513368418	green3	2	0.4489	0.69866
MGH93_P7_G10	NA	black	0	0	0.50589
MGH93_P7_G03	NA	black	0	0.59455	0
MGH93_P7_G07	0.122033251793	green3	2	0.22897	0.72247
MGH93_P7_A12	NA	black	0	0	0.39397
MGH93_P7_A06	NA	black	0	0.29396	0
MGH93_P7_A08	NA	black	0	0	1.1003
MGH93_P7_H10	NA	black	0	0	0.97306
MGH93_P7_C05	NA	black	0	0.38294	0
MGH93_P7_C12	-0.197587597841	green3	2	0.89375	0.25822
MGH93_P7_C07	NA	black	0	0	0.49467
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	1.1177
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	-0.377773277456	green3	2	0.25942	1.5539
MGH93_P7_A09	NA	black	0	0.12697	0
MGH93_P7_E06	NA	black	0	0	0.33571
MGH93_P7_C02	NA	black	0	0.86235	0
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	0.39067
MGH93_P7_H07	NA	black	0	0	0.45312
MGH93_P7_H01	0.00579406637609	green3	2	0.26183	0.91609
MGH93_P7_B10	NA	black	0	0	0.41792
MGH93_P7_F12	NA	black	0	0	1.3545
MGH93_P7_F08	NA	black	0	1.636	0
MGH93_P7_A01	NA	black	0	0.64062	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	NA	black	0	0	0
MGH93_P7_D01	NA	black	0	0	0
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	0.269989681964	green3	2	0.17249	0.51803
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	1.419
MGH93_P7_E12	NA	black	0	0	1.0813
MGH93_P7_G06	NA	black	0	0.27739	0
MGH93_P7_B04	NA	black	0	0	0.72247
MGH93_P7_F03	NA	black	0	0.2762	0
MGH93_P7_B12	0.217832517719	green3	2	0.25822	0.53207
MGH93_P7_H04	NA	black	0	3.4804	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	NA	black	0	3.906	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.81721
93_P10_H10	NA	black	0	0	0.37072
93_P10_E02	NA	black	0	0	1.159
93_P9_C04	NA	black	0	0	0.73812
93_P9_A08	NA	black	0	0.13225	0
93_P9_G06	NA	black	0	0.23511	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0.26903	0
93_P9_E04	NA	black	0	0	0.30685
93_P10_D06	0.121506156843	green3	2	0.52105	0.31962
93_P9_B07	NA	black	0	0	0
93_P9_G08	-0.608892390766	red	1	0.27023	1.9309
93_P9_D04	-2.54672794846	black	0	0.18777	4.0612
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	1.6911
93_P9_B08	NA	black	0	0	0.58304
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	0	0
93_P10_B02	NA	black	0	0	0
93_P8_B06	NA	black	0	0.34483	0
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	2.7689
93_P10_A02	NA	black	0	0	1.1725
93_P8_B04	NA	black	0	2.6043	0
93_P8_C05	NA	black	0	0	0.39944
93_P9_F12	NA	black	0	0.26424	0
93_P10_A01	NA	black	0	0	0.87184
93_P8_A10	NA	black	0	0.41684	0
93_P9_B06	-0.339238307397	green3	2	0.41251	1.7527
93_P10_D12	NA	black	0	0.21785	0
93_P8_D04	NA	black	0	0.42223	0
93_P9_B10	0.357944031106	green3	2	0.13881	0.41468
93_P9_E12	NA	black	0	0	0
93_P9_B02	NA	black	0	0.40272	0
93_P8_G11	NA	black	0	0.41034	0
93_P10_H08	NA	black	0	0	1.0122
93_P10_B04	NA	black	0	0	1.1408
93_P9_C12	0.536211912578	green3	2	0.13488	0.15186
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0.50691	0
93_P9_F02	NA	black	0	0	0
93_P10_F03	NA	black	0	0	0
93_P9_G11	NA	black	0	0.18142	0
93_P8_B09	NA	black	0	0	0.42653
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0.56071
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	1.6713
93_P8_C06	NA	black	0	0	0.92296
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0	0.59072
93_P8_G12	NA	black	0	0	0.33342
93_P9_D09	NA	black	0	0	0
93_P8_D05	0.167528259749	green3	2	0.39944	0.46989
93_P9_F04	0.345863437246	green3	2	0.20664	0.35952
93_P10_H12	NA	black	0	0	0.14143
93_P9_H09	NA	black	0	0.16221	0
93_P10_E06	NA	black	0	0	0.7277
93_P10_D07	0.115252551227	green3	2	0.24975	0.72509
93_P8_G05	NA	black	0	0	2.2234
93_P9_A03	0.115325685554	green3	2	0.33685	0.67536
93_P10_E10	NA	black	0	0	0.6663
93_P10_G11	NA	black	0	3.3471	0
93_P10_F08	NA	black	0	2.5316	0
93_P8_F07	NA	black	0	0	0
93_P10_E01	-0.00911481663733	green3	2	0.1375	0.93659
93_P9_E07	NA	black	0	0	2.2633
93_P9_E03	-0.00838325941447	green3	2	0.18142	0.93734
93_P9_D12	NA	black	0	0	2.9989
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0.15056
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0
93_P9_H10	0.48301410162	green3	2	0.16607	0.18777
93_P10_E04	0.160182209466	green3	2	0.17121	0.68706
93_P8_A07	NA	black	0	0	0
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0.19912	0
93_P10_H07	NA	black	0	0.419	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	-1.1421749368	red	1	0.20664	2.5178
93_P9_G10	0.418764026506	green3	2	0.14666	0.31499
93_P10_F05	NA	black	0	0	0
93_P9_F10	0.420042316925	green3	2	0.14405	0.31615
93_P9_A02	NA	black	0	0	0.4351
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	1.0711	0
93_P10_C05	-0.0336431972019	green3	2	0.29042	0.98987
93_P8_C07	NA	black	0	0	0.56949
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0.35276	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	1.3414
93_P8_H07	NA	black	0	0.42975	0
93_P10_C10	-1.12819109505	red	1	0.18142	2.4367
93_P8_D12	7.05565526081	black	0	4.0744	2.6376
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0.24732	0
93_P8_D08	NA	black	0	0	0.42223
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	-1.32853133815	black	0	0.14796	2.591
93_P9_F07	0.0492223839671	green3	2	0.23266	0.84398
93_P8_B03	NA	black	0	0	0
93_P9_G05	NA	black	0	0.47301	0
93_P10_A05	NA	black	0	0.26063	0
93_P9_C06	-2.12252766503	black	0	2.7179	0.17505
93_P8_A02	-0.180767337669	green3	2	0.62761	2.1372
93_P8_F01	0.443075631547	green3	2	1.3584	1.4751
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0.6526
93_P10_A11	NA	black	0	0	0.26903
93_P10_B12	NA	black	0	0	0.18015
93_P8_B02	NA	black	0	0	0.92828
93_P8_C09	0.0428090772839	green3	2	3.3241	0.99277
93_P8_B07	NA	black	0	0.59168	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	-0.176605582563	green3	2	0.16736	1.1757
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	0
93_P9_H02	-0.645827338091	red	1	3.8705	0.8335
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	0
93_P9_A04	NA	black	0	0.48749	0
93_P10_C04	NA	black	0	0.16607	0
93_P10_H11	NA	black	0	0.21288	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	0.511201660788	green3	2	0.14926	0.16864
93_P9_D07	NA	black	0	0	0
93_P10_G05	0.394459822193	green3	2	0.2228	0.25096
93_P10_F06	-0.00485372187795	green3	2	0.18015	0.93206
93_P10_C07	NA	black	0	0	0
93_P9_D08	NA	black	0	1.9727	0
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	-0.619627659584	red	1	0.12961	1.719
93_P8_F02	NA	black	0	0	0.71809
93_P8_G08	NA	black	0	0	1.0786
93_P10_H02	-0.456650401232	green3	2	0.14274	1.5306
93_P10_H03	NA	black	0	0.2461	0
93_P8_E01	NA	black	0	0	3.3615
93_P9_H11	NA	black	0	0.10702	0
93_P9_H03	-0.0390512502556	green3	2	0.68975	1.7321
93_P9_C02	-0.319618431431	green3	2	0.44573	1.7924
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	NA	black	0	0	1.748
93_P10_D02	NA	black	0	0	0.45418
93_P10_A09	NA	black	0	0	0.95308
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0.79244
93_P10_C12	NA	black	0	0	0
93_P9_B12	NA	black	0	0.17121	0
93_P8_H03	NA	black	0	0	1.674
93_P9_G12	NA	black	0	0	3.1011
93_P10_B06	0.0963712784892	green3	2	0.17249	0.78241
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0	0.17887
93_P9_G01	NA	black	0	0	0
93_P9_H12	NA	black	0	0	0.35727
93_P10_F12	NA	black	0	0.14535	0
93_P10_G03	NA	black	0	0	0.22651
93_P9_F08	NA	black	0	0.089498	0
93_P10_C06	NA	black	0	0	1.5641
93_P10_D04	0.290034640663	green3	2	0.21412	0.44679
93_P9_C11	-1.42534583257	black	0	2.2446	0.26664
93_P9_A01	0.272253752258	green3	2	0.38184	0.20163
93_P9_B05	NA	black	0	0	0.67265
93_P9_A06	-0.269405940427	green3	2	0.36513	1.5115
93_P10_A10	NA	black	0	0.15704	0
93_P10_F07	NA	black	0	0	0.27858
93_P9_B04	0.098171106399	green3	2	0.10299	0.79577
93_P10_H04	NA	black	0	0	1.1801
93_P10_B11	NA	black	0	0	0
93_P9_D01	NA	black	0	0	2.9094
93_P8_A11	NA	black	0	0	1.8899
93_P9_F11	-0.62296721517	red	1	0.15056	1.751
93_P8_G09	NA	black	0	0	0
93_P10_G01	NA	black	0	0	1.8412
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0.20163	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	3.94768521545	black	0	4.001	1.923
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	2.6482
93_P10_H06	NA	black	0	0	0
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	0	0
93_P9_D11	0.125151397159	green3	2	0.1903	0.73292
93_P10_G08	NA	black	0	0	1.9054
93_P8_H06	NA	black	0	0	0
93_P9_C07	-0.098458249566	green3	2	0.40381	1.1782
93_P8_A12	NA	black	0	0.10969	0
93_P8_C01	NA	black	0	0	0
93_P9_F06	NA	black	0	0.23143	0
