Cell_name	Zvalue	Color	Cluster	ICAM1	REL
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	0.57143
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	0.31034
MGH97_P9_E11	NA	black	0	0	0
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	2.5641
MGH97_P9_B06	0.145630410538	blue	3	0.23266	0.68796
MGH97_P10_E11	NA	black	0	0	0
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0.19409	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	0	1.1706
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0	0.29514
MGH97_P9_H10	0.203561449696	blue	3	0.19535	0.24245
MGH97_P9_A11	0.169428080811	blue	3	0.25459	0.4489
MGH97_P8_A12	NA	black	0	0	0.76723
MGH97_P8_C08	NA	black	0	0	1.5926
MGH97_P8_A07	NA	black	0	0	0.28096
MGH97_P10_H03	NA	black	0	0	0.05797
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0	1.6064
MGH97_P9_H07	NA	black	0	0	0.71105
MGH97_P8_C02	NA	black	0	0	1.5479
MGH97_P10_B09	NA	black	0	0	0.37184
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	0
93_P3_E06	NA	black	0	0	0.543
93_P3_F08	NA	black	0	0	1.9982
93_P3_F07	NA	black	0	0	0
93_P3_B02	-0.363512324603	black	0	0.60217	2.4808
93_P3_G02	NA	black	0	0	0.26063
93_P3_G06	NA	black	0	0	4.6966
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0.40599
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.60881
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	3.4656
93_P3_H10	NA	black	0	0	0.4916
93_P3_A09	0.077758841393	blue	3	0.54201	0.68437
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0.32654	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	0.43616
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0.60975
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	2.9512
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	0	1.3807
93_P3_A07	NA	black	0	0	0.92067
93_P3_E04	NA	black	0	0	4.747
93_P3_C07	NA	black	0	0	0
93_P3_G09	NA	black	0	0.30685	0
93_P3_A03	NA	black	0	0	0.82619
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	0.38515
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	0
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	0	2.7786
93_P3_D09	NA	black	0	0	0.29748
93_P3_D07	NA	black	0	0	0
93_P3_G12	-1.21074256274	black	0	0.23143	3.2951
93_P3_A05	NA	black	0	0	0.34369
93_P3_C05	NA	black	0	0	1.7255
93_P3_F09	NA	black	0	0	4.6703
93_P3_G07	NA	black	0	0	0
93_P3_C01	0.187562551693	blue	3	0.23143	0.29278
93_P3_C11	0.132633354654	blue	3	0.37072	0.21288
93_P3_E05	NA	black	0	0	0.36513
93_P3_A12	NA	black	0	0	0.2302
93_P3_E09	NA	black	0	0	0.2762
93_P3_D03	NA	black	0	0	2.4847
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0.47405
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0.54992
93_P3_A06	-2.06467147179	black	0	0.25822	4.1864
93_P3_G10	NA	black	0	0	0.25459
93_P3_A11	NA	black	0	0	0
93_P3_C03	NA	black	0	0	0.28806
93_P3_B11	NA	black	0	0	0
93_P3_G08	NA	black	0	0	1.1916
93_P3_B06	NA	black	0	0	0.43403
93_P3_A02	NA	black	0	0	1.3934
93_P3_D06	NA	black	0	0	2.2951
93_P3_B12	NA	black	0	0	1.543
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0.42438	0
93_P6_B02	NA	black	0	0	1.0129
93_P6_E05	NA	black	0	0	0.35727
93_P6_B09	NA	black	0	0	3.7808
93_P6_H11	NA	black	0	0	0.86394
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0.52306
93_P5_G05	NA	black	0	1.1283	0
93_P5_C09	NA	black	0	0	0.67446
93_P6_D09	NA	black	0	0.19156	0
93_P5_H04	NA	black	0	0	0.41034
93_P6_A06	NA	black	0	0	1.0307
93_P6_F03	NA	black	0	0	0.50792
93_P6_B05	NA	black	0	0	1.0349
93_P6_C11	NA	black	0	0	0
93_P5_H09	NA	black	0	0	0.584
93_P5_G03	NA	black	0	0	0.55189
93_P5_F04	NA	black	0	0	0.45312
93_P6_H12	NA	black	0	0	0.34142
93_P5_G07	NA	black	0	0	0
93_P6_C05	NA	black	0	0	0.90381
93_P6_D05	0.134885497533	blue	3	0.21661	0.76469
93_P5_C12	NA	black	0	0	1.6026
93_P6_A03	NA	black	0	0.22774	0
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0	0
93_P6_A10	NA	black	0	0.52907	0
93_P6_A02	0.204930072323	blue	3	0.17377	0.33113
93_P5_G12	NA	black	0	0	0
93_P5_E01	-0.0884945338149	green3	2	1.1388	2.4241
93_P6_A09	NA	black	0	0	0.42331
93_P6_H05	NA	black	0	0	3.6573
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0	0
93_P5_A09	NA	black	0	0	0.68796
93_P5_B09	NA	black	0	0	0.52406
93_P5_A05	NA	black	0	0	0.82944
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0	0.76638
93_P6_A11	0.19761362488	blue	3	0.16864	0.419
93_P5_B12	NA	black	0	0	0.13881
93_P5_F12	NA	black	0	0	1.3994
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.2762
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0.68796
93_P6_B03	NA	black	0	0	1.5489
93_P6_C02	0.026036134368	blue	3	0.76808	0.92296
93_P6_B04	NA	black	0	0	0
93_P5_D10	NA	black	0	0.24367	0
93_P6_F04	NA	black	0	0	0.64708
93_P6_H04	NA	black	0	0	0.73292
93_P6_C01	NA	black	0	0	0.59264
93_P5_G06	NA	black	0	0.34142	0
93_P6_A07	NA	black	0	0	3.6204
93_P5_H10	NA	black	0	0	0
93_P6_F08	NA	black	0	0	0
93_P5_H01	NA	black	0	0	1.3852
93_P5_B02	0.114663561988	blue	3	0.30685	0.80653
93_P5_G01	NA	black	0	0	0
93_P6_A12	NA	black	0	0	3.805
93_P5_G11	NA	black	0	0	0
93_P6_E11	0.060661670842	blue	3	0.48543	0.031395
93_P5_D07	-0.0866883104986	green3	2	0.9381	0.4678
93_P6_E02	NA	black	0	0	0.60502
93_P6_E09	NA	black	0	0	0
93_P5_F09	NA	black	0	0	2.5326
93_P6_E06	NA	black	0	0	0.33571
93_P5_A06	NA	black	0	0	1.0496
93_P5_D04	NA	black	0	0	0.3505
93_P5_H07	NA	black	0	0	0
93_P6_D06	0.0319686777777	blue	3	0.3774	1.2041
93_P6_C07	NA	black	0	0	0
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0.90458	0
93_P5_A02	0.0801338582807	blue	3	0.53506	0.64062
93_P5_A07	NA	black	0	0	0.60027
93_P5_A08	NA	black	0	0	0.51096
93_P6_B12	NA	black	0	0	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	0.183712318209	blue	3	0.24123	0.29866
93_P6_B07	NA	black	0	0	0
93_P5_D02	NA	black	0	0	0
93_P6_D08	NA	black	0	0.79244	0
93_P6_A01	NA	black	0	0	1.2388
93_P5_E12	NA	black	0	0	0.36737
93_P5_A03	NA	black	0	0.96051	0
93_P5_F02	NA	black	0	0	3.0731
93_P6_F06	0.170711376291	blue	3	0.27262	0.33685
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0	0.25942
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0.61636
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	0.30918
93_P5_A11	0.0622972359342	blue	3	0.4916	1.0158
93_P5_F01	NA	black	0	0	0
93_P5_C03	0.0296692607656	blue	3	0.75018	1.0229
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	-1.64019498363	black	0	0.43616	4.0119
93_P5_E10	NA	black	0	0	0
93_P5_D08	0.155334972748	blue	3	0.3115	0.38184
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	0.148164288035	blue	3	0.32998	0.40599
MGH93_P7_D02	NA	black	0	0	2.06
MGH93_P7_A03	NA	black	0	0.17632	0
MGH93_P7_B06	NA	black	0	0	2.8558
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	0	3.8652
MGH93_P7_D10	NA	black	0	0	0.57046
MGH93_P7_B11	NA	black	0	0	0.15186
MGH93_P7_F11	NA	black	0	0.54794	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0	0.35727
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	0	0.77737
MGH93_P7_F06	NA	black	0	0.40817	0
MGH93_P7_H08	NA	black	0	0	0.92144
MGH93_P7_A11	NA	black	0	0	0
MGH93_P7_G10	NA	black	0	0	1.1718
MGH93_P7_G03	NA	black	0	0	1.6897
MGH93_P7_G07	NA	black	0	0	0
MGH93_P7_A12	NA	black	0	0	1.1545
MGH93_P7_A06	NA	black	0	0	0.72159
MGH93_P7_A08	NA	black	0	0	0.23879
MGH93_P7_H10	NA	black	0	0.25459	0
MGH93_P7_C05	NA	black	0	0	0
MGH93_P7_C12	NA	black	0	0	0.99711
MGH93_P7_C07	NA	black	0	0	0.60122
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0.30217	0
MGH93_P7_E10	NA	black	0	0	3.8364
MGH93_P7_F04	NA	black	0	0	0.15575
MGH93_P7_A09	NA	black	0	0	0.16736
MGH93_P7_E06	NA	black	0	0	4.2394
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	0.68975
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	-1.26097320078	black	0	0.24489	3.3675
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	0.90072
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	0
MGH93_P7_A01	NA	black	0	0	0.78157
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	1.1257
MGH93_P7_D08	NA	black	0	0	6.745
MGH93_P7_D01	NA	black	0	0.42223	0
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0	0
MGH93_P7_D05	NA	black	0	0	0.60027
MGH93_P7_E04	NA	black	0	0	0.28333
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	0.58785
MGH93_P7_E12	NA	black	0	0	5.3602
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	NA	black	0	0	0
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	0.208947202732	blue	3	0.15316	0.3584
MGH93_P7_H04	0.0985347674023	blue	3	0.24975	0.926
MGH93_P7_A05	NA	black	0	0	0.40272
MGH93_P7_D07	NA	black	0	0	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.40054
93_P10_H10	NA	black	0	0.19787	0
93_P10_E02	0.216575045868	blue	3	0.14143	0.32077
93_P9_C04	NA	black	0	0	2.7856
93_P9_A08	NA	black	0	0	0.94785
93_P9_G06	NA	black	0	0	1.0122
93_P8_F09	NA	black	0	0	0.93734
93_P8_G06	0.158572088499	blue	3	0.30334	0.37072
93_P9_E04	0.156407261376	blue	3	0.30685	0.39397
93_P10_D06	NA	black	0	0	0.82293
93_P9_B07	NA	black	0	0	0
93_P9_G08	0.189380859376	blue	3	0.15445	0.51096
93_P9_D04	-1.24322032673	black	0	0.21288	3.3103
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0.29042
93_P10_E03	NA	black	0	0	0.68527
93_P8_H09	NA	black	0	0	1.3161
93_P10_B02	NA	black	0	0	0.301
93_P8_B06	NA	black	0	0	0.83026
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	0.69064
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0	0.25822
93_P8_C05	NA	black	0	0	0.48852
93_P9_F12	NA	black	0	0	2.8689
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0	0
93_P9_B06	NA	black	0	0	2.19
93_P10_D12	NA	black	0	0	0.29983
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	0.22033
93_P9_E12	NA	black	0	0	0.55778
93_P9_B02	0.105315685295	blue	3	0.44996	0.57531
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0	0.19283
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	NA	black	0	0	0
93_P10_F03	NA	black	0	0	0.68347
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	-0.14547462738	green3	2	0.50487	1.8671
93_P8_E09	-1.48230213648	black	0	0.27143	3.6389
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0.20163
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	1.0936
93_P10_C01	NA	black	0	0.3173	0
93_P8_A05	NA	black	0	0.71282	0
93_P8_C11	NA	black	0	0	0.57337
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0
93_P9_D09	NA	black	0	0	0
93_P8_D05	NA	black	0	0	3.0065
93_P9_F04	NA	black	0	0	1.0144
93_P10_H12	NA	black	0	0	0.1776
93_P9_H09	NA	black	0	0	3.0623
93_P10_E06	NA	black	0	0	0.27143
93_P10_D07	NA	black	0	0	0.3505
93_P8_G05	NA	black	0	0	0
93_P9_A03	0.0443110276084	blue	3	0.67536	0.79327
93_P10_E10	NA	black	0	0	0.62293
93_P10_G11	NA	black	0	0	4.6966
93_P10_F08	NA	black	0	0	0.92828
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	0.19409
93_P9_E07	NA	black	0	0	0
93_P9_E03	NA	black	0	0	0.2558
93_P9_D12	NA	black	0	0	0.65444
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	4.793
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0
93_P9_H10	NA	black	0	0	0.43403
93_P10_E04	NA	black	0	0	0.05797
93_P8_A07	NA	black	0	0	0.64339
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	0.179725967622	blue	3	0.25217	0.29866
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	0	0.48027
93_P9_G10	NA	black	0	0	1.3346
93_P10_F05	NA	black	0	0	1.3109
93_P9_F10	NA	black	0	0	0.48233
93_P9_A02	NA	black	0	0	0.53007
93_P8_D10	0.0656545417594	blue	3	0.58785	0.71105
93_P10_G04	NA	black	0	0	0.61353
93_P10_C05	NA	black	0	0	1.5195
93_P8_C07	NA	black	0	0	0.69064
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	0.10702
93_P8_H07	NA	black	0	0	0
93_P10_C10	NA	black	0	0	0.44679
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	0.52707
93_P8_D08	NA	black	0	0	0.51602
93_P8_E10	NA	black	0	1.2606	0
93_P10_A12	NA	black	0	0	0.27023
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0	0
93_P8_B03	NA	black	0	0	2.2624
93_P9_G05	NA	black	0	0	0.59837
93_P10_A05	NA	black	0	0	0
93_P9_C06	-0.195004949975	green3	2	0.33228	1.8556
93_P8_A02	0.107717745866	blue	3	0.38847	0.75617
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0.84479
93_P9_D06	NA	black	0	0	0
93_P10_A11	NA	black	0	0	1.4942
93_P10_B12	NA	black	0	0.18015	0
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0	0
93_P8_B07	NA	black	0	0	0.79161
93_P8_C02	NA	black	0	0	0
93_P10_B09	0.206350915853	blue	3	0.18903	0.23511
93_P9_A12	NA	black	0	0	0.28333
93_P8_E05	NA	black	0	0	0.79909
93_P10_C08	NA	black	0	0	0
93_P9_H02	NA	black	0	0	0
93_P9_H05	NA	black	0	0	0.5008
93_P9_G02	NA	black	0	0	1.5583
93_P9_A04	NA	black	0	0.29748	0
93_P10_C04	NA	black	0	0	0.39506
93_P10_H11	0.158030426507	blue	3	0.22157	0.62106
93_P9_D10	NA	black	0	0	0.37629
93_P8_E12	NA	black	0	0	0.20789
93_P9_D07	0.14368411293	blue	3	0.34142	0.42438
93_P10_G05	NA	black	0	0	0.09356
93_P10_F06	NA	black	0	0	0
93_P10_C07	NA	black	0	0	0
93_P9_D08	NA	black	0	0	0.4844
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	NA	black	0	0	0.43189
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	3.1941
93_P10_H02	NA	black	0	0	0
93_P10_H03	NA	black	0	0	0.19283
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0	1.8102
93_P9_H03	NA	black	0	0	0.37184
93_P9_C02	NA	black	0	0	0.62106
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0.47197
93_P10_E08	NA	black	0	0.25942	0
93_P10_D02	NA	black	0	0.43723	0
93_P10_A09	NA	black	0	0	0.55876
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	1.6758
93_P9_B12	NA	black	0	0	0.25701
93_P8_H03	NA	black	0	0	0.76977
93_P9_G12	NA	black	0	0	1.3465
93_P10_B06	NA	black	0	0	0.31962
93_P8_D02	NA	black	0	0	0
93_P9_A10	0.145448227627	blue	3	0.17887	0.73812
93_P9_G01	NA	black	0	0	0.49672
93_P9_H12	NA	black	0	0	0.71721
93_P10_F12	NA	black	0	0	0.54399
93_P10_G03	NA	black	0	0	0.50995
93_P9_F08	NA	black	0	0	0.5008
93_P10_C06	NA	black	0	0.12035	0
93_P10_D04	NA	black	0	0	0.29866
93_P9_C11	NA	black	0	0	4.364
93_P9_A01	NA	black	0	0	0.43616
93_P9_B05	NA	black	0	0	2.3986
93_P9_A06	NA	black	0	0	0.41576
93_P10_A10	NA	black	0	0	0
93_P10_F07	NA	black	0	0	0.66993
93_P9_B04	NA	black	0	0	1.3408
93_P10_H04	NA	black	0	0	0.48646
93_P10_B11	0.0541716489095	blue	3	0.30334	1.109
93_P9_D01	NA	black	0	0	0.32077
93_P8_A11	NA	black	0	0	0
93_P9_F11	-0.956279446057	black	0	0.19912	2.9559
93_P8_G09	NA	black	0	0	0.67987
93_P10_G01	NA	black	0	0	0.52105
93_P8_D07	NA	black	0	0	3.1022
93_P8_G01	NA	black	0	0.90304	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	0.21674015206	blue	3	0.16607	0.20664
93_P9_G04	NA	black	0	0	0.42868
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0.65076	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	1.5632
93_P8_B12	NA	black	0	0	0.35276
93_P8_D09	NA	black	0	0	0
93_P9_D11	0.16211276776	blue	3	0.28806	0.001442
93_P10_G08	NA	black	0	0	0.70399
93_P8_H06	NA	black	0	0	0
93_P9_C07	NA	black	0	0	0.29631
93_P8_A12	NA	black	0	0	0.15834
93_P8_C01	NA	black	0	0.90458	0
93_P9_F06	NA	black	0	0	1.9069
