Cell_name	Zvalue	Color	Cluster	MYC	RBL1
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	0.15316
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	1.2892
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	-2.14355680157	black	0	1.067	2.5203
97_P3_G10	0.134353727458	red	1	3.7126	1.8213
97_P3_H02	NA	black	0	2.2934	0
97_P3_A07	NA	black	0	2.059	0
97_P3_C03	NA	black	0	3.651	0
97_P3_H09	NA	black	0	0	2.263
97_P3_H12	NA	black	0	0	0.28806
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	1.5074
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	3.975	0
97_P3_E04	0.110134890347	red	1	3.6223	2.1763
97_P3_C04	NA	black	0	2.6432	0
97_P3_F10	NA	black	0	6.3353	0
97_P3_F03	NA	black	0	0	0.28806
97_P3_A09	NA	black	0	4.1438	0
97_P3_G04	NA	black	0	0	0.27501
97_P3_E09	NA	black	0	0	0.2461
97_P3_B08	NA	black	0	0	0
97_P3_B12	0.141330825591	red	1	2.9546	0.1776
97_P3_E05	NA	black	0	0	0.95903
97_P3_D03	NA	black	0	0	2.4913
97_P3_D11	NA	black	0	0	0
97_P3_H11	-0.855855809868	red	1	2.0625	1.9939
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	3.9577	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	0.970308335919	green3	2	4.5061	2.6828
97_P3_A04	NA	black	0	0.52406	0
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	3.4116	0
97_P3_H07	NA	black	0	0	0.52306
97_P3_E01	NA	black	0	0	3.1731
97_P3_E03	NA	black	0	3.7356	0
97_P3_B10	0.664915266597	red	1	4.6522	1.9165
97_P3_F05	NA	black	0	4.513	0
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	1.6906	0
97_P3_B07	-0.738437266387	red	1	2.625	2.4983
97_P3_G02	NA	black	0	1.9668	0
97_P3_G11	NA	black	0	1.8596	0
97_P3_F11	NA	black	0	2.7386	0
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	2.2957	0
97_P3_G06	0.124400567052	red	1	3.0213	0.15186
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	3.8395	0
97_P3_G01	0.302530097493	red	1	1.8127	0.42223
97_P3_A08	NA	black	0	2.0528	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	-0.0272757378577	red	1	3.4951	0.2916
97_P3_E11	NA	black	0	0	0.64062
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0.37518
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	1.516	0
97_P3_D05	NA	black	0	0	4.6378
97_P3_D12	-0.340054479645	red	1	4.511	0.24001
97_P3_D09	0.334710079825	red	1	2.2271	0.24001
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	-0.347635055363	red	1	2.3793	1.4425
97_P3_H05	NA	black	0	3.5966	0
97_P3_F12	-0.0837447674613	red	1	3.6353	0.15704
97_P3_F04	NA	black	0	0	3.632
97_P3_C11	NA	black	0	3.6707	0
97_P3_F08	0.0955251943588	red	1	2.6805	0.54893
97_P3_C05	0.127633145243	red	1	2.2657	0.58207
97_P3_F09	-0.497917648782	red	1	2.9036	2.5056
97_P3_G05	NA	black	0	0	2.4919
97_P3_A10	NA	black	0	0	0.17505
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	4.3865	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	3.3978
97_P3_C08	NA	black	0	4.1457	0
97_P3_A01	NA	black	0	0	0.26544
97_P3_H04	0.726664683643	green3	2	1.237	0.12697
97_P3_D08	NA	black	0	2.6897	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0.85917	0
97_P3_B06	NA	black	0	0	2.8707
97_P3_H10	1.46125727728	black	0	4.6733	3.2787
97_P5_B09	NA	black	0	0	0.22774
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0	0.37295
97_P6_G02	NA	black	0	0	0.7277
97_P6_E06	0.589738142345	red	1	1.4185	0.20539
97_P6_A03	NA	black	0	0	0
97_P5_F07	-0.0776683217041	red	1	3.8653	0.49672
97_P5_B05	-0.17740259347	red	1	3.0618	1.7097
97_P6_B11	NA	black	0	0	1.0398
97_P6_E08	NA	black	0	4.1322	0
97_P6_A09	NA	black	0	0	0.62106
97_P6_B04	NA	black	0	0	1.5385
97_P5_A02	NA	black	0	6.5849	0
97_P5_C02	0.426821349611	red	1	2.0447	0.17887
97_P6_F09	NA	black	0	0	0
97_P5_A04	NA	black	0	0	0.08134
97_P5_C04	NA	black	0	0	0.77737
97_P6_D07	NA	black	0	0	0
97_P6_A12	1.00398940952	green3	2	5.2458	1.9362
97_P6_C06	NA	black	0	0	0
97_P6_H04	NA	black	0	2.6232	0
97_P5_D09	NA	black	0	4.0505	0
97_P6_F03	NA	black	0	0	0
97_P6_F11	-0.0212069827398	red	1	3.4502	0.14535
97_P6_H09	NA	black	0	5.2207	0
97_P6_B08	NA	black	0	0	0
97_P5_A10	NA	black	0	3.0905	0
97_P6_H07	0.20249676174	red	1	2.3887	0.41143
97_P6_C09	NA	black	0	3.4666	0
97_P5_G04	NA	black	0	2.438	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	0	0.20163
97_P6_B10	NA	black	0	0	0.4957
97_P6_F04	-0.104137032192	red	1	3.9811	0.47508
97_P5_E07	NA	black	0	0	0.22404
97_P5_G02	NA	black	0	4.6728	0
97_P5_C11	NA	black	0	0	0.17632
97_P5_A03	-0.218126055663	red	1	4.0263	0.15834
97_P6_B02	NA	black	0	3.6519	0
97_P6_H12	0.519497397977	red	1	1.8532	0.13488
97_P6_F12	0.654458897172	red	1	0.83592	0.28096
97_P6_A02	NA	black	0	0	2.6388
97_P5_C12	0.109656275386	red	1	0.88675	0.69599
97_P5_C01	-0.575605192623	red	1	5.2463	0.23756
97_P5_B07	NA	black	0	0	0.21164
97_P5_A08	0.558516163874	red	1	5.1155	1.4901
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	5.5566	0
97_P6_A01	1.99230300757	black	0	6.5022	2.1408
97_P6_G01	NA	black	0	0	0
97_P5_D10	0.73846380364	green3	2	0.85838	0.21164
97_P5_C10	-0.070547434996	red	1	4.2001	0.65444
97_P6_C11	-0.391686412718	red	1	5.8852	0.54399
97_P6_E07	-0.0372687771034	red	1	3.3474	1.583
97_P6_E05	NA	black	0	0	3.6861
97_P5_G07	NA	black	0	0	0.26063
97_P5_D04	NA	black	0	0	0.28688
97_P6_B03	-0.343790363826	red	1	5.6902	0.55582
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0	0
97_P6_E09	0.345273696053	red	1	1.4033	0.45101
97_P6_A10	NA	black	0	0	0.77062
97_P5_E02	NA	black	0	4.3783	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	0
97_P6_B12	NA	black	0	5.9845	0
97_P5_H10	0.521365835459	red	1	4.7656	1.6041
97_P6_A04	NA	black	0	0	0
97_P5_B12	-0.665742419212	red	1	6.0129	0.35727
97_P5_A12	NA	black	0	0	0.47197
97_P5_F08	-0.614166643042	red	1	5.3537	0.23389
97_P6_E04	NA	black	0	0	0
97_P6_D04	-0.296513299867	red	1	0.53107	0.976
97_P5_D02	-0.0368499884076	red	1	3.5343	0.30451
97_P6_G10	NA	black	0	2.7989	0
97_P5_B04	NA	black	0	3.8836	0
97_P6_E03	NA	black	0	0	0.24123
97_P5_E05	NA	black	0	1.7685	0
97_P5_G05	0.0376042553097	red	1	2.1728	0.73985
97_P5_D03	NA	black	0	5.2355	0
97_P5_C07	0.324475467206	red	1	4.139	1.742
97_P6_C12	-1.01059642281	red	1	6.4912	0.22404
97_P6_B09	-0.547813240216	red	1	6.3792	0.49978
97_P5_D07	NA	black	0	0	2.1037
97_P6_A05	-0.63989924932	red	1	5.539	0.26544
97_P5_C08	NA	black	0	5.975	0
97_P5_B03	0.685314213128	green3	2	0.66993	0.28688
97_P6_G08	0.151931445512	red	1	2.9982	0.045443
97_P6_D12	-0.0598902655388	red	1	3.9977	0.62761
97_P6_D01	NA	black	0	0	0
97_P5_H08	-0.544126750749	red	1	5.1983	0.25459
97_P6_C07	NA	black	0	0	0.20789
97_P6_C02	NA	black	0	4.3512	0
97_P5_F02	NA	black	0	3.3903	0
97_P5_F04	NA	black	0	0	0
97_P5_H02	-0.26923510409	red	1	4.4164	0.3173
97_P6_C08	-0.357080213066	red	1	4.6513	0.28096
97_P5_E03	0.0239413694615	red	1	6.0495	0.87184
97_P6_D05	NA	black	0	2.704	0
97_P5_D01	-0.113876050092	red	1	3.8036	0.28096
97_P6_F05	-0.3919622866	red	1	4.436	0.10299
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0	0.20414
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	3.9259	0
97_P5_B02	NA	black	0	3.9822	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	-0.859137571617	red	1	5.7748	0.14796
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	1.9822
97_P5_A11	-0.234817491576	red	1	4.1893	0.25338
97_P6_A06	NA	black	0	2.0208	0
97_P6_F07	NA	black	0	0	1.5226
97_P6_G04	NA	black	0	0	0.56657
97_P6_B05	NA	black	0	0	0.34028
97_P5_D06	NA	black	0	0	0
97_P6_F08	-0.0360190342437	red	1	6.1672	0.83026
97_P5_F06	NA	black	0	2.4657	0
97_P5_D08	-0.203431272353	red	1	4.1992	0.33457
97_P5_G11	-0.196024558207	red	1	3.9765	0.17377
97_P6_F10	NA	black	0	0	0.64062
97_P5_H07	NA	black	0	0	0.90458
97_P5_A07	NA	black	0	0	0
97_P6_G11	NA	black	0	0	0.123
97_P5_C03	NA	black	0	0	0.13225
97_P5_F01	NA	black	0	0	0
97_P6_E01	NA	black	0	0	0.44679
97_P5_F03	-0.114891333123	red	1	3.8432	0.32308
97_P5_B01	NA	black	0	0	0.4351
97_P6_H03	NA	black	0	0	3.4746
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	0	0.35276
97_P5_C05	NA	black	0	0	0.29748
97_P6_D11	NA	black	0	4.3355	0
97_P5_H09	NA	black	0	0	2.7672
97_P6_B06	NA	black	0	0	0.37407
97_P5_F09	NA	black	0	0	0.23389
97_P6_F02	NA	black	0	0	0.7433
97_P5_D11	NA	black	0	0	0.38294
97_P5_H03	NA	black	0	0	0.4916
97_P5_D05	-0.237063395347	red	1	2.1554	1.1622
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0
97_P6_G09	0.217223794158	red	1	2.422	0.36849
97_P6_D08	NA	black	0	0	0.87106
97_P5_G06	0.0252504457608	red	1	3.3112	0.19535
97_P5_A01	NA	black	0	0	0.6951
97_P6_H10	NA	black	0	0	0.23879
97_P5_G01	-0.252917948422	red	1	5.608	0.62387
97_P6_E02	-0.199078022787	red	1	4.3754	0.43296
97_P6_B01	NA	black	0	0	0.60217
97_P5_F10	NA	black	0	4.5676	0
97_P6_C10	NA	black	0	5.7499	0
97_P5_C09	1.01204089549	green3	2	0.52507	0.085425
97_P5_E12	-1.94361237844	black	0	1.3208	2.5462
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	0.00887057786744	red	1	3.3219	0.60975
97_P5_G03	-0.68248670504	red	1	6.0799	0.3584
97_P6_G12	NA	black	0	0	1.3306
97_P6_C03	NA	black	0	0	0
97_P6_H06	-0.291043741866	red	1	4.3376	0.2302
97_P5_E09	NA	black	0	0	0.39287
97_P6_C01	NA	black	0	4.5693	0
97_P6_G03	-0.711791815468	red	1	5.9805	0.31615
97_P5_G12	NA	black	0	0	0.54794
97_P5_G09	NA	black	0	0	0
97_P5_H04	-1.56281005501	black	0	1.3511	2.2293
MGH97_P7_B05	NA	black	0	0	0.11103
MGH97_P7_E10	-0.234971564117	red	1	4.1128	0.19283
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	2.6239	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	3.4924	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	0.089628501499	red	1	3.0736	0.26544
MGH97_P7_F07	NA	black	0	3.4796	0
MGH97_P7_C04	NA	black	0	0	3.9505
MGH97_P7_C02	-0.0924272191866	red	1	4.4029	0.64985
MGH97_P7_F10	0.900824787633	green3	2	4.1104	3.841
MGH97_P7_H05	0.00312958740628	red	1	3.3835	0.42331
MGH97_P7_B04	NA	black	0	5.7671	0
MGH97_P7_F09	NA	black	0	0	3.9249
MGH97_P7_H02	NA	black	0	0	0.88596
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0.18015
MGH97_P7_F06	-0.0706625321955	red	1	3.4865	3.9715
MGH97_P7_A06	NA	black	0	5.0622	0
MGH97_P7_D12	NA	black	0	3.0594	0
MGH97_P7_B02	NA	black	0	4.4417	0
MGH97_P7_E03	NA	black	0	4.9031	0
MGH97_P7_D02	NA	black	0	3.1431	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.0831867541101	red	1	3.4752	3.9054
MGH97_P7_B01	NA	black	0	0	3.1217
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	1.3028
MGH97_P7_C05	NA	black	0	3.7001	0
MGH97_P7_E07	NA	black	0	3.9472	0
MGH97_P7_B12	NA	black	0	0	0.11636
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	0.00815604954199	red	1	3.3623	0.3471
MGH97_P7_C06	NA	black	0	0	1.3668
MGH97_P7_G09	0.413966333756	red	1	2.07	0.1865
MGH97_P7_E06	NA	black	0	0	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	2.6262	0
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0.72944	0
MGH97_P7_E08	NA	black	0	4.3801	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	4.6701	0
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	3.1135	0
MGH97_P7_C03	NA	black	0	0	0.7031
MGH97_P7_H12	NA	black	0	4.7233	0
MGH97_P7_D07	NA	black	0	2.1884	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	4.2764	0
MGH97_P7_F12	NA	black	0	4.3509	0
MGH97_P7_F08	NA	black	0	2.2827	0
MGH97_P7_D11	NA	black	0	3.6831	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.346570285199	red	1	3.3135	3.9533
MGH97_P7_C12	0.0484610498026	red	1	3.2624	0.044044
MGH97_P7_H11	NA	black	0	3.9826	0
MGH97_P7_A04	NA	black	0	0	3.1947
MGH97_P7_H06	NA	black	0	0.4782	0
MGH97_P7_F03	NA	black	0	5.5419	0
MGH97_P7_A07	NA	black	0	0	0
MGH97_P7_F11	NA	black	0	4.1132	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	2.7577	0
MGH97_P7_A09	NA	black	0	0	0.33113
MGH97_P7_B09	NA	black	0	0.90149	0
MGH97_P7_G10	NA	black	0	1.8596	0
MGH97_P7_G02	NA	black	0	3.4133	0
MGH97_P7_H04	NA	black	0	0	3.2222
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	0	0.26424
MGH97_P7_E01	NA	black	0	3.8913	0
MGH97_P7_F05	NA	black	0	0	0.64062
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	-0.459883238561	red	1	4.6693	0.13488
MGH97_P7_B03	-0.00266868645961	red	1	3.4733	0.73466
MGH97_P7_A05	NA	black	0	3.4183	0
MGH97_P7_D03	NA	black	0	0	0.50792
MGH97_P7_F02	2.47831468267	black	0	5.3775	3.4417
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	6.5459	0
MGH97_P8_A11	NA	black	0	4.3807	0
MGH97_P10_A12	-0.533795732862	red	1	5.2651	0.28688
MGH97_P10_E09	NA	black	0	0	0.18903
MGH97_P9_B12	NA	black	0	0	0.31846
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	2.8301
MGH97_P8_G05	NA	black	0	0	1.8225
MGH97_P9_C05	NA	black	0	5.2624	0
MGH97_P8_D03	NA	black	0	0	0.61164
MGH97_P8_H05	0.0557449037373	red	1	3.0951	0.45628
MGH97_P10_A09	NA	black	0	0	3.8758
MGH97_P10_E03	NA	black	0	0	0.43616
MGH97_P10_D04	NA	black	0	3.9416	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	4.6909	0
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	0.13619
MGH97_P8_D07	0.103252114329	red	1	2.974	0.33342
MGH97_P8_H02	NA	black	0	3.5432	0
MGH97_P8_D01	0.294901662727	red	1	2.4187	0.21164
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	2.3068	0
MGH97_P8_A05	NA	black	0	3.3074	0
MGH97_P9_F10	0.18921492108	red	1	2.8492	0.12433
MGH97_P10_F10	NA	black	0	0	0.29748
MGH97_P9_G12	NA	black	0	4.0706	0
MGH97_P8_B04	-0.578229919646	red	1	1.5059	1.3741
MGH97_P8_E11	NA	black	0	3.6138	0
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	-0.347669475096	red	1	2.9042	2.0317
MGH97_P10_D01	NA	black	0	3.1213	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	3.6029	0
MGH97_P8_D04	-1.62182113417	black	0	2.2497	3.3224
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	0.33249445446	red	1	2.4722	0.094912
MGH97_P8_B08	NA	black	0	4.1778	0
MGH97_P8_A09	NA	black	0	3.6447	0
MGH97_P9_A03	-0.0463962026888	red	1	3.5757	0.31846
MGH97_P9_G09	NA	black	0	4.9692	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	-3.03866048724	black	0	0.38073	2.6882
MGH97_P10_A06	0.816479978054	green3	2	0.62854	0.20038
MGH97_P10_F08	NA	black	0	3.9079	0
MGH97_P8_E08	NA	black	0	3.3421	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	4.4122	0
MGH97_P9_G11	NA	black	0	0	0.25942
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	1.8371	0
MGH97_P9_A01	NA	black	0	2.8862	0
MGH97_P10_F01	NA	black	0	0	0.37072
MGH97_P8_C10	NA	black	0	5.6245	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	-0.295656681069	red	1	4.5976	0.35389
MGH97_P8_G04	0.034569291802	red	1	1.8687	0.75104
MGH97_P9_B02	0.293843460663	red	1	2.4967	0.16221
MGH97_P8_H08	NA	black	0	0	0.69421
MGH97_P8_F01	NA	black	0	4.4137	0
MGH97_P10_H09	-2.05796238925	black	0	0.98987	2.4008
MGH97_P10_E06	-0.30938134656	red	1	4.3238	0.18396
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	0.342125026625	red	1	2.3465	0.16221
MGH97_P10_A05	0.0281248644815	red	1	5.7656	0.87342
MGH97_P10_A01	0.178056282729	red	1	2.8869	0.11636
MGH97_P9_D09	NA	black	0	0	3.2973
MGH97_P9_D06	NA	black	0	3.7682	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	3.3959	0
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	0.897653254882	green3	2	0.71545	0.123
MGH97_P9_A07	NA	black	0	4.4913	0
MGH97_P9_A08	NA	black	0	4.7837	0
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.4782
MGH97_P8_B03	NA	black	0	3.1528	0
MGH97_P10_H07	NA	black	0	0	1.5622
MGH97_P10_E01	0.209098171618	red	1	2.3485	0.41359
MGH97_P9_F11	NA	black	0	1.2035	0
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	3.3334	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	0.16607
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	-0.162814741628	red	1	2.8655	1.3668
MGH97_P9_F07	NA	black	0	0	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	0.18015
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	-0.364124454317	red	1	4.7575	0.31499
MGH97_P9_E03	NA	black	0	5.0703	0
MGH97_P9_G07	NA	black	0	0	0.43403
MGH97_P9_C09	-0.372896163935	red	1	4.5583	0.21039
MGH97_P10_B11	NA	black	0	3.8166	0
MGH97_P9_B05	0.0297750705156	red	1	3.2805	0.30685
MGH97_P9_A12	NA	black	0	0	0.66721
MGH97_P8_D10	NA	black	0	0	0.28806
MGH97_P8_C05	NA	black	0	0	0.33342
MGH97_P9_D02	NA	black	0	4.0908	0
MGH97_P9_D07	NA	black	0	1.5656	0
MGH97_P8_F03	NA	black	0	0	0
MGH97_P8_C12	NA	black	0	2.8359	0
MGH97_P10_E10	NA	black	0	0	0.39616
MGH97_P10_H10	NA	black	0	5.4657	0
MGH97_P10_C07	NA	black	0	0.89142	0
MGH97_P9_E04	NA	black	0	6.4331	0
MGH97_P8_H10	0.563149012929	red	1	1.1674	0.2916
MGH97_P9_F03	NA	black	0	1.3431	0
MGH97_P10_C08	NA	black	0	0	0.12433
MGH97_P8_B11	NA	black	0	4.2364	0
MGH97_P10_C01	NA	black	0	4.2702	0
MGH97_P9_D04	-1.07124788658	red	1	2.4949	2.9034
MGH97_P10_B06	NA	black	0	5.6918	0
MGH97_P8_H09	-0.134368802014	red	1	3.7853	0.16092
MGH97_P9_F05	NA	black	0	4.7005	0
MGH97_P9_B04	-0.549860514654	red	1	4.9703	0.16092
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	NA	black	0	4.2182	0
MGH97_P9_F04	NA	black	0	3.6069	0
MGH97_P10_G02	NA	black	0	1.6116	0
MGH97_P9_B07	NA	black	0	0	0.19535
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	2.9906	0
MGH97_P9_A02	0.130189857719	red	1	3.733	1.7071
MGH97_P8_G03	0.20740784996	red	1	2.6964	0.22527
MGH97_P8_D09	-0.122169399096	red	1	3.2253	1.8624
MGH97_P10_C06	NA	black	0	5.6748	0
MGH97_P8_H03	NA	black	0	0.96569	0
MGH97_P8_A10	NA	black	0	3.9491	0
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0.83754	0
MGH97_P8_B01	NA	black	0	2.6171	0
MGH97_P10_B08	NA	black	0	1.2271	0
MGH97_P10_C12	-0.00738438196677	red	1	4.8861	0.82782
MGH97_P9_A10	0.186475389299	red	1	0.9396	0.63413
MGH97_P9_C10	-0.172767470956	red	1	3.9361	0.20664
MGH97_P9_G03	NA	black	0	2.0136	0
MGH97_P10_B02	NA	black	0	3.736	0
MGH97_P10_A08	-0.022335994477	red	1	3.4897	0.35163
MGH97_P8_C09	NA	black	0	0	0.44784
MGH97_P10_D05	NA	black	0	0	3.857
MGH97_P10_F02	NA	black	0	4.3669	0
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0.47612
MGH97_P8_C06	-0.432963414528	red	1	4.6866	0.18396
MGH97_P8_A03	NA	black	0	0.81394	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	5.6708	0
MGH97_P10_F06	-0.433068549835	red	1	4.8273	0.24853
MGH97_P9_E01	NA	black	0	5.0643	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	-3.1279587551	black	0	1.1263	3.3536
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	3.7757	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	3.8074	0
MGH97_P9_C03	NA	black	0	1.4022	0
MGH97_P8_E03	0.8830750079	green3	2	4.286	3.0088
MGH97_P10_B01	NA	black	0	2.7679	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	-1.37430229925	red	1	2.704	4.0518
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	0.0450579729861	red	1	3.2573	0.14666
MGH97_P9_G06	NA	black	0	3.4131	0
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0	0.63227
MGH97_P9_F08	-0.295491416372	red	1	4.4674	0.29514
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	2.93202310857	black	0	5.035	4.7404
MGH97_P8_D12	NA	black	0	0	0.39177
MGH97_P9_H06	NA	black	0	4.4611	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0.65535	0
MGH97_P8_G12	0.202112140084	red	1	2.1263	0.48954
MGH97_P10_C10	-0.493747262136	red	1	5.0642	0.26424
MGH97_P8_H07	NA	black	0	0	0.29278
MGH97_P10_E08	0.288107301987	red	1	5.6684	1.099
MGH97_P10_G11	NA	black	0	3.4404	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	0.984675653979	green3	2	4.214	3.5878
MGH97_P8_F09	0.0875031074722	red	1	3.7925	1.294
MGH97_P10_F04	NA	black	0	6.3729	0
MGH97_P9_H03	NA	black	0	2.9672	0
MGH97_P10_D09	NA	black	0	1.6248	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	0.188480073209	red	1	2.7837	0.20289
MGH97_P8_F07	NA	black	0	1.9456	0
MGH97_P10_G06	0.420474978155	red	1	5.1631	1.315
MGH97_P9_B01	NA	black	0	0	1.8074
