Cell_name	Zvalue	Color	Cluster	CDKN1B	ING4
MGH36_P7_E05	NA	black	0	0	5.7058
MGH36_P7_E07	NA	black	0	0	0
MGH36_P7_E08	-2.63437351224	black	0	5.5435	2.2265
MGH36_P7_E10	NA	black	0	0	0
MGH36_P7_E12	NA	black	0	0	0
MGH36_P7_F01	NA	black	0	0	0
MGH36_P7_F02	NA	black	0	0	0
MGH36_P7_F03	NA	black	0	0	0
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	0	0
MGH36_P7_F08	NA	black	0	3.3271	0
MGH36_P7_F09	NA	black	0	0	0
MGH36_P7_F10	NA	black	0	0	0
MGH36_P7_F11	NA	black	0	0	5.9832
MGH36_P7_F12	NA	black	0	0	0
MGH36_P7_G01	NA	black	0	0	0
MGH36_P7_G02	NA	black	0	0	0
MGH36_P7_G03	NA	black	0	0	0.9222
MGH36_P7_G04	NA	black	0	0	0
MGH36_P7_G05	NA	black	0	0	0
MGH36_P7_G06	NA	black	0	0	0
MGH36_P7_G08	NA	black	0	0	0
MGH36_P7_G09	0.487038112558	red	1	3.9719	6.0733
MGH36_P7_G10	NA	black	0	0	0
MGH36_P7_G11	NA	black	0	0	4.1933
MGH36_P7_H01	NA	black	0	0	0.8883
MGH36_P7_H02	NA	black	0	0	2.0694
MGH36_P7_H03	NA	black	0	0.80571	0
MGH36_P7_H04	NA	black	0	0	0
MGH36_P7_H07	NA	black	0	0	0
MGH36_P7_H08	NA	black	0	4.6277	0
MGH36_P7_H10	NA	black	0	0	3.6368
MGH36_P7_H11	NA	black	0	0	0
MGH36_P7_H12	NA	black	0	0	0
MGH36_P5_A02	NA	black	0	4.1912	0
MGH36_P5_A03	NA	black	0	0	5.2458
MGH36_P5_A05	-0.0749225216558	red	1	3.3013	6.1839
MGH36_P5_A06	NA	black	0	3.4611	0
MGH36_P5_A07	NA	black	0	0	0
MGH36_P5_A08	NA	black	0	0	0
MGH36_P5_A09	NA	black	0	0	0
MGH36_P5_B02	0.0571457834038	red	1	3.0731	1.6695
MGH36_P5_B03	NA	black	0	0	0
MGH36_P5_B04	NA	black	0	0	0
MGH36_P5_B05	NA	black	0	0	5.4475
MGH36_P5_B06	NA	black	0	0	0
MGH36_P5_B07	NA	black	0	0	5.669
MGH36_P5_B08	NA	black	0	0	0
MGH36_P5_B09	NA	black	0	3.9216	0
MGH36_P5_B10	NA	black	0	4.1233	0
MGH36_P5_B11	NA	black	0	0	0
MGH36_P5_C01	NA	black	0	0	0
MGH36_P5_C02	NA	black	0	0	0
MGH36_P5_C03	NA	black	0	0	4.7943
MGH36_P5_C04	NA	black	0	0.16607	0
MGH36_P5_C05	NA	black	0	0	0
MGH36_P5_C06	NA	black	0	0	0
MGH36_P5_C09	1.02253179598	green3	2	1.7974	2.6658
MGH36_P5_C11	NA	black	0	0	0
MGH36_P5_C12	NA	black	0	0	0
MGH36_P5_D01	NA	black	0	0	0
MGH36_P5_D02	NA	black	0	0	0
MGH36_P5_D03	NA	black	0	0	0
MGH36_P5_D04	NA	black	0	0	3.6463
MGH36_P5_D06	NA	black	0	0	0
MGH36_P5_D07	NA	black	0	0	0
MGH36_P5_D08	NA	black	0	0	0
MGH36_P5_D09	NA	black	0	0	0
MGH36_P5_D11	NA	black	0	0	0
MGH36_P5_D12	NA	black	0	0	6.9847
MGH36_P5_E01	NA	black	0	4.5309	0
MGH36_P5_E02	-0.113786451416	red	1	3.4738	3.4078
MGH36_P5_E03	NA	black	0	3.9093	0
MGH36_P5_E05	NA	black	0	0	0
MGH36_P5_E07	NA	black	0	0	0
MGH36_P5_E08	NA	black	0	0	5.2992
MGH36_P5_E09	NA	black	0	0	0
MGH36_P5_E10	NA	black	0	0	4.3482
MGH36_P5_E11	NA	black	0	0	0
MGH36_P5_F02	NA	black	0	2.6109	0
MGH36_P5_F04	NA	black	0	0	0
MGH36_P5_F05	NA	black	0	0	0
MGH36_P5_F06	NA	black	0	0	0
MGH36_P5_F07	NA	black	0	0	3.7934
MGH36_P5_F08	NA	black	0	0	0
MGH36_P5_F09	0.581868928051	red	1	5.0288	5.1702
MGH36_P5_F10	NA	black	0	0.66812	0
MGH36_P5_F11	NA	black	0	0	4.431
MGH36_P5_G01	0.00498042897413	red	1	3.5712	4.3797
MGH36_P5_G02	NA	black	0	0	0
MGH36_P5_G04	NA	black	0	3.4618	0
MGH36_P5_G06	NA	black	0	0	5.4492
MGH36_P5_G07	NA	black	0	0	1.6521
MGH36_P5_G08	NA	black	0	0	0
MGH36_P5_G09	NA	black	0	0	5.4242
MGH36_P5_G10	NA	black	0	0	0
MGH36_P5_G11	NA	black	0	0	0
MGH36_P5_H02	NA	black	0	0	0
MGH36_P5_H03	NA	black	0	0	0.14012
MGH36_P5_H05	NA	black	0	0	0
MGH36_P5_H06	NA	black	0	5.4689	0
MGH36_P5_H07	NA	black	0	0	0
MGH36_P5_H09	NA	black	0	0	0
MGH36_P10_A02	0.00352210309867	red	1	3.2311	3.8499
MGH36_P10_A04	NA	black	0	0	0
MGH36_P10_A05	NA	black	0	0.4957	0
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	0.446476850932	red	1	2.3329	3.1878
MGH36_P10_A09	NA	black	0	3.6558	0
MGH36_P10_A11	NA	black	0	0	0
MGH36_P10_A12	NA	black	0	0	5.3022
MGH36_P10_B01	NA	black	0	0	0
MGH36_P10_B03	NA	black	0	0	4.4554
MGH36_P10_B05	0.0968441701622	red	1	2.4523	4.0038
MGH36_P10_B07	-0.0323933045657	red	1	3.256	3.087
MGH36_P10_B08	NA	black	0	0	2.0656
MGH36_P10_B10	NA	black	0	0	0.76129
MGH36_P10_B11	NA	black	0	3.7441	0
MGH36_P10_C01	NA	black	0	2.3838	0
MGH36_P10_C03	NA	black	0	0	4.8152
MGH36_P10_C04	NA	black	0	0	4.1694
MGH36_P10_C06	NA	black	0	0	0
MGH36_P10_C07	NA	black	0	0	1.2363
MGH36_P10_C08	NA	black	0	0	0
MGH36_P10_C09	NA	black	0	0	0
MGH36_P10_C10	NA	black	0	0	5.6749
MGH36_P10_C12	NA	black	0	4.1627	0
MGH36_P10_D01	NA	black	0	4.0279	0
MGH36_P10_D02	NA	black	0	0	1.3752
MGH36_P10_D03	NA	black	0	0	4.2923
MGH36_P10_D04	NA	black	0	5.0733	0
MGH36_P10_D05	NA	black	0	0	0
MGH36_P10_D07	NA	black	0	0	5.5848
MGH36_P10_D09	NA	black	0	0	0
MGH36_P10_D10	NA	black	0	0	0
MGH36_P10_D11	-0.0592383592346	red	1	1.8193	4.2854
MGH36_P10_D12	-0.436928203205	red	1	2.4206	5.2446
MGH36_P10_E02	0.114410054872	red	1	2.0576	4.0234
MGH36_P10_E03	NA	black	0	3.2541	0
MGH36_P10_E04	NA	black	0	0	0
MGH36_P10_E05	-0.62678439372	red	1	3.4445	0.86394
MGH36_P10_E07	NA	black	0	0	4.3458
MGH36_P10_E10	NA	black	0	0	0
MGH36_P10_E11	NA	black	0	0	0
MGH36_P10_E12	NA	black	0	0	3.5276
MGH36_P10_F02	NA	black	0	1.0022	0
MGH36_P10_F03	NA	black	0	1.9594	0
MGH36_P10_F05	NA	black	0	0	0
MGH36_P10_F06	NA	black	0	3.8344	0
MGH36_P10_F08	NA	black	0	0	0
MGH36_P10_F09	NA	black	0	3.2895	0
MGH36_P10_F10	NA	black	0	0	0
MGH36_P10_F11	NA	black	0	0	3.3868
MGH36_P10_F12	0.00537591393702	red	1	2.1658	4.2194
MGH36_P10_G01	NA	black	0	4.8941	0
MGH36_P10_G02	NA	black	0	2.9188	0
MGH36_P10_G03	NA	black	0	0	0
MGH36_P10_G05	0.0887016224572	red	1	4.0936	4.6161
MGH36_P10_G06	-0.0973251271902	red	1	0.97893	4.2203
MGH36_P10_G07	0.0456859205456	red	1	3.6695	4.6022
MGH36_P10_G08	NA	black	0	0	0
MGH36_P10_G09	NA	black	0	3.4245	0
MGH36_P10_G10	NA	black	0	0	1.6257
MGH36_P10_G11	NA	black	0	0	0
MGH36_P10_H01	-0.445183968057	red	1	3.6713	2.5226
MGH36_P10_H03	NA	black	0	0	4.6864
MGH36_P10_H04	NA	black	0	0	4.8727
MGH36_P10_H05	NA	black	0	0	0
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	0
MGH36_P10_H11	0.0174288310428	red	1	3.0503	4.1329
MGH36_P10_H12	2.02543029749	black	0	1.541	1.5018
MGH36_P8_A01	NA	black	0	0	0
MGH36_P8_A03	-0.0822526416954	red	1	3.6233	3.8943
MGH36_P8_A04	NA	black	0	0.52206	0
MGH36_P8_A06	NA	black	0	0	0
MGH36_P8_A07	1.01010879243	green3	2	2.3604	1.434
MGH36_P8_A08	NA	black	0	0	4.7557
MGH36_P8_A09	NA	black	0	0	5.9905
MGH36_P8_A11	-0.593267320034	red	1	1.461	4.8372
MGH36_P8_A12	NA	black	0	0	5.8579
MGH36_P8_B01	NA	black	0	3.837	0
MGH36_P8_B02	NA	black	0	0	3.648
MGH36_P8_B03	1.20011164983	green3	2	0.24123	3.2348
MGH36_P8_B04	-0.464027246047	red	1	2.294	5.1707
MGH36_P8_B05	NA	black	0	0	3.4107
MGH36_P8_B08	NA	black	0	4.3153	0
MGH36_P8_B09	NA	black	0	2.9319	0
MGH36_P8_B10	NA	black	0	0	4.6409
MGH36_P8_B11	NA	black	0	0	4.5812
MGH36_P8_B12	NA	black	0	0	2.3391
MGH36_P8_C01	NA	black	0	1.7446	0
MGH36_P8_C02	NA	black	0	0	3.9969
MGH36_P8_C03	NA	black	0	0	0
MGH36_P8_C05	-0.384851590819	red	1	4.4997	3.7875
MGH36_P8_C06	0.417598835555	red	1	4.66	5.0778
MGH36_P8_C09	NA	black	0	0	0
MGH36_P8_C10	1.28985374408	green3	2	0.75702	3.0201
MGH36_P8_C12	NA	black	0	0	4.155
MGH36_P8_D01	NA	black	0	0	4.1006
MGH36_P8_D03	NA	black	0	0	0
MGH36_P8_D04	NA	black	0	2.3898	0
MGH36_P8_D05	NA	black	0	0	0
MGH36_P8_D07	3.88715939608	black	0	0.64155	0.77821
MGH36_P8_D08	0.97648779795	green3	2	1.2981	3.0974
MGH36_P8_D09	NA	black	0	0	4.7939
MGH36_P8_D10	NA	black	0	0	0
MGH36_P8_D11	-0.274852079774	red	1	3.7027	3.2054
MGH36_P8_D12	0.410879068039	red	1	4.139	5.4564
MGH36_P8_E01	NA	black	0	2.6309	0
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	NA	black	0	0	4.2812
MGH36_P8_E04	NA	black	0	0	4.7775
MGH36_P8_E05	0.0698009279967	red	1	3.9313	4.5994
MGH36_P8_E06	NA	black	0	0	0
MGH36_P8_E08	-0.0403901305224	red	1	3.2035	2.3852
MGH36_P8_E10	NA	black	0	3.6058	0
MGH36_P8_F02	NA	black	0	0	4.0148
MGH36_P8_F04	NA	black	0	0	0
MGH36_P8_F05	NA	black	0	0	0
MGH36_P8_F07	NA	black	0	0	0
MGH36_P8_F09	NA	black	0	0	0
MGH36_P8_G01	NA	black	0	0	1.7634
MGH36_P8_G02	NA	black	0	0	1.2981
MGH36_P8_G03	NA	black	0	0	0
MGH36_P8_G04	NA	black	0	2.0748	0
MGH36_P8_G05	NA	black	0	0	0
MGH36_P8_G06	-0.438157093569	red	1	3.5331	2.0377
MGH36_P8_G07	NA	black	0	0	0
MGH36_P8_G08	NA	black	0	4.5725	0
MGH36_P8_G09	0.612511677358	red	1	4.9278	5.2482
MGH36_P8_G10	0.0419566246129	red	1	3.0263	0.50182
MGH36_P8_G12	NA	black	0	3.9435	0
MGH36_P8_H01	0.221348215166	red	1	1.9542	3.8582
MGH36_P8_H03	NA	black	0	0	2.742
MGH36_P8_H04	NA	black	0	3.5963	0
MGH36_P8_H06	NA	black	0	0	3.3643
MGH36_P8_H07	NA	black	0	4.3919	0
MGH36_P8_H09	NA	black	0	0	1.0718
MGH36_P8_H10	NA	black	0	5.0358	0
MGH36_P8_H11	1.76692289779	black	0	2.0086	0.74674
MGH36_P9_A01	NA	black	0	2.9167	0
MGH36_P9_A02	NA	black	0	0	5.1643
MGH36_P9_A03	NA	black	0	0	0
MGH36_P9_A05	-0.279251387096	red	1	4.0093	3.6359
MGH36_P9_A06	NA	black	0	0.77989	0
MGH36_P9_A07	NA	black	0	0	0
MGH36_P9_A09	NA	black	0	0	0
MGH36_P9_A10	NA	black	0	3.6037	0
MGH36_P9_A11	0.0588205799213	red	1	2.2546	4.1161
MGH36_P9_A12	-0.534624845908	red	1	2.2771	5.2868
MGH36_P9_B01	0.0385807823787	red	1	4.8296	4.4993
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	NA	black	0	0	4.7512
MGH36_P9_B07	NA	black	0	0	5.1789
MGH36_P9_B08	NA	black	0	0	0
MGH36_P9_B09	NA	black	0	0	4.4632
MGH36_P9_B10	NA	black	0	0	3.8983
MGH36_P9_B11	NA	black	0	0	1.7587
MGH36_P9_B12	NA	black	0	3.5577	0
MGH36_P9_C01	NA	black	0	5.1407	0
MGH36_P9_C02	NA	black	0	0	4.2261
MGH36_P9_C03	NA	black	0	4.8687	0
MGH36_P9_C05	-0.0883811297637	red	1	3.7086	3.955
MGH36_P9_C07	NA	black	0	0	3.6736
MGH36_P9_C08	NA	black	0	0	0
MGH36_P9_C09	NA	black	0	0	0
MGH36_P9_C11	-0.251833046479	red	1	3.845	3.5241
MGH36_P9_C12	-0.0469499654818	red	1	3.3512	3.5374
MGH36_P9_D05	NA	black	0	3.1268	0
MGH36_P9_D07	NA	black	0	0	0
MGH36_P9_D08	NA	black	0	0	0
MGH36_P9_D09	NA	black	0	4.7861	0
MGH36_P9_D10	0.457103496465	red	1	4.0489	5.754
MGH36_P9_D11	NA	black	0	0	0
MGH36_P9_E01	NA	black	0	0	0
MGH36_P9_E02	-1.22838588611	red	1	4.0146	1.5651
MGH36_P9_E03	NA	black	0	0	4.8835
MGH36_P9_E04	-0.266932298484	red	1	1.1928	4.4144
MGH36_P9_E05	NA	black	0	0	3.9047
MGH36_P9_E06	0.636167736136	red	1	1.606	3.3675
MGH36_P9_E07	NA	black	0	0	0
MGH36_P9_E08	NA	black	0	2.9723	0
MGH36_P9_E10	NA	black	0	4.3348	0
MGH36_P9_E11	NA	black	0	0	0
MGH36_P9_E12	NA	black	0	5.0054	0
MGH36_P9_F02	NA	black	0	0	5.8201
MGH36_P9_F03	-0.147051432873	red	1	4.1235	4.0387
MGH36_P9_F04	NA	black	0	2.1801	0
MGH36_P9_F08	0.304826341599	red	1	3.8601	5.6045
MGH36_P9_F09	NA	black	0	0	3.1851
MGH36_P9_F10	NA	black	0	1.3612	0
MGH36_P9_F11	-0.37882944449	red	1	2.5809	5.3052
MGH36_P9_F12	NA	black	0	0	1.7216
MGH36_P9_G03	1.41490435447	green3	2	1.0996	2.7351
MGH36_P9_G04	-1.01608620423	red	1	3.9815	1.9042
MGH36_P9_G05	NA	black	0	0	0
MGH36_P9_G06	NA	black	0	0	0
MGH36_P9_G07	NA	black	0	0	0
MGH36_P9_G08	NA	black	0	0	0
MGH36_P9_G09	NA	black	0	0	0
MGH36_P9_G10	NA	black	0	0	0
MGH36_P9_G11	-0.257265329634	red	1	2.446	4.8701
MGH36_P9_H01	NA	black	0	4.2743	0
MGH36_P9_H02	-0.548376878374	red	1	2.2437	5.2785
MGH36_P9_H03	-0.0120172717253	red	1	3.3602	4.0789
MGH36_P9_H04	NA	black	0	1.8891	0
MGH36_P9_H06	0.552142664514	red	1	4.2212	5.7191
MGH36_P9_H07	0.00780113823834	red	1	1.5165	4.1671
MGH36_P9_H08	0.875223184844	red	1	4.4502	6.1083
MGH36_P9_H10	NA	black	0	0	4.241
MGH36_P9_H11	0.55518963202	red	1	2.0398	3.2386
MGH36_P9_H12	NA	black	0	4.1128	0
MGH36_P2_A01	NA	black	0	0	2.4967
MGH36_P2_A03	NA	black	0	0.13093	0
MGH36_P2_A04	NA	black	0	0	0
MGH36_P2_A05	0.452554680405	red	1	1.7035	3.5788
MGH36_P2_A06	NA	black	0	0	0.79327
MGH36_P2_A07	NA	black	0	4.2259	0
MGH36_P2_A08	NA	black	0	3.9545	0
MGH36_P2_A11	NA	black	0	0	0
MGH36_P2_B03	NA	black	0	0	5.1958
MGH36_P2_B04	-1.04034107122	red	1	3.9465	1.7604
MGH36_P2_B05	NA	black	0	0	0
MGH36_P2_B06	0.483873004435	red	1	0.16993	3.7398
MGH36_P2_B07	NA	black	0	1.7119	0
MGH36_P2_B08	0.958411375241	green3	2	1.9749	2.5553
MGH36_P2_B09	NA	black	0	0	4.6253
MGH36_P2_B10	NA	black	0	0	3.8871
MGH36_P2_B11	NA	black	0	0	4.5918
MGH36_P2_B12	NA	black	0	0	4.2331
MGH36_P2_C02	NA	black	0	0	0
MGH36_P2_C03	NA	black	0	0	0
MGH36_P2_C04	0.0587827240915	red	1	3.4505	6.1938
MGH36_P2_C07	NA	black	0	2.7236	0
MGH36_P2_C08	NA	black	0	0	5.3696
MGH36_P2_C09	NA	black	0	0	0
MGH36_P2_C10	NA	black	0	0	0
MGH36_P2_C11	NA	black	0	0	4.7266
MGH36_P2_C12	NA	black	0	2.6512	0
MGH36_P2_D01	NA	black	0	0	0
MGH36_P2_D02	NA	black	0	0	0
MGH36_P2_D04	NA	black	0	0	0
MGH36_P2_D05	NA	black	0	0	0
MGH36_P2_D06	NA	black	0	0	0
MGH36_P2_D07	NA	black	0	0	0
MGH36_P2_D08	NA	black	0	0	0
MGH36_P2_D09	NA	black	0	0	4.766
MGH36_P2_D10	NA	black	0	0	0
MGH36_P2_D11	NA	black	0	0	2.3219
MGH36_P2_E01	NA	black	0	0	4.8329
MGH36_P2_E02	NA	black	0	0	0
MGH36_P2_E03	NA	black	0	0	0
MGH36_P2_E04	NA	black	0	0	0
MGH36_P2_E06	NA	black	0	0	0
MGH36_P2_E07	NA	black	0	0	0.49978
MGH36_P2_E08	NA	black	0	0	0
MGH36_P2_E09	NA	black	0	0	0
MGH36_P2_E10	NA	black	0	0	5.4901
MGH36_P2_F02	-0.450301854853	red	1	3.679	2.5288
MGH36_P2_F03	NA	black	0	0	0
MGH36_P2_F04	NA	black	0	0	0
MGH36_P2_F06	NA	black	0	0	0
MGH36_P2_F07	NA	black	0	0	5
MGH36_P2_F08	NA	black	0	0	5.1952
MGH36_P2_F10	NA	black	0	0	0
MGH36_P2_F11	NA	black	0	0	0
MGH36_P2_F12	NA	black	0	0	6.8272
MGH36_P2_G01	NA	black	0	2.5556	0
MGH36_P2_G02	NA	black	0	0	0
MGH36_P2_G03	NA	black	0	0	5.804
MGH36_P2_G04	NA	black	0	0	0
MGH36_P2_G05	NA	black	0	0	0
MGH36_P2_G07	NA	black	0	0	0
MGH36_P2_G08	NA	black	0	0	0
MGH36_P2_G09	NA	black	0	2.0704	0
MGH36_P2_G11	NA	black	0	0	0
MGH36_P2_G12	NA	black	0	0	0
MGH36_P2_H01	NA	black	0	0	2.1868
MGH36_P2_H02	1.30898247313	green3	2	0.97673	2.9086
MGH36_P2_H03	0.687368834558	red	1	4.067	6.5337
MGH36_P2_H04	-0.0904499793152	red	1	4.4622	4.2606
MGH36_P2_H05	NA	black	0	0	0
MGH36_P2_H06	NA	black	0	0	0
MGH36_P2_H07	NA	black	0	0	4.6537
MGH36_P2_H10	-0.313365788799	red	1	2.4823	5.0319
MGH53_P5_A02	NA	black	0	0	4.1069
MGH53_P5_A03	1.07743022861	green3	2	4.7115	6.1124
MGH53_P5_A04	0.792609360572	red	1	2.5158	1.4834
MGH53_P5_A06	-0.00334169433006	red	1	3.3724	6.0465
MGH53_P5_A07	0.61264464828	red	1	4.245	5.838
MGH53_P5_A08	NA	black	0	0	0
MGH53_P5_A09	NA	black	0	4.0751	0
MGH53_P5_A11	-0.283550430039	red	1	3.9719	3.5862
MGH53_P5_B01	0.179155994404	red	1	6.404	4.6958
MGH53_P5_B03	NA	black	0	3.4777	0
MGH53_P5_B04	-0.485287467478	red	1	2.7713	5.9526
MGH53_P5_B05	NA	black	0	0	2.1696
MGH53_P5_B06	NA	black	0	0	0
MGH53_P5_B07	NA	black	0	0	0
MGH53_P5_B08	NA	black	0	3.0907	0
MGH53_P5_B09	NA	black	0	0	5.4713
MGH53_P5_B10	0.500267603805	red	1	6.0396	4.9261
MGH53_P5_B11	NA	black	0	0	0
MGH53_P5_B12	NA	black	0	0	4.5654
MGH53_P5_C01	NA	black	0	0	7.4622
MGH53_P5_C02	-3.05790445929	black	0	6.1071	2.4019
MGH53_P5_C03	NA	black	0	2.2449	0
MGH53_P5_C04	0.234020743536	red	1	2.8978	2.4862
MGH53_P5_C05	NA	black	0	0	0
MGH53_P5_C06	NA	black	0	5.3031	0
MGH53_P5_C07	NA	black	0	0	0
MGH53_P5_C08	-0.656973558512	red	1	1.7472	5.06
MGH53_P5_C09	-0.0485493187913	red	1	5.0839	4.4128
MGH53_P5_C10	NA	black	0	0	0
MGH53_P5_C11	NA	black	0	4.2023	0
MGH53_P5_D01	NA	black	0	3.8882	0
MGH53_P5_D02	NA	black	0	2.1296	0
MGH53_P5_D04	NA	black	0	0	0
MGH53_P5_D05	1.26688341089	green3	2	0.63041	3.0836
MGH53_P5_D07	NA	black	0	0	6.1091
MGH53_P5_D08	NA	black	0	4.2859	0
MGH53_P5_D09	-2.11130116842	black	0	4.5912	1.4834
MGH53_P5_D11	NA	black	0	4.4135	0
MGH53_P5_E01	0.321601439524	red	1	4.1219	5.2272
MGH53_P5_E02	NA	black	0	0	5.7753
MGH53_P5_E03	1.1276970918	green3	2	6.0523	5.4082
MGH53_P5_E04	-0.00833272638911	red	1	3.3775	6.2192
MGH53_P5_E06	NA	black	0	2.4417	0
MGH53_P5_E08	NA	black	0	3.6762	0
MGH53_P5_E09	-0.00668510530103	red	1	3.3275	5.4297
MGH53_P5_E11	NA	black	0	2.0433	0
MGH53_P5_F01	0.108983785444	red	1	2.8626	3.6848
MGH53_P5_F03	NA	black	0	0	0
MGH53_P5_F05	3.51455691489	black	0	5.5817	7.9961
MGH53_P5_F06	NA	black	0	0	1.5013
MGH53_P5_F07	NA	black	0	6.0903	0
MGH53_P5_F08	NA	black	0	0	5.9178
MGH53_P5_F10	NA	black	0	0	5.3141
MGH53_P5_F11	NA	black	0	0	0
MGH53_P5_G01	NA	black	0	0	0
MGH53_P5_G04	-0.881760607619	red	1	3.9395	2.0861
MGH53_P5_G05	1.33925816599	green3	2	5.7327	5.6877
MGH53_P5_G07	NA	black	0	0	3.11
MGH53_P5_G08	NA	black	0	0	0
MGH53_P5_G09	NA	black	0	0	0
MGH53_P5_G10	0.654099753998	red	1	4.5465	5.5524
MGH53_P5_G11	NA	black	0	5.4772	0
MGH53_P5_H02	NA	black	0	0	6.0658
MGH53_P5_H03	NA	black	0	5.5667	0
MGH53_P5_H04	NA	black	0	0	0
MGH53_P5_H05	NA	black	0	6.2559	0
MGH53_P5_H07	NA	black	0	4.4733	0
MGH53_P5_H08	NA	black	0	0	3.786
MGH53_P5_H10	-0.0933619008205	red	1	3.195	5.5719
MGH53_P5_H11	-0.446547257689	red	1	2.5602	5.4443
MGH53_P6_A01	NA	black	0	4.1856	0
MGH53_P6_A02	NA	black	0	0	6.3061
MGH53_P6_A03	-0.26240152877	red	1	2.4386	4.8762
MGH53_P6_A04	NA	black	0	0	0
MGH53_P6_A05	NA	black	0	6.2878	0
MGH53_P6_A06	NA	black	0	0	5.8593
MGH53_P6_A07	NA	black	0	0	0
MGH53_P6_A08	NA	black	0	6.4204	0
MGH53_P6_A09	NA	black	0	0	0
MGH53_P6_A10	NA	black	0	3.0836	0
MGH53_P6_A11	NA	black	0	0	0
MGH53_P6_A12	NA	black	0	0	5.4804
MGH53_P6_B02	-0.0526512804922	red	1	3.9788	4.2247
MGH53_P6_B03	NA	black	0	0	5.8168
MGH53_P6_B04	NA	black	0	2.9424	0
MGH53_P6_B05	3.05068729813	black	0	5.5595	7.5243
MGH53_P6_B06	NA	black	0	0	1.7277
MGH53_P6_B07	-0.317543455342	red	1	3.054	6.2617
MGH53_P6_B09	NA	black	0	5.0005	0
MGH53_P6_B10	0.215054576761	red	1	4.0985	4.9529
MGH53_P6_C01	NA	black	0	0	0
MGH53_P6_C03	2.09422860857	black	0	5.6482	6.4436
MGH53_P6_C04	NA	black	0	5.6237	0
MGH53_P6_C05	NA	black	0	0	0
MGH53_P6_C06	NA	black	0	0	0
MGH53_P6_C07	-0.654453885768	red	1	2.5348	5.8859
MGH53_P6_C08	NA	black	0	0	0
MGH53_P6_C09	0.0331610814403	red	1	3.0275	3.9995
MGH53_P6_C10	NA	black	0	0	7.796
MGH53_P6_C11	NA	black	0	0	6.0474
MGH53_P6_C12	NA	black	0	0	0
MGH53_P6_D01	-0.394019942241	red	1	2.8323	5.8191
MGH53_P6_D02	NA	black	0	0	0
MGH53_P6_D03	NA	black	0	0	0
MGH53_P6_D05	-0.38259509109	red	1	1.9935	4.819
MGH53_P6_D07	NA	black	0	2.1789	0
MGH53_P6_D08	NA	black	0	0	7.0291
MGH53_P6_D09	NA	black	0	0	0.62012
MGH53_P6_D10	NA	black	0	0	6.0146
MGH53_P6_D11	0.567611977726	red	1	2.3923	2.7626
MGH53_P6_D12	NA	black	0	0	0
MGH53_P6_E01	NA	black	0	0	0
MGH53_P6_E02	NA	black	0	0	6.7971
MGH53_P6_E03	NA	black	0	5.5748	0
MGH53_P6_E04	NA	black	0	2.9304	0
MGH53_P6_E05	NA	black	0	0	0
MGH53_P6_E06	NA	black	0	0	0
MGH53_P6_E07	0.258500219883	red	1	3.6696	6.2566
MGH53_P6_E08	NA	black	0	0	0
MGH53_P6_E09	NA	black	0	0	1.1322
MGH53_P6_E10	NA	black	0	0	6.0827
MGH53_P6_F01	NA	black	0	0	0
MGH53_P6_F02	-0.856636726876	red	1	2.4665	6.1839
MGH53_P6_F03	NA	black	0	0	0.38405
MGH53_P6_F04	0.0716063010853	red	1	3.4954	5.2208
MGH53_P6_F05	NA	black	0	0	6.8076
MGH53_P6_F06	NA	black	0	0	1.7053
MGH53_P6_F07	NA	black	0	0	0
MGH53_P6_F08	NA	black	0	0	6.0964
MGH53_P6_F09	NA	black	0	4.2606	0
MGH53_P6_F10	NA	black	0	0	6.4404
MGH53_P6_G01	NA	black	0	0	4.5927
MGH53_P6_G02	NA	black	0	0	0.76638
MGH53_P6_G03	-0.161284539192	red	1	3.6501	3.5585
MGH53_P6_G04	NA	black	0	0	0
MGH53_P6_G05	NA	black	0	0	0
MGH53_P6_G06	NA	black	0	0	7.0386
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	0
MGH53_P6_G09	0.00438199713657	red	1	3.2132	3.4627
MGH53_P6_G10	NA	black	0	0	4.5333
MGH53_P6_G11	NA	black	0	0	0
MGH53_P6_H01	NA	black	0	0	0
MGH53_P6_H02	NA	black	0	0	5.3574
MGH53_P6_H03	NA	black	0	0	6.5743
MGH53_P6_H04	NA	black	0	3.8309	0
MGH53_P6_H05	-1.54410091222	black	0	1.0983	5.5625
MGH53_P6_H07	NA	black	0	0	7.4112
MGH53_P6_H09	-2.58002397023	black	0	5.2759	1.9873
MGH53_P6_H10	NA	black	0	6.1834	0
MGH53_P6_H11	NA	black	0	4.3568	0
MGH53_P7_A01	NA	black	0	0	0.87657
MGH53_P7_A02	NA	black	0	0	0
MGH53_P7_A03	NA	black	0	5.8534	0
MGH53_P7_A04	-2.84395928197	black	0	0.58207	6.2009
MGH53_P7_A05	-0.402583993366	red	1	1.2981	4.5766
MGH53_P7_A06	-1.60472707433	black	0	1.4141	5.869
MGH53_P7_A07	NA	black	0	0	1.9993
MGH53_P7_A09	NA	black	0	0	6.5971
