Cell_name	Zvalue	Color	Cluster	BRCA1	MTA1
97_P3_E01	0.145990995981	green3	2	0.48543	0.36065
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0.16607	0
97_P3_F05	NA	black	0	0	0.48852
97_P3_G12	-0.0553374189354	green3	2	0.28806	1.294
97_P3_B04	NA	black	0	0	0.45418
97_P3_B02	NA	black	0	0	1.1699
97_P3_B07	NA	black	0	0	0.56755
97_P3_G02	NA	black	0	0	2.6133
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0.45523	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	2.0996
97_P3_B01	NA	black	0	0	2.3257
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	0.3115	0
97_P3_G01	NA	black	0	0	1.3696
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0
97_P3_E11	0.412832058186	green3	2	0.21785	0.27858
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0.42223
97_P3_D12	NA	black	0	0	0
97_P3_D09	-0.114625746896	green3	2	0.2762	1.426
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	1.406
97_P3_H05	0.0720831235559	green3	2	0.3115	0.97379
97_P3_F12	NA	black	0	0.37184	0
97_P3_F04	0.908757796532	green3	2	1.6911	2.0296
97_P3_C11	0.27097142582	green3	2	0.20789	0.60312
97_P3_F08	-0.499584983574	red	1	0.23879	2.1798
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	1.2534
97_P3_A10	NA	black	0	0	0.26424
97_P3_A05	NA	black	0	0	0.58785
97_P3_C06	NA	black	0	0	1.3885
97_P3_F02	NA	black	0	0	0.42546
97_P3_D07	NA	black	0	0.38847	0
97_P3_C08	NA	black	0	0	1.3306
97_P3_A01	NA	black	0	0	0
97_P3_H04	-0.45914039763	green3	2	0.041243	1.8168
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	2.5178
97_P3_A02	NA	black	0	0	0.75275
97_P3_B06	NA	black	0	0	0.86235
97_P3_H10	NA	black	0	0	0
97_P5_B09	NA	black	0	0	0.33685
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.11441865104	green3	2	0.37629	0.79327
97_P6_G02	0.263708971471	green3	2	0.32654	0.41792
97_P6_E06	-0.47071890292	green3	2	0.21909	2.0844
97_P6_A03	-0.0981288266772	green3	2	0.14535	1.33
97_P5_F07	0.26724178104	green3	2	0.24975	0.55385
97_P5_B05	-0.764280862298	red	1	2.2147	0.7433
97_P6_B11	NA	black	0	0	0.61542
97_P6_E08	NA	black	0	0	0
97_P6_A09	NA	black	0	0.27023	0
97_P6_B04	NA	black	0	0	0
97_P5_A02	NA	black	0	0	1.5548
97_P5_C02	0.0962957888201	green3	2	0.37295	0.85679
97_P6_F09	NA	black	0	0.75189	0
97_P5_A04	NA	black	0	0	1.2666
97_P5_C04	NA	black	0	0	0.35276
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0.1776	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	0.0943876601041	green3	2	0.53804	0.41684
97_P5_D09	NA	black	0	0	0
97_P6_F03	NA	black	0	0	0
97_P6_F11	NA	black	0	0.29278	0
97_P6_H09	0.293272238427	green3	2	0.22404	0.53306
97_P6_B08	NA	black	0	0	0.35952
97_P5_A10	0.192649230635	green3	2	0.38957	0.49467
97_P6_H07	NA	black	0	0	1.6045
97_P6_C09	NA	black	0	0	0
97_P5_G04	NA	black	0	0	0.72944
97_P6_H01	NA	black	0	2.3448	0
97_P5_B06	NA	black	0	0	0.46676
97_P5_E04	NA	black	0	0.19912	0
97_P6_B10	NA	black	0	0	0.40272
97_P6_F04	-0.102725195611	green3	2	0.22774	1.3724
97_P5_E07	NA	black	0	0	1.6531
97_P5_G02	NA	black	0	0	0.58976
97_P5_C11	NA	black	0	0	0.44042
97_P5_A03	-0.830555349172	red	1	0.15445	2.5673
97_P6_B02	NA	black	0	0	0.67084
97_P6_H12	-0.81563721013	red	1	1.2969	0.020058
97_P6_F12	NA	black	0	0	0
97_P6_A02	NA	black	0	0.81476	0
97_P5_C12	NA	black	0	0	0
97_P5_C01	NA	black	0	0	1.5105
97_P5_B07	-0.467350937121	green3	2	0.19787	2.0395
97_P5_A08	NA	black	0	0	0.86552
97_P6_H08	NA	black	0	0	0
97_P5_E11	-0.684981321285	red	1	0.24489	2.5534
97_P6_A01	0.345826955974	green3	2	0.19409	0.46571
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.7536
97_P5_C10	0.100610600113	green3	2	0.80074	2.0032
97_P6_C11	NA	black	0	0	0
97_P6_E07	-0.0266341057126	green3	2	0.54102	1.3505
97_P6_E05	NA	black	0	0	0.30568
97_P5_G07	-0.360877006967	green3	2	0.29866	2.0172
97_P5_D04	NA	black	0	0.40708	0
97_P6_B03	NA	black	0	0	0
97_P5_H01	-1.30700688272	black	0	2.5185	0.55385
97_P6_A11	NA	black	0	0.62106	0
97_P6_E09	NA	black	0	0.27143	0
97_P6_A10	0.29738075573	green3	2	0.30217	0.37851
97_P5_E02	NA	black	0	0.2558	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	1.4895
97_P6_B12	NA	black	0	0	0.66357
97_P5_H10	NA	black	0	0	0.73466
97_P6_A04	NA	black	0	0	0
97_P5_B12	NA	black	0	0	0
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0.4957
97_P6_E04	NA	black	0	0	0.584
97_P6_D04	-0.0452863929118	green3	2	1.0807	1.0752
97_P5_D02	NA	black	0	0	0.12829
97_P6_G10	-0.714519899203	red	1	0.053806	2.1922
97_P5_B04	-0.477247073084	green3	2	0.28333	2.2379
97_P6_E03	-0.330231554698	green3	2	0.2762	1.9057
97_P5_E05	NA	black	0	0.2857	0
97_P5_G05	-0.525038480701	red	1	2.3612	0.91533
97_P5_D03	NA	black	0	0	1.5666
97_P5_C07	NA	black	0	2.4447	0
97_P6_C12	-0.400774741328	green3	2	0.25701	2.0193
97_P6_B09	NA	black	0	0	0.29748
97_P5_D07	NA	black	0	0	0.19535
97_P6_A05	0.494607454989	green3	2	0.1635	0.21785
97_P5_C08	NA	black	0	0	0
97_P5_B03	-0.0326434201045	green3	2	0.17505	1.2197
97_P6_G08	NA	black	0	0.16092	0
97_P6_D12	0.121704117626	green3	2	0.48543	0.50691
97_P6_D01	NA	black	0	0	0.54893
97_P5_H08	NA	black	0	0	0
97_P6_C07	NA	black	0	0	1.6978
97_P6_C02	NA	black	0	0	0
97_P5_F02	NA	black	0	0	1
97_P5_F04	NA	black	0	0	0.59932
97_P5_H02	NA	black	0	0	0
97_P6_C08	0.265355050102	green3	2	0.32539	0.41576
97_P5_E03	NA	black	0	0.19283	0
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0.32193	0
97_P6_F05	NA	black	0	0	0.15575
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0	0.69866
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0.3471
97_P5_B02	NA	black	0	0.20914	0
97_P5_E10	NA	black	0	0	0.30334
97_P5_B11	NA	black	0	0	1.1859
97_P6_G07	-0.204553836584	green3	2	0.45838	1.9877
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0.69064	0
97_P6_A06	NA	black	0	0	0.51602
97_P6_F07	NA	black	0	0	3.5398
97_P6_G04	NA	black	0	0.53506	0
97_P6_B05	NA	black	0	0	0.69599
97_P5_D06	NA	black	0	0	0.29631
97_P6_F08	NA	black	0	0	1.4756
97_P5_F06	NA	black	0	0	0.96643
97_P5_D08	NA	black	0	0	0.26424
97_P5_G11	0.494237347733	green3	2	0.20289	0.13225
97_P6_F10	0.350807892217	green3	2	0.19283	0.45733
97_P5_H07	NA	black	0	0	0
97_P5_A07	NA	black	0	0.19661	0
97_P6_G11	-0.844996190408	red	1	0.48233	4.2582
97_P5_C03	NA	black	0	0	1.419
97_P5_F01	NA	black	0	0	0.39287
97_P6_E01	-0.0209144252144	green3	2	1.3612	1.1545
97_P5_F03	0.338998961601	green3	2	0.20664	0.46048
97_P5_B01	NA	black	0	0	1.06
97_P6_H03	NA	black	0	0	0.99059
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	0	0
97_P5_C05	NA	black	0	0	0
97_P6_D11	NA	black	0	0	0.51299
97_P5_H09	NA	black	0	0	0.77989
97_P6_B06	NA	black	0	0.35614	0
97_P5_F09	NA	black	0	0	2.1134
97_P6_F02	NA	black	0	0	0.71017
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	1.1699
97_P5_D05	NA	black	0	0	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	0.139205454499	green3	2	0.338	0.76469
97_P6_G09	NA	black	0	0	1.1545
97_P6_D08	NA	black	0	0	0
97_P5_G06	0.165445097984	green3	2	0.41576	0.52907
97_P5_A01	NA	black	0	0	0
97_P6_H10	0.133290428523	green3	2	0.26544	0.8512
97_P5_G01	NA	black	0	0	0
97_P6_E02	NA	black	0	0	0.27977
97_P6_B01	NA	black	0	0	0.4844
97_P5_F10	NA	black	0	0.10702	0
97_P6_C10	NA	black	0	0	0.27381
97_P5_C09	0.613437570278	green3	2	0.096262	0.12829
97_P5_E12	NA	black	0	0.16221	0
97_P5_E01	NA	black	0	0	0.85679
97_P6_D02	NA	black	0	0	0.77231
97_P6_A07	NA	black	0	0	2.0783
97_P5_G03	0.389415687825	green3	2	0.098958	0.51096
97_P6_G12	NA	black	0	0	0
97_P6_C03	-1.67476398029	black	0	3.743	0.72334
97_P6_H06	NA	black	0	0	2.6597
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0.91533
97_P6_G03	NA	black	0	1.7299	0
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	0	1.9475
97_P5_H04	NA	black	0	0	0
MGH97_P7_B05	NA	black	0	0	2.5931
MGH97_P7_E10	NA	black	0	0	0.28806
MGH97_P7_A02	NA	black	0	0	0.5008
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0.2762
MGH97_P7_G11	0.265622495184	green3	2	0.25096	0.55582
MGH97_P7_A08	NA	black	0	0	1.6722
MGH97_P7_F07	NA	black	0	0	0.47301
MGH97_P7_C04	NA	black	0	0	0.70044
MGH97_P7_C02	NA	black	0	0	0.9855
MGH97_P7_F10	NA	black	0	0.21537	0
MGH97_P7_H05	-0.0247999136263	green3	2	0.26183	1.2166
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0.1776	0
MGH97_P7_H02	NA	black	0	0	0.58015
MGH97_P7_C11	NA	black	0	0	2.1097
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0	0.23511
MGH97_P7_D12	NA	black	0	0	0.21661
MGH97_P7_B02	NA	black	0	0	1.24
MGH97_P7_E03	NA	black	0	0	0.85679
MGH97_P7_D02	NA	black	0	0	1.9568
MGH97_P7_B11	NA	black	0	0	0.31962
MGH97_P7_E09	NA	black	0	0	0
MGH97_P7_B01	NA	black	0	0	0.8922
MGH97_P7_G06	NA	black	0	0.034216	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	0.50691
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.38381805988	green3	2	0.13488	0.47612
MGH97_P7_H07	NA	black	0	0	0.4916
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	3.2725	0
MGH97_P7_G09	0.448819993651	green3	2	0.19409	0.24975
MGH97_P7_E06	NA	black	0	0	0.24489
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	1.3533	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0.35276
MGH97_P7_E08	NA	black	0	0	0.73725
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	0.73379
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0.22033
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	0.00285960795413	green3	2	0.65168	0.99711
MGH97_P7_A11	NA	black	0	0	1.1782
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.47612	0
MGH97_P7_F08	NA	black	0	0	0.5509
MGH97_P7_D11	NA	black	0	0	2.1184
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0.1903	0
MGH97_P7_C12	NA	black	0	0.13619	0
MGH97_P7_H11	NA	black	0	0	1.7489
MGH97_P7_A04	NA	black	0	0	0.38736
MGH97_P7_H06	0.270159236399	green3	2	0.32077	0.41251
MGH97_P7_F03	NA	black	0	0	0.33228
MGH97_P7_A07	NA	black	0	0.20163	0
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	-0.578587021188	red	1	1.792	0.71721
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	NA	black	0	0.22157	0
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0.71809
MGH97_P7_E04	NA	black	0	0	0.39067
MGH97_P7_E01	NA	black	0	0	1.281
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.38515
MGH97_P7_B03	NA	black	0	0	2.4065
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	1.184
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	NA	black	0	0	0.58785
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	1.6699
MGH97_P8_A11	NA	black	0	0	0
MGH97_P10_A12	NA	black	0	0	0.22651
MGH97_P10_E09	NA	black	0	0	0.21785
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	0.36065
MGH97_P8_D03	NA	black	0	0.70221	0
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	0.79909
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0.2302	0
MGH97_P8_H06	NA	black	0	0	0
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	2.774
MGH97_P8_D07	NA	black	0	0	0.38184
MGH97_P8_H02	NA	black	0	0	2.4581
MGH97_P8_D01	NA	black	0	0.24245	0
MGH97_P10_C04	NA	black	0	0	0.37295
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	1.4109
MGH97_P8_A05	NA	black	0	0	0.98914
MGH97_P9_F10	NA	black	0	0.17249	0
MGH97_P10_F10	-0.22219491374	green3	2	0.11636	1.5236
MGH97_P9_G12	NA	black	0	0	0.15445
MGH97_P8_B04	NA	black	0	0	1.4983
MGH97_P8_E11	NA	black	0	0	1.9407
MGH97_P9_G10	-0.93669264872	red	1	0.018634	2.4335
MGH97_P10_D11	NA	black	0	0	0.59646
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.24367
MGH97_P8_D04	NA	black	0	3.0328	0
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	1.0342	0
MGH97_P9_F01	NA	black	0	0	0
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	0.100699791645	green3	2	0.37518	0.83996
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0	1.4709
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	0.32654
MGH97_P10_A06	0.110085138522	green3	2	0.41792	0.74588
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	0.455940274562	green3	2	0.1375	0.33914
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	0.206457759805	green3	2	0.21909	0.7277
MGH97_P9_G11	NA	black	0	0.54399	0
MGH97_P8_F11	NA	black	0	0	0.56071
MGH97_P8_F05	-0.328205516766	green3	2	0.49262	2.6182
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	2.3986	0
MGH97_P8_C10	0.386091853359	green3	2	0.16736	0.42546
MGH97_P8_E02	NA	black	0	0	3.5019
MGH97_P10_B05	NA	black	0	0	1.3923
MGH97_P8_G04	NA	black	0	0	0.39944
MGH97_P9_B02	NA	black	0	0	0.47508
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	0.43596357262	green3	2	0.20038	0.26424
MGH97_P10_H09	NA	black	0	0.71984	0
MGH97_P10_E06	NA	black	0	0	0.2762
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	NA	black	0	0.19535	0
MGH97_P10_A01	NA	black	0	0	0.90149
MGH97_P9_D09	NA	black	0	0	1.757
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	0	2.0486
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0.21785	0
MGH97_P9_A07	NA	black	0	0	0.8953
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	-0.776310053472	red	1	0.16479	2.5041
MGH97_P10_G03	NA	black	0	0	0.71809
MGH97_P8_B03	NA	black	0	0	0.84559
MGH97_P10_H07	-0.595989428667	red	1	0.24975	2.3945
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	-0.917411932123	red	1	1.8003	0.4489
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	0	1.1583
MGH97_P10_G01	NA	black	0	0.46676	0
MGH97_P10_H05	0.661057036977	green3	2	3.3741	1.4505
MGH97_P9_F07	NA	black	0	1.513	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0.75531
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	1.7459
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	0.2302	0
MGH97_P9_B05	NA	black	0	0	2.3144
MGH97_P9_A12	0.164673697333	green3	2	0.41251	0.54102
MGH97_P8_D10	NA	black	0	0.33113	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	0	0.30217
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	0.078338520886	green3	2	0.40054	0.88908
MGH97_P8_C12	NA	black	0	0	2.4649
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0.32193
MGH97_P10_C07	NA	black	0	0	0.5656
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	NA	black	0	2.0524	0
MGH97_P9_F03	NA	black	0	0	2.3876
MGH97_P10_C08	NA	black	0	0	2.0061
MGH97_P8_B11	-0.372310304646	green3	2	0.21785	1.8953
MGH97_P10_C01	NA	black	0	0	1.127
MGH97_P9_D04	NA	black	0	0	0.63877
MGH97_P10_B06	NA	black	0	0	0.84639
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0.24367
MGH97_P9_C12	NA	black	0	0.19409	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0.35276
MGH97_P10_G02	NA	black	0	0	1.4505
MGH97_P9_B07	NA	black	0	0	0.59359
MGH97_P10_D08	NA	black	0	0.86235	0
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	0.361939337646	green3	2	0.24975	0.32884
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	NA	black	0	0.19283	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0.95159
MGH97_P9_G08	NA	black	0	0	1.394
MGH97_P8_B01	0.0375914335608	green3	2	0.22651	1.0813
MGH97_P10_B08	NA	black	0	3.6793	0
MGH97_P10_C12	NA	black	0	0.12565	0
MGH97_P9_A10	NA	black	0	0	0.32998
MGH97_P9_C10	1.55448225689	black	0	1.6654	2.6877
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	0	0.26903
MGH97_P8_C09	NA	black	0	0	0.87263
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	-0.0645443590678	green3	2	0.63784	2.2366
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	1.844
MGH97_P8_C06	NA	black	0	0	1.1776
MGH97_P8_A03	0.220770863303	green3	2	0.21412	0.70221
MGH97_P9_C04	NA	black	0	0	3.8345
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.74157	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	1.2123
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	0.0999143823335	green3	2	0.29514	0.9115
MGH97_P9_H08	NA	black	0	0	0.58304
MGH97_P9_E08	NA	black	0	0.31846	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	5.2303	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	0.191401532119	green3	2	0.22774	0.75189
MGH97_P9_C03	NA	black	0	0	2.3635
MGH97_P8_E03	0.428133273289	green3	2	0.20914	0.26303
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0.19156	0
MGH97_P8_G02	NA	black	0	0	0.86156
MGH97_P10_G10	NA	black	0	0	0
MGH97_P9_G06	NA	black	0	0.27501	0
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	1.4071
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0.69866	0
MGH97_P9_F08	NA	black	0	0	2.2726
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0.10836	0
MGH97_P9_H06	NA	black	0	0	0.9568
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0.24123	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	0	1.1243
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	NA	black	0	3.6208	0
MGH97_P10_G11	NA	black	0	2.778	0
MGH97_P10_E07	NA	black	0	0	0.2857
MGH97_P10_F03	NA	black	0	0	0.27262
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.32077
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	2.7431	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	0.16877220656	green3	2	0.35389	0.65168
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0.23143	0
MGH97_P8_B07	NA	black	0	0	0.2762
MGH97_P8_G07	NA	black	0	0.21039	0
MGH97_P9_B08	-1.2660873997	black	0	2.0597	0.36177
MGH97_P9_C01	NA	black	0	0.55189	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0.44361	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0.33457
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	NA	black	0	0	2.3051
MGH97_P8_E05	NA	black	0	0.63227	0
MGH97_P8_A08	NA	black	0	0	0.301
MGH97_P10_F12	NA	black	0	0	0.37962
MGH97_P9_D01	0.222229264023	green3	2	0.36177	0.46258
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	NA	black	0	0	1.1897
MGH97_P10_C02	0.159374171327	green3	2	0.42223	0.53605
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	0.46362
MGH97_P9_E11	0.244430686932	green3	2	0.21909	0.64616
MGH97_P9_F06	NA	black	0	0	0.44784
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	0
MGH97_P10_E11	NA	black	0	0	0.63784
MGH97_P9_B09	-1.45595687792	black	0	2.5137	0.4782
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	1.5974	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	0.24853
MGH97_P10_G05	NA	black	0	0	0.27023
MGH97_P9_H10	-1.06840399556	red	1	0.17249	3.0025
MGH97_P9_A11	0.294252867551	green3	2	0.22527	0.52907
MGH97_P8_A12	NA	black	0	0.16993	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0.28333
MGH97_P10_H03	NA	black	0	0	0.88362
MGH97_P8_H04	NA	black	0	0	1.538
MGH97_P9_C07	NA	black	0	0.30685	0
MGH97_P9_H07	NA	black	0	0	0.90997
MGH97_P8_C02	0.138099641986	green3	2	0.44467	0.56462
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	1.0215
MGH97_P10_C03	0.347492926097	green3	2	0.22651	0.40817
93_P3_D02	-0.71166187314	red	1	4.0363	1.0384
93_P3_B08	NA	black	0	0	1.0475
93_P3_D10	NA	black	0	0	0.70752
93_P3_H02	NA	black	0	0	0.65901
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	1.742	0
93_P3_F07	0.0293548231444	green3	2	0.59646	0.75189
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0.78241
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	0.68975
93_P3_E03	NA	black	0	0	0
