Cell_name	Zvalue	Color	Cluster	NANOG	STAT3
97_P6_F11	-0.0421619168151	red	1	0.8472	3.059
97_P6_H09	-0.171163308857	red	1	0.49978	2.843
97_P6_B08	-0.0599986542519	red	1	0.848	3.3594
97_P5_A10	-0.827010765738	red	1	1.6758	0.66266
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	2.5864
97_P5_G04	NA	black	0	0	0.15445
97_P6_H01	NA	black	0	0	4.9276
97_P5_B06	-0.214846320308	red	1	0.59837	3.2273
97_P5_E04	-0.64128706852	red	1	1.4087	0.37184
97_P6_B10	0.00629870260474	red	1	0.94411	2.6736
97_P6_F04	-0.72614380812	red	1	0.02148	3.4218
97_P5_E07	0.0438886418809	red	1	1.0895	2.6567
97_P5_G02	NA	black	0	0	0
97_P5_C11	0.145605011778	red	1	1.1257	3.4084
97_P5_A03	-0.17817552223	red	1	0.83915	4.737
97_P6_B02	NA	black	0	0	4.1276
97_P6_H12	0.93017265885	red	1	0.20163	0.12035
97_P6_F12	NA	black	0	0	3.884
97_P6_A02	-0.0862950621457	red	1	0.89375	4.682
97_P5_C12	-0.000467531573342	red	1	0.75788	2.2418
97_P5_C01	-0.218743471857	red	1	0.44573	2.9212
97_P5_B07	NA	black	0	0	2.4641
97_P5_A08	-0.0577366119484	red	1	0.95308	0.71458
97_P6_H08	-0.0651822769065	red	1	0.097611	2.3219
97_P5_E11	-0.356441528532	red	1	0.73379	4.7765
97_P6_A01	0.0390448777808	red	1	0.84639	1.1427
97_P6_G01	NA	black	0	0	0
97_P5_D10	0.739750305654	red	1	0.30568	0.26303
97_P5_C10	2.81394188721	black	0	2.5117	5.1163
97_P6_C11	-0.412380484966	red	1	0.55483	3.8817
97_P6_E07	-0.149708552924	red	1	0.66084	3.0959
97_P6_E05	0.621137129021	red	1	0.38184	0.338
97_P5_G07	NA	black	0	0	1.1538
97_P5_D04	NA	black	0	0	1.8036
97_P6_B03	0.0594734150717	red	1	0.61353	1.9222
97_P5_H01	-0.088944231142	red	1	0.40272	2.4818
97_P6_A11	-0.0128308525613	red	1	0.95977	1.8496
97_P6_E09	-0.245206315515	red	1	1.8416	1.8941
97_P6_A10	-0.200560476272	red	1	0.79077	4.2684
97_P5_E02	1.02001480692	red	1	2.3948	3.402
97_P6_D03	-0.0852393902752	red	1	0.73812	2.9373
97_P5_A09	0.210480339921	red	1	0.72944	0.20038
97_P6_B12	NA	black	0	0	1.2296
97_P5_H10	1.00453759393	red	1	2.2786	3.4708
97_P6_A04	-0.639284059894	red	1	0.38847	4.0005
97_P5_B12	0.334869629029	red	1	1.378	3.4248
97_P5_A12	NA	black	0	0	0
97_P5_F08	-0.0872033941956	red	1	0.63227	2.6931
97_P6_E04	NA	black	0	0	3.7215
97_P6_D04	-1.65505486054	black	0	2.4662	0.71458
97_P5_D02	NA	black	0	0	3.4935
97_P6_G10	0.126127573096	red	1	0.10836	1.959
97_P5_B04	NA	black	0	0	0.55189
97_P6_E03	NA	black	0	0.86473	0
97_P5_E05	-0.0288791912792	red	1	0.82538	2.7015
97_P5_G05	0.16532179978	red	1	0.57143	1.4657
97_P5_D03	NA	black	0	3.3714	0
97_P5_C07	NA	black	0	0	1.3016
97_P6_C12	0.0160867208868	red	1	1.0072	2.5333
97_P6_B09	-0.506374585239	red	1	0.38515	3.6333
97_P5_D07	0.339878288434	red	1	0.25822	1.4005
97_P6_A05	0.427656495936	red	1	0.5568	0.24732
97_P5_C08	0.0973555892161	red	1	0.50487	1.854
97_P5_B03	-0.139910618574	red	1	0.88675	5.3202
97_P6_G08	NA	black	0	0	2.8223
97_P6_D12	-0.209993411767	red	1	1.0956	0.6526
97_P6_D01	0.772393207824	red	1	1.7497	3.7523
97_P5_H08	-0.227173203942	red	1	0.65901	3.5079
97_P6_C07	0.562165910973	red	1	1.3248	4.5534
97_P6_C02	0.476443780685	red	1	0.48233	0.43189
97_P5_F02	-0.53278280059	red	1	0.48646	4.0292
97_P5_F04	0.100959332701	red	1	1.2406	2.7523
97_P5_H02	-0.592212169907	red	1	0.35952	3.7924
97_P6_C08	-0.918902267642	red	1	1.9557	0.96938
97_P5_E03	0.467705461346	red	1	0.34369	0.91686
97_P6_D05	0.314418901595	red	1	0.60786	0.53306
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.208810994529	red	1	0.42546	2.862
97_P5_H06	0.286054099852	red	1	0.67987	0.11237
97_P5_H11	-0.419618470895	red	1	1.2437	0.43403
97_P5_E06	NA	black	0	0	3.6166
97_P6_H02	0.453550880634	red	1	1.2129	4.9302
97_P6_A08	-0.0590873716022	red	1	1.0398	1.5714
97_P5_B02	-0.0351869298933	red	1	0.6107	2.4049
97_P5_E10	-0.423049717214	red	1	0.39287	3.4236
97_P5_B11	0.259359327519	red	1	0.58304	0.96421
97_P6_G07	NA	black	0	0	0.64985
97_P5_A05	NA	black	0	0	4.8244
97_P5_A11	0.219906484965	red	1	0.26063	1.6871
97_P6_A06	NA	black	0	0	3.6782
97_P6_F07	0.0642766214827	red	1	1.0243	3.2963
97_P6_G04	0.589050478068	red	1	0.44467	0.1776
97_P6_B05	NA	black	0	0	2.9853
97_P5_D06	NA	black	0	0	0.27739
97_P6_F08	NA	black	0	0	0.089498
97_P5_F06	0.250403337256	red	1	0.63784	0.73725
97_P5_D08	0.102750339417	red	1	1.2308	2.7767
97_P5_G11	-0.264234797908	red	1	1.1217	0.48852
97_P6_F10	0.247780903647	red	1	0.65718	0.62387
97_P5_H07	0.0300314878374	red	1	0.96569	4.3408
97_P5_A07	-0.22332032342	red	1	1.051	0.15186
97_P6_G11	NA	black	0	0.61447	0
97_P5_C03	-2.82829516894e-05	red	1	1.254	2.2654
97_P5_F01	NA	black	0	0.28096	0
97_P6_E01	0.159925852894	red	1	1.1276	3.5189
97_P5_F03	0.112411778721	red	1	0.5955	1.6754
97_P5_B01	0.17309636087	red	1	0.74674	0.39177
97_P6_H03	-0.153363707626	red	1	0.52807	2.8203
97_P6_E12	-0.261510642708	red	1	1.129	0.55483
97_P5_G10	-0.194610668721	red	1	0.40054	2.7893
97_P5_C05	0.105566905673	red	1	1.1084	3.1554
97_P6_D11	0.0986753327464	red	1	0.36177	1.9389
97_P5_H09	-0.443568317262	red	1	1.2314	0.27143
97_P6_B06	0.38948666617	red	1	0.58207	0.27977
97_P5_F09	0.434574288289	red	1	0.44573	0.73466
97_P6_F02	0.436296986821	red	1	0.38626	0.90535
97_P5_D11	NA	black	0	0	1.2869
97_P5_H03	-4.77610025728	black	0	4.2498	0.24489
97_P5_D05	0.00777759653343	red	1	0.86156	2.0086
97_P6_H05	NA	black	0	2.296	0
97_P6_D09	-0.323307926118	red	1	0.56365	3.57
97_P6_G09	NA	black	0	0	1.5346
97_P6_D08	NA	black	0	1.0272	0
97_P5_G06	NA	black	0	0	1.7424
97_P5_A01	0.0334803155079	red	1	1.0072	2.8697
97_P6_H10	0.789870210376	red	1	0.18142	0.49672
97_P5_G01	0.0921309140039	red	1	0.6107	1.7545
97_P6_E02	-0.0640564000322	red	1	0.93508	0.16221
97_P6_B01	NA	black	0	0.6173	0
97_P5_F10	0.366036201787	red	1	0.62012	0.12433
97_P6_C10	-0.00652427058324	red	1	0.88127	2.5087
97_P5_C09	-0.528034980508	red	1	3.7957	2.128
97_P5_E12	-0.196383185874	red	1	1.1947	1.2308
97_P5_E01	NA	black	0	0	3.9041
97_P6_D02	-0.0413334001325	red	1	0.91227	4.3041
97_P6_A07	NA	black	0	0	3.563
97_P5_G03	0.0994177534282	red	1	0.48543	1.8624
97_P6_G12	NA	black	0	0	0
97_P6_C03	0.129866947631	red	1	0.41684	1.8131
97_P6_H06	-0.425227981064	red	1	0.53406	3.8461
97_P5_E09	NA	black	0	0	0.70399
97_P6_C01	NA	black	0	0	0
97_P6_G03	-0.0600704466702	red	1	0.55582	2.48
97_P5_G12	-0.0596448658777	red	1	0.97085	0.9782
97_P5_G09	0.242568031576	red	1	0.29866	1.5984
97_P5_H04	NA	black	0	0	0.17121
MGH97_P7_B05	NA	black	0	0	2.479
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	-0.0511124225175	red	1	0.87814	3.6424
MGH97_P7_C01	-0.0431972170567	red	1	1.3774	2.1293
MGH97_P7_D06	NA	black	0	0	0.34142
MGH97_P7_H08	0.0534344749581	red	1	1.5816	2.4079
MGH97_P7_G11	-1.24367025256	red	1	0.39726	5.6116
MGH97_P7_A08	NA	black	0	0	3.7264
MGH97_P7_F07	NA	black	0	0	0.73292
MGH97_P7_C04	NA	black	0	0	1.3545
MGH97_P7_C02	NA	black	0	0	2.1696
MGH97_P7_F10	0.503205772106	red	1	0.51197	0.16607
MGH97_P7_H05	NA	black	0	0.62854	0
MGH97_P7_B04	NA	black	0	0	4.01
MGH97_P7_F09	-3.13085281683	black	0	3.5719	0.59741
MGH97_P7_H02	NA	black	0	0	5.5072
MGH97_P7_C11	-0.288828423706	red	1	0.45628	3.1611
MGH97_P7_G07	NA	black	0	0	0.16092
MGH97_P7_F06	NA	black	0	0	0.98331
MGH97_P7_A06	NA	black	0	0.45418	0
MGH97_P7_D12	NA	black	0	3.9907	0
MGH97_P7_B02	-0.0195412900848	red	1	0.90381	3.3657
MGH97_P7_E03	0.0458664722795	red	1	0.79161	1.6309
MGH97_P7_D02	NA	black	0	0	2.8862
MGH97_P7_B11	-0.0467771082699	red	1	0.5888	2.4457
MGH97_P7_E09	0.661343340676	red	1	0.39067	0.17249
MGH97_P7_B01	0.13625341659	red	1	0.35389	1.8379
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	0.40708
MGH97_P7_C05	NA	black	0	0.81147	0
MGH97_P7_E07	NA	black	0	1.0122	0
MGH97_P7_B12	0.340181630388	red	1	0.60975	0.36737
MGH97_P7_H07	NA	black	0	0	3.1385
MGH97_P7_D04	NA	black	0	0	1.9895
MGH97_P7_C06	-0.0326301661488	red	1	0.32423	2.2972
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	NA	black	0	0.61824	0
MGH97_P7_F04	0.187134971779	red	1	0.69153	0.83269
MGH97_P7_C09	NA	black	0	0	1.6799
MGH97_P7_G03	NA	black	0	0	2.7222
MGH97_P7_H01	NA	black	0	0	0.8472
MGH97_P7_B06	NA	black	0	0	3.0585
MGH97_P7_C08	0.517367514163	red	1	0.45628	0.39067
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	1.1408
MGH97_P7_H03	0.971058052623	red	1	0.09356	0.32539
MGH97_P7_B10	NA	black	0	0	0.20414
MGH97_P7_E11	NA	black	0	0.29042	0
MGH97_P7_C03	NA	black	0	0	1.6866
MGH97_P7_H12	NA	black	0	0	3.8204
MGH97_P7_D07	NA	black	0	0	0.35952
MGH97_P7_A11	0.264081824428	red	1	0.64893	0.57046
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.25942	0
MGH97_P7_F08	NA	black	0	0	4.5607
MGH97_P7_D11	NA	black	0	0	4.0596
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.268799175704	red	1	0.59168	3.4427
MGH97_P7_C12	-1.63933970295	black	0	2.2925	0.52406
MGH97_P7_H11	-0.915011181162	red	1	0.40708	4.8086
MGH97_P7_A04	NA	black	0	0	0.23511
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	0.660506179755	red	1	1.9241	3.325
MGH97_P7_A07	0.890552976508	red	1	0.22033	0.15575
MGH97_P7_F11	NA	black	0	0	3.4673
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	1.0321
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0	3.9798
MGH97_P7_B09	0.632551035255	red	1	0.41034	0.18269
MGH97_P7_G10	NA	black	0	0	1.9716
MGH97_P7_G02	0.629064929121	red	1	0.40817	0.20414
MGH97_P7_H04	NA	black	0	2.679	0
MGH97_P7_G01	NA	black	0	0	0.64062
MGH97_P7_E05	NA	black	0	0	0.44042
MGH97_P7_E04	NA	black	0	0	0.075875
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	5.0884
MGH97_P7_D05	NA	black	0	0	3.4764
MGH97_P7_A03	0.289360462901	red	1	0.61824	0.61636
MGH97_P7_B03	0.0378366121102	red	1	0.41576	2.101
MGH97_P7_A05	0.713556400559	red	1	0.33571	0.2302
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	3.4786
MGH97_P7_G05	-0.280499467138	red	1	0.37184	2.9935
MGH97_P7_D08	NA	black	0	1.3471	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	2.2898
MGH97_P10_A12	-0.0080139917249	red	1	0.31383	2.2324
MGH97_P10_E09	0.118258951494	red	1	0.49774	1.7811
MGH97_P9_B12	NA	black	0	0	2.1253
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	-0.0767369122166	red	1	0.36289	2.4271
MGH97_P8_G05	NA	black	0	0	4.2429
MGH97_P9_C05	NA	black	0	0	1.4766
MGH97_P8_D03	NA	black	0	1.5993	0
MGH97_P8_H05	-0.0856351555595	red	1	0.83026	3.5253
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	0.0876387942031	red	1	0.81803	0.39397
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	0.00484322657747	red	1	0.67807	2.2013
MGH97_P8_H11	NA	black	0	0	5.192
MGH97_P9_F12	NA	black	0	0	2.9718
MGH97_P8_D07	NA	black	0	0	4.0362
MGH97_P8_H02	NA	black	0	0	1.8408
MGH97_P8_D01	NA	black	0	0	0.18269
MGH97_P10_C04	NA	black	0	0	0.59837
MGH97_P9_E06	NA	black	0	0	4.9782
MGH97_P8_F12	NA	black	0	0	3.5194
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.29278
MGH97_P9_F10	-0.403017013117	red	1	0.17505	3.0286
MGH97_P10_F10	NA	black	0	0.59837	0
MGH97_P9_G12	NA	black	0	0	2.4621
MGH97_P8_B04	-0.239974240118	red	1	1.0969	0.45838
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	3.7732
MGH97_P10_D11	NA	black	0	0.29866	0
MGH97_P10_D01	NA	black	0	0	2.2001
MGH97_P10_H04	NA	black	0	0	2.6636
MGH97_P10_D12	-0.153371895973	red	1	0.32077	2.6053
MGH97_P8_D04	0.122748332991	red	1	0.61164	1.5902
MGH97_P8_F08	-0.302270853273	red	1	3.7897	2.2479
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	0.493196446942	red	1	0.50487	0.24975
MGH97_P8_A02	NA	black	0	0	1.1296
MGH97_P9_F01	-2.0526106196	black	0	2.4316	0.2857
MGH97_P8_B08	NA	black	0	0	0.23511
MGH97_P8_A09	0.0356474521856	red	1	0.85679	0.90766
MGH97_P9_A03	-0.124965375667	red	1	0.58111	2.7889
MGH97_P9_G09	0.596387310592	red	1	0.2916	0.69153
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0.72159	0
MGH97_P9_G04	1.88579716365	black	0	2.9817	3.7824
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	NA	black	0	0	0.59455
MGH97_P10_F08	-0.503482958354	red	1	0.52807	4.1006
MGH97_P8_E08	NA	black	0	2.3539	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0
MGH97_P9_G11	-0.0264387716793	red	1	0.86552	2.9288
MGH97_P8_F11	NA	black	0	0	2.4158
MGH97_P8_F05	NA	black	0	1.7999	0
MGH97_P9_A01	NA	black	0	0	0.29631
MGH97_P10_F01	0.202115908233	red	1	0.73725	0.17632
MGH97_P8_C10	0.499022751353	red	1	2.102	2.9657
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0.24245
MGH97_P8_G04	0.052867410303	red	1	1.0936	2.7301
MGH97_P9_B02	NA	black	0	0.32539	0
MGH97_P8_H08	NA	black	0	0	4.6077
MGH97_P8_F01	0.186233584248	red	1	0.75018	0.15704
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	0.17505
MGH97_P10_D10	NA	black	0	0	2.8088
MGH97_P10_A03	3.8108966394	black	0	4.3474	4.167
MGH97_P10_A05	0.278598855246	red	1	0.33685	1.46
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0	2.1906
MGH97_P9_D06	0.517901238514	red	1	1.4526	3.8195
MGH97_P9_G05	0.79570563211	red	1	1.6064	4.1228
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	0.860365654856	red	1	1.3813	5.3956
MGH97_P10_A04	0.581334265247	red	1	2.0714	3.0929
MGH97_P9_A07	NA	black	0	0	4.1827
MGH97_P9_A08	0.0746093569492	red	1	0.51602	1.9336
MGH97_P9_H12	0.644835400787	red	1	0.15316	0.87106
MGH97_P10_G03	0.165601144951	red	1	1.4346	2.7729
MGH97_P8_B03	-0.403345530801	red	1	1.2827	0.66993
MGH97_P10_H07	0.0238175674509	red	1	0.87106	0.35502
MGH97_P10_E01	NA	black	0	0	3.4552
MGH97_P9_F11	NA	black	0	0.66448	0
MGH97_P8_B12	-0.831658515825	red	1	1.4936	0.16864
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	0.0372756025536	red	1	0.32423	2.1154
MGH97_P10_F07	NA	black	0	0	4.44
MGH97_P10_G01	NA	black	0	0	3.3214
MGH97_P10_H05	NA	black	0	0	1.0043
MGH97_P9_F07	NA	black	0	0	0.36737
MGH97_P9_D08	-0.0322654765101	red	1	0.41684	2.317
MGH97_P9_E05	NA	black	0	0	2.118
MGH97_P8_B09	NA	black	0	0.63691	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	1.4626
MGH97_P9_E03	NA	black	0	0	1.8758
MGH97_P9_G07	NA	black	0	0	0.20789
MGH97_P9_C09	-3.21823152559	black	0	3.4139	0.42438
MGH97_P10_B11	-0.435219509406	red	1	0.38847	3.4473
MGH97_P9_B05	NA	black	0	0.82701	0
MGH97_P9_A12	NA	black	0	0	1.9211
MGH97_P8_D10	NA	black	0	0	2.6554
MGH97_P8_C05	NA	black	0	0	4.1387
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	3.6686
MGH97_P8_F03	0.0289359343688	red	1	0.96569	3.704
MGH97_P8_C12	0.396483626639	red	1	0.52005	0.59264
MGH97_P10_E10	NA	black	0	0	5.076
MGH97_P10_H10	-0.573432982731	red	1	0.38957	3.8267
MGH97_P10_C07	-0.0292920584962	red	1	0.78157	2.5639
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	-0.0558949695079	red	1	0.95829	0.8472
MGH97_P9_F03	0.08497987406	red	1	0.71017	1.57
MGH97_P10_C08	-0.0166648605288	red	1	0.86315	2.6821
MGH97_P8_B11	-0.113744385461	red	1	0.34028	2.5153
MGH97_P10_C01	0.484322604109	red	1	0.4844	0.39067
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	NA	black	0	0	0.092207
MGH97_P8_H09	0.374582624007	red	1	0.57725	0.39177
MGH97_P9_F05	NA	black	0	0	0.52406
MGH97_P9_B04	0.283162355993	red	1	0.65992	0.34255
MGH97_P9_C12	NA	black	0	0	3.7105
MGH97_P8_B02	NA	black	0	0	2.731
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	-0.296233379313	red	1	1.2576	0.99639
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0.9782
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	3.9993
MGH97_P8_G03	NA	black	0	0	0.774
MGH97_P8_D09	0.416134722454	red	1	0.33685	1.0779
MGH97_P10_C06	0.704474224583	red	1	0.32998	0.27739
MGH97_P8_H03	NA	black	0	0	1.2485
MGH97_P8_A10	0.283510118938	red	1	0.2916	1.5013
MGH97_P8_B06	-0.160838767329	red	1	0.83026	4.4054
MGH97_P9_G08	NA	black	0	2.0583	0
MGH97_P8_B01	NA	black	0	0	1.4615
MGH97_P10_B08	-0.366628073615	red	1	0.59168	3.8584
MGH97_P10_C12	NA	black	0	0	3.0428
MGH97_P9_A10	NA	black	0	0	1.5261
MGH97_P9_C10	NA	black	0	0	4.2146
MGH97_P9_G03	NA	black	0	0	1.6378
MGH97_P10_B02	NA	black	0	2.0986	0
MGH97_P10_A08	NA	black	0	0	3.1683
MGH97_P8_C09	NA	black	0	0	3.2596
MGH97_P10_D05	NA	black	0	0	3.1213
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	0.0348271879056	red	1	1.0086	2.8856
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	3.1646
MGH97_P8_C06	NA	black	0	1.0942	0
MGH97_P8_A03	0.158208450664	red	1	0.42868	1.7119
MGH97_P9_C04	NA	black	0	0.84157	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	4.8307
MGH97_P9_A05	NA	black	0	0	0.45207
MGH97_P10_F06	0.037771585375	red	1	0.85997	0.16993
MGH97_P9_E01	0.343765113169	red	1	2.6944	2.6457
MGH97_P8_G06	NA	black	0	0	0.41143
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	0.210457576349	red	1	0.2916	1.6862
MGH97_P9_E08	NA	black	0	0	2.7689
MGH97_P8_C07	0.0592185215117	red	1	0.82619	0.98987
MGH97_P9_A06	0.0909256567597	red	1	0.77231	1.1532
MGH97_P8_E04	NA	black	0	0	1.2522
MGH97_P8_C11	0.201172976471	red	1	0.69064	0.72334
MGH97_P9_C03	-0.301925879975	red	1	0.47301	3.2386
MGH97_P8_E03	NA	black	0	0.7891	0
MGH97_P10_B01	0.121704301037	red	1	0.50589	1.7592
MGH97_P9_B11	NA	black	0	0	0.73379
MGH97_P9_G02	-0.28802363212	red	1	4.0182	2.2798
MGH97_P8_G02	0.141749524116	red	1	1.0489	4.3169
MGH97_P10_G10	-3.26498907357	black	0	4.0333	0.81967
MGH97_P9_G06	0.0683605464071	red	1	0.46153	1.9873
MGH97_P9_E02	0.783410062334	red	1	2.0356	3.4003
MGH97_P9_C06	NA	black	0	0	3.0939
MGH97_P10_H06	0.00918788036151	red	1	0.68975	2.1706
MGH97_P8_B05	NA	black	0	1.109	0
MGH97_P9_F08	NA	black	0	0	3.1291
MGH97_P10_F05	NA	black	0	1.7803	0
MGH97_P8_D06	NA	black	0	0	1.5135
MGH97_P8_D12	NA	black	0	0	0.9501
MGH97_P9_H06	-0.861013723083	red	1	0.32654	4.3565
MGH97_P9_C08	NA	black	0	0	5.3681
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	1.63018242005	black	0	3.4839	3.3755
MGH97_P10_C10	0.639934989797	red	1	0.29514	0.56657
MGH97_P8_H07	NA	black	0	0	0.84639
MGH97_P10_E08	-0.173205129792	red	1	0.37407	2.7013
MGH97_P10_G11	NA	black	0	0	3.5353
MGH97_P10_E07	-0.0235490523438	red	1	0.90149	3.4445
MGH97_P10_F03	NA	black	0	0	0.41359
MGH97_P8_F09	NA	black	0	0.73379	0
MGH97_P10_F04	0.618688647426	red	1	0.419	0.19156
MGH97_P9_H03	-0.25343093511	red	1	0.54102	3.2291
MGH97_P10_D09	NA	black	0	0	2.6978
MGH97_P8_C01	-0.805963150934	red	1	1.9844	1.1635
MGH97_P9_C02	NA	black	0	0.84639	0
MGH97_P8_F07	NA	black	0	0	0.16864
MGH97_P10_G06	NA	black	0	0	0.33113
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	0.407796135943	red	1	2.1405	2.8311
MGH97_P8_B07	-0.259244064353	red	1	0.36737	2.9296
MGH97_P8_G07	NA	black	0	0	0.16092
MGH97_P9_B08	NA	black	0	0	1.451
MGH97_P9_C01	NA	black	0	0	2.6194
MGH97_P8_G01	-0.224234639763	red	1	0.12961	2.6369
MGH97_P9_H04	NA	black	0	0	0.94035
MGH97_P10_F11	0.637123825702	red	1	1.46	4.165
MGH97_P10_D03	0.00961096238844	red	1	0.9855	2.4712
MGH97_P10_C09	0.00109920209719	red	1	0.90612	1.85
MGH97_P8_E06	NA	black	0	0	2.6756
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0	1.1454
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	0.423846646671	red	1	0.037031	1.4457
MGH97_P9_D01	NA	black	0	0	3.316
MGH97_P9_E09	NA	black	0	0.41576	0
MGH97_P8_A06	NA	black	0	3.9882	0
MGH97_P10_C02	-1.67946176621	black	0	2.3874	0.60122
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	-0.218629372498	red	1	0.32884	2.7784
MGH97_P9_E11	0.496040312069	red	1	0.32654	0.87735
MGH97_P9_F06	0.285581621234	red	1	2.5105	2.6133
MGH97_P10_H11	NA	black	0	3.954	0
MGH97_P9_B06	0.166407765096	red	1	1.1355	3.5194
MGH97_P10_E11	0.244955819469	red	1	0.69688	0.27858
MGH97_P9_B09	NA	black	0	1.719	0
MGH97_P9_B03	NA	black	0	0	3.6057
MGH97_P9_B10	-0.333240507388	red	1	0.58496	3.6905
MGH97_P8_H12	0.380418166382	red	1	3.1436	2.6365
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	-0.0204361750208	red	1	1.4308	2.2147
MGH97_P10_G05	1.37117611966	red	1	3.3451	3.2582
MGH97_P9_H10	NA	black	0	0.82619	0
MGH97_P9_A11	NA	black	0	0	1.0007
MGH97_P8_A12	0.098965325337	red	1	0.80653	0.45628
MGH97_P8_C08	0.00393634301122	red	1	0.84479	2.1554
MGH97_P8_A07	0.0589046667753	red	1	0.66357	1.8655
MGH97_P10_H03	NA	black	0	0.96347	0
MGH97_P8_H04	NA	black	0	0.89142	0
MGH97_P9_C07	-0.386692745428	red	1	1.1827	0.23879
MGH97_P9_H07	NA	black	0	0	0.88049
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	0.0552354241892	red	1	0.45101	2.036
MGH97_P9_E07	NA	black	0	0.5568	0
MGH97_P10_C03	NA	black	0	0	2.3727
93_P3_D02	NA	black	0	0	1.6369
93_P3_B08	NA	black	0	0	2.1722
93_P3_D10	-0.568975528952	red	1	0.51602	4.2728
93_P3_H02	-0.0543803790724	red	1	0.83107	3.1105
93_P3_E06	-0.169474442302	red	1	0.48749	2.8193
93_P3_F08	NA	black	0	0	0
93_P3_F07	0.0150635014009	red	1	0.95159	3.8639
93_P3_B02	NA	black	0	0	3.3336
93_P3_G02	NA	black	0	0	3.6712
93_P3_G06	-0.245110715131	red	1	0.78827	4.6093
93_P3_F05	0.0851310568801	red	1	0.54992	1.8627
93_P3_H01	1.40689284394	green3	2	3.1149	3.3626
93_P3_F06	NA	black	0	0	2.9754
93_P3_D08	NA	black	0	0.50386	0
93_P3_E03	0.392494147467	red	1	0.59168	0.19409
93_P3_A04	-0.196033899684	red	1	0.80157	4.3573
93_P3_H03	NA	black	0	0	0.16864
93_P3_H10	NA	black	0	1.0129	0
93_P3_A09	NA	black	0	1.9627	0
93_P3_D11	0.901106631961	red	1	2.7284	3.119
93_P3_E12	NA	black	0	0	3.5621
93_P3_G05	NA	black	0	0	4.3092
93_P3_D12	-0.763263878456	red	1	0.51096	4.8898
93_P3_E11	NA	black	0	0	2.4144
93_P3_B10	NA	black	0	0	3.4856
