Cell_name	Zvalue	Color	Cluster	SSTR2	TP53
MGH97_P10_F05	NA	black	0	0	4.3481
MGH97_P8_D06	NA	black	0	0	2.3637
MGH97_P8_D12	NA	black	0	0	1.3477
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	0	2.1303
MGH97_P8_H07	NA	black	0	0	1.0942
MGH97_P10_E08	NA	black	0	0	0.3505
MGH97_P10_G11	NA	black	0	0	2.7207
MGH97_P10_E07	-0.163270791499	red	1	0.0071955	3.1488
MGH97_P10_F03	NA	black	0	0	1.8404
MGH97_P8_F09	NA	black	0	0	3.9892
MGH97_P10_F04	-0.312173214219	red	1	0.30334	3.6809
MGH97_P9_H03	NA	black	0	0	0.87814
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	6.1982	0
MGH97_P9_C02	NA	black	0	0	0
MGH97_P8_F07	NA	black	0	0	1.0587
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0.28214	0
MGH97_P8_B07	0.00314948561473	red	1	0.26063	2.7572
MGH97_P8_G07	NA	black	0	0	4.231
MGH97_P9_B08	NA	black	0	0	3.0167
MGH97_P9_C01	NA	black	0	2.7723	0
MGH97_P8_G01	NA	black	0	4.3411	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	5.044	0
MGH97_P10_D03	NA	black	0	0	2.8121
MGH97_P10_C09	NA	black	0	0.31615	0
MGH97_P8_E06	NA	black	0	0	3.8947
MGH97_P8_E09	-0.473559379144	red	1	0.46153	4.4402
MGH97_P8_E05	NA	black	0	0.42653	0
MGH97_P8_A08	NA	black	0	0	2.5268
MGH97_P10_F12	-0.140392953126	red	1	0.20789	3.1395
MGH97_P9_D01	NA	black	0	0	2.7497
MGH97_P9_E09	NA	black	0	0	2.3994
MGH97_P8_A06	NA	black	0	0.3115	0
MGH97_P10_C02	NA	black	0	0	2.1187
MGH97_P10_C11	NA	black	0	0	3.6351
MGH97_P8_B10	-0.715076724614	red	1	0.27023	4.9355
MGH97_P9_E11	NA	black	0	0	3.0842
MGH97_P9_F06	NA	black	0	0	3.1122
MGH97_P10_H11	NA	black	0	0	0.70133
MGH97_P9_B06	NA	black	0	4.2541	0
MGH97_P10_E11	-0.101772686427	red	1	0.22651	3.0393
MGH97_P9_B09	NA	black	0	0	3.0263
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0	3.6862
MGH97_P8_H12	NA	black	0	0	1.9426
MGH97_P10_A02	NA	black	0	3.6653	0
MGH97_P8_A04	NA	black	0	0.23511	0
MGH97_P10_G05	0.0872974866587	red	1	0.2558	2.5321
MGH97_P9_H10	1.05101725346	green3	2	0.21412	0.2762
MGH97_P9_A11	NA	black	0	0	4.2482
MGH97_P8_A12	0.486633001894	red	1	0.38515	1.3868
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	2.5378
MGH97_P9_C07	NA	black	0	0.26183	0
MGH97_P9_H07	NA	black	0	0	0
MGH97_P8_C02	0.66904669523	red	1	0.53705	0.67175
MGH97_P10_B09	0.905338903843	green3	2	0.32769	0.42008
MGH97_P9_E07	NA	black	0	0	0.52005
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	4.2338
93_P3_B08	NA	black	0	0.27262	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	0
93_P3_E06	NA	black	0	0	3.8557
93_P3_F08	NA	black	0	1.848	0
93_P3_F07	NA	black	0	0	3.4898
93_P3_B02	NA	black	0	5.0887	0
93_P3_G02	NA	black	0	0	3.6009
93_P3_G06	NA	black	0	0	2.5313
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0.76977
93_P3_F06	NA	black	0	0	1.8953
93_P3_D08	NA	black	0	0	3.2189
93_P3_E03	NA	black	0	0.29631	0
93_P3_A04	0.162778511166	red	1	0.15704	2.3674
93_P3_H03	NA	black	0	0	0.58688
93_P3_H10	-0.301922389998	red	1	0.4351	3.7643
93_P3_A09	NA	black	0	0	3.5827
93_P3_D11	NA	black	0	0	1.1336
93_P3_E12	NA	black	0	0	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	4.6666
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0.29278	0
93_P3_B05	NA	black	0	0	3.1169
93_P3_H08	NA	black	0	0	4.4545
93_P3_H04	0.500018226454	red	1	0.16736	1.5641
93_P3_F12	NA	black	0	0	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	3.4343
93_P3_C07	NA	black	0	0	0.54201
93_P3_G09	NA	black	0	0	2.914
93_P3_A03	-0.685499291442	red	1	0.37851	5.0827
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	1.2449
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	5.236
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0	0
93_P3_D07	-0.676780983113	red	1	0.31615	4.9013
93_P3_G12	NA	black	0	0	1.1801
93_P3_A05	NA	black	0	0	4.2961
93_P3_C05	NA	black	0	0	3.7268
93_P3_F09	NA	black	0	0	0.32308
93_P3_G07	NA	black	0	0	0.59072
93_P3_C01	NA	black	0	0	4.0698
93_P3_C11	0.209185420104	red	1	0.40272	2.1395
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0.20163	0
93_P3_E09	NA	black	0	0	3.6834
93_P3_D03	NA	black	0	0	0
93_P3_D01	NA	black	0	5.8883	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0	3.8767
93_P3_G11	NA	black	0	0.88675	0
93_P3_A06	NA	black	0	4.2593	0
93_P3_G10	NA	black	0	0	0
93_P3_A11	NA	black	0	0	4.7243
93_P3_C03	NA	black	0	0	0.59359
93_P3_B11	NA	black	0	0	3.634
93_P3_G08	-0.162141276399	red	1	0.32308	3.2376
93_P3_B06	NA	black	0	0	2.7172
93_P3_A02	NA	black	0	0	2.0735
93_P3_D06	NA	black	0	0	2.4584
93_P3_B12	NA	black	0	0	3.1298
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0	0.57725
93_P6_B02	NA	black	0	0	0
93_P6_E05	-0.760484288989	red	1	0.28214	5.1197
93_P6_B09	NA	black	0	0.28806	0
93_P6_H11	NA	black	0	0	4.8449
93_P5_E06	-0.148810726028	red	1	0.42438	3.2365
93_P5_C05	NA	black	0	0	0.71105
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	2.3989
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	0	0
93_P5_H04	NA	black	0	0	3.9966
93_P6_A06	NA	black	0	0	5.5998
93_P6_F03	NA	black	0	0	0
93_P6_B05	NA	black	0	0	1.1368
93_P6_C11	-0.847596562522	red	1	0.41684	5.8917
93_P5_H09	NA	black	0	0	1.1017
93_P5_G03	NA	black	0	0	4.2788
93_P5_F04	NA	black	0	0	0
93_P6_H12	0.0132694744833	red	1	0.35952	2.7233
93_P5_G07	NA	black	0	0	4.7161
93_P6_C05	0.195166880751	red	1	0.26664	2.2449
93_P6_D05	NA	black	0	0	4.1308
93_P5_C12	NA	black	0	0	0
93_P6_A03	NA	black	0	0	4.72
93_P5_E08	NA	black	0	0	2.6515
93_P6_A08	NA	black	0	0	6.0748
93_P6_A10	0.385535485782	red	1	0.98185	0.71105
93_P6_A02	NA	black	0	0	4.8674
93_P5_G12	0.700806411223	green3	2	0.34142	0.89297
93_P5_E01	NA	black	0	0	1.45
93_P6_A09	0.651385034701	red	1	0.66721	0.47405
93_P6_H05	NA	black	0	0	1.3219
93_P6_H10	NA	black	0	0	2.4163
93_P5_C08	NA	black	0	0	0.53705
93_P5_A09	NA	black	0	0	2.9495
93_P5_B09	NA	black	0	0	3.8571
93_P5_A05	NA	black	0	0	0
93_P6_E04	-0.8279134787	red	1	0.32423	5.4814
93_P5_A04	NA	black	0	0	0.55189
93_P6_A11	-0.48232621855	red	1	0.19787	4.0903
93_P5_B12	NA	black	0	0	2.9136
93_P5_F12	NA	black	0	0	4.3286
93_P5_H08	NA	black	0	0	0
93_P6_C08	-0.667245367391	red	1	0.25217	4.7398
93_P5_F10	NA	black	0	0	4.0086
93_P5_E11	NA	black	0	0	3.8858
93_P6_B03	0.00175266108952	red	1	0.24732	2.7615
93_P6_C02	NA	black	0	0	4.4995
93_P6_B04	-0.488646886173	red	1	0.45943	4.4957
93_P5_D10	-0.207763099361	red	1	0.19283	3.3163
93_P6_F04	NA	black	0	0	5.8765
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0	3.3985
93_P5_G06	NA	black	0	0	3.8529
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	2.2654
93_P6_F08	NA	black	0	0.40054	0
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0.60312	0
93_P5_G01	NA	black	0	0	3.5474
93_P6_A12	-0.354440913659	red	1	0.46571	3.99
93_P5_G11	NA	black	0	0	3.1179
93_P6_E11	-0.545888870287	red	1	0.2916	4.409
93_P5_D07	NA	black	0	0	3.9282
93_P6_E02	NA	black	0	0	2.8586
93_P6_E09	NA	black	0	0.31267	0
93_P5_F09	NA	black	0	0	0
93_P6_E06	NA	black	0	0	1.9069
93_P5_A06	NA	black	0	0	0
93_P5_D04	-0.17868914099	red	1	0.78073	3.6356
93_P5_H07	NA	black	0	0	3.0793
93_P6_D06	-0.0636336950704	red	1	0.37518	2.9538
93_P6_C07	NA	black	0	0	3.0349
93_P5_F07	NA	black	0	0	0.61447
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	1.1972
93_P5_A07	NA	black	0	0	0
93_P5_A08	NA	black	0	0	4.5364
93_P6_B12	NA	black	0	6.3717	0
93_P5_G04	NA	black	0	0	2.0652
93_P5_H11	NA	black	0	0.73466	0
93_P6_E03	NA	black	0	0	3.1867
93_P6_B07	NA	black	0	0	4.6915
93_P5_D02	NA	black	0	0	4.2462
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	3.8614
93_P5_E12	NA	black	0	0	2.659
93_P5_A03	NA	black	0	1.0279	0
93_P5_F02	NA	black	0	0	5.5419
93_P6_F06	NA	black	0	0	4.1276
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0	5.1914
93_P5_G08	-0.229337144704	red	1	0.76977	3.8934
93_P6_D07	NA	black	0	0	0.93734
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	3.2408
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	0.58688
93_P5_A11	NA	black	0	0	0.90843
93_P5_F01	NA	black	0	0	2.4634
93_P5_C03	NA	black	0	0	2.8137
93_P6_B10	NA	black	0	0	2.7606
93_P5_E03	NA	black	0	0	5.1826
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	4.9089
93_P5_E10	NA	black	0	0	3.3359
93_P5_D08	NA	black	0	0	1.0293
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	4.2376
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	2.8197
MGH93_P7_B06	NA	black	0	0	3.2013
MGH93_P7_C09	NA	black	0	0	5.3594
MGH93_P7_F07	NA	black	0	0	4.9071
MGH93_P7_B02	NA	black	0	0	2.9694
MGH93_P7_H05	NA	black	0	0	3.831
MGH93_P7_H09	NA	black	0	0	3.6485
MGH93_P7_D10	NA	black	0	0.50792	0
MGH93_P7_B11	NA	black	0	0	2.6897
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	6.2768
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0.31615	0
MGH93_P7_A10	NA	black	0	0	1.3357
MGH93_P7_G09	NA	black	0	0	1.111
MGH93_P7_F06	NA	black	0	0	5.8083
MGH93_P7_H08	NA	black	0	0	3.731
MGH93_P7_A11	NA	black	0	0	3.5098
MGH93_P7_G10	NA	black	0	0	0.73639
MGH93_P7_G03	NA	black	0	0	0
MGH93_P7_G07	NA	black	0	0	5.0105
MGH93_P7_A12	NA	black	0	0	4.517
MGH93_P7_A06	NA	black	0	0	0.45733
MGH93_P7_A08	NA	black	0	0	2.3334
MGH93_P7_H10	-0.247650194811	red	1	0.27739	3.4694
MGH93_P7_C05	NA	black	0	0.43829	0
MGH93_P7_C12	NA	black	0	0	0
MGH93_P7_C07	NA	black	0	0	4.7476
MGH93_P7_B03	0.485722444931	red	1	4.0213	3.2897
MGH93_P7_A07	-0.253296021743	red	1	0.32998	3.5185
MGH93_P7_E10	NA	black	0	0	4.7765
MGH93_P7_F04	1.11047419901	green3	2	0.16993	0.22033
MGH93_P7_A09	NA	black	0	0.15704	0
MGH93_P7_E06	-0.49401980156	red	1	0.17377	4.0979
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	0.38626
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	-0.0986533155834	red	1	0.015783	3.0004
MGH93_P7_H01	NA	black	0	0	3.1471
MGH93_P7_B10	NA	black	0	0	3.7825
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	5.3279
MGH93_P7_A01	0.837393762608	green3	2	0.37962	0.49774
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	NA	black	0	0	3.3084
MGH93_P7_D01	-0.204108128741	red	1	0.45838	3.4415
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0	0
MGH93_P7_D05	NA	black	0	0	3.7989
MGH93_P7_E04	0.309946861595	red	1	0.62947	1.6392
MGH93_P7_D04	NA	black	0	2.8643	0
MGH93_P7_C06	NA	black	0	0	4.412
MGH93_P7_E12	NA	black	0	0	1.5806
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	NA	black	0	0	1.5455
MGH93_P7_F03	-2.11951251541	black	0	5.6172	0.76638
MGH93_P7_B12	NA	black	0	0	3.8898
MGH93_P7_H04	0.0264191444114	red	1	0.69777	2.6415
MGH93_P7_A05	NA	black	0	0	1.5529
MGH93_P7_D07	0.521883446783	red	1	0.55876	1.0628
MGH93_P7_F01	NA	black	0	0	0.86948
MGH93_P7_F05	NA	black	0	0	0
93_P10_H10	NA	black	0	0	0.63877
93_P10_E02	NA	black	0	0	0
93_P9_C04	0.739853321024	green3	2	0.20539	0.97746
93_P9_A08	NA	black	0	0.16479	0
93_P9_G06	NA	black	0	0.514	0
93_P8_F09	NA	black	0	0	1.6351
93_P8_G06	NA	black	0	0.32998	0
93_P9_E04	0.923702869532	green3	2	0.29748	0.42653
93_P10_D06	NA	black	0	0	0
93_P9_B07	NA	black	0	0	0
93_P9_G08	NA	black	0	0	0
93_P9_D04	-0.0162591578234	red	1	0.24853	2.81
93_P8_E07	-0.246031440741	red	1	0.42761	3.5639
93_P9_H01	NA	black	0	0	0.62293
93_P9_B08	NA	black	0	0	3.9043
93_P10_E03	-0.75448704279	red	1	0.19283	4.9075
93_P8_H09	-0.230736214658	red	1	0.31499	3.4403
93_P10_B02	NA	black	0	0	1.359
93_P8_B06	NA	black	0	0	2.5251
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	1.8679
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0	1.0881
93_P8_C05	NA	black	0	0	3.0555
93_P9_F12	NA	black	0	0	0
93_P10_A01	NA	black	0	0.53804	0
93_P8_A10	NA	black	0	0	0
93_P9_B06	-0.419627728226	red	1	0.64062	4.6061
93_P10_D12	NA	black	0	0	0
93_P8_D04	NA	black	0	0	4.4729
93_P9_B10	NA	black	0	0.16607	0
93_P9_E12	NA	black	0	0.22774	0
93_P9_B02	NA	black	0	0	0
93_P8_G11	NA	black	0	0	2.9837
93_P10_H08	0.25152137888	red	1	0.45733	1.9808
93_P10_B04	NA	black	0	0	5.0832
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	-0.501173864196	red	1	0.61164	4.9382
93_P9_F02	NA	black	0	0	4.6126
93_P10_F03	NA	black	0	0	2.3219
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	6.1508
93_P9_E05	NA	black	0	0	0
93_P8_E09	0.285260393925	red	1	0.64616	1.7049
93_P8_G03	NA	black	0	0	4.3074
93_P9_C10	-0.149016223809	red	1	0.29748	3.1898
93_P8_D06	NA	black	0	0.34142	0
93_P8_C06	NA	black	0	0	0.72334
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0.94711
93_P8_C11	NA	black	0	0	2.9685
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	3.3568
93_P9_D09	NA	black	0	0	6.2588
93_P8_D05	NA	black	0	0	2.3931
93_P9_F04	NA	black	0	0	1.8331
93_P10_H12	NA	black	0	0	4.4112
93_P9_H09	0.774888689852	green3	2	0.5955	0.25822
93_P10_E06	NA	black	0	0	3.22
93_P10_D07	NA	black	0	0	3.9167
93_P8_G05	NA	black	0	0	6.0264
93_P9_A03	NA	black	0	0.40926	0
93_P10_E10	0.829272686946	green3	2	0.33113	0.5955
93_P10_G11	NA	black	0	0	5.2253
93_P10_F08	NA	black	0	0	5.4884
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	4.3774
93_P9_E07	NA	black	0	0	0.58688
93_P9_E03	NA	black	0	0	1.2191
93_P9_D12	NA	black	0	0	1.0976
93_P8_E03	NA	black	0	0	2.9321
93_P10_E12	0.66018942113	red	1	0.18142	1.1852
93_P8_F11	NA	black	0	0	4.7054
93_P9_B03	NA	black	0	0.28333	0
93_P9_H10	NA	black	0	0	0
93_P10_E04	NA	black	0	0	0
93_P8_A07	NA	black	0	0	3.5208
93_P8_F08	NA	black	0	0	4.1249
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0.38294	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0.76723
93_P9_B11	NA	black	0	0	4.7335
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0	3.4735
93_P9_F10	NA	black	0	0	1.2744
93_P9_A02	NA	black	0	0	0
93_P8_D10	-0.516178247795	red	1	0.64616	5.1431
93_P10_G04	-0.767780782561	red	1	0.20539	4.9748
93_P10_C05	NA	black	0	0	5.0928
93_P8_C07	NA	black	0	0	0.77062
93_P9_E06	NA	black	0	0	1.7216
93_P8_B11	NA	black	0	0	1.5044
93_P10_H01	NA	black	0	0	2.9048
93_P8_H05	NA	black	0	0	1.4378
93_P9_B09	NA	black	0	0	0
93_P8_H07	NA	black	0	0	2.1557
93_P10_C10	NA	black	0	0	0.28806
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	1.4756	0
93_P10_C03	NA	black	0	0	4.8198
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	-1.00472556498	red	1	0.24489	5.897
93_P10_F10	NA	black	0	0	4.7689
93_P9_F07	0.726815367364	green3	2	0.6107	0.36513
93_P8_B03	NA	black	0	0	4.5878
93_P9_G05	-0.176162474044	red	1	2.2141	1.7651
93_P10_A05	NA	black	0	0	1.4463
93_P9_C06	-0.836045966921	red	1	0.27381	5.3675
93_P8_A02	NA	black	0	0	2.4803
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	-0.580289931814	red	1	0.27501	4.4953
93_P10_A11	0.61507218162	red	1	0.26424	1.1985
93_P10_B12	NA	black	0	0	1.1223
93_P8_B02	NA	black	0	0	0.72944
93_P8_C09	NA	black	0	0	5.6447
93_P8_B07	NA	black	0	0	5.6011
93_P8_C02	NA	black	0	0	2.5361
93_P10_B09	0.551456264725	red	1	0.338	1.2714
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	4.0055
93_P10_C08	NA	black	0	0	0
93_P9_H02	NA	black	0	0	2.4647
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	0
93_P9_A04	NA	black	0	0	1.2166
93_P10_C04	NA	black	0	0	1.1355
93_P10_H11	1.02874592999	green3	2	0.22157	0.31267
93_P9_D10	NA	black	0	0.18142	0
93_P8_E12	NA	black	0	0.18396	0
93_P9_D07	NA	black	0	0	5.5554
93_P10_G05	NA	black	0	0	0
93_P10_F06	NA	black	0	0	4.7656
93_P10_C07	NA	black	0	0	4.8189
93_P9_D08	NA	black	0	0	1.3802
93_P10_G06	NA	black	0	0	3.4252
93_P10_G09	NA	black	0	0	0
93_P8_F02	NA	black	0	0	2.2516
93_P8_G08	-0.561612109155	red	1	0.57434	5.1214
93_P10_H02	NA	black	0	0	0
93_P10_H03	NA	black	0	0	4.9549
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0	1.1583
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	0	4.5344
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	NA	black	0	0	4.5664
93_P10_D02	0.9454086659	green3	2	0.18269	0.55287
93_P10_A09	NA	black	0	0	1.3951
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0.94785
93_P10_C12	NA	black	0	0	0
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0	4.8479
93_P9_G12	NA	black	0	0	4.1931
93_P10_B06	NA	black	0	0	0.50386
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0.24975	0
93_P9_G01	NA	black	0	0	4.5647
93_P9_H12	-0.401482461472	red	1	0.38847	4.0591
93_P10_F12	0.468537929217	red	1	0.1776	1.6285
93_P10_G03	NA	black	0	0	0.58015
93_P9_F08	NA	black	0	0	4.5993
93_P10_C06	-0.595300380148	red	1	0.22651	4.4673
93_P10_D04	NA	black	0	0	3.9753
93_P9_C11	-0.179629655728	red	1	0.49672	3.3796
93_P9_A01	NA	black	0	0.15704	0
93_P9_B05	-0.221742716166	red	1	0.28451	3.3971
93_P9_A06	0.636237846093	red	1	0.19535	1.2247
93_P10_A10	NA	black	0	0	5.8328
93_P10_F07	NA	black	0	0.68167	0
93_P9_B04	NA	black	0	0	3.6478
93_P10_H04	NA	black	0	0	4.0675
93_P10_B11	NA	black	0	0	6.3385
93_P9_D01	NA	black	0	0	1.8176
93_P8_A11	NA	black	0	0	2.1538
93_P9_F11	NA	black	0	0	5.2681
93_P8_G09	-0.283039954134	red	1	0.60692	3.8951
93_P10_G01	NA	black	0	5.9624	0
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	-0.631760046092	red	1	0.45943	5.085
93_P10_B10	NA	black	0	0	5.0757
93_P9_G04	NA	black	0	0	2.4457
93_P8_D01	NA	black	0	0	4.4051
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0.25459	0
93_P10_H06	-0.410720633379	red	1	0.80735	5.194
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	0	0
93_P9_D11	NA	black	0	0	4.4968
93_P10_G08	NA	black	0	0	5.0982
93_P8_H06	NA	black	0	0	0
93_P9_C07	-0.589776505961	red	1	0.26063	4.5029
93_P8_A12	NA	black	0	0	0
93_P8_C01	NA	black	0	0	1.683
93_P9_F06	NA	black	0	0	2.4063
