Cell_name	Zvalue	Color	Cluster	SP1	STAR
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0.17505	0
93_P3_A11	-0.264767285737	green3	2	2.4714	0.52206
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	NA	black	0	0.46989	0
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	1.8488	0
93_P3_B12	-0.588804205198	red	1	2.886	0.33228
93_P3_B09	NA	black	0	0	1.2975
93_P6_A04	NA	black	0	0	0.49876
93_P6_B02	-0.303806469486	green3	2	2.1922	0.28333
93_P6_E05	-3.85719745556	black	0	0.36401	4.8095
93_P6_B09	NA	black	0	0	0.76043
93_P6_H11	NA	black	0	0	0
93_P5_E06	0.0985707800422	green3	2	0.76808	0.65901
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	1.2833
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	0.24245	0
93_P5_H04	NA	black	0	0	0
93_P6_A06	NA	black	0	0	0
93_P6_F03	NA	black	0	0	0
93_P6_B05	-0.00744064289507	green3	2	1.5685	1.9146
93_P6_C11	NA	black	0	0	0.37407
93_P5_H09	NA	black	0	0	4.1574
93_P5_G03	NA	black	0	0	0
93_P5_F04	NA	black	0	0	0
93_P6_H12	-3.20351565996	black	0	0.24123	3.9172
93_P5_G07	NA	black	0	2.2333	0
93_P6_C05	NA	black	0	0	0
93_P6_D05	NA	black	0	1.8918	0
93_P5_C12	-0.388922718499	green3	2	2.6339	0.43296
93_P6_A03	NA	black	0	0.2857	0
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0.09356	0
93_P6_A10	NA	black	0	0	0
93_P6_A02	NA	black	0	0	0.44679
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	0	1.4473
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0.61353	0
93_P5_A09	NA	black	0	0	0.37295
93_P5_B09	-0.0654727056072	green3	2	1.3994	1.426
93_P5_A05	NA	black	0	0	0
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0.35276	0
93_P6_A11	0.112099034516	green3	2	1.2678	0.21537
93_P5_B12	0.377659397367	green3	2	0.55287	0.28924
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0.46258
93_P6_C08	0.516588899198	green3	2	0.12168	0.30334
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0.37184
93_P6_B03	-0.466750830355	green3	2	2.5158	0.27023
93_P6_C02	NA	black	0	0	0.51602
93_P6_B04	NA	black	0	0	0
93_P5_D10	NA	black	0	0	0.52907
93_P6_F04	NA	black	0	0.65901	0
93_P6_H04	NA	black	0	0	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	0.48852
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	0.82944
93_P6_F08	NA	black	0	1.4673	0
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0	0
93_P5_G01	NA	black	0	0	0
93_P6_A12	0.264570928502	green3	2	0.36961	0.50691
93_P5_G11	NA	black	0	0	0
93_P6_E11	NA	black	0	3.5613	0
93_P5_D07	NA	black	0	0	0
93_P6_E02	NA	black	0	0	0.42546
93_P6_E09	NA	black	0	2.7772	0
93_P5_F09	NA	black	0	0	0
93_P6_E06	NA	black	0	0	0
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0	0
93_P5_H07	NA	black	0	0	0.45312
93_P6_D06	NA	black	0	0.82049	0
93_P6_C07	-1.13748070414	red	1	1.2302	4.3389
93_P5_F07	NA	black	0	0	0.39397
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	0.17355960833	green3	2	0.6107	0.57046
93_P5_A08	NA	black	0	0	0
93_P6_B12	0.73113168152	green3	2	2.4898	2.0043
93_P5_G04	NA	black	0	0	1.5023
93_P5_H11	NA	black	0	0	0.75446
93_P6_E03	NA	black	0	0	0.28688
93_P6_B07	NA	black	0	0	0.3173
93_P5_D02	0.386966639436	green3	2	0.43082	0.33457
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	0
93_P5_E12	NA	black	0	0	0
93_P5_A03	NA	black	0	0	1.1023
93_P5_F02	NA	black	0	0	5.7425
93_P6_F06	0.200960070406	green3	2	0.9855	0.32308
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0.092207	0
93_P5_G08	NA	black	0	0	0.48954
93_P6_D07	NA	black	0	0	1.8229
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0.53007	0
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	1.1782
93_P5_C03	NA	black	0	0.37072	0
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0.76977
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0	0
93_P5_D08	NA	black	0	0	0.66266
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0.39177
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	0.626941277522	green3	2	0.077243	0.21039
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	4.6652	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0.58976	0
MGH93_P7_H05	NA	black	0	0	3.9621
MGH93_P7_H09	NA	black	0	0	0
MGH93_P7_D10	NA	black	0	0	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	2.9536	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	0.265047124811	green3	2	2.6415	1.2406
MGH93_P7_G04	NA	black	0	0	0.34483
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	1.1972	0
MGH93_P7_F06	NA	black	0	1.168	0
MGH93_P7_H08	0.24294948229	green3	2	0.91227	0.28688
MGH93_P7_A11	NA	black	0	0	3.5945
MGH93_P7_G10	NA	black	0	0	0.59455
MGH93_P7_G03	NA	black	0	0	0
MGH93_P7_G07	NA	black	0	0	0.11237
MGH93_P7_A12	NA	black	0	0.34142	0
MGH93_P7_A06	NA	black	0	0	0
MGH93_P7_A08	NA	black	0	1.4468	0
MGH93_P7_H10	NA	black	0	0.86235	0
MGH93_P7_C05	NA	black	0	2.1852	0
MGH93_P7_C12	NA	black	0	0	0
MGH93_P7_C07	NA	black	0	0	1.5301
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	0
MGH93_P7_E10	NA	black	0	2.8826	0
MGH93_P7_F04	NA	black	0	0	0.5008
MGH93_P7_A09	NA	black	0	2.236	0
MGH93_P7_E06	NA	black	0	0	0.39835
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	1.3231
MGH93_P7_H07	NA	black	0	0	0
MGH93_P7_H01	NA	black	0	0	0.62199
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	0.164795169018	green3	2	1.0043	0.4049
MGH93_P7_A01	NA	black	0	0	0.75531
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	NA	black	0	0.33457	0
MGH93_P7_D01	NA	black	0	2.7255	0
MGH93_P7_H11	NA	black	0	2.7908	0
MGH93_P7_H12	NA	black	0	0	0.23266
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	2.1622	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	0.36737
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	2.82340548768	black	0	4.0017	2.5794
MGH93_P7_F03	0.0236583985081	green3	2	1.6722	1.1257
MGH93_P7_B12	NA	black	0	0	0.36289
MGH93_P7_H04	NA	black	0	0	0.29748
MGH93_P7_A05	NA	black	0	0	0.38847
MGH93_P7_D07	NA	black	0	0.79077	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0
93_P10_H10	NA	black	0	0.086784	0
93_P10_E02	-1.99758110664	black	0	0.7891	3.9747
93_P9_C04	0.61948419631	green3	2	0.079975	0.21661
93_P9_A08	NA	black	0	0	0
93_P9_G06	NA	black	0	0	0.31499
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0	0
93_P9_E04	NA	black	0	0	0.36513
93_P10_D06	NA	black	0	0	0.50894
93_P9_B07	0.188003187669	green3	2	0.13356	0.62761
93_P9_G08	NA	black	0	0	0.34823
93_P9_D04	NA	black	0	0	2.2185
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	2.2491	0
93_P10_B02	-0.172753298527	green3	2	1.9057	0.28451
93_P8_B06	NA	black	0	1.7377	0
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	1.489	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0	0
93_P8_C05	NA	black	0	1.1336	0
93_P9_F12	NA	black	0	0	0
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0	0.37184
93_P9_B06	NA	black	0	0.098958	0
93_P10_D12	NA	black	0	0.83269	0
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	0
93_P9_E12	0.380930301872	green3	2	0.089498	0.44573
93_P9_B02	NA	black	0	3.1401	0
93_P8_G11	NA	black	0	0	0
93_P10_H08	-0.0648661399436	green3	2	2.936	0.85679
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0.99494	0
93_P9_F02	NA	black	0	0.39835	0
93_P10_F03	NA	black	0	0.071763	0
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0.32423
93_P8_E09	NA	black	0	0	0.39177
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0.18015
93_P8_D06	NA	black	0	0	3.0688
93_P8_C06	NA	black	0	1.4378	0
93_P10_C01	NA	black	0	3.0647	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0.55385
93_P8_E08	NA	black	0	0.2762	0
93_P8_G12	NA	black	0	0	0
93_P9_D09	NA	black	0	2.3039	0
93_P8_D05	0.2665905075	green3	2	0.11237	0.55287
93_P9_F04	NA	black	0	0	0.42546
93_P10_H12	NA	black	0	0	0
93_P9_H09	NA	black	0	0	0.21909
93_P10_E06	NA	black	0	0	0
93_P10_D07	-0.241327044988	green3	2	2.111	0.338
93_P8_G05	NA	black	0	0.19156	0
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0	0
93_P10_G11	-0.243307752411	green3	2	2.101	0.32423
93_P10_F08	NA	black	0	0	0.35727
93_P8_F07	NA	black	0	3.207	0
93_P10_E01	NA	black	0	1.2228	0
93_P9_E07	NA	black	0	0	0
93_P9_E03	0.406725856029	green3	2	0.60312	0.21537
93_P9_D12	-0.7179584492	red	1	2.8478	0.18523
93_P8_E03	NA	black	0	0	1.0656
93_P10_E12	NA	black	0	0	0.26544
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0
93_P9_H10	NA	black	0	4.4153	0
93_P10_E04	NA	black	0	0	0
93_P8_A07	0.00424406568321	green3	2	1.8184	0.89763
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0.76469
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	1.2284	0
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	NA	black	0	0	0.26903
93_P9_A02	-0.286294985566	green3	2	2.5173	0.51197
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	0	0
93_P10_C05	NA	black	0	0	0.3774
93_P8_C07	NA	black	0	0	0
93_P9_E06	NA	black	0	0	0.58976
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	0
93_P8_H07	NA	black	0	0	2.6521
93_P10_C10	NA	black	0	0	0.35614
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	-0.53870010621	green3	2	2.7592	0.32308
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	0.505237605474	green3	2	0.27143	0.25942
93_P10_F10	NA	black	0	0	0.049631
93_P9_F07	NA	black	0	0	0
93_P8_B03	5.03895625733	black	0	3.7148	4.3703
93_P9_G05	NA	black	0	0	0
93_P10_A05	NA	black	0	0	0.35163
93_P9_C06	NA	black	0	1.1718	0
93_P8_A02	NA	black	0	0	0.46048
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	0.283573938577	green3	2	0.78994	0.29983
93_P10_A11	NA	black	0	0	4.4189
93_P10_B12	NA	black	0	2.517	0
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0.27381	0
93_P8_B07	0.0592339548046	green3	2	0.31499	0.75275
93_P8_C02	NA	black	0	0	1.7255
93_P10_B09	NA	black	0	0	0.59168
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	2.614	0
93_P9_H02	0.311668275521	green3	2	0.52707	0.39616
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	0
93_P9_A04	NA	black	0	0	0.35502
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	0	0.48954
93_P9_D10	NA	black	0	0	0.22404
93_P8_E12	NA	black	0	0	0
93_P9_D07	NA	black	0	0	0.60597
93_P10_G05	NA	black	0	1.858	0
93_P10_F06	NA	black	0	0.17505	0
93_P10_C07	NA	black	0	0	4.7619
93_P9_D08	NA	black	0	2.3852	0
93_P10_G06	NA	black	0	0	0
93_P10_G09	NA	black	0	0	0.17887
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0.34483
93_P10_H02	NA	black	0	0.48749	0
93_P10_H03	NA	black	0	0	0
93_P8_E01	NA	black	0	1.5646	0
93_P9_H11	NA	black	0	0	0.3173
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	2.1738	0
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0.2461
93_P10_E08	-0.0541416898598	green3	2	1.7583	0.56267
93_P10_D02	NA	black	0	1.2228	0
93_P10_A09	NA	black	0	0	1.0956
93_P10_G07	0.0876818970927	green3	2	1.2702	0.36289
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0.18396
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	0
93_P10_B06	NA	black	0	0	0
93_P8_D02	NA	black	0	0	0
93_P9_A10	-1.44287988703	black	0	1.0036	3.8663
93_P9_G01	NA	black	0	0	0.25942
93_P9_H12	NA	black	0	0	0
93_P10_F12	NA	black	0	0	2.1013
93_P10_G03	NA	black	0	0	0.27143
93_P9_F08	0.399814702036	green3	2	0.084064	0.42868
93_P10_C06	0.0576670414391	green3	2	1.696	4.154
93_P10_D04	0.0938455968809	green3	2	1.2857	0.28451
93_P9_C11	-0.0883556823982	green3	2	2.629	0.79826
93_P9_A01	NA	black	0	0	0
93_P9_B05	-0.809535962592	red	1	3.3098	0.31846
93_P9_A06	NA	black	0	0.78994	0
93_P10_A10	NA	black	0	0	0.21785
93_P10_F07	-0.0440397705268	green3	2	1.6234	0.33113
93_P9_B04	NA	black	0	0.16993	0
93_P10_H04	-0.406502244026	green3	2	2.767	0.46884
93_P10_B11	NA	black	0	0	0.35952
93_P9_D01	NA	black	0	1.0752	0
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	0	0.38073
93_P8_G09	NA	black	0	0.1375	0
93_P10_G01	NA	black	0	0	0.68706
93_P8_D07	NA	black	0	0	1.1137
93_P8_G01	NA	black	0	0	1.0405
93_P9_H04	NA	black	0	0	0.27143
93_P10_B10	NA	black	0	0	0
93_P9_G04	-0.802666209809	red	1	3.0755	0.22527
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0.77653	0
93_P10_D03	NA	black	0	4.0375	0
93_P10_H06	NA	black	0	0	0.28096
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	1.8233	0
93_P9_D11	NA	black	0	0	0
93_P10_G08	NA	black	0	0	0
93_P8_H06	NA	black	0	0.79327	0
93_P9_C07	0.178111356008	green3	2	1.0524	0.3173
93_P8_A12	NA	black	0	0	0
93_P8_C01	NA	black	0	0.45207	0
93_P9_F06	NA	black	0	0	0
