Cell_name	Zvalue	Color	Cluster	POU2F1	SNAPC1
MGH54_P9_E11	NA	black	0	1.5205	0
MGH54_P9_E12	NA	black	0	0.95754	0
MGH54_P9_F01	NA	black	0	0	0.53007
MGH54_P9_F02	-0.298462349059	red	1	2.1836	0.68257
MGH54_P9_F03	-0.197563730354	red	1	1.5883	0.40381
MGH54_P9_F04	NA	black	0	0.24489	0
MGH54_P9_F05	NA	black	0	2.0759	0
MGH54_P9_F06	NA	black	0	3.1765	0
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	1.1329	0
MGH54_P9_F09	0.6505280932	red	1	2.7545	1.7609
MGH54_P9_F10	NA	black	0	0.077243	0
MGH54_P9_F11	0.222736169335	red	1	0.70221	0.39726
MGH54_P9_F12	NA	black	0	0.54794	0
MGH54_P9_G01	NA	black	0	1.7647	0
MGH54_P9_G02	-0.607686060256	red	1	2.5811	0.48336
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	1.7172	0
MGH54_P9_G06	NA	black	0	1.1283	0
MGH54_P9_G07	NA	black	0	0	2.7349
MGH54_P9_G08	-0.101242632268	red	1	1.4087	0.46884
MGH54_P9_G09	NA	black	0	2.1953	0
MGH54_P9_G10	NA	black	0	0	0.42975
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	1.3601	0
MGH54_P9_H02	NA	black	0	1.5768	0
MGH54_P9_H03	-0.304844949385	red	1	1.8524	0.44784
MGH54_P9_H04	NA	black	0	0.067639	0
MGH54_P9_H05	NA	black	0	0	0.32998
MGH54_P9_H06	0.546222718477	green3	2	0.073135	0.35276
MGH54_P9_H07	NA	black	0	0.049631	0
MGH54_P9_H08	-0.00689499749105	red	1	1.2023	0.71545
MGH54_P9_H09	-0.97439939235	red	1	2.9063	0.2916
MGH54_P9_H10	0.0966037926254	red	1	0.56169	0.87106
MGH54_P9_H11	NA	black	0	3.4877	0
MGH54_P9_H12	NA	black	0	0.38294	0
MGH54_P2_A05	-0.43285213093	red	1	2.0391	0.37407
MGH54_P2_A06	NA	black	0	0	0.23511
MGH54_P2_A10	0.299190300519	red	1	0.62761	0.28096
MGH54_P2_B03	-0.515439414838	red	1	2.4247	0.51096
MGH54_P2_B04	0.3469185129	red	1	0.13093	0.60122
MGH54_P2_B06	NA	black	0	0.088142	0
MGH54_P2_B09	NA	black	0	0	0.6332
MGH54_P2_B10	NA	black	0	1.9456	0
MGH54_P2_B11	-0.0132480883442	red	1	1.2004	0.38184
MGH54_P2_C01	NA	black	0	0.051024	0
MGH54_P2_C02	-0.248919924944	red	1	2.232	0.774
MGH54_P2_C04	NA	black	0	0.21661	0
MGH54_P2_C05	0.272370135933	red	1	0.052416	0.73552
MGH54_P2_C09	-1.24750957825	red	1	3.2848	0.25338
MGH54_P2_C10	NA	black	0	0	0.80818
MGH54_P2_C11	NA	black	0	0.037031	0
MGH54_P2_D01	NA	black	0	1.144	0
MGH54_P2_D02	0.354856002038	red	1	0.13881	0.58592
MGH54_P2_D03	-0.135461900856	red	1	3.2366	1.0433
MGH54_P2_D04	NA	black	0	2.4024	0
MGH54_P2_E01	-0.753145590974	red	1	2.5719	0.32308
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	2.0559	0
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0.34142	0
MGH54_P2_E11	-0.753719451428	red	1	2.8949	0.4782
MGH54_P2_E12	0.878710447148	red	1	2.3051	2.3185
MGH54_P2_F05	NA	black	0	1.0587	0
MGH54_P2_F06	0.563977970716	green3	2	0.069015	0.33113
MGH54_P2_F08	-0.133292001705	red	1	1.1447	4.2221
MGH54_P2_F10	-1.32259905465	red	1	3.2024	0.16092
MGH54_P2_F12	NA	black	0	0	1.0929
MGH54_P2_G02	0.346069401741	red	1	0.13356	0.60122
MGH54_P2_G06	0.344690006497	red	1	0.17121	0.58496
MGH54_P2_G07	NA	black	0	0.035624	0
MGH54_P2_G08	NA	black	0	1.6776	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	-0.267263380155	red	1	1.5758	0.12697
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	1.4714	0
MGH54_P2_H09	0.297255033789	red	1	0.68347	0.19156
MGH54_P2_H11	0.0707341814097	red	1	1.0531	0.21537
MGH54_P5_A02	-0.35926244705	red	1	2.1033	0.54498
MGH54_P5_A03	NA	black	0	0.50182	0
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	-0.844770367448	red	1	2.6704	0.2857
MGH54_P5_A06	-0.858859278759	red	1	2.5467	0.19283
MGH54_P5_A07	NA	black	0	1.224	0
MGH54_P5_A08	-0.610961234252	red	1	2.3205	0.32884
MGH54_P5_A09	-1.17582530627	red	1	0.096262	2.7126
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	-2.51184485854	black	0	0.094912	4.4929
MGH54_P5_A12	0.646314056752	red	1	0.11902	0.17632
MGH54_P5_B02	NA	black	0	0	0.54399
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	-1.82385897177	red	1	4.5592	0.3471
MGH54_P5_B05	NA	black	0	0.066261	0
MGH54_P5_B06	-0.343958913651	red	1	1.7592	0.24123
MGH54_P5_B07	-0.0822029788136	red	1	2.5092	1.0398
MGH54_P5_B08	NA	black	0	0	0.60122
MGH54_P5_B09	-0.841975955168	red	1	2.5809	0.23389
MGH54_P5_B10	NA	black	0	0	0
MGH54_P5_B11	NA	black	0	1.3702	0
MGH54_P5_B12	0.444757541421	green3	2	0.37184	0.26784
MGH54_P5_C01	NA	black	0	0.086784	0
MGH54_P5_C02	0.222660279597	red	1	0.064883	0.79909
MGH54_P5_C03	NA	black	0	0	0.36849
MGH54_P5_C04	NA	black	0	2.3868	0
MGH54_P5_C05	NA	black	0	1.46	0
MGH54_P5_C06	NA	black	0	0.1776	0
MGH54_P5_C07	NA	black	0	3.8508	0
MGH54_P5_C08	NA	black	0	2.4727	0
MGH54_P5_C09	NA	black	0	2.167	0
MGH54_P5_C10	NA	black	0	0.10836	0
MGH54_P5_C11	0.429040622544	green3	2	0.2302	0.41792
MGH54_P5_C12	-0.385550821849	red	1	2.2717	0.60027
MGH54_P5_D01	NA	black	0	0.10702	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0.35276
MGH54_P5_D04	-0.820134208913	red	1	2.8047	0.37962
MGH54_P5_D05	NA	black	0	1.3277	0
MGH54_P5_D06	1.40698275603	red	1	2.4139	2.873
MGH54_P5_D08	NA	black	0	0.05797	0
MGH54_P5_D09	NA	black	0	0	0.17377
MGH54_P5_D10	NA	black	0	1.3167	0
MGH54_P5_D11	NA	black	0	0	0.74157
MGH54_P5_D12	NA	black	0	0	0.24732
MGH54_P5_E01	NA	black	0	3.1958	0
MGH54_P5_E02	NA	black	0	0.088142	0
MGH54_P5_E03	-0.0971530790675	red	1	1.3967	0.46153
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	-0.882739568598	red	1	2.6418	0.2302
MGH54_P5_E06	NA	black	0	1.6069	0
MGH54_P5_E07	0.558061668496	green3	2	0.15575	0.27501
MGH54_P5_E08	NA	black	0	0.36401	0
MGH54_P5_E09	0.581400569247	green3	2	0.034216	0.33113
MGH54_P5_E10	NA	black	0	1.9895	0
MGH54_P5_E11	-0.619340517828	red	1	2.7325	0.53705
MGH54_P5_E12	NA	black	0	0.052416	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	0.39616
MGH54_P5_F03	0.642169209957	green3	2	0.051024	0.23756
MGH54_P5_F04	NA	black	0	0.086784	0
MGH54_P5_F05	NA	black	0	3.0444	0
MGH54_P5_F06	-0.193999812184	red	1	0.069015	1.3629
MGH54_P5_F07	-1.04922593103	red	1	3.0133	0.28096
MGH54_P5_F08	NA	black	0	0.055196	0
MGH54_P5_F10	0.404219551388	red	1	0.42223	0.29396
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	1.1084	0
MGH54_P5_G01	NA	black	0	2.3499	0
MGH54_P5_G02	0.290856082393	red	1	0.21412	0.64708
MGH54_P5_G03	0.269447836616	red	1	0.16092	0.70221
MGH54_P5_G04	0.399127406841	red	1	0.097611	0.543
MGH54_P5_G05	-0.075025101663	red	1	2.5993	1.0545
MGH54_P5_G06	NA	black	0	0	0.53506
MGH54_P5_G07	NA	black	0	2.7307	0
MGH54_P5_G08	-0.700293814977	red	1	2.7523	0.4678
MGH54_P5_G09	NA	black	0	2.7338	0
MGH54_P5_G10	0.536383744999	green3	2	0.14274	0.3173
MGH54_P5_G11	NA	black	0	0.051024	0
MGH54_P5_G12	0.0265624550599	red	1	1.1197	0.36513
MGH54_P5_H01	NA	black	0	1.877	0
MGH54_P5_H02	NA	black	0	0.67265	0
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	1.7545	0
MGH54_P5_H05	NA	black	0	2.0325	0
MGH54_P5_H06	-0.0189606038801	red	1	1.1263	1.6031
MGH54_P5_H07	NA	black	0	0	3.6494
MGH54_P5_H08	-0.464185823179	red	1	2.024	0.30568
MGH54_P5_H09	0.0929886090822	red	1	1.0151	0.21909
MGH54_P5_H10	NA	black	0	1.3595	0
MGH54_P5_H11	-0.539260272713	red	1	0.6107	2.5018
MGH54_P5_H12	NA	black	0	0	0.35502
MGH54_P13_A02	1.91212977821	red	1	2.6586	3.1089
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	0.304638492632	red	1	0.14796	0.65535
MGH54_P13_A05	NA	black	0	1.3802	0
MGH54_P13_A06	NA	black	0	2.2594	0
MGH54_P13_A07	0.611007217328	green3	2	1.8953	2.434
MGH54_P13_A09	-0.10961445051	red	1	1.3956	0.37629
MGH54_P13_A10	3.21731668088	black	0	3.0142	3.8225
MGH54_P13_A11	NA	black	0	1.2981	0
MGH54_P13_B01	NA	black	0	0	2.8677
MGH54_P13_B02	NA	black	0	2.8074	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	3.177
MGH54_P13_B06	NA	black	0	0.18269	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	2.6439	0
MGH54_P13_B10	0.114344389836	red	1	2.4378	1.269
MGH54_P13_B11	NA	black	0	0	3.3948
MGH54_P13_B12	NA	black	0	0.24732	0
MGH54_P13_C01	0.460780735934	green3	2	2.1519	1.8472
MGH54_P13_C02	NA	black	0	1.1795	0
MGH54_P13_C03	NA	black	0	0	1.9531
MGH54_P13_C04	0.0911836296044	red	1	0.7476	0.78994
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	3.8379	0
MGH54_P13_C07	NA	black	0	0.2762	0
MGH54_P13_C09	NA	black	0	2.4774	0
MGH54_P13_C10	NA	black	0	0	0.62012
MGH54_P13_C11	NA	black	0	1.9057	0
MGH54_P13_C12	NA	black	0	0.13225	0
MGH54_P13_D01	0.315799437973	red	1	0.25217	0.58785
MGH54_P13_D02	NA	black	0	0.22897	0
MGH54_P13_D03	NA	black	0	2.1463	0
MGH54_P13_D04	NA	black	0	2.2366	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	1.55044854408	red	1	2.0861	3.7802
MGH54_P13_D07	NA	black	0	1.8671	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	-0.325314342251	red	1	0.63413	1.9917
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	-0.118150464788	red	1	1.648	0.74416
MGH54_P13_E01	0.0390665368269	red	1	1.9392	1.2029
MGH54_P13_E02	NA	black	0	0	0.66448
MGH54_P13_E03	NA	black	0	0.97453	0
MGH54_P13_E04	NA	black	0	1.7786	0
MGH54_P13_E05	-0.0823957229276	red	1	1.9222	0.95829
MGH54_P13_E06	0.49659265423	green3	2	1.517	3.4993
MGH54_P13_E07	NA	black	0	0.40708	0
MGH54_P13_E08	6.01503335412	black	0	3.9383	4.4845
MGH54_P13_E09	-0.751443701417	red	1	2.702	0.39506
MGH54_P13_E10	NA	black	0	2.108	0
MGH54_P13_E11	-0.20005076678	red	1	1.5236	0.26303
MGH54_P13_E12	0.318360975954	red	1	0.54201	0.3471
MGH54_P13_F01	0.222434685913	red	1	0.17377	0.76808
MGH54_P13_F02	NA	black	0	0	0.20539
MGH54_P13_F03	NA	black	0	0	0
MGH54_P13_F04	NA	black	0	0.13881	0
MGH54_P13_F05	NA	black	0	1.4233	0
MGH54_P13_F06	-1.90360902426	red	1	0.28096	4.1958
MGH54_P13_F07	NA	black	0	1.2618	0
MGH54_P13_F08	NA	black	0	0	0.55876
MGH54_P13_F09	-0.464575149871	red	1	2.5268	0.61542
MGH54_P13_F10	NA	black	0	0.72944	0
MGH54_P13_F11	NA	black	0	2.5797	0
MGH54_P13_F12	NA	black	0	0.10836	0
MGH54_P13_G01	-0.135657041389	red	1	1.7941	0.79244
MGH54_P13_G02	NA	black	0	0.17377	0
MGH54_P13_G03	NA	black	0	1.2963	0
MGH54_P13_G05	-0.603093297958	red	1	2.5059	0.45101
MGH54_P13_G06	NA	black	0	0	0.81639
MGH54_P13_G07	NA	black	0	0	1.0936
MGH54_P13_G08	-0.907860858478	red	1	2.8018	0.29748
MGH54_P13_G09	NA	black	0	0	0.8472
MGH54_P13_G10	NA	black	0	1.606	0
MGH54_P13_G11	-0.0334938110948	red	1	1.2203	0.10165
MGH54_P13_G12	NA	black	0	0.077243	0
MGH54_P13_H02	NA	black	0	0.038436	0
MGH54_P13_H03	-0.213114527482	red	1	1.5612	0.29514
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	2.2088	0
MGH54_P13_H07	-0.644501105852	red	1	2.251	0.2302
MGH54_P13_H08	NA	black	0	0.15834	0
MGH54_P13_H09	NA	black	0	0	3.1908
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	2.61542334595	black	0	3.9474	2.5847
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.279258175628	red	1	1.8667	0.51702
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	2.6348	0
MGH60_P4_A07	NA	black	0	1	0
MGH60_P4_A08	-0.953520914025	red	1	0.68616	3.8728
MGH60_P4_A09	-0.636147091829	red	1	2.7231	0.51702
MGH60_P4_A10	NA	black	0	0	0.47197
MGH60_P4_A11	0.136290036404	red	1	0.12697	0.90612
MGH60_P4_A12	-1.78397217865	red	1	0.19787	3.7718
MGH60_P4_B01	NA	black	0	2.1306	0
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0.17121	0
MGH60_P4_B04	NA	black	0	0	0.75873
MGH60_P4_B05	NA	black	0	0.47716	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0.84318
MGH60_P4_B08	NA	black	0	0.16864	0
MGH60_P4_B09	NA	black	0	0	0.77062
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	NA	black	0	0.13225	0
MGH60_P4_B12	NA	black	0	0.20414	0
MGH60_P4_C01	-0.174935956233	red	1	1.4947	0.30217
MGH60_P4_C02	-0.508738066911	red	1	2.5455	0.57434
MGH60_P4_C03	0.057787921805	red	1	1.2845	2.0247
MGH60_P4_C04	NA	black	0	1.0036	0
MGH60_P4_C05	-0.344377637933	red	1	2.7774	0.81229
MGH60_P4_C06	NA	black	0	0.79826	0
MGH60_P4_C07	3.45034545647	black	0	2.6429	4.7806
MGH60_P4_C09	0.278801894063	red	1	0.54696	0.43723
MGH60_P4_C11	NA	black	0	3.6049	0
MGH60_P4_C12	0.237522364378	red	1	0.76469	0.23143
MGH60_P4_D01	-0.0987019138644	red	1	1.3528	0.29396
MGH60_P4_D02	NA	black	0	0.28688	0
MGH60_P4_D03	NA	black	0	0	0.43082
MGH60_P4_D04	NA	black	0	0.21661	0
MGH60_P4_D05	NA	black	0	0	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	5.1451
MGH60_P4_D08	NA	black	0	0.34596	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	NA	black	0	2.3612	0
MGH60_P4_E01	NA	black	0	0.61824	0
MGH60_P4_E02	NA	black	0	1.2054	0
MGH60_P4_E03	NA	black	0	0.11503	0
MGH60_P4_E04	0.228772444289	red	1	0.7031	0.37629
MGH60_P4_E05	NA	black	0	1.7744	0
MGH60_P4_E06	-0.410158128183	red	1	1.9753	0.35614
MGH60_P4_E07	NA	black	0	0	0.76893
MGH60_P4_E08	NA	black	0	0	0.93282
MGH60_P4_E09	NA	black	0	0	4.9397
MGH60_P4_E11	NA	black	0	3.2519	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0.073135	0
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0.48543	0
MGH60_P4_F05	NA	black	0	0.12697	0
MGH60_P4_F06	NA	black	0	0	0.46676
MGH60_P4_F07	0.292604605743	red	1	0.24123	0.63134
MGH60_P4_F08	NA	black	0	0	0.10299
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	-0.51152613991	red	1	2.1603	0.34823
MGH60_P4_F11	NA	black	0	3.1949	0
MGH60_P4_F12	NA	black	0	3.5912	0
MGH60_P4_G01	0.494002327598	green3	2	0.020058	0.45523
MGH60_P4_G02	0.0305003212143	red	1	1.0635	0.70664
MGH60_P4_G03	NA	black	0	0.53207	0
MGH60_P4_G04	NA	black	0	0.07861	0
MGH60_P4_G05	NA	black	0	0.098958	0
MGH60_P4_G06	NA	black	0	1.5375	0
MGH60_P4_G07	NA	black	0	0.32193	0
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	-0.501354743401	red	1	2.2098	0.40054
MGH60_P4_G10	NA	black	0	0.86394	0
MGH60_P4_G11	-0.154216437756	red	1	1.7463	0.71545
MGH60_P4_G12	0.602602322151	green3	2	0.1137	0.24367
MGH60_P4_H01	0.391503134118	red	1	1.4158	3.9407
MGH60_P4_H03	NA	black	0	0	2.826
MGH60_P4_H04	0.547711373682	green3	2	0.071763	0.35163
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0.71721
MGH60_P4_H08	NA	black	0	2.6234	0
MGH60_P4_H09	NA	black	0	0.032806	0
MGH60_P4_H10	NA	black	0	0.95233	0
MGH60_P4_H11	0.502033346885	green3	2	0.085425	0.40599
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	-0.489279945161	red	1	2.5036	0.57821
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	-0.0207089826679	red	1	1.2588	0.73725
MGH60_P5_A05	NA	black	0	0.13488	0
MGH60_P5_A06	NA	black	0	3.5489	0
MGH60_P5_A07	0.341682092453	red	1	0.6107	0.1903
MGH60_P5_A08	NA	black	0	0	0.78157
MGH60_P5_A09	0.179903893843	red	1	0.25338	0.80983
MGH60_P5_A10	0.286636095979	red	1	1.3271	5.0515
MGH60_P5_A11	-0.989713724741	red	1	0.52607	3.3163
MGH60_P5_A12	NA	black	0	0.082703	0
MGH60_P5_B01	NA	black	0	0.088142	0
MGH60_P5_B02	NA	black	0	0	0.28214
MGH60_P5_B03	NA	black	0	0.17632	0
MGH60_P5_B04	NA	black	0	1.3994	0
MGH60_P5_B05	0.454959219836	green3	2	0.2228	0.38184
MGH60_P5_B06	NA	black	0	0.086784	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	2.01003825089	black	0	2.0594	4.7139
MGH60_P5_B09	0.272928131677	red	1	0.27501	0.64708
MGH60_P5_B10	-0.172027089506	red	1	1.8176	0.71984
MGH60_P5_B12	-0.934843587122	red	1	2.4217	0.0071955
MGH60_P5_C01	NA	black	0	0.13619	0
MGH60_P5_C02	NA	black	0	0.044044	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	2.0566	0
MGH60_P5_C05	NA	black	0	0.1137	0
MGH60_P5_C06	-1.33221975788	red	1	0.59646	4.3774
MGH60_P5_C07	-0.0169674361724	red	1	1.1865	3.1355
MGH60_P5_C08	NA	black	0	1.4297	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	0.537663960549	green3	2	0.13093	0.32423
MGH60_P5_C11	-0.64218686409	red	1	0.89685	4.2105
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	2.9326	0
MGH60_P5_D02	-2.98962156921	black	0	0.10836	5.1674
MGH60_P5_D03	NA	black	0	1.2185	0
MGH60_P5_D04	NA	black	0	1.0208	0
MGH60_P5_D05	0.0860046456152	red	1	0.62387	0.87421
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0.19156	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	-0.114848381594	red	1	1.7945	0.84318
MGH60_P5_D10	NA	black	0	1.0697	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	-0.560185861157	red	1	2.6327	0.55582
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	NA	black	0	0	1.0101
MGH60_P5_E05	0.440997450308	green3	2	3.3111	1.4558
MGH60_P5_E06	NA	black	0	2.8689	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	0.471899772101	green3	2	0.096262	0.44148
MGH60_P5_E11	NA	black	0	0	5.1299
MGH60_P5_E12	NA	black	0	1.6055	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	3.0025	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	-0.15580843026	red	1	1.5974	0.5656
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	2.442	0
MGH60_P5_F07	NA	black	0	0	0.83026
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	1.9859	0
MGH60_P5_F11	NA	black	0	0	0.45207
MGH60_P5_F12	-0.576567096975	red	1	2.1003	0.19283
MGH60_P5_G01	NA	black	0	0.52005	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	1.1661
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	1.4626	0
MGH60_P5_G06	0.37742914005	red	1	0.12168	0.56169
MGH60_P5_G07	-1.48258624941	red	1	0.38405	3.8246
MGH60_P5_G08	NA	black	0	1.7168	0
MGH60_P5_G09	NA	black	0	0.76214	0
MGH60_P5_G10	NA	black	0	2.115	0
MGH60_P5_G11	NA	black	0	0.31962	0
MGH60_P5_G12	0.110540595703	red	1	1.2594	5.4329
MGH60_P5_H01	0.463436889814	green3	2	0.25942	0.33914
MGH60_P5_H02	-0.779321410281	red	1	0.094912	2.1725
MGH60_P5_H03	-0.272205447224	red	1	1.6285	0.22404
MGH60_P5_H04	NA	black	0	0	0.24367
MGH60_P5_H05	0.256039998846	red	1	0.60597	0.42868
MGH60_P5_H06	-0.0542050578808	red	1	1.3386	0.6173
MGH60_P5_H07	0.328084171905	red	1	0.073135	0.6526
MGH60_P5_H08	-0.152871920506	red	1	0.097611	1.3132
MGH60_P5_H09	NA	black	0	0	0.86394
MGH60_P5_H10	-0.173910595774	red	1	0.44148	1.4584
MGH60_P5_H11	NA	black	0	1.5089	0
MGH60_P5_H12	NA	black	0	0	0
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	0.540712203177	green3	2	0.12961	0.32077
MGH60_P6_A03	-0.938285283697	red	1	2.6615	0.1865
MGH60_P6_A04	-0.639393737819	red	1	2.3763	0.33113
MGH60_P6_A05	NA	black	0	0.30217	0
MGH60_P6_A06	NA	black	0	1.5281	0
MGH60_P6_A07	NA	black	0	0.037031	0
MGH60_P6_A08	NA	black	0	0.15834	0
MGH60_P6_A09	NA	black	0	0	2.2342
MGH60_P6_A10	-0.574047523688	red	1	0.12433	1.9142
MGH60_P6_A11	0.59112139406	green3	2	0.14012	0.23879
MGH60_P6_A12	-0.658925851325	red	1	2.9199	0.56949
MGH60_P6_B01	NA	black	0	2.8604	0
MGH60_P6_B03	NA	black	0	0	4.228
MGH60_P6_B04	NA	black	0	0.76808	0
MGH60_P6_B05	NA	black	0	0.62012	0
MGH60_P6_B06	-0.0260822260333	red	1	1.0447	1.3978
MGH60_P6_B07	-0.00996066377956	red	1	1.229	0.82538
MGH60_P6_B08	NA	black	0	1.1693	0
MGH60_P6_B09	NA	black	0	3.5021	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0	0.33914
MGH60_P6_B12	0.586459593749	green3	2	0.010064	0.34028
MGH60_P6_C02	NA	black	0	3.5094	0
MGH60_P6_C03	0.31469506453	red	1	0.14143	0.64339
MGH60_P6_C05	-1.18162809484	red	1	0.72596	4.7586
MGH60_P6_C06	NA	black	0	2.8701	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	2.2881	0
MGH60_P6_C09	NA	black	0	0.073135	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0.24367	0
MGH60_P6_D01	0.696130461174	red	1	1.5705	4.0101
MGH60_P6_D03	-1.60989470234	red	1	0.15316	3.4151
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0.77062	0
MGH60_P6_D06	-0.194769014062	red	1	2.851	0.96199
MGH60_P6_D07	NA	black	0	0.60975	0
MGH60_P6_D08	-2.28218528743	black	0	0.13093	4.2908
MGH60_P6_D09	NA	black	0	0	0.31499
MGH60_P6_D11	0.511933567399	green3	2	2.1457	1.9328
MGH60_P6_D12	-0.500495908775	red	1	2.068	0.2857
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	1.2333	0
MGH60_P6_E03	NA	black	0	0	0.56365
MGH60_P6_E04	NA	black	0	2.6062	0
MGH60_P6_E05	NA	black	0	1.6722	0
MGH60_P6_E06	NA	black	0	0.15316	0
MGH60_P6_E07	NA	black	0	0	0.36625
MGH60_P6_E08	NA	black	0	2.0179	0
MGH60_P6_E09	NA	black	0	2.3265	0
MGH60_P6_E10	NA	black	0	0	0.42653
MGH60_P6_E11	NA	black	0	0.071763	0
MGH60_P6_E12	-0.0398241982704	red	1	1.4141	0.86473
MGH60_P6_F02	0.000340959966049	red	1	1.1725	0.37962
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	2.392	0
MGH60_P6_F05	NA	black	0	0.086784	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	-0.235359380014	red	1	1.7312	0.48646
MGH60_P6_F08	NA	black	0	1.8703	0
MGH60_P6_F09	0.687037109187	red	1	0.059355	0.16993
MGH60_P6_F10	-0.67261408431	red	1	2.247	0.18777
MGH60_P6_F11	0.526896305764	green3	2	0.13356	0.338
MGH60_P6_F12	-0.0103409342728	red	1	1.1991	0.48954
MGH60_P6_G01	NA	black	0	0.25096	0
MGH60_P6_G02	NA	black	0	0	1.3465
MGH60_P6_G03	NA	black	0	0.60312	0
MGH60_P6_G04	NA	black	0	3.8816	0
MGH60_P6_G05	NA	black	0	1.4468	0
