Cell_name	Zvalue	Color	Cluster	BCL2L11	CREB1
97_P3_H05	0.420204290722	green3	2	0.54201	0.063503
97_P3_F12	NA	black	0	0	0
97_P3_F04	-0.00237580405489	green3	2	0.37629	1.005
97_P3_C11	NA	black	0	0	2.0895
97_P3_F08	-0.519174299509	green3	2	0.33571	1.8404
97_P3_C05	NA	black	0	0	1.3397
97_P3_F09	NA	black	0	0	1.7355
97_P3_G05	-0.0087070939742	green3	2	0.13225	1.0079
97_P3_A10	0.577079329894	green3	2	0.29042	0.08134
97_P3_A05	NA	black	0	0	2.3343
97_P3_C06	NA	black	0	0	0.20038
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	1.4394	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	0.99422
97_P3_D08	NA	black	0	0	0.94336
97_P3_E06	NA	black	0	0	1.7887
97_P3_E12	NA	black	0	0	0.20539
97_P3_A02	NA	black	0	0	1.105
97_P3_B06	NA	black	0	0	0.15445
97_P3_H10	NA	black	0	0	1.6668
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	4.2618
97_P5_B10	NA	black	0	0	0.95084
97_P6_G02	NA	black	0	0	0
97_P6_E06	NA	black	0	0	1.1808
97_P6_A03	0.466625349495	green3	2	0.10836	0.38515
97_P5_F07	NA	black	0	0.23389	0
97_P5_B05	NA	black	0	0	0.053806
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0	2.945
97_P6_A09	NA	black	0	0	0.11103
97_P6_B04	NA	black	0	0	0.11103
97_P5_A02	NA	black	0	0	0
97_P5_C02	-0.170861546636	green3	2	1.8164	0.66175
97_P6_F09	NA	black	0	0	1.7251
97_P5_A04	NA	black	0	0	0.15056
97_P5_C04	NA	black	0	0	0
97_P6_D07	NA	black	0	0	1.0489
97_P6_A12	0.0795270790028	green3	2	1.025	0.21537
97_P6_C06	NA	black	0	0	0
97_P6_H04	0.572207170536	green3	2	0.24853	0.13093
97_P5_D09	NA	black	0	0	0.12565
97_P6_F03	NA	black	0	0	2.1013
97_P6_F11	NA	black	0	0	1.9203
97_P6_H09	NA	black	0	0	0.17121
97_P6_B08	NA	black	0	0	2.5748
97_P5_A10	NA	black	0	0	0.90227
97_P6_H07	NA	black	0	1.648	0
97_P6_C09	NA	black	0	0	0.82701
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	0	1.9902
97_P5_B06	NA	black	0	0	0.21039
97_P5_E04	NA	black	0	0	2.2271
97_P6_B10	NA	black	0	0	0.12565
97_P6_F04	-0.192897782544	green3	2	1.4473	0.089498
97_P5_E07	NA	black	0	2.119	0
97_P5_G02	NA	black	0	0	0.19661
97_P5_C11	NA	black	0	0	0
97_P5_A03	NA	black	0	0	1.3962
97_P6_B02	NA	black	0	0	0.15186
97_P6_H12	0.27076478585	green3	2	0.011496	0.67084
97_P6_F12	-0.661391822116	green3	2	0.23756	1.9568
97_P6_A02	NA	black	0	0	2.9596
97_P5_C12	NA	black	0	0	0
97_P5_C01	NA	black	0	0	0
97_P5_B07	NA	black	0	0	0.077243
97_P5_A08	NA	black	0	0	0
97_P6_H08	NA	black	0	0	4.1807
97_P5_E11	NA	black	0	0	2.1489
97_P6_A01	NA	black	0	0	0
97_P6_G01	NA	black	0	0	0.82944
97_P5_D10	NA	black	0	0	1.6229
97_P5_C10	NA	black	0	0	1.3132
97_P6_C11	NA	black	0	0	1.0963
97_P6_E07	NA	black	0	0.082703	0
97_P6_E05	0.669650555382	green3	2	2.3329	1.8492
97_P5_G07	NA	black	0	0	1.1017
97_P5_D04	NA	black	0	0.25096	0
97_P6_B03	NA	black	0	0	0.066261
97_P5_H01	NA	black	0	0	0.17887
97_P6_A11	NA	black	0	0	0.12961
97_P6_E09	NA	black	0	0	0
97_P6_A10	0.049283982829	green3	2	0.96938	0.67356
97_P5_E02	NA	black	0	0	0.44679
97_P6_D03	NA	black	0	0	1.8793
97_P5_A09	-0.486692589884	green3	2	0.27977	1.7398
97_P6_B12	NA	black	0	0	0.12697
97_P5_H10	NA	black	0	0	0
97_P6_A04	-1.43897899493	red	1	0.2228	3.0185
97_P5_B12	NA	black	0	0	1.6337
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0.15834
97_P6_E04	NA	black	0	0	1.3516
97_P6_D04	NA	black	0	0	2.2327
97_P5_D02	-1.79081032941	red	1	0.073135	3.1754
97_P6_G10	NA	black	0	0	0.77231
97_P5_B04	NA	black	0	0.37962	0
97_P6_E03	NA	black	0	1.0136	0
97_P5_E05	NA	black	0	0	1.1583
97_P5_G05	0.0161597564209	green3	2	1.224	1.6211
97_P5_D03	NA	black	0	1.051	0
97_P5_C07	NA	black	0	0	2.5011
97_P6_C12	NA	black	0	0	0.19661
97_P6_B09	0.330917755624	green3	2	0.16864	0.53903
97_P5_D07	NA	black	0	0	0.41034
97_P6_A05	0.541807301575	green3	2	0.34937	0.075875
97_P5_C08	NA	black	0	0	1.9123
97_P5_B03	NA	black	0	0	0
97_P6_G08	NA	black	0	0.11636	0
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0.78325	0
97_P6_C07	NA	black	0	0	3.519
97_P6_C02	NA	black	0	0	0.049631
97_P5_F02	-0.988741274716	red	1	2.6232	0.10568
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	1.1674
97_P6_C08	NA	black	0	0	0
97_P5_E03	NA	black	0	0	1.1985
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0	0
97_P6_F05	NA	black	0	0	1.489
97_P5_H06	NA	black	0	0	0.24367
97_P5_H11	NA	black	0	0	2.2945
97_P5_E06	NA	black	0	0.85599	0
97_P6_H02	NA	black	0	0	0.21909
97_P6_A08	-0.0403229840381	green3	2	1.1349	1.9738
97_P5_B02	0.14867987378	green3	2	0.8528	0.35163
97_P5_E10	NA	black	0	0	0.094912
97_P5_B11	NA	black	0	0	1.2035
97_P6_G07	NA	black	0	0	0.64062
97_P5_A05	NA	black	0	0	3.2529
97_P5_A11	NA	black	0	0	0.10568
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	0	0.098958
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0	0.85439
97_P6_F08	NA	black	0	0.17249	0
97_P5_F06	NA	black	0	2.0932	0
97_P5_D08	NA	black	0	0	1.2048
97_P5_G11	NA	black	0	0	0.03984
97_P6_F10	0.675100395448	green3	2	0.14535	0.075875
97_P5_H07	NA	black	0	0.46048	0
97_P5_A07	0.361480196215	green3	2	0.62012	0.079975
97_P6_G11	-0.167932022216	green3	2	1.642	0.53406
97_P5_C03	NA	black	0	0.09356	0
97_P5_F01	NA	black	0	0	0.10836
97_P6_E01	NA	black	0	0	0.15056
97_P5_F03	NA	black	0	0	0.077243
97_P5_B01	NA	black	0	0	3.4287
97_P6_H03	NA	black	0	0	0.12829
97_P6_E12	NA	black	0	0	0.16864
97_P5_G10	NA	black	0	0	1.5816
97_P5_C05	0.43243365269	green3	2	0.46989	0.1375
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	0.68616
97_P6_B06	NA	black	0	0	3.2493
97_P5_F09	NA	black	0	0	1.9027
97_P6_F02	NA	black	0	0	0
97_P5_D11	NA	black	0	0	0
97_P5_H03	-0.51717224263	green3	2	2.211	0.3505
97_P5_D05	NA	black	0	0	0.72072
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0.13619
97_P6_G09	NA	black	0	0	1.6617
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0	0.24853
97_P5_A01	NA	black	0	0	1.3277
97_P6_H10	NA	black	0	0	1.2209
97_P5_G01	NA	black	0	1.1217	0
97_P6_E02	NA	black	0	0	0.053806
97_P6_B01	NA	black	0	0	0
97_P5_F10	-0.669877126225	green3	2	0.15056	1.8875
97_P6_C10	NA	black	0	0.7536	0
97_P5_C09	NA	black	0	0	0.037031
97_P5_E12	-0.214862757239	green3	2	0.12168	1.2768
97_P5_E01	NA	black	0	0	1.175
97_P6_D02	NA	black	0	0	1.0007
97_P6_A07	NA	black	0	0	0.25701
97_P5_G03	0.0196686915522	green3	2	1.3086	1.2302
97_P6_G12	-0.655155710474	green3	2	4.4078	0.79327
97_P6_C03	NA	black	0	0	0.95308
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0	0.12168
97_P5_G12	NA	black	0	0	2.3285
97_P5_G09	NA	black	0	0	1.9679
97_P5_H04	NA	black	0	0	2.2881
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	1.2351
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	2.4407
MGH97_P7_H08	NA	black	0	2.3063	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	2.7238	0
MGH97_P7_F07	NA	black	0	0	3.4038
MGH97_P7_C04	NA	black	0	0	3.3135
MGH97_P7_C02	NA	black	0	0	1.952
MGH97_P7_F10	-0.331256653537	green3	2	1.648	0.084064
MGH97_P7_H05	NA	black	0	0	1.2672
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	0.448229794117	green3	2	0.2302	0.33457
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0.45418	0
MGH97_P7_G07	NA	black	0	0.12433	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0	0.069015
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	2.3265
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.210031269829	green3	2	0.78241	1.7233
MGH97_P7_B01	NA	black	0	0	4.0518
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	2.8901
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	0	1.8086
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	0.14012	0
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	NA	black	0	0	0.084064
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0.060739
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0.071763
MGH97_P7_C08	NA	black	0	0	0.75788
MGH97_P7_E08	0.752247646641	green3	2	1.9598	2.4024
MGH97_P7_F01	NA	black	0	0	0.37295
MGH97_P7_H03	NA	black	0	0	2.8742
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0.064883
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0.1137
MGH97_P7_D07	NA	black	0	0	0.1865
MGH97_P7_A11	NA	black	0	0	0.4351
MGH97_P7_A01	-0.0891498258004	green3	2	1.4131	0.51702
MGH97_P7_F12	NA	black	0	0	0.85917
MGH97_P7_F08	NA	black	0	0	0
MGH97_P7_D11	NA	black	0	0	0.13881
MGH97_P7_H09	NA	black	0	0	0.44784
MGH97_P7_D09	NA	black	0	0	1.9077
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	0	2.336
MGH97_P7_A04	NA	black	0	0	1.84
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	2.8357	0
MGH97_P7_F11	NA	black	0	0	2.9512
MGH97_P7_G08	NA	black	0	0	0.14926
MGH97_P7_E02	NA	black	0	0	0.1776
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	1.0412	0
MGH97_P7_B09	0.191189790192	green3	2	0.87184	0.094912
MGH97_P7_G10	NA	black	0	0	2.8492
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	1.0043
MGH97_P7_G01	NA	black	0	0	0.35727
MGH97_P7_E05	NA	black	0	0	1.1184
MGH97_P7_E04	NA	black	0	0	3.3128
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0.7866
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	0.287721761621	green3	2	0.73985	0.060739
MGH97_P7_B03	NA	black	0	0.63599	0
MGH97_P7_A05	NA	black	0	0.22404	0
MGH97_P7_D03	NA	black	0	3.1898	0
MGH97_P7_F02	NA	black	0	0	2.957
MGH97_P7_G05	NA	black	0	0	0.50894
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	2.4916
MGH97_P8_A11	NA	black	0	0	0.070389
MGH97_P10_A12	NA	black	0	0	1.5306
MGH97_P10_E09	NA	black	0	0	1.5883
MGH97_P9_B12	NA	black	0	0	0.123
MGH97_P10_D07	NA	black	0	1.3505	0
MGH97_P8_D11	NA	black	0	0	0.98623
MGH97_P8_G05	NA	black	0	0	3.2541
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0	0.21537
MGH97_P10_A09	NA	black	0	0	1.8258
MGH97_P10_E03	NA	black	0	0	3.2182
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	0	2.9372
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	0.0470875674549	green3	2	1.0793	0.23879
MGH97_P8_D07	NA	black	0	0	1.0704
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	0.0746866884588	green3	2	1.0475	0.10299
MGH97_P10_C04	NA	black	0	0.11503	0
MGH97_P9_E06	NA	black	0	0	0.35727
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	0.38736
MGH97_P8_A05	0.185204416161	green3	2	0.88596	0.077243
MGH97_P9_F10	NA	black	0	1.0468	0
MGH97_P10_F10	0.472765753537	green3	2	0.39616	0.14666
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0.58207
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	NA	black	0	0	0.25217
MGH97_P10_D01	NA	black	0	0	1.5553
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.071763
MGH97_P8_D04	NA	black	0	0	1.0766
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	1.5792
MGH97_P8_A02	-0.97883913334	red	1	3.2675	0.40817
MGH97_P9_F01	NA	black	0	0	0.29396
MGH97_P8_B08	NA	black	0	1.3471	0
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0	1.8164
MGH97_P10_E02	NA	black	0	0	3.1439
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	0.64893
MGH97_P10_A06	-0.284723487858	green3	2	1.674	0.25338
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	NA	black	0	0	1.4147
MGH97_P8_G08	NA	black	0	0	3.4892
MGH97_P10_B07	NA	black	0	0	0
MGH97_P9_G11	0.393423522891	green3	2	0.21909	0.42331
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	0	2.8789
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	-0.368553797998	green3	2	2.4057	0.62574
MGH97_P8_H08	NA	black	0	0	0.14666
MGH97_P8_F01	-0.52365597236	green3	2	0.15316	1.6969
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	0
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	NA	black	0	2.4657	0
MGH97_P10_A01	-0.0973601204974	green3	2	1.0697	2.0885
MGH97_P9_D09	NA	black	0	0	0.66903
MGH97_P9_D06	NA	black	0	0	0.23266
MGH97_P9_G05	NA	black	0	0	3.7493
MGH97_P10_E05	0.00817126460288	green3	2	0.80818	0.9782
MGH97_P8_F10	NA	black	0	0	2.9953
MGH97_P10_A04	NA	black	0	0.67356	0
MGH97_P9_A07	NA	black	0	2.7424	0
MGH97_P9_A08	0.0613405362052	green3	2	1.2534	3.0332
MGH97_P9_H12	NA	black	0	0	2.0225
MGH97_P10_G03	NA	black	0	0.30334	0
MGH97_P8_B03	NA	black	0	0	1.2339
MGH97_P10_H07	NA	black	0	0	0.1903
MGH97_P10_E01	NA	black	0	0	0.18903
MGH97_P9_F11	NA	black	0	0	2.496
MGH97_P8_B12	NA	black	0	0	1.6544
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.14274
MGH97_P8_A01	NA	black	0	0	2.3735
MGH97_P10_F07	NA	black	0	0	2.0645
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	-0.0815891863084	green3	2	0.85519	1.3545
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0.13225
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	0.562422614838	green3	2	1.7837	2.3606
MGH97_P9_G07	NA	black	0	0.80488	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	0	1.8938
MGH97_P9_D07	NA	black	0	0.092207	0
MGH97_P8_F03	NA	black	0	0	3.4348
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	1.0328
MGH97_P10_C07	NA	black	0	0	0
MGH97_P9_E04	NA	black	0	0	0.37518
MGH97_P8_H10	NA	black	0	0	0.13356
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0	0.29278
MGH97_P8_B11	0.0816187407426	green3	2	1.2678	2.9933
MGH97_P10_C01	NA	black	0	0	0.11503
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	NA	black	0	0	3.2826
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	NA	black	0	0	0.28688
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0.19156
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	2.7799
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	0	2.4335
MGH97_P8_D09	NA	black	0	0	1.7407
MGH97_P10_C06	-0.0377911071923	green3	2	1.0915	1.5666
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	1.2271	0
MGH97_P8_B06	NA	black	0	0	0.23143
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	0
MGH97_P10_B08	NA	black	0	0	1.7816
MGH97_P10_C12	NA	black	0	0	2.2479
MGH97_P9_A10	NA	black	0	0	0.19409
MGH97_P9_C10	NA	black	0	0	0.09356
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	2.4839	0
MGH97_P10_A08	NA	black	0	0	3.2734
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	3.3616
MGH97_P10_F02	-0.152857420359	green3	2	0.20539	1.2147
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	0.346272632866	green3	2	1.9512	1.6576
MGH97_P9_H11	-0.0762231509201	green3	2	3.0974	0.99639
MGH97_P8_C06	-0.411848353592	green3	2	0.15445	1.5494
MGH97_P8_A03	NA	black	0	0	1.988
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	1.7748
MGH97_P9_E12	NA	black	0	2.0573	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	1.33241175953	blue	3	3.0108	2.0676
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0.29631
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	2.1502
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	2.466	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0.19535
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	0.46989
MGH97_P8_E03	NA	black	0	0	0
MGH97_P10_B01	2.7429607247	black	0	3.252	2.922
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	1.3818
MGH97_P10_G10	NA	black	0	0	0.18903
MGH97_P9_G06	NA	black	0	0	0.11103
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	-0.0452342318726	green3	2	1.2467	0.26303
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	-0.379844288384	green3	2	1.7212	0.088142
MGH97_P8_D06	NA	black	0	0	2.722
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	0	1.5326
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0.82375	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	0	1.0566
MGH97_P8_H07	NA	black	0	0	1.0475
MGH97_P10_E08	NA	black	0	0	0.16864
MGH97_P10_G11	NA	black	0	0	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	0	2.6817
MGH97_P8_F09	NA	black	0	0	3.0011
MGH97_P10_F04	0.0564210498713	green3	2	1.0649	0.21785
MGH97_P9_H03	NA	black	0	0	0.12961
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	2.9241
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	2.3505
MGH97_P9_B01	NA	black	0	0	2.9475
MGH97_P10_E04	NA	black	0	0	1.6708
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	0	0
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	2.9732
MGH97_P8_G01	NA	black	0	0	2.3262
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0	0.18142
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0.11503	0
MGH97_P8_E09	-0.5027637076	green3	2	0.52707	2.0465
MGH97_P8_E05	NA	black	0	0	0.14012
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	NA	black	0	0	0.041243
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0	0.92067
MGH97_P8_A06	NA	black	0	0	0.18142
MGH97_P10_C02	NA	black	0	0	2.1043
MGH97_P10_C11	NA	black	0	0	2.6358
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	0	0
MGH97_P9_F06	NA	black	0	0	2.0165
MGH97_P10_H11	NA	black	0	0	2.6409
MGH97_P9_B06	0.600443794218	green3	2	1.8508	2.3033
MGH97_P10_E11	NA	black	0	0	0.67175
MGH97_P9_B09	NA	black	0	0	0.96643
MGH97_P9_B03	NA	black	0	0	2.7323
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	0	1.5743
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0	0.085425
MGH97_P9_H10	NA	black	0	0	2.6031
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	NA	black	0	0	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	2.4795
MGH97_P10_H03	NA	black	0	0	0.16221
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0	0
MGH97_P9_H07	NA	black	0	0	0
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	NA	black	0	0	2.5099
MGH97_P9_E07	NA	black	0	0	2.3471
MGH97_P10_C03	NA	black	0	0	0.063503
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0.76469
93_P3_H02	NA	black	0	0	3.3127
93_P3_E06	NA	black	0	0	1.754
93_P3_F08	NA	black	0	0	2.0437
93_P3_F07	NA	black	0	0	2.0054
93_P3_B02	NA	black	0	0	0
93_P3_G02	0.452139459628	green3	2	0.48852	0.071763
93_P3_G06	NA	black	0	0	1.2726
93_P3_F05	0.572207170536	green3	2	0.24853	0.13093
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	1.9268
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.092207
93_P3_A04	NA	black	0	0	2.9398
93_P3_H03	NA	black	0	0	2.8094
93_P3_H10	-0.0709454006316	green3	2	1.0093	1.5675
93_P3_A09	NA	black	0	0	0.10299
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0.85838	0
93_P3_G05	NA	black	0	0	1.8707
93_P3_D12	NA	black	0	0	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.10165
93_P3_F12	NA	black	0	0	1.745
93_P3_A07	NA	black	0	0	1.2516
93_P3_E04	NA	black	0	0	4.6067
93_P3_C07	NA	black	0	0	0.13881
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	1.0342	0
93_P3_D05	NA	black	0	0	3.7214
93_P3_A10	NA	black	0	0	0
93_P3_E02	0.538106367157	green3	2	1.6938	2.5435
93_P3_C04	NA	black	0	0	0.077243
93_P3_F02	NA	black	0	0	2.595
93_P3_E07	NA	black	0	0	3.1553
93_P3_D09	NA	black	0	0.17887	0
93_P3_D07	NA	black	0	0	0.11103
93_P3_G12	NA	black	0	0	1.2998
93_P3_A05	NA	black	0	0	1.664
93_P3_C05	NA	black	0	0	0
93_P3_F09	NA	black	0	0	2.0905
93_P3_G07	0.384239747563	green3	2	1.664	2.1619
93_P3_C01	NA	black	0	0	0.08134
93_P3_C11	NA	black	0	0	0.13225
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0	0.23389
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0	0.19156
93_P3_D01	NA	black	0	0	2.9533
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0	3.6124
93_P3_G11	NA	black	0	0	0
