Cell_name	Zvalue	Color	Cluster	SP1	TNFRSF10B
MGH97_P8_H04	NA	black	0	1.3863	0
MGH97_P9_C07	NA	black	0	0	0
MGH97_P9_H07	NA	black	0	2.1157	0
MGH97_P8_C02	NA	black	0	3.7815	0
MGH97_P10_B09	NA	black	0	0	3.1095
MGH97_P9_E07	0.253354840997	red	1	1.0827	0.77484
MGH97_P10_C03	NA	black	0	0	0.93584
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0.71194	0
93_P3_D10	0.0747124353129	red	1	0.15575	1.9764
93_P3_H02	NA	black	0	1.7316	0
93_P3_E06	0.973277197769	red	1	0.14666	0.49774
93_P3_F08	NA	black	0	0.99639	0
93_P3_F07	-0.953171282752	red	1	3.4363	0.96273
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	3.9774
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	1.3657
93_P3_F06	NA	black	0	0	2.1782
93_P3_D08	0.00708156459648	red	1	1.5772	2.3343
93_P3_E03	NA	black	0	0	2.7638
93_P3_A04	NA	black	0	0	0.12565
93_P3_H03	NA	black	0	0	0
93_P3_H10	-0.182878372024	red	1	0.74244	2.6332
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	1.7268	0
93_P3_G05	NA	black	0	2.497	0
93_P3_D12	NA	black	0	1.6754	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	0.312493823703	red	1	1.7849	4.6179
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	2.0659
93_P3_H04	NA	black	0	0.13093	0
93_P3_F12	NA	black	0	3.5165	0
93_P3_A07	NA	black	0	2.514	0
93_P3_E04	NA	black	0	0	0
93_P3_C07	0.600756740082	red	1	0.47197	0.80074
93_P3_G09	NA	black	0	0	0
93_P3_A03	0.728118485452	red	1	0.65535	0.19156
93_P3_D05	NA	black	0	1.9627	0
93_P3_A10	NA	black	0	0	1.4447
93_P3_E02	NA	black	0	0	0
93_P3_C04	1.18203887158	red	1	2.5288	4.6929
93_P3_F02	0.131332402091	red	1	0.8213	1.669
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0.75617	0
93_P3_D07	0.479650754513	red	1	0.94035	0.21909
93_P3_G12	NA	black	0	0	0
93_P3_A05	-1.52273813116	red	1	3.4268	0.28333
93_P3_C05	1.00907939065	red	1	0.2857	0.25096
93_P3_F09	NA	black	0	0	0
93_P3_G07	NA	black	0	0	5.0037
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	1.8813	0
93_P3_D03	NA	black	0	0	4.0835
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0	0.29748
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	-1.33848898352	red	1	0.17505	4.3672
93_P3_A11	0.438784008721	red	1	2.4714	3.1147
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	0	3.9256
93_P3_G08	NA	black	0	0.46989	0
93_P3_B06	NA	black	0	0	0.2762
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	1.8488	0
93_P3_B12	NA	black	0	2.886	0
93_P3_B09	NA	black	0	0	3.794
93_P6_A04	NA	black	0	0	0.35614
93_P6_B02	-0.56729277136	red	1	2.1922	0.19787
93_P6_E05	0.979682503679	red	1	0.36401	0.18269
93_P6_B09	NA	black	0	0	4.6155
93_P6_H11	NA	black	0	0	0
93_P5_E06	-0.537763623422	red	1	0.76808	3.734
93_P5_C05	NA	black	0	0	3.2766
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	1.2957
93_P5_C09	NA	black	0	0	0.48646
93_P6_D09	1.09707733693	red	1	0.24245	0.15834
93_P5_H04	NA	black	0	0	4.3814
93_P6_A06	NA	black	0	0	4.8246
93_P6_F03	NA	black	0	0	3.8547
93_P6_B05	0.0442821341338	red	1	1.5685	3.7446
93_P6_C11	NA	black	0	0	4.902
93_P5_H09	NA	black	0	0	0
93_P5_G03	NA	black	0	0	3.341
93_P5_F04	NA	black	0	0	1.0697
93_P6_H12	-0.740390320986	red	1	0.24123	3.4163
93_P5_G07	NA	black	0	2.2333	0
93_P6_C05	NA	black	0	0	0.20414
93_P6_D05	-0.318462103833	red	1	1.8918	0.18015
93_P5_C12	NA	black	0	2.6339	0
93_P6_A03	-0.604367550941	red	1	0.2857	3.2127
93_P5_E08	NA	black	0	0	0.5724
93_P6_A08	1.18098600663	red	1	0.09356	0.22897
93_P6_A10	NA	black	0	0	5.5573
93_P6_A02	NA	black	0	0	0.14405
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	0	3.9974
93_P6_A09	NA	black	0	0	2.7233
93_P6_H05	NA	black	0	0	0.44042
93_P6_H10	NA	black	0	0	0.64339
93_P5_C08	0.684440031799	red	1	0.61353	0.38847
93_P5_A09	NA	black	0	0	2.6837
93_P5_B09	-0.0529040413737	red	1	1.3994	3.176
93_P5_A05	NA	black	0	0	1.3702
93_P6_E04	NA	black	0	0	0.44148
93_P5_A04	NA	black	0	0.35276	0
93_P6_A11	0.21436527561	red	1	1.2678	0.15056
93_P5_B12	-1.15457363377	red	1	0.55287	4.8311
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	-0.890837175109	red	1	0.12168	3.5486
93_P5_F10	NA	black	0	0	0.28096
93_P5_E11	NA	black	0	0	4.2226
93_P6_B03	-0.407198949591	red	1	2.5158	1.1712
93_P6_C02	NA	black	0	0	0.52206
93_P6_B04	NA	black	0	0	0
93_P5_D10	NA	black	0	0	0.20414
93_P6_F04	NA	black	0	0.65901	0
93_P6_H04	NA	black	0	0	5.9054
93_P6_C01	NA	black	0	0	0.58688
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0	0.29748
93_P6_F08	0.00896193875838	red	1	1.4673	1.6503
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0	4.667
93_P5_G01	NA	black	0	0	4.7772
93_P6_A12	0.88360967844	red	1	0.36961	0.36177
93_P5_G11	NA	black	0	0	0.64247
93_P6_E11	NA	black	0	3.5613	0
93_P5_D07	NA	black	0	0	5.3224
93_P6_E02	NA	black	0	0	0.29866
93_P6_E09	0.6064277469	red	1	2.7772	3.1632
93_P5_F09	NA	black	0	0	0
93_P6_E06	NA	black	0	0	0
93_P5_A06	NA	black	0	0	5.172
93_P5_D04	NA	black	0	0	0.51096
93_P5_H07	NA	black	0	0	4.5731
93_P6_D06	0.556816103293	red	1	0.82049	0.29278
93_P6_C07	-0.187994117753	red	1	1.2302	3.6161
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	5.4897
93_P5_A02	NA	black	0	0	4.5226
93_P5_A07	NA	black	0	0.6107	0
93_P5_A08	NA	black	0	0	2.7691
93_P6_B12	-0.385728797697	red	1	2.4898	1.1966
93_P5_G04	NA	black	0	0	0.49876
93_P5_H11	NA	black	0	0	4.1902
93_P6_E03	NA	black	0	0	0.20163
93_P6_B07	NA	black	0	0	4.7276
93_P5_D02	-0.166695541834	red	1	0.43082	2.4465
93_P6_D08	NA	black	0	0	6.3772
93_P6_A01	NA	black	0	0	0.63134
93_P5_E12	NA	black	0	0	3.8197
93_P5_A03	NA	black	0	0	5.1254
93_P5_F02	NA	black	0	0	1.2678
93_P6_F06	-0.429133310122	red	1	0.9855	3.9472
93_P5_F08	NA	black	0	0	0
93_P6_C10	0.764730186956	red	1	0.092207	0.88908
93_P5_G08	NA	black	0	0	3.78
93_P6_D07	NA	black	0	0	0.74157
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0.51702
93_P5_B03	NA	black	0	0	0.92903
93_P6_E10	-1.27578502382	red	1	0.53007	5.0498
93_P5_A11	NA	black	0	0	1.4356
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	0.37072	0
93_P6_B10	NA	black	0	0	0.80488
93_P5_E03	NA	black	0	0	0.39835
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0	0.78743
93_P5_D08	NA	black	0	0	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0
MGH93_P7_D02	NA	black	0	0	1.6116
MGH93_P7_A03	-1.98248550394	red	1	0.077243	5.2361
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	4.6652	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0.58976	0
MGH93_P7_H05	NA	black	0	0	3.7185
MGH93_P7_H09	NA	black	0	0	0
MGH93_P7_D10	NA	black	0	0	4.7004
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	2.9536	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	2.6415	0
MGH93_P7_G04	NA	black	0	0	0.24001
MGH93_P7_A10	NA	black	0	0	5.557
MGH93_P7_G09	0.250941315371	red	1	1.1972	0.32077
MGH93_P7_F06	-0.453338548208	red	1	1.168	5.1283
MGH93_P7_H08	-0.592423060561	red	1	0.91227	4.3419
MGH93_P7_A11	NA	black	0	0	0.73118
MGH93_P7_G10	NA	black	0	0	1.8647
MGH93_P7_G03	NA	black	0	0	0
MGH93_P7_G07	NA	black	0	0	4.2575
MGH93_P7_A12	0.782372843917	red	1	0.34142	0.59741
MGH93_P7_A06	NA	black	0	0	5.303
MGH93_P7_A08	-0.0529565849213	red	1	1.4468	4.0611
MGH93_P7_H10	0.444036846988	red	1	0.86235	0.56462
MGH93_P7_C05	NA	black	0	2.1852	0
MGH93_P7_C12	NA	black	0	0	0.84639
MGH93_P7_C07	NA	black	0	0	1.1827
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	0.2916
MGH93_P7_E10	0.866413852206	red	1	2.8826	3.5061
MGH93_P7_F04	NA	black	0	0	4.4508
MGH93_P7_A09	NA	black	0	2.236	0
MGH93_P7_E06	NA	black	0	0	5.0689
MGH93_P7_C02	NA	black	0	0	2.0133
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	4.3423
MGH93_P7_H07	NA	black	0	0	4.5913
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	0.6173
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	-0.690677678282	red	1	1.0043	5.208
MGH93_P7_A01	NA	black	0	0	0
MGH93_P7_E11	NA	black	0	0	3.7394
MGH93_P7_E09	NA	black	0	0	1.9837
MGH93_P7_E05	NA	black	0	0	4.753
MGH93_P7_D08	0.574540413484	red	1	0.33457	1.0022
MGH93_P7_D01	0.411263124964	red	1	2.7255	2.848
MGH93_P7_H11	0.894834380112	red	1	2.7908	3.6579
MGH93_P7_H12	NA	black	0	0	4.0076
MGH93_P7_D05	NA	black	0	0	0.41468
MGH93_P7_E04	NA	black	0	2.1622	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	0
MGH93_P7_E12	NA	black	0	0	0.24123
MGH93_P7_G06	NA	black	0	0	0.42116
MGH93_P7_B04	3.24242980746	black	0	4.0017	5.0152
MGH93_P7_F03	NA	black	0	1.6722	0
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	NA	black	0	0	0
MGH93_P7_A05	NA	black	0	0	5.357
MGH93_P7_D07	NA	black	0	0.79077	0
MGH93_P7_F01	NA	black	0	0	0.3471
MGH93_P7_F05	NA	black	0	0	0
93_P10_H10	NA	black	0	0.086784	0
93_P10_E02	-0.873095247722	red	1	0.7891	4.8444
93_P9_C04	NA	black	0	0.079975	0
93_P9_A08	NA	black	0	0	0.15056
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0	0
93_P9_E04	NA	black	0	0	0
93_P10_D06	NA	black	0	0	0.49057
93_P9_B07	1.01002228617	red	1	0.13356	0.45312
93_P9_G08	NA	black	0	0	0.12697
93_P9_D04	NA	black	0	0	0.33228
93_P8_E07	NA	black	0	0	2.5474
93_P9_H01	NA	black	0	0	0.38184
93_P9_B08	NA	black	0	0	4.7581
93_P10_E03	NA	black	0	0	0.14535
93_P8_H09	NA	black	0	2.2491	0
93_P10_B02	-0.326564834946	red	1	1.9057	0.20163
93_P8_B06	NA	black	0	1.7377	0
93_P10_E05	NA	black	0	0	0.49978
93_P8_E06	-0.0146332346496	red	1	1.489	3.8336
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0	1.8544
93_P8_C05	-0.342964854291	red	1	1.1336	4.1633
93_P9_F12	NA	black	0	0	0.18269
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0	0
93_P9_B06	0.783399308616	red	1	0.098958	0.8536
93_P10_D12	0.604068762003	red	1	0.83269	0.10568
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	4.4615
93_P9_E12	-1.13162670854	red	1	0.089498	3.8999
93_P9_B02	-1.20883475403	red	1	3.1401	0.4049
93_P8_G11	NA	black	0	0	0
93_P10_H08	-1.0964132205	red	1	2.936	0.34369
93_P10_B04	NA	black	0	0	4.9092
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	4.1693
93_P8_A03	0.37429588928	red	1	0.99494	0.47612
93_P9_F02	-1.06245045434	red	1	0.39835	4.2597
93_P10_F03	NA	black	0	0.071763	0
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0.35614
93_P9_E05	NA	black	0	0	0.22774
93_P8_E09	NA	black	0	0	2.8999
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	1.4378	0
93_P10_C01	NA	black	0	3.0647	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	-0.376080706151	red	1	0.2762	2.7864
93_P8_G12	NA	black	0	0	0
93_P9_D09	0.933470680173	red	1	2.3039	4.7256
93_P8_D05	0.793021876315	red	1	0.11237	0.82619
93_P9_F04	NA	black	0	0	3.5047
93_P10_H12	NA	black	0	0	1.0482
93_P9_H09	NA	black	0	0	0.28806
93_P10_E06	NA	black	0	0	4.1996
93_P10_D07	NA	black	0	2.111	0
93_P8_G05	-2.02977867721	red	1	0.19156	5.5928
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0	0.47093
93_P10_G11	NA	black	0	2.101	0
93_P10_F08	NA	black	0	0	0
93_P8_F07	NA	black	0	3.207	0
93_P10_E01	0.2127910319	red	1	1.2228	0.45733
93_P9_E07	NA	black	0	0	5.0008
93_P9_E03	-0.778077891178	red	1	0.60312	4.0369
93_P9_D12	NA	black	0	2.8478	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	3.5525
93_P8_F11	NA	black	0	0	0.40272
93_P9_B03	NA	black	0	0	2.8631
93_P9_H10	-0.307604256699	red	1	4.4153	1.8363
93_P10_E04	NA	black	0	0	0.18396
93_P8_A07	0.435161469132	red	1	1.8184	5.2204
93_P8_F08	NA	black	0	0	1.3813
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0
93_P9_E02	NA	black	0	0	2.3502
93_P10_H05	NA	black	0	0	0.48233
93_P9_B11	0.183556474943	red	1	1.2284	0.6526
93_P9_G10	NA	black	0	0	0.20789
93_P10_F05	NA	black	0	0	3.2154
93_P9_F10	NA	black	0	0	5.8341
93_P9_A02	NA	black	0	2.5173	0
93_P8_D10	NA	black	0	0	5.1548
93_P10_G04	NA	black	0	0	5.6064
93_P10_C05	NA	black	0	0	3.9703
93_P8_C07	NA	black	0	0	3.4781
93_P9_E06	NA	black	0	0	0.24489
93_P8_B11	NA	black	0	0	4.9673
93_P10_H01	NA	black	0	0	4.6105
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	1.0517
93_P8_H07	NA	black	0	0	4.7563
93_P10_C10	NA	black	0	0	0.3471
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	4.5297
93_P10_C03	NA	black	0	2.7592	0
93_P8_D08	NA	black	0	0	0.35389
93_P8_E10	NA	black	0	0	0
93_P10_A12	0.0605442706872	red	1	0.27143	1.9899
93_P10_F10	NA	black	0	0	0.3774
93_P9_F07	NA	black	0	0	5.0611
93_P8_B03	NA	black	0	3.7148	0
93_P9_G05	NA	black	0	0	0
93_P10_A05	NA	black	0	0	0.2461
93_P9_C06	NA	black	0	1.1718	0
93_P8_A02	NA	black	0	0	0.28806
93_P8_F01	NA	black	0	0	5.5835
93_P8_G04	NA	black	0	0	0.59646
93_P9_D06	-0.562208451289	red	1	0.78994	3.8612
93_P10_A11	NA	black	0	0	0
93_P10_B12	-0.657932400022	red	1	2.517	0.60692
93_P8_B02	NA	black	0	0	4.8505
93_P8_C09	-0.188195531707	red	1	0.27381	2.4425
93_P8_B07	NA	black	0	0.31499	0
93_P8_C02	NA	black	0	0	1.346
93_P10_B09	NA	black	0	0	5.1486
93_P9_A12	NA	black	0	0	0.09356
93_P8_E05	NA	black	0	0	5.1815
93_P10_C08	NA	black	0	2.614	0
93_P9_H02	NA	black	0	0.52707	0
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	4.6591
93_P9_A04	NA	black	0	0	3.4991
93_P10_C04	NA	black	0	0	1.2756
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	0	0.13881
93_P9_D07	NA	black	0	0	5.3293
93_P10_G05	0.249924470166	red	1	1.858	3.7001
93_P10_F06	-2.08025210083	red	1	0.17505	5.6358
93_P10_C07	NA	black	0	0	4.2144
93_P9_D08	NA	black	0	2.3852	0
93_P10_G06	NA	black	0	0	0
93_P10_G09	NA	black	0	0	1.5405
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0
93_P10_H02	0.172185634326	red	1	0.48749	1.7203
93_P10_H03	NA	black	0	0	3.0393
93_P8_E01	NA	black	0	1.5646	0
93_P9_H11	NA	black	0	0	0
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	2.1738	0
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	-0.165712558371	red	1	1.7583	0.55483
93_P10_D02	0.185348415915	red	1	1.2228	0.6663
93_P10_A09	NA	black	0	0	5.2923
93_P10_G07	-0.20501675725	red	1	1.2702	4.0407
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	4.0598
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	3.906
93_P10_B06	NA	black	0	0	0.15704
93_P8_D02	NA	black	0	0	1.1782
93_P9_A10	0.0345600973707	red	1	1.0036	1.9426
93_P9_G01	NA	black	0	0	0.17887
93_P9_H12	NA	black	0	0	0
93_P10_F12	NA	black	0	0	0
93_P10_G03	NA	black	0	0	0.4957
93_P9_F08	-1.70126785397	red	1	0.084064	4.8011
93_P10_C06	0.212201477918	red	1	1.696	4.6111
93_P10_D04	-0.28914545127	red	1	1.2857	5.0651
93_P9_C11	-0.106798248119	red	1	2.629	1.8707
93_P9_A01	NA	black	0	0	0
93_P9_B05	-1.4900963744	red	1	3.3098	0.20789
93_P9_A06	0.391856251809	red	1	0.78994	0.87892
93_P10_A10	NA	black	0	0	0.25942
93_P10_F07	-0.0849535342281	red	1	1.6234	0.3115
93_P9_B04	0.182773740772	red	1	0.16993	1.7937
93_P10_H04	NA	black	0	2.767	0
93_P10_B11	NA	black	0	0	0
93_P9_D01	0.384329341364	red	1	1.0752	0.13225
93_P8_A11	NA	black	0	0	4.3706
93_P9_F11	NA	black	0	0	0.26784
93_P8_G09	NA	black	0	0.1375	0
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	1.80601170902	red	1	3.0755	4.6802
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0.77653	0
93_P10_D03	-1.75512386589	red	1	4.0375	0.50589
93_P10_H06	NA	black	0	0	0
93_P8_B12	NA	black	0	0	0.123
93_P8_D09	0.421465636983	red	1	1.8233	5.0778
93_P9_D11	NA	black	0	0	5.1517
93_P10_G08	NA	black	0	0	0.26903
93_P8_H06	-0.926682159298	red	1	0.79327	5.0324
93_P9_C07	-0.3958664249	red	1	1.0524	4.0554
93_P8_A12	NA	black	0	0	2.8357
93_P8_C01	-1.59815994575	red	1	0.45207	5.5279
93_P9_F06	NA	black	0	0	0
