Cell_name	Zvalue	Color	Cluster	HDAC2	MYC
MGH60_P7_A05	NA	black	0	0	4.6525
MGH60_P7_A06	NA	black	0	4.0432	0
MGH60_P7_A07	NA	black	0	0.2916	0
MGH60_P7_A08	NA	black	0	5.2462	0
MGH60_P7_A09	NA	black	0	3.3948	0
MGH60_P7_A10	NA	black	0	0.2916	0
MGH60_P7_A11	NA	black	0	0.44042	0
MGH60_P7_A12	NA	black	0	0.13356	0
MGH60_P7_B02	0.248538889301	green3	2	3.3275	4.4227
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	2.6471
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0.82456	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0
MGH60_P7_B10	NA	black	0	4.873	0
MGH60_P7_B11	NA	black	0	3.0664	0
MGH60_P7_B12	NA	black	0	0.074505	0
MGH60_P7_C01	NA	black	0	1.2129	0
MGH60_P7_C02	NA	black	0	5.373	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	NA	black	0	3.9925	0
MGH60_P7_C05	NA	black	0	4.3796	0
MGH60_P7_C06	NA	black	0	2.7229	0
MGH60_P7_C07	NA	black	0	3.7587	0
MGH60_P7_C08	NA	black	0	0.18523	0
MGH60_P7_C09	NA	black	0	3.3846	0
MGH60_P7_C10	NA	black	0	3.2876	0
MGH60_P7_C11	NA	black	0	0	0.34596
MGH60_P7_C12	NA	black	0	3.6377	0
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	4.6736	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	4.4081	0
MGH60_P7_D05	NA	black	0	0.47612	0
MGH60_P7_D06	NA	black	0	5.4363	0
MGH60_P7_D08	NA	black	0	2.4576	0
MGH60_P7_D09	NA	black	0	3.4297	0
MGH60_P7_D10	NA	black	0	0.28806	0
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	2.9389	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	-2.51918234648	black	0	0.15186	6.2211
MGH60_P7_E05	NA	black	0	3.0488	0
MGH60_P7_E06	NA	black	0	0.15704	0
MGH60_P7_E07	NA	black	0	3.0712	0
MGH60_P7_E08	0.600561787128	green3	2	0.1137	2.7725
MGH60_P7_E09	-0.94383728336	green3	2	3.7393	1.2253
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	-2.22862194161	black	0	0.11636	5.8671
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0.20914	0
MGH60_P7_F04	NA	black	0	0.21412	0
MGH60_P7_F05	NA	black	0	0.20163	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	3.6058	0
MGH60_P7_F08	NA	black	0	4.7984	0
MGH60_P7_F10	NA	black	0	3.6246	0
MGH60_P7_F11	NA	black	0	0.14012	0
MGH60_P7_F12	NA	black	0	1.8049	0
MGH60_P7_G01	NA	black	0	2.6602	0
MGH60_P7_G02	NA	black	0	4.389	0
MGH60_P7_G03	0.191970225447	green3	2	3.0167	4.7858
MGH60_P7_G04	NA	black	0	3.9255	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	2.987	0
MGH60_P7_G07	NA	black	0	1.2485	0
MGH60_P7_G08	NA	black	0	0.70399	0
MGH60_P7_G09	NA	black	0	3.7515	0
MGH60_P7_G10	NA	black	0	3.9966	0
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0.059355	0
MGH60_P7_H01	0.140609770786	green3	2	1.3522	3.139
MGH60_P7_H02	-0.868635725752	green3	2	0.1375	4.3952
MGH60_P7_H03	NA	black	0	3.3926	0
MGH60_P7_H04	NA	black	0	0.12697	0
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	1.544
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	3.7328	0
MGH60_P7_H09	NA	black	0	0.056584	0
MGH60_P7_H10	NA	black	0	0.54102	0
MGH60_P7_H11	-0.599502092149	green3	2	1.101	4.5274
MGH60_P7_H12	NA	black	0	0.12565	0
MGH60_P3_A01	0.0461757451805	green3	2	4.1741	3.5553
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	4.107	0
MGH60_P3_A06	NA	black	0	4.5591	0
MGH60_P3_A07	NA	black	0	0	3.858
MGH60_P3_A08	NA	black	0	0.40381	0
MGH60_P3_A09	NA	black	0	3.7398	0
MGH60_P3_A10	-0.321632744792	green3	2	4.6594	3.0507
MGH60_P3_A11	NA	black	0	0.4049	0
MGH60_P3_A12	0.865295228202	green3	2	1.3724	1.4988
MGH60_P3_B01	NA	black	0	1.3757	0
MGH60_P3_B04	NA	black	0	0	3.7157
MGH60_P3_B06	NA	black	0	0	5.9235
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	3.7991	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	0.418070261281	green3	2	3.7299	4.4987
MGH60_P3_C04	-0.319064394561	green3	2	3.1752	1.9616
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	0.270095121972	green3	2	1.1223	2.9445
MGH60_P3_D03	NA	black	0	3.3702	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	3.6707	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	4.483
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	4.6105	0
MGH60_P3_E03	NA	black	0	2.5548	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	1.763
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0.45628	0
MGH60_P3_E09	NA	black	0	0.97673	0
MGH60_P3_E10	NA	black	0	2.9642	0
MGH60_P3_E11	0.995644480761	green3	2	1.1909	1.4942
MGH60_P3_E12	-0.575469646319	green3	2	4.9763	2.8184
MGH60_P3_F01	-0.142209911028	green3	2	3.6933	3.1122
MGH60_P3_F02	NA	black	0	2.3668	0
MGH60_P3_F03	NA	black	0	4.2145	0
MGH60_P3_F04	NA	black	0	0.44573	0
MGH60_P3_F06	0.897835760704	green3	2	3.9145	5.3792
MGH60_P3_F07	-0.20680585273	green3	2	2.9897	2.03
MGH60_P3_F08	NA	black	0	0.62012	0
MGH60_P3_F09	NA	black	0	3.0714	0
MGH60_P3_F10	NA	black	0	4.0335	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	4.6192	0
MGH60_P3_G02	NA	black	0	4.8795	0
MGH60_P3_G04	NA	black	0	2.9664	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	1.8315	0
MGH60_P3_G07	NA	black	0	0	6.5828
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	1.7004	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	4.4246	0
MGH60_P3_H04	NA	black	0	3.5204	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0.55287	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	2.6487	0
MGH60_P3_H11	NA	black	0	0.76299	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	1.6727773032	blue	3	0.6526	1.067
97_P3_G10	-0.0581098296678	green3	2	1.9968	3.7126
97_P3_H02	-0.469954668994	green3	2	3.691	2.2934
97_P3_A07	-0.240798162589	green3	2	3.0642	2.059
97_P3_C03	NA	black	0	0	3.651
97_P3_H09	NA	black	0	4.0813	0
97_P3_H12	NA	black	0	3.7234	0
97_P3_H08	NA	black	0	2.8932	0
97_P3_E02	NA	black	0	4.9163	0
97_P3_E07	NA	black	0	2.6358	0
97_P3_C07	-0.4566117946	green3	2	0.29042	3.975
97_P3_E04	0.0883174467555	green3	2	4.2548	3.6223
97_P3_C04	-0.456506253642	green3	2	4.1053	2.6432
97_P3_F10	NA	black	0	0	6.3353
97_P3_F03	NA	black	0	2.818	0
97_P3_A09	-0.0606399315691	green3	2	2.3718	4.1438
97_P3_G04	NA	black	0	3.783	0
97_P3_E09	NA	black	0	4.3025	0
97_P3_B08	NA	black	0	2.8121	0
97_P3_B12	0.00745714326621	green3	2	2.5622	2.9546
97_P3_E05	NA	black	0	2.5005	0
97_P3_D03	NA	black	0	3.8607	0
97_P3_D11	NA	black	0	0.38294	0
97_P3_H11	-0.180441143944	green3	2	2.9477	2.0625
97_P3_C10	NA	black	0	4.1461	0
97_P3_G08	0.130749160423	green3	2	3.3403	3.9577
97_P3_F06	NA	black	0	2.8375	0
97_P3_C01	NA	black	0	0	4.5061
97_P3_A04	-1.12969047532	green3	2	3.6325	0.52406
97_P3_C09	NA	black	0	3.5827	0
97_P3_D10	-0.00626457025249	green3	2	2.9449	3.4116
97_P3_H07	NA	black	0	3.4264	0
97_P3_E01	NA	black	0	2.6679	0
97_P3_E03	0.033940285376	green3	2	2.9499	3.7356
97_P3_B10	-0.233200811923	green3	2	2.0851	4.6522
97_P3_F05	0.360005987776	green3	2	3.5607	4.513
97_P3_G12	NA	black	0	1.9942	0
97_P3_B04	NA	black	0	3.7578	0
97_P3_B02	0.0582117580443	green3	2	2.5011	1.6906
97_P3_B07	0.544145539068	green3	2	0.77231	2.625
97_P3_G02	0.0808797004885	green3	2	2.4452	1.9668
97_P3_G11	-0.2164443689	green3	2	2.9627	1.8596
97_P3_F11	0.242500965833	green3	2	1.6668	2.7386
97_P3_H03	NA	black	0	3.7907	0
97_P3_C02	NA	black	0	0	2.2957
97_P3_G06	-0.212876076707	green3	2	3.8975	3.0213
97_P3_B01	NA	black	0	0.40817	0
97_P3_B05	NA	black	0	1.3824	0
97_P3_E10	-0.00932616340821	green3	2	2.5437	3.8395
97_P3_G01	-0.0937089109241	green3	2	2.7482	1.8127
97_P3_A08	-0.693335356795	green3	2	3.9328	2.0528
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	2.8785	0
97_P3_D01	NA	black	0	2.8836	0
97_P3_G03	-0.030734569276	green3	2	0.99277	3.4951
97_P3_E11	NA	black	0	2.1023	0
97_P3_D04	NA	black	0	2.8732	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	2.5714	0
97_P3_D02	NA	black	0	4.2223	0
97_P3_E08	0.221161179343	green3	2	2.2774	1.516
97_P3_D05	NA	black	0	1.6276	0
97_P3_D12	0.156481179962	green3	2	3.0257	4.511
97_P3_D09	1.07453354632	green3	2	0.15704	2.2271
97_P3_F01	NA	black	0	0.13619	0
97_P3_F07	NA	black	0	3.7009	0
97_P3_B11	0.0273544382932	green3	2	2.5281	2.3793
97_P3_H05	NA	black	0	0	3.5966
97_P3_F12	0.112072178829	green3	2	4.566	3.6353
97_P3_F04	NA	black	0	4.1002	0
97_P3_C11	0.113058571614	green3	2	4.189	3.6707
97_P3_F08	-0.164118464257	green3	2	3.1734	2.6805
97_P3_C05	NA	black	0	0	2.2657
97_P3_F09	-0.290034573297	green3	2	3.9979	2.9036
97_P3_G05	NA	black	0	3.7045	0
97_P3_A10	NA	black	0	3.04	0
97_P3_A05	NA	black	0	4.5339	0
97_P3_C06	-0.321293020764	green3	2	1.6763	4.3865
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0.60692	0
97_P3_C08	-0.425402116789	green3	2	0.95606	4.1457
97_P3_A01	NA	black	0	3.262	0
97_P3_H04	NA	black	0	0	1.237
97_P3_D08	-0.270013577013	green3	2	3.55	2.6897
97_P3_E06	NA	black	0	3.3824	0
97_P3_E12	NA	black	0	2.7338	0
97_P3_A02	-0.540270742691	green3	2	3.1522	0.85917
97_P3_B06	NA	black	0	0.22527	0
97_P3_H10	-0.122251902823	green3	2	2.3431	4.6733
97_P5_B09	NA	black	0	0.15186	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0.38294	0
97_P6_G02	NA	black	0	0.64801	0
97_P6_E06	-0.216152106735	green3	2	2.8787	1.4185
97_P6_A03	NA	black	0	2.3752	0
97_P5_F07	-0.368839231471	green3	2	0.25822	3.8653
97_P5_B05	-0.0834365225613	green3	2	3.1709	3.0618
97_P6_B11	NA	black	0	2.8225	0
97_P6_E08	0.196916668141	green3	2	3.4241	4.1322
97_P6_A09	NA	black	0	3.0034	0
97_P6_B04	NA	black	0	1.0642	0
97_P5_A02	-0.0578469626754	green3	2	2.5847	6.5849
97_P5_C02	-0.425325754214	green3	2	3.4136	2.0447
97_P6_F09	NA	black	0	0	0
97_P5_A04	NA	black	0	0.12697	0
97_P5_C04	NA	black	0	4.2672	0
97_P6_D07	NA	black	0	1.3741	0
97_P6_A12	-0.307069734134	green3	2	2.1538	5.2458
97_P6_C06	NA	black	0	3.4263	0
97_P6_H04	0.101720914306	green3	2	2.2651	2.6232
97_P5_D09	-0.0478712133483	green3	2	2.3918	4.0505
97_P6_F03	NA	black	0	2.9073	0
97_P6_F11	-0.0255027077695	green3	2	4.8551	3.4502
97_P6_H09	0.275949768061	green3	2	3.0533	5.2207
97_P6_B08	NA	black	0	2.4476	0
97_P5_A10	0.0165161766655	green3	2	2.4808	3.0905
97_P6_H07	-0.702171453682	green3	2	4.3662	2.3887
97_P6_C09	0.000531165007508	green3	2	2.9677	3.4666
97_P5_G04	-0.415519001005	green3	2	3.701	2.438
97_P6_H01	NA	black	0	3.659	0
97_P5_B06	NA	black	0	1.1795	0
97_P5_E04	NA	black	0	0.09356	0
97_P6_B10	NA	black	0	0.17377	0
97_P6_F04	0.045593976275	green3	2	2.8522	3.9811
97_P5_E07	NA	black	0	0.066261	0
97_P5_G02	-0.41273539278	green3	2	1.6938	4.6728
97_P5_C11	NA	black	0	4.4763	0
97_P5_A03	0.430528128684	green3	2	4.7737	4.0263
97_P6_B02	0.0960043258728	green3	2	4.0841	3.6519
97_P6_H12	1.48428029818	blue	3	0.017209	1.8532
97_P6_F12	-0.892156612079	green3	2	3.5127	0.83592
97_P6_A02	NA	black	0	0	0
97_P5_C12	-1.67325539811	red	1	4.3557	0.88675
97_P5_C01	0.768528770364	green3	2	3.8094	5.2463
97_P5_B07	NA	black	0	3.858	0
97_P5_A08	0.0835032603622	green3	2	2.7604	5.1155
97_P6_H08	NA	black	0	1.2636	0
97_P5_E11	-0.403582230456	green3	2	2.1003	5.5566
97_P6_A01	2.08441765319	black	0	4.5254	6.5022
97_P6_G01	NA	black	0	4.0834	0
97_P5_D10	0.374901387602	green3	2	2.1881	0.85838
97_P5_C10	0.436997472396	green3	2	4.2659	4.2001
97_P6_C11	-0.0649442122795	green3	2	2.5558	5.8852
97_P6_E07	-0.113958260751	green3	2	4.9264	3.3474
97_P6_E05	NA	black	0	0	0
97_P5_G07	NA	black	0	3.6124	0
97_P5_D04	NA	black	0	3.4922	0
97_P6_B03	1.23353250742	green3	2	4.1532	5.6902
97_P5_H01	NA	black	0	4.336	0
97_P6_A11	NA	black	0	2.6455	0
97_P6_E09	-1.20536587005	green3	2	4.1836	1.4033
97_P6_A10	NA	black	0	2.9067	0
97_P5_E02	-0.13775069312	green3	2	2.207	4.3783
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	2.2672	0
97_P6_B12	-0.479792937754	green3	2	2.1104	5.9845
97_P5_H10	0.320696522935	green3	2	3.2948	4.7656
97_P6_A04	NA	black	0	1.9583	0
97_P5_B12	-0.288171198026	green3	2	2.3214	6.0129
97_P5_A12	NA	black	0	0.32193	0
97_P5_F08	-0.0823146899635	green3	2	2.5054	5.3537
97_P6_E04	NA	black	0	3.9134	0
97_P6_D04	2.50774199598	black	0	0.21164	0.53107
97_P5_D02	-0.0891488483355	green3	2	0.15575	3.5343
97_P6_G10	-0.437643239272	green3	2	4.3707	2.7989
97_P5_B04	0.0490510322326	green3	2	2.9298	3.8836
97_P6_E03	NA	black	0	2.9705	0
97_P5_E05	0.362709419956	green3	2	2.0022	1.7685
97_P5_G05	-0.515526062881	green3	2	3.6845	2.1728
97_P5_D03	0.572301994988	green3	2	3.5103	5.2355
97_P5_C07	0.170165691814	green3	2	3.3057	4.139
97_P6_C12	2.04566673903	black	0	4.4967	6.4912
97_P6_B09	0.302233018155	green3	2	2.9176	6.3792
97_P5_D07	NA	black	0	3.8105	0
97_P6_A05	0.267588595914	green3	2	2.9791	5.539
97_P5_C08	0.755603592289	green3	2	3.4558	5.975
97_P5_B03	0.077029232209	green3	2	2.5064	0.66993
97_P6_G08	-0.110814377418	green3	2	3.2526	2.9982
97_P6_D12	NA	black	0	0	3.9977
97_P6_D01	NA	black	0	2.4343	0
97_P5_H08	-1.21287507612	green3	2	0.73205	5.1983
97_P6_C07	NA	black	0	0.55778	0
97_P6_C02	0.118621880024	green3	2	2.9809	4.3512
97_P5_F02	0.0130747492475	green3	2	2.0388	3.3903
97_P5_F04	NA	black	0	2.5893	0
97_P5_H02	0.0266540555038	green3	2	2.6922	4.4164
97_P6_C08	0.612423096022	green3	2	4.0421	4.6513
97_P5_E03	-0.681502524138	green3	2	1.9115	6.0495
97_P6_D05	0.645136708457	green3	2	0.18142	2.704
97_P5_D01	0.105589634089	green3	2	3.4708	3.8036
97_P6_F05	0.473156205688	green3	2	3.9611	4.436
97_P5_H06	NA	black	0	2.9071	0
97_P5_H11	NA	black	0	2.9191	0
97_P5_E06	NA	black	0	3.0309	0
97_P6_H02	NA	black	0	3.6245	0
97_P6_A08	-0.132352625978	green3	2	1.8476	3.9259
97_P5_B02	0.185526402136	green3	2	3.6017	3.9822
97_P5_E10	NA	black	0	4.6526	0
97_P5_B11	-0.505567872526	green3	2	2.0314	5.7748
97_P6_G07	NA	black	0	2.5663	0
97_P5_A05	NA	black	0	3.4348	0
97_P5_A11	0.0447941385807	green3	2	2.7822	4.1893
97_P6_A06	0.450436016554	green3	2	1.7312	2.0208
97_P6_F07	NA	black	0	1.189	0
97_P6_G04	NA	black	0	3.8013	0
97_P6_B05	NA	black	0	4.1259	0
97_P5_D06	NA	black	0	2.9837	0
97_P6_F08	0.433741633158	green3	2	3.0714	6.1672
97_P5_F06	-0.386315487033	green3	2	3.6525	2.4657
97_P5_D08	-0.0667791085198	green3	2	2.3677	4.1992
97_P5_G11	-0.208559870555	green3	2	1.5306	3.9765
97_P6_F10	NA	black	0	3.3997	0
97_P5_H07	NA	black	0	4.607	0
97_P5_A07	NA	black	0	3.6882	0
97_P6_G11	NA	black	0	2.669	0
97_P5_C03	NA	black	0	1.4766	0
97_P5_F01	NA	black	0	1.7097	0
97_P6_E01	NA	black	0	3.265	0
97_P5_F03	-0.167949990875	green3	2	1.4484	3.8432
97_P5_B01	NA	black	0	4.0438	0
97_P6_H03	NA	black	0	2.9915	0
97_P6_E12	NA	black	0	0.43189	0
97_P5_G10	NA	black	0	3.545	0
97_P5_C05	NA	black	0	2.9266	0
97_P6_D11	0.296752693821	green3	2	3.5524	4.3355
97_P5_H09	NA	black	0	1.0405	0
97_P6_B06	NA	black	0	2.3239	0
97_P5_F09	NA	black	0	3.8394	0
97_P6_F02	NA	black	0	4.7763	0
97_P5_D11	NA	black	0	0.25942	0
97_P5_H03	NA	black	0	3.3762	0
97_P5_D05	0.371878119704	green3	2	1.8094	2.1554
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	2.9364	0
97_P6_G09	0.179490489982	green3	2	2.1217	2.422
97_P6_D08	NA	black	0	4.4535	0
97_P5_G06	-0.00171276843575	green3	2	2.6376	3.3112
97_P5_A01	NA	black	0	0	0
97_P6_H10	NA	black	0	4.5991	0
97_P5_G01	0.648844283901	green3	2	3.4572	5.608
97_P6_E02	0.127985728731	green3	2	2.9996	4.3754
97_P6_B01	NA	black	0	4.6236	0
97_P5_F10	-0.378870693472	green3	2	1.6889	4.5676
97_P6_C10	0.191994695211	green3	2	2.8578	5.7499
97_P5_C09	0.438066561657	green3	2	2.1709	0.52507
97_P5_E12	0.173909624381	green3	2	2.3649	1.3208
97_P5_E01	NA	black	0	1.5864	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	-0.0497372423178	green3	2	3.5369	3.3219
97_P5_G03	1.32762178847	blue	3	4.0271	6.0799
97_P6_G12	NA	black	0	3.5208	0
97_P6_C03	NA	black	0	3.0472	0
97_P6_H06	0.304965508541	green3	2	3.5763	4.3376
97_P5_E09	NA	black	0	1.3408	0
97_P6_C01	0.301405472839	green3	2	3.3658	4.5693
97_P6_G03	-0.551348370425	green3	2	2.0321	5.9805
97_P5_G12	NA	black	0	0.20163	0
97_P5_G09	NA	black	0	2.3964	0
97_P5_H04	0.954199520437	green3	2	1.3403	1.3511
MGH97_P7_B05	NA	black	0	2.4686	0
MGH97_P7_E10	-0.613380223533	green3	2	0.13488	4.1128
MGH97_P7_A02	NA	black	0	3.7474	0
MGH97_P7_C01	0.2908933814	green3	2	1.6346	2.6239
MGH97_P7_D06	NA	black	0	3.9646	0
MGH97_P7_H08	0.0100047783731	green3	2	4.0215	3.4924
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	-0.204200401473	green3	2	4.0046	3.0736
MGH97_P7_F07	-0.0098018266407	green3	2	1.7009	3.4796
MGH97_P7_C04	NA	black	0	4.6425	0
MGH97_P7_C02	-0.0933517668287	green3	2	2.3457	4.4029
MGH97_P7_F10	-0.0275569419812	green3	2	2.4975	4.1104
MGH97_P7_H05	-0.0751410212939	green3	2	4.7374	3.3835
MGH97_P7_B04	-1.94342202741	black	0	0.34142	5.7671
MGH97_P7_F09	NA	black	0	1.622	0
MGH97_P7_H02	NA	black	0	0.49672	0
MGH97_P7_C11	NA	black	0	3.9715	0
MGH97_P7_G07	NA	black	0	4.8075	0
MGH97_P7_F06	0.00694810490148	green3	2	4.0554	3.4865
MGH97_P7_A06	0.522291603961	green3	2	3.5192	5.0622
MGH97_P7_D12	0.283966574062	green3	2	0.55189	3.0594
MGH97_P7_B02	0.431857664981	green3	2	3.8349	4.4417
MGH97_P7_E03	0.52291097997	green3	2	3.6191	4.9031
MGH97_P7_D02	-0.236818914339	green3	2	4.5407	3.1431
MGH97_P7_B11	NA	black	0	3.3839	0
MGH97_P7_E09	0.000625054886746	green3	2	4.1277	3.4752
MGH97_P7_B01	NA	black	0	4.5239	0
MGH97_P7_G06	NA	black	0	2.1286	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	0.118170027395	green3	2	4.0356	3.7001
MGH97_P7_E07	0.132622478866	green3	2	3.3672	3.9472
MGH97_P7_B12	NA	black	0	3.37	0
MGH97_P7_H07	NA	black	0	4.4841	0
MGH97_P7_D04	-0.0479285001182	green3	2	3.8143	3.3623
MGH97_P7_C06	NA	black	0	3.4536	0
MGH97_P7_G09	-0.720557235923	green3	2	4.0019	2.07
MGH97_P7_E06	NA	black	0	1.6388	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	-0.739329402201	green3	2	4.9663	2.6262
MGH97_P7_G03	NA	black	0	0.15575	0
MGH97_P7_H01	NA	black	0	2.3838	0
MGH97_P7_B06	NA	black	0	3.5193	0
MGH97_P7_C08	0.236057979622	green3	2	2.3454	0.72944
MGH97_P7_E08	0.663874092132	green3	2	4.6345	4.3801
MGH97_P7_F01	NA	black	0	2.0122	0
MGH97_P7_H03	0.699312334836	green3	2	4.2213	4.6701
MGH97_P7_B10	NA	black	0	3.5798	0
MGH97_P7_E11	0.293346386718	green3	2	0.096262	3.1135
MGH97_P7_C03	NA	black	0	5.0041	0
MGH97_P7_H12	1.02942079961	green3	2	4.891	4.7233
MGH97_P7_D07	1.05837435499	green3	2	0.27023	2.1884
MGH97_P7_A11	NA	black	0	4.3322	0
MGH97_P7_A01	0.383794615239	green3	2	3.9215	4.2764
MGH97_P7_F12	0.0583092764969	green3	2	2.7947	4.3509
MGH97_P7_F08	-0.496662504471	green3	2	3.7422	2.2827
MGH97_P7_D11	-0.0838714628085	green3	2	1.6271	3.6831
MGH97_P7_H09	NA	black	0	2.2618	0
MGH97_P7_D09	0.0120981133609	green3	2	2.3746	3.3135
MGH97_P7_C12	-0.0793976442188	green3	2	3.6559	3.2624
MGH97_P7_H11	0.286296025874	green3	2	4.1549	3.9826
MGH97_P7_A04	NA	black	0	0	0
MGH97_P7_H06	-0.20974715206	green3	2	2.7732	0.4782
MGH97_P7_F03	NA	black	0	0	5.5419
MGH97_P7_A07	NA	black	0	0.1137	0
MGH97_P7_F11	0.410320681443	green3	2	4.3788	4.1132
MGH97_P7_G08	NA	black	0	4.4809	0
MGH97_P7_E02	NA	black	0	4.5214	0
MGH97_P7_C07	-0.495435355614	green3	2	4.4863	2.7577
MGH97_P7_A09	NA	black	0	0.18396	0
MGH97_P7_B09	-1.27286029269	green3	2	3.9415	0.90149
MGH97_P7_G10	-1.18587649956	green3	2	4.6001	1.8596
MGH97_P7_G02	-0.0123340314361	green3	2	3.2549	3.4133
MGH97_P7_H04	NA	black	0	2.9523	0
MGH97_P7_G01	NA	black	0	3.335	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	3.2497	0
MGH97_P7_E01	-0.241002515174	green3	2	1.1342	3.8913
MGH97_P7_F05	NA	black	0	4.0197	0
MGH97_P7_D05	NA	black	0	3.5011	0
MGH97_P7_A03	0.275822798102	green3	2	3.2456	4.6693
MGH97_P7_B03	-0.00869657379393	green3	2	5.0384	3.4733
MGH97_P7_A05	0.0146842288965	green3	2	0.17121	3.4183
MGH97_P7_D03	NA	black	0	0.33914	0
MGH97_P7_F02	0.238465273847	green3	2	2.9657	5.3775
MGH97_P7_G05	NA	black	0	3.9343	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	0.209071314019	green3	2	2.8209	6.5459
MGH97_P8_A11	-0.868161583479	green3	2	0.10165	4.3807
MGH97_P10_A12	-1.68588151899	red	1	0.098958	5.2651
MGH97_P10_E09	NA	black	0	4.4323	0
MGH97_P9_B12	NA	black	0	1.2756	0
MGH97_P10_D07	NA	black	0	3.1882	0
MGH97_P8_D11	NA	black	0	4.375	0
MGH97_P8_G05	NA	black	0	4.4344	0
MGH97_P9_C05	0.260687445257	green3	2	3.0204	5.2624
MGH97_P8_D03	NA	black	0	3.8755	0
MGH97_P8_H05	-0.337105658712	green3	2	4.988	3.0951
MGH97_P10_A09	NA	black	0	3.168	0
MGH97_P10_E03	NA	black	0	3.4083	0
MGH97_P10_D04	0.114371635876	green3	2	3.2695	3.9416
MGH97_P9_D12	NA	black	0	4.0539	0
MGH97_P8_H06	0.367523899972	green3	2	3.441	4.6909
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	3.6873	0
MGH97_P8_D07	0.157619756814	green3	2	1.696	2.974
MGH97_P8_H02	0.0377648336263	green3	2	4.098	3.5432
MGH97_P8_D01	-0.700358601351	green3	2	4.4112	2.4187
MGH97_P10_C04	NA	black	0	0.088142	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	-0.62968378094	green3	2	4.0753	2.3068
MGH97_P8_A05	-0.0834172130589	green3	2	3.9881	3.3074
MGH97_P9_F10	0.0719804883069	green3	2	2.2768	2.8492
MGH97_P10_F10	NA	black	0	3.2543	0
