Cell_name	Zvalue	Color	Cluster	PPARA	STAT3
MGH97_P10_E01	NA	black	0	0	3.4552
MGH97_P9_F11	NA	black	0	0.53506	0
MGH97_P8_B12	NA	black	0	0	0.16864
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	2.1154
MGH97_P10_F07	0.483676121195	green3	2	0.77905	4.44
MGH97_P10_G01	NA	black	0	0	3.3214
MGH97_P10_H05	NA	black	0	0	1.0043
MGH97_P9_F07	0.520888899442	green3	2	0.096262	0.36737
MGH97_P9_D08	-0.00107385855784	red	1	0.42223	2.317
MGH97_P9_E05	0.0371933259591	red	1	0.13093	2.118
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	0.135481720534	red	1	0.2461	1.4626
MGH97_P9_E03	NA	black	0	0	1.8758
MGH97_P9_G07	NA	black	0	0	0.20789
MGH97_P9_C09	-2.90856626447	black	0	2.1699	0.42438
MGH97_P10_B11	NA	black	0	0	3.4473
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	0.0401435376996	red	1	0.32077	1.9211
MGH97_P8_D10	0.196369616182	red	1	2.9319	2.6554
MGH97_P8_C05	NA	black	0	0	4.1387
MGH97_P9_D02	NA	black	0	0.088142	0
MGH97_P9_D07	NA	black	0	0	3.6686
MGH97_P8_F03	-0.48369317275	red	1	0.08134	3.704
MGH97_P8_C12	0.353304930748	red	1	0.17887	0.59264
MGH97_P10_E10	-0.756353266293	red	1	0.18142	5.076
MGH97_P10_H10	NA	black	0	0	3.8267
MGH97_P10_C07	-0.0966253290063	red	1	0.092207	2.5639
MGH97_P9_E04	NA	black	0	0.36737	0
MGH97_P8_H10	NA	black	0	0	0.8472
MGH97_P9_F03	NA	black	0	0	1.57
MGH97_P10_C08	-0.0857311855363	red	1	0.22033	2.6821
MGH97_P8_B11	-0.0725568067128	red	1	0.12829	2.5153
MGH97_P10_C01	0.47305452612	green3	2	0.12433	0.39067
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	-0.244017503949	red	1	0.56462	0.092207
MGH97_P8_H09	NA	black	0	0	0.39177
MGH97_P9_F05	-0.804432625167	red	1	0.976	0.52406
MGH97_P9_B04	-0.0858820660293	red	1	0.48749	0.34255
MGH97_P9_C12	-0.497780038158	red	1	0.071763	3.7105
MGH97_P8_B02	NA	black	0	0	2.731
MGH97_P9_F04	NA	black	0	0.20414	0
MGH97_P10_G02	0.142466221161	red	1	0.30801	0.99639
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0.9782
MGH97_P10_G12	NA	black	0	0.11503	0
MGH97_P9_A02	NA	black	0	0	3.9993
MGH97_P8_G03	-0.0787279221147	red	1	0.50386	0.774
MGH97_P8_D09	0.224680671092	red	1	0.21412	1.0779
MGH97_P10_C06	0.395571333768	red	1	0.18903	0.27739
MGH97_P8_H03	NA	black	0	0	1.2485
MGH97_P8_A10	NA	black	0	0	1.5013
MGH97_P8_B06	-0.477192414702	red	1	0.22651	4.4054
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	1.4615
MGH97_P10_B08	NA	black	0	0	3.8584
MGH97_P10_C12	0.0255967637939	red	1	0.51904	3.0428
MGH97_P9_A10	NA	black	0	0	1.5261
MGH97_P9_C10	-0.648785588556	red	1	0.092207	4.2146
MGH97_P9_G03	0.0804858213845	red	1	0.29983	1.6378
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	-0.301212843805	red	1	0.07861	3.1683
MGH97_P8_C09	NA	black	0	0	3.2596
MGH97_P10_D05	-0.270065619465	red	1	0.098958	3.1213
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	NA	black	0	0	2.8856
MGH97_P8_D08	NA	black	0	1.3121	0
MGH97_P9_H11	-0.11090574783	red	1	0.32654	3.1646
MGH97_P8_C06	NA	black	0	0.16221	0
MGH97_P8_A03	NA	black	0	0	1.7119
MGH97_P9_C04	NA	black	0	1.3663	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	4.8307
MGH97_P9_A05	NA	black	0	0	0.45207
MGH97_P10_F06	0.309023677546	red	1	0.25096	0.16993
MGH97_P9_E01	NA	black	0	0	2.6457
MGH97_P8_G06	NA	black	0	0	0.41143
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	0.179534882959	red	1	0.064883	1.6862
MGH97_P9_E08	-0.146709014862	red	1	0.12433	2.7689
MGH97_P8_C07	NA	black	0	0	0.98987
MGH97_P9_A06	NA	black	0	0	1.1532
MGH97_P8_E04	NA	black	0	0	1.2522
MGH97_P8_C11	0.413261714814	red	1	0.10969	0.72334
MGH97_P9_C03	-0.221510929782	red	1	0.20289	3.2386
MGH97_P8_E03	NA	black	0	0	0
MGH97_P10_B01	0.0175555318438	red	1	0.41576	1.7592
MGH97_P9_B11	NA	black	0	0	0.73379
MGH97_P9_G02	-0.0070717659697	red	1	0.12433	2.2798
MGH97_P8_G02	NA	black	0	0	4.3169
MGH97_P10_G10	NA	black	0	0	0.81967
MGH97_P9_G06	-0.589581369355	red	1	1.996	1.9873
MGH97_P9_E02	-0.351764555505	red	1	0.10836	3.4003
MGH97_P9_C06	NA	black	0	0	3.0939
MGH97_P10_H06	NA	black	0	0	2.1706
MGH97_P8_B05	NA	black	0	0.76299	0
MGH97_P9_F08	1.06393191597	red	1	2.6383	3.1291
MGH97_P10_F05	NA	black	0	2.4114	0
MGH97_P8_D06	NA	black	0	0	1.5135
MGH97_P8_D12	0.31202259212	red	1	0.15186	0.9501
MGH97_P9_H06	NA	black	0	0	4.3565
MGH97_P9_C08	0.69569513467	red	1	0.7941	5.3681
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	0.67344790756	red	1	1.3115	3.3755
MGH97_P10_C10	NA	black	0	0	0.56657
MGH97_P8_H07	0.358437428781	red	1	0.13093	0.84639
MGH97_P10_E08	-0.14149878717	red	1	0.088142	2.7013
MGH97_P10_G11	NA	black	0	0	3.5353
MGH97_P10_E07	-0.390559628289	red	1	0.084064	3.4445
MGH97_P10_F03	NA	black	0	0	0.41359
MGH97_P8_F09	NA	black	0	0.13225	0
MGH97_P10_F04	NA	black	0	0	0.19156
MGH97_P9_H03	-0.281642616025	red	1	0.12697	3.2291
MGH97_P10_D09	-0.100922031231	red	1	0.18903	2.6978
MGH97_P8_C01	-0.66545490425	red	1	1.125	1.1635
MGH97_P9_C02	NA	black	0	0.39067	0
MGH97_P8_F07	-3.62422619596	black	0	2.3386	0.16864
MGH97_P10_G06	NA	black	0	0	0.33113
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	-0.070072826161	red	1	0.31962	2.8311
MGH97_P8_B07	0.472070976866	green3	2	1.5926	2.9296
MGH97_P8_G07	NA	black	0	0	0.16092
MGH97_P9_B08	0.245421341228	red	1	0.075875	1.451
MGH97_P9_C01	NA	black	0	0	2.6194
MGH97_P8_G01	NA	black	0	0	2.6369
MGH97_P9_H04	-0.380554961126	red	1	0.77905	0.94035
MGH97_P10_F11	3.44732948276	black	0	3.1664	4.165
MGH97_P10_D03	NA	black	0	0	2.4712
MGH97_P10_C09	-0.069918489477	red	1	0.64339	1.85
MGH97_P8_E06	NA	black	0	0	2.6756
MGH97_P8_E09	NA	black	0	0.15704	0
MGH97_P8_E05	NA	black	0	0	1.1454
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	0.131785372724	red	1	0.2558	1.4457
MGH97_P9_D01	NA	black	0	0	3.316
MGH97_P9_E09	NA	black	0	0.17887	0
MGH97_P8_A06	NA	black	0	0.097611	0
MGH97_P10_C02	NA	black	0	0	0.60122
MGH97_P10_C11	NA	black	0	2.0864	0
MGH97_P8_B10	NA	black	0	0	2.7784
MGH97_P9_E11	0.33956341376	red	1	0.14143	0.87735
MGH97_P9_F06	-0.0833748538178	red	1	0.18142	2.6133
MGH97_P10_H11	NA	black	0	0.18777	0
MGH97_P9_B06	0.817420160685	red	1	1.3685	3.5194
MGH97_P10_E11	NA	black	0	0	0.27858
MGH97_P9_B09	NA	black	0	0.051024	0
MGH97_P9_B03	1.48422827455	cyan	4	2.0786	3.6057
MGH97_P9_B10	-0.423693192026	red	1	0.12697	3.6905
MGH97_P8_H12	NA	black	0	0	2.6365
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	0.00986304195879	red	1	0.22651	2.2147
MGH97_P10_G05	-0.265972597417	red	1	0.15575	3.2582
MGH97_P9_H10	NA	black	0	0	0
MGH97_P9_A11	-0.0761035163446	red	1	0.51602	1.0007
MGH97_P8_A12	0.459880741119	green3	2	0.123	0.45628
MGH97_P8_C08	NA	black	0	0	2.1554
MGH97_P8_A07	NA	black	0	0	1.8655
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	1.0279	0
MGH97_P9_C07	0.516168980363	green3	2	0.11902	0.23879
MGH97_P9_H07	0.258469217666	red	1	0.21412	0.88049
MGH97_P8_C02	NA	black	0	0.33685	0
MGH97_P10_B09	NA	black	0	0	2.036
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	2.3727
93_P3_D02	NA	black	0	0	1.6369
93_P3_B08	-0.0588511503581	red	1	0.89685	2.1722
93_P3_D10	-0.203794287774	red	1	0.37184	4.2728
93_P3_H02	NA	black	0	0	3.1105
93_P3_E06	NA	black	0	0	2.8193
93_P3_F08	NA	black	0	0	0
93_P3_F07	2.36086254111	black	0	2.6537	3.8639
93_P3_B02	-0.228727365771	red	1	0.22033	3.3336
93_P3_G02	NA	black	0	0	3.6712
93_P3_G06	-0.521746786494	red	1	0.2302	4.6093
93_P3_F05	NA	black	0	0	1.8627
93_P3_H01	0.621385396259	red	1	1.2522	3.3626
93_P3_F06	0.636023249137	red	1	1.9664	2.9754
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.19409
93_P3_A04	-0.680897921224	red	1	0.10299	4.3573
93_P3_H03	-0.838359217348	red	1	0.90304	0.16864
93_P3_H10	NA	black	0	0.58976	0
93_P3_A09	NA	black	0	0.11237	0
93_P3_D11	NA	black	0	0	3.119
93_P3_E12	0.0846530615501	red	1	0.56755	3.5621
93_P3_G05	-0.375132777145	red	1	0.27262	4.3092
93_P3_D12	-0.580489873801	red	1	0.23634	4.8898
93_P3_E11	NA	black	0	0	2.4144
93_P3_B10	-0.397563260314	red	1	0.090853	3.4856
93_P3_B05	NA	black	0	0	3.7113
93_P3_H08	NA	black	0	0	1.8278
93_P3_H04	-0.277178326951	red	1	0.0229	2.9904
93_P3_F12	-0.226174150938	red	1	1.3403	2.0714
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0.1776	0
93_P3_C07	-0.144221448226	red	1	0.25942	3.0764
93_P3_G09	0.546496078208	red	1	0.10434	0.21164
93_P3_A03	0.176206233115	red	1	0.32654	0.23389
93_P3_D05	NA	black	0	0	4.0903
93_P3_A10	NA	black	0	0	3.8726
93_P3_E02	NA	black	0	0	2.8307
93_P3_C04	0.61565054534	red	1	0.059355	0.22774
93_P3_F02	NA	black	0	0	4.4729
93_P3_E07	NA	black	0	0	1.8789
93_P3_D09	NA	black	0	0	0.18396
93_P3_D07	0.774001076306	red	1	1.4652	3.3618
93_P3_G12	0.567590997511	red	1	0.077243	0.29983
93_P3_A05	NA	black	0	0	2.991
93_P3_C05	NA	black	0	0	0.87499
93_P3_F09	NA	black	0	0.086784	0
93_P3_G07	NA	black	0	0	5.3817
93_P3_C01	-0.157749640397	red	1	0.09356	2.7596
93_P3_C11	-0.561197880684	red	1	0.12829	4.1272
93_P3_E05	NA	black	0	0	2.9549
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	1.2479	0
93_P3_D03	-0.413962980411	red	1	0.064883	3.4555
93_P3_D01	NA	black	0	0	5.0153
93_P3_G04	NA	black	0	0.067639	0
93_P3_E01	0.294966757266	red	1	0.23634	0.45733
93_P3_G11	NA	black	0	0.37407	0
93_P3_A06	-0.418178498696	red	1	0.092207	3.5508
93_P3_G10	-3.20641244191	black	0	2.2981	0.38405
93_P3_A11	NA	black	0	0	3.1493
93_P3_C03	NA	black	0	0	3.2578
93_P3_B11	0.0776267984344	red	1	0.56169	3.5399
93_P3_G08	NA	black	0	0	2.6563
93_P3_B06	NA	black	0	0	0
93_P3_A02	-0.44350591405	red	1	0.16864	3.9377
93_P3_D06	NA	black	0	0	1.6093
93_P3_B12	-0.505407110663	red	1	0.094912	3.8161
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	2.3482	0
93_P6_B02	-0.00135767841442	red	1	0.43616	0.43936
93_P6_E05	-0.121253162055	red	1	0.2916	3.0692
93_P6_B09	0.130310000593	red	1	0.086784	1.8209
93_P6_H11	NA	black	0	0.1375	0
93_P5_E06	0.00895480389138	red	1	0.49467	3.6234
93_P5_C05	NA	black	0	0.1137	0
93_P5_H06	0.136206626633	red	1	0.16864	1.6785
93_P5_G05	-0.573554232995	red	1	0.81476	0.47923
93_P5_C09	0.0193342180211	red	1	0.21288	2.1696
93_P6_D09	-0.0523653101548	red	1	0.41792	3.2972
93_P5_H04	0.284899887092	red	1	0.2302	0.58785
93_P6_A06	0.300933187359	red	1	0.25822	0.13225
93_P6_F03	-0.0792348535976	red	1	0.58015	1.5425
93_P6_B05	-0.538741049032	red	1	0.094912	3.9128
93_P6_C11	NA	black	0	0.55385	0
93_P5_H09	-0.312195835332	red	1	0.1776	3.503
93_P5_G03	NA	black	0	0.35276	0
93_P5_F04	0.35919432746	red	1	0.13093	0.84318
93_P6_H12	0.443304189731	green3	2	2.11	2.8003
93_P5_G07	NA	black	0	0	0.22774
93_P6_C05	NA	black	0	0.419	0
93_P6_D05	0.255330692059	red	1	0.20914	0.93055
93_P5_C12	NA	black	0	0.64339	0
93_P6_A03	NA	black	0	0	3.3273
93_P5_E08	NA	black	0	0	0
93_P6_A08	0.406156351772	red	1	0.1865	0.24001
93_P6_A10	NA	black	0	0	0.67265
93_P6_A02	0.439892880472	green3	2	0.123	0.54201
93_P5_G12	NA	black	0	0	4.4145
93_P5_E01	0.229331095296	red	1	0.82619	3.1364
93_P6_A09	-0.528300118339	red	1	0.12035	3.9894
93_P6_H05	-0.53206271543	red	1	2.8821	2.2827
93_P6_H10	NA	black	0	0.10568	0
93_P5_C08	-0.151237737251	red	1	0.52406	0.2762
93_P5_A09	NA	black	0	0	3.6542
93_P5_B09	-0.00910190842022	red	1	0.44679	2.7292
93_P5_A05	NA	black	0	0	2.7344
93_P6_E04	NA	black	0	0	2.2972
93_P5_A04	-0.160474972375	red	1	0.53007	0.28333
93_P6_A11	-0.255768897402	red	1	0.066261	3.0097
93_P5_B12	-0.408564898331	red	1	0.14012	3.6929
93_P5_F12	-0.198796356473	red	1	0.18777	3.0981
93_P5_H08	-0.457095802184	red	1	0.13881	3.8462
93_P6_C08	0.18769708561	red	1	0.29631	0.66448
93_P5_F10	NA	black	0	0	2.9321
93_P5_E11	NA	black	0	0	0.96347
93_P6_B03	-0.765456428886	red	1	0.15575	4.9193
93_P6_C02	-0.426894657744	red	1	0.082703	3.5458
93_P6_B04	-1.50397508434	red	1	1.544	0.74244
93_P5_D10	0.460474716664	green3	2	0.16092	0.17505
93_P6_F04	NA	black	0	0	6.1945
93_P6_H04	2.59408526767	black	0	1.8836	4.7454
93_P6_C01	-0.436965420869	red	1	0.25338	4.4377
93_P5_G06	-0.521413167572	red	1	0.11902	3.9625
93_P6_A07	0.132283914746	red	1	0.56755	5.2055
93_P5_H10	NA	black	0	0	2.3098
93_P6_F08	-0.591670961923	red	1	0.10299	4.1006
93_P5_H01	NA	black	0	0.49876	0
93_P5_B02	-0.00777588415416	red	1	0.53903	2.1741
93_P5_G01	-0.108474628342	red	1	0.54102	0.94261
93_P6_A12	NA	black	0	3.5678	0
93_P5_G11	0.0440173439489	red	1	0.13881	2.0895
93_P6_E11	-0.0818933738826	red	1	0.18523	2.6121
93_P5_D07	-0.231676877035	red	1	0.30451	3.8052
93_P6_E02	-0.215459703809	red	1	0.12697	3.0077
93_P6_E09	-0.27289448185	red	1	0.19156	3.4059
93_P5_F09	NA	black	0	0	2.5553
93_P6_E06	-0.00672898737958	red	1	0.43829	2.5539
93_P5_A06	NA	black	0	0	0
93_P5_D04	0.0697724293587	red	1	0.64432	2.8092
93_P5_H07	0.0232833769524	red	1	0.26424	2.126
93_P6_D06	2.29064526339	black	0	2.6019	3.8501
93_P6_C07	-0.445936725868	red	1	0.31615	5.0874
93_P5_F07	0.438524828459	green3	2	0.056584	0.85679
93_P5_C04	-0.197878013878	red	1	0.64524	1.0983
93_P5_A02	-2.17776643662	black	0	1.7286	0.37072
93_P5_A07	NA	black	0	0	0.34255
93_P5_A08	-0.606282573404	red	1	0.14926	4.3781
93_P6_B12	0.0493381693127	red	1	0.40163	0.66993
93_P5_G04	NA	black	0	0	3.5223
93_P5_H11	-0.244498685184	red	1	0.24245	3.5014
93_P6_E03	NA	black	0	0	1.0793
93_P6_B07	-0.267967781328	red	1	0.092207	3.0995
93_P5_D02	-0.519193845039	red	1	0.17377	4.2277
93_P6_D08	NA	black	0	3.5833	0
93_P6_A01	NA	black	0	0	3.6679
93_P5_E12	-0.119405166219	red	1	0.20038	2.7974
93_P5_A03	0.0393246136856	red	1	0.38847	1.5375
93_P5_F02	-0.405318247436	red	1	0.79494	0.91991
93_P6_F06	0.135855437221	red	1	0.34255	0.50894
93_P5_F08	NA	black	0	1.2382	0
93_P6_C10	-0.041721074221	red	1	0.24245	2.4929
93_P5_G08	NA	black	0	0	2.577
93_P6_D07	NA	black	0	0	1.5509
93_P6_F05	-0.608609688924	red	1	0.20664	4.7589
93_P5_C07	0.171676606147	red	1	0.21164	1.3857
93_P5_B03	-1.95708564231	black	0	1.6933	0.52005
93_P6_E10	-0.36866597572	red	1	0.23143	3.9923
93_P5_A11	-0.433040978283	red	1	0.21164	4.1336
93_P5_F01	NA	black	0	0	1.6079
93_P5_C03	NA	black	0	0	3.1008
93_P6_B10	NA	black	0	0	0.98914
93_P5_E03	NA	black	0	0	4.3047
93_P5_G09	-0.388975138375	red	1	0.76043	0.83269
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0	0
93_P5_D08	NA	black	0	0	3.4631
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	0.352509320208	red	1	0.21909	0.24245
MGH93_P7_D02	0.962561040959	red	1	2.0813	3.201
MGH93_P7_A03	-0.551711166512	red	1	0.062122	3.8244
MGH93_P7_B06	0.261813743981	red	1	0.14535	1.1979
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	0.0239541573407	red	1	1.2987	2.4166
MGH93_P7_B02	NA	black	0	0	4.0296
MGH93_P7_H05	NA	black	0	0	1.6088
MGH93_P7_H09	NA	black	0	0	2.1094
MGH93_P7_D10	NA	black	0	0	0
MGH93_P7_B11	NA	black	0	0	4.5911
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	0	3.0474
MGH93_P7_F02	0.543202444886	green3	2	1.082	3.4678
MGH93_P7_D12	-0.000384736445171	red	1	0.44148	0.80653
MGH93_P7_G04	NA	black	0	0	2.7538
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	0.273377393365	red	1	0.76299	3.5243
MGH93_P7_F06	0.134245843503	red	1	0.58015	4.2739
MGH93_P7_H08	-0.738952339594	red	1	0.07861	4.3981
MGH93_P7_A11	NA	black	0	0	0.18777
MGH93_P7_G10	NA	black	0	0	3.2016
MGH93_P7_G03	NA	black	0	0	2.731
MGH93_P7_G07	-0.0902473296884	red	1	1.6196	2.3205
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	-0.230317523995	red	1	0.30685	3.8147
MGH93_P7_A08	NA	black	0	0	0.13225
MGH93_P7_H10	-0.381104032455	red	1	0.16736	3.7119
MGH93_P7_C05	-4.38102722178	black	0	2.8303	0.30801
MGH93_P7_C12	NA	black	0	0	0.1776
MGH93_P7_C07	NA	black	0	0	2.6116
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	2.8154
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	-2.83186774111	black	0	2.0342	0.29748
MGH93_P7_A09	0.517321992321	green3	2	0.13619	0.10299
MGH93_P7_E06	0.453678835567	green3	2	0.13093	0.43296
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	-0.104376219141	red	1	0.10702	2.6038
MGH93_P7_C10	NA	black	0	0	1.7689
MGH93_P7_H07	NA	black	0	0	0
MGH93_P7_H01	-0.888596456376	red	1	1.1827	0.90149
MGH93_P7_B10	NA	black	0	0	2.1612
MGH93_P7_F12	NA	black	0	0	3.2243
MGH93_P7_F08	2.14737807524	black	0	2.1906	4.0253
MGH93_P7_A01	0.0757114776044	red	1	0.38736	0.11902
MGH93_P7_E11	NA	black	0	2.5418	0
MGH93_P7_E09	NA	black	0	0	5.562
MGH93_P7_E05	-3.73670161979	black	0	2.8846	0.68077
MGH93_P7_D08	0.164312833184	red	1	0.25822	1.2091
MGH93_P7_D01	NA	black	0	0	0
MGH93_P7_H11	2.53365799046	black	0	2.7033	3.9358
MGH93_P7_H12	NA	black	0	0	0.21661
MGH93_P7_D05	NA	black	0	0	3.7038
MGH93_P7_E04	-0.326019621203	red	1	0.074505	3.231
MGH93_P7_D04	NA	black	0	0	2.8586
MGH93_P7_C06	-5.54066751742	black	0	3.9038	0.69777
MGH93_P7_E12	NA	black	0	0.89064	0
MGH93_P7_G06	NA	black	0	0	0.36177
MGH93_P7_B04	-0.0407995491216	red	1	0.096262	2.386
MGH93_P7_F03	-1.05430031851	red	1	0.20539	6.2516
MGH93_P7_B12	0.14941802505	red	1	0.20289	1.5326
MGH93_P7_H04	-0.687784449564	red	1	0.1635	4.7261
MGH93_P7_A05	0.441678679476	green3	2	0.11237	0.59455
MGH93_P7_D07	1.01827426274	red	1	1.2455	4.0294
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	3.6648
93_P10_H10	-0.502239740407	red	1	0.15834	4.087
93_P10_E02	NA	black	0	0	0.26903
93_P9_C04	NA	black	0	0	1.1097
93_P9_A08	-0.214267249522	red	1	0.10836	2.965
93_P9_G06	NA	black	0	0.090853	0
93_P8_F09	0.071756521911	red	1	0.38626	0.56365
93_P8_G06	-0.671362202348	red	1	0.10299	4.3301
93_P9_E04	0.37028413382	red	1	0.20289	0.29631
93_P10_D06	0.367896582733	red	1	0.21164	0.22157
93_P9_B07	-0.0373314615684	red	1	0.45312	0.19535
93_P9_G08	-0.351248711256	red	1	0.19409	3.722
93_P9_D04	0.176067369951	red	1	0.20414	1.3901
93_P8_E07	NA	black	0	0.32654	0
93_P9_H01	NA	black	0	0	0.3115
93_P9_B08	-0.267386810487	red	1	0.14535	3.2324
93_P10_E03	NA	black	0	0	0.11902
93_P8_H09	-0.112201379231	red	1	0.10434	2.6267
93_P10_B02	NA	black	0	0	3.5163
93_P8_B06	-0.0831354376764	red	1	0.17249	2.601
93_P10_E05	NA	black	0	0	0.57143
93_P8_E06	NA	black	0	0.15704	0
93_P10_A02	-0.000973143633189	red	1	0.18142	2.2648
93_P8_B04	-0.748772118422	red	1	0.13488	4.7329
93_P8_C05	0.466918873179	green3	2	0.14012	0.30918
93_P9_F12	-1.00271419196	red	1	0.15186	5.6032
93_P10_A01	NA	black	0	0	0
93_P8_A10	-0.646706469631	red	1	0.20914	4.9154
93_P9_B06	-0.757061480996	red	1	0.077243	4.44
93_P10_D12	-0.618463997406	red	1	0.12433	4.2822
93_P8_D04	NA	black	0	0	0
93_P9_B10	0.570187186555	red	1	0.10568	0.10299
93_P9_E12	-0.300803752265	red	1	0.3115	4.2597
93_P9_B02	NA	black	0	0	1.787
93_P8_G11	6.27576788523	black	0	3.6878	5.0638
93_P10_H08	NA	black	0	0	0.3173
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0.098958	0
93_P8_D11	-0.142171667101	red	1	0.58111	1.03
93_P8_A03	NA	black	0	0	0.39506
93_P9_F02	NA	black	0	0.1137	0
93_P10_F03	1.81021831775	black	0	2.2482	3.7425
93_P9_G11	-0.649679907263	red	1	0.13093	4.4115
93_P8_B09	NA	black	0	0	4.5385
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	3.9046
93_P8_G03	-0.432110890907	red	1	0.20289	4.0782
93_P9_C10	0.46796794548	green3	2	0.073135	0.68706
93_P8_D06	-0.38680859682	red	1	0.10836	3.5088
93_P8_C06	-0.0187912834924	red	1	0.514	1.8832
93_P10_C01	-0.852831345967	red	1	0.10836	4.8708
93_P8_A05	-0.385825217	red	1	0.26784	4.3214
93_P8_C11	NA	black	0	0	2.2443
93_P8_E08	NA	black	0	0	0.72944
93_P8_G12	NA	black	0	0	2.7075
93_P9_D09	0.662977506661	red	1	0.82212	4.901
93_P8_D05	-0.0293103603288	red	1	0.51501	1.6955
93_P9_F04	-0.667716194884	red	1	0.067639	4.1574
93_P10_H12	-0.423262955635	red	1	0.13488	3.7201
93_P9_H09	0.634485973935	red	1	0.064883	0.12565
93_P10_E06	0.613830202566	red	1	0.073135	0.15056
93_P10_D07	0.0519590827466	red	1	0.27143	1.9324
93_P8_G05	0.0856877163854	red	1	0.25338	1.7527
93_P9_A03	-0.0111706938854	red	1	0.43723	0.16221
93_P10_E10	-0.180973777966	red	1	0.10568	2.8526
93_P10_G11	NA	black	0	0	0
93_P10_F08	-0.412117026384	red	1	0.19283	3.947
93_P8_F07	-0.137370620985	red	1	0.43616	4.7457
93_P10_E01	0.191509547432	red	1	1.5641	2.6241
93_P9_E07	0.605888792294	red	1	0.077243	0.15445
93_P9_E03	NA	black	0	0	0.61824
93_P9_D12	-0.0561373324563	red	1	0.18777	2.5056
93_P8_E03	NA	black	0	0	2.1728
93_P10_E12	NA	black	0	0.053806	0
93_P8_F11	NA	black	0	0	1.2129
93_P9_B03	NA	black	0	0	0.46989
93_P9_H10	NA	black	0	0	0.1375
93_P10_E04	0.598541068292	red	1	1.2179	3.367
93_P8_A07	-0.0350117236478	red	1	0.46362	0.61542
93_P8_F08	0.114412055086	red	1	0.21039	1.6933
93_P10_C11	-1.98619156882	black	0	3.7236	1.8961
93_P10_H07	-0.30148415548	red	1	0.1137	3.2573
93_P9_E02	NA	black	0	0	4.6147
93_P10_H05	-0.0857920558897	red	1	0.39177	3.4284
93_P9_B11	NA	black	0	0.16993	0
93_P9_G10	-0.851835905351	red	1	0.069015	4.6478
93_P10_F05	0.233287505518	red	1	0.29278	0.22157
93_P9_F10	0.253718934554	red	1	0.056584	1.4626
93_P9_A02	-0.0752290706054	red	1	0.29514	2.7895
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	0	0
93_P10_C05	0.353717232111	red	1	0.22033	0.22033
93_P8_C07	0.295104111604	red	1	0.20664	0.71633
93_P9_E06	-0.768599598964	red	1	0.088142	4.5259
93_P8_B11	NA	black	0	0	3.693
93_P10_H01	0.578691786616	red	1	0.079975	0.24123
93_P8_H05	NA	black	0	0	3.9541
93_P9_B09	2.79733041123	black	0	2.4268	4.2775
93_P8_H07	NA	black	0	0	0.33685
93_P10_C10	NA	black	0	0.075875	0
93_P8_D12	-3.59391143313	black	0	2.4233	0.29278
93_P8_C03	NA	black	0	0	0
93_P10_C03	-0.210001442141	red	1	0.18396	3.1318
93_P8_D08	NA	black	0	0	0.29514
93_P8_E10	NA	black	0	0	3.2525
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	0.055196	0
